DATASET,ID,N_WINDOWS,SLS_FIRST,SLS_MEAN,SLS_MAX,SLS_LME5,SLS_WINDOWS
external_mixed_v1,mixed_0191,1,0.9999253754155288,0.9999253754155288,0.9999253754155288,0.9999253754155288,[0.9999253754155288]
external_mixed_v1,mixed_0192,1,0.1280124870811771,0.1280124870811771,0.1280124870811771,0.1280124870811771,[0.1280124870811771]
external_mixed_v1,mixed_0193,1,0.9998842120102261,0.9998842120102261,0.9998842120102261,0.9998842120102263,[0.9998842120102261]
external_mixed_v1,mixed_0194,1,0.4503237364337429,0.4503237364337429,0.4503237364337429,0.4503237364337429,[0.4503237364337429]
external_mixed_v1,mixed_0195,1,0.0020109487551976855,0.0020109487551976855,0.0020109487551976855,0.0020109487551976855,[0.0020109487551976855]
external_mixed_v1,mixed_0196,1,9.854221769010217e-05,9.854221769010217e-05,9.854221769010217e-05,9.854221769010217e-05,[9.854221769010217e-05]
external_mixed_v1,mixed_0197,1,0.9987693123651302,0.9987693123651302,0.9987693123651302,0.9987693123651302,[0.9987693123651302]
external_mixed_v1,mixed_0198,1,0.9999980629393571,0.9999980629393571,0.9999980629393571,0.9999980629393571,[0.9999980629393571]
external_mixed_v1,mixed_0199,1,0.9999825972543568,0.9999825972543568,0.9999825972543568,0.9999825972543569,[0.9999825972543568]
external_mixed_v1,mixed_0200,2,0.9998203117342203,0.500078043672668,0.9998203117342203,0.8625373996627067,"[0.9998203117342203,0.00033577561111561836]"
external_mixed_v1,mixed_0201,2,0.0002614795976640872,0.00019016148629182153,0.0002614795976640872,0.00019017420197407843,"[0.0002614795976640872,0.00011884337491955589]"
external_mixed_v1,mixed_0202,2,0.002649411860886482,0.12839313289447188,0.2541368539280573,0.16556293669258001,"[0.002649411860886482,0.2541368539280573]"
external_mixed_v1,mixed_0203,2,0.007146547057104232,0.4988639522504525,0.9905813574438007,0.8534105468037554,"[0.007146547057104232,0.9905813574438007]"
external_mixed_v1,mixed_0204,2,8.98531050781346e-05,0.00037544278534017237,0.0006610324656022101,0.00037564668893454726,"[8.98531050781346e-05,0.0006610324656022101]"
external_mixed_v1,mixed_0205,2,0.6840520758435578,0.8336938579573292,0.9833356400711005,0.8851197472567028,"[0.6840520758435578,0.9833356400711005]"
external_mixed_v1,mixed_0206,2,0.8656363579157913,0.7435789314499593,0.8656363579157913,0.7787184313241206,"[0.8656363579157913,0.6215215049841274]"
external_mixed_v1,mixed_0207,2,0.003929673067345036,0.002028708022490963,0.003929673067345036,0.0020377420567215857,"[0.003929673067345036,0.0001277429776368898]"
external_mixed_v1,mixed_0208,2,0.9854722666829893,0.5916010017435311,0.9854722666829893,0.8507000484789623,"[0.9854722666829893,0.1977297368040729]"
external_mixed_v1,mixed_0209,2,1.0258475069580467e-06,0.4685477033652695,0.9370943808830321,0.8003021656229263,"[1.0258475069580467e-06,0.9370943808830321]"
external_mixed_v1,mixed_0210,2,0.8560887054519468,0.43089226003444864,0.8560887054519468,0.7202864406036225,"[0.8560887054519468,0.00569581461695046]"
external_mixed_v1,mixed_0211,2,0.9923332837197925,0.4961736884427923,0.9923332837197925,0.8550993168210106,"[0.9923332837197925,1.4093165792183996e-05]"
external_mixed_v1,mixed_0212,2,0.9999839231873479,0.9998428573204432,0.9999839231873479,0.9998429070693862,"[0.9999839231873479,0.9997017914535385]"
external_mixed_v1,mixed_0213,2,0.9999980350697444,0.9964936244542565,0.9999980350697444,0.9965243251177446,"[0.9999980350697444,0.9929892138387686]"
external_mixed_v1,mixed_0214,2,1.1440880839699407e-06,0.21307501513030216,0.42614888617252034,0.3099617659331865,"[1.1440880839699407e-06,0.42614888617252034]"
external_mixed_v1,mixed_0215,2,0.9988202872824772,0.9989177858696149,0.9990152844567526,0.9989178096345501,"[0.9988202872824772,0.9990152844567526]"
external_mixed_v1,mixed_0216,2,2.7444041256805393e-05,0.499976600523048,0.9999257570048392,0.8626400713387348,"[2.7444041256805393e-05,0.9999257570048392]"
external_mixed_v1,mixed_0217,2,0.8716125395149474,0.9358034702321579,0.9999944009493684,0.9459325129328662,"[0.8716125395149474,0.9999944009493684]"
external_mixed_v1,mixed_0218,2,0.2847903093789251,0.6423825463932219,0.9999747834075187,0.8668663567805174,"[0.2847903093789251,0.9999747834075187]"
external_mixed_v1,mixed_0219,2,0.9990821147381764,0.9994721773970086,0.9998622400558407,0.9994725577689619,"[0.9990821147381764,0.9998622400558407]"
external_mixed_v1,mixed_0220,2,5.760339186378752e-06,1.575148922666512e-05,2.5742639266951483e-05,1.5751738784359635e-05,"[5.760339186378752e-06,2.5742639266951483e-05]"
external_mixed_v1,mixed_0221,2,0.0003459777497915426,0.4866650735493257,0.9729841693488599,0.8358939533841167,"[0.0003459777497915426,0.9729841693488599]"
external_mixed_v1,mixed_0222,2,0.00402913549845953,0.002034597112096362,0.00402913549845953,0.0020445424056838384,"[0.00402913549845953,4.0058725733193764e-05]"
external_mixed_v1,mixed_0223,2,0.005030339491380516,0.06490610236861816,0.12478186524585579,0.07373809982980259,"[0.005030339491380516,0.12478186524585579]"
external_mixed_v1,mixed_0224,2,3.3738650289650015e-06,6.48472651614631e-05,0.0001263206652939612,6.485671260862577e-05,"[3.3738650289650015e-06,0.0001263206652939612]"
external_mixed_v1,mixed_0225,2,0.999965891104591,0.9988705299081977,0.999965891104591,0.9988735294335787,"[0.999965891104591,0.9977751687118043]"
external_mixed_v1,mixed_0226,2,0.7741680738621384,0.5262810106019618,0.7741680738621384,0.6516403002280327,"[0.7741680738621384,0.2783939473417851]"
external_mixed_v1,mixed_0227,2,0.5448575649224336,0.43100577761308306,0.5448575649224336,0.46179892356058794,"[0.5448575649224336,0.3171539903037325]"
external_mixed_v1,mixed_0228,2,0.001351231501195746,0.3723492024712125,0.7433471734412292,0.609554384135893,"[0.001351231501195746,0.7433471734412292]"
external_mixed_v1,mixed_0229,2,1.8790059053124633e-06,0.0012543213838455745,0.0025067637617858366,0.0012582428879903316,"[1.8790059053124633e-06,0.0025067637617858366]"
external_mixed_v1,mixed_0230,2,0.00012648519143541761,0.00015388299496394206,0.00018128079849246654,0.0001538848715630378,"[0.00012648519143541761,0.00018128079849246654]"
external_mixed_v1,mixed_0231,2,0.9999989421436448,0.5000204200287899,0.9999989421436448,0.8627128632567158,"[0.9999989421436448,4.189791393495078e-05]"
external_mixed_v1,mixed_0232,2,4.715660091512162e-05,0.00017645158146839345,0.0003057465620216653,0.0001764933744454701,"[4.715660091512162e-05,0.0003057465620216653]"
external_mixed_v1,mixed_0233,2,0.00935062814308276,0.504674906256183,0.9999991843692833,0.8627768818032606,"[0.00935062814308276,0.9999991843692833]"
external_mixed_v1,mixed_0234,2,1.316150465720971e-05,2.2205366717013044e-05,3.124922877681638e-05,2.220557119559911e-05,"[1.316150465720971e-05,3.124922877681638e-05]"
external_mixed_v1,mixed_0235,2,0.1655010261493753,0.5051687504112192,0.8448364746730631,0.7127942291855291,"[0.1655010261493753,0.8448364746730631]"
external_mixed_v1,mixed_0236,2,0.00027930651611059133,0.3582207049362231,0.7161621033563356,0.5830346953927183,"[0.00027930651611059133,0.7161621033563356]"
external_mixed_v1,mixed_0237,2,0.02139843903751799,0.34095952372407773,0.6605206084106374,0.5299162923963202,"[0.02139843903751799,0.6605206084106374]"
external_mixed_v1,mixed_0238,2,0.9998411109748438,0.4999318352855412,0.9998411109748438,0.86255595951661,"[0.9998411109748438,2.255959623853165e-05]"
external_mixed_v1,mixed_0239,2,5.544554217800812e-06,0.013401933869557427,0.026798323184897055,0.013850256896943436,"[5.544554217800812e-06,0.026798323184897055]"
external_mixed_v1,mixed_0240,2,3.645923579064769e-05,0.0049000608990824625,0.009763662562374277,0.004959191624296244,"[3.645923579064769e-05,0.009763662562374277]"
external_mixed_v1,mixed_0241,2,0.0008224298318415795,0.00043537690550418554,0.0008224298318415795,0.0004357514301898617,"[0.0008224298318415795,4.8323979166791544e-05]"
external_mixed_v1,mixed_0242,2,1.5743587181233196e-06,0.4999995087042477,0.9999974430497772,0.8627111042861303,"[1.5743587181233196e-06,0.9999974430497772]"
external_mixed_v1,mixed_0243,2,0.0001099400753339924,5.5367076627035324e-05,0.0001099400753339924,5.537452215740797e-05,"[0.0001099400753339924,7.940779200782406e-07]"
external_mixed_v1,mixed_0244,2,3.816451036926338e-06,1.1684686988757597e-05,1.955292294058886e-05,1.168484176161361e-05,"[3.816451036926338e-06,1.955292294058886e-05]"
external_mixed_v1,mixed_0245,2,5.699165702538741e-05,0.4956280377524032,0.991199083847781,0.8539733253491961,"[5.699165702538741e-05,0.991199083847781]"
external_mixed_v1,mixed_0246,2,0.999999607541055,0.5289744752215122,0.999999607541055,0.8631626181680161,"[0.999999607541055,0.057949342901969486]"
external_mixed_v1,mixed_0247,2,0.9999960787296152,0.500013644457072,0.9999960787296152,0.8627099474655543,"[0.9999960787296152,3.1210184528733284e-05]"
external_mixed_v1,mixed_0248,2,0.9998488843042185,0.9992685082949893,0.9998488843042185,0.9992693503845876,"[0.9998488843042185,0.99868813228576]"
external_mixed_v1,mixed_0249,2,0.8449053454974043,0.4225637481443003,0.8449053454974043,0.7091843627442203,"[0.8449053454974043,0.00022215079119638023]"
external_mixed_v1,mixed_0250,2,0.9999933029483206,0.5002675100819304,0.9999933029483206,0.8627106119922452,"[0.9999933029483206,0.0005417172155402199]"
external_mixed_v1,mixed_0251,2,0.8861823132997371,0.44368665991254796,0.8861823132997371,0.7499335975800234,"[0.8861823132997371,0.0011910065253588316]"
external_mixed_v1,mixed_0252,2,0.00029200467004424644,0.5001376420302659,0.9999832793904875,0.8626989808134866,"[0.00029200467004424644,0.9999832793904875]"
external_mixed_v1,mixed_0253,2,1.9333294894054308e-05,0.003920707297809908,0.007822081300725762,0.003958756682599134,"[1.9333294894054308e-05,0.007822081300725762]"
external_mixed_v1,mixed_0254,2,1.2249819961875918e-05,0.49934939216675495,0.998686534513548,0.8614090701883255,"[1.2249819961875918e-05,0.998686534513548]"
external_mixed_v1,mixed_0255,2,0.9991012830166941,0.4995559624285218,0.9991012830166941,0.8618210165698974,"[0.9991012830166941,1.0641840349482846e-05]"
external_mixed_v1,mixed_0256,2,0.5301666589737583,0.7628076902489882,0.9954487215242181,0.8754527964371664,"[0.5301666589737583,0.9954487215242181]"
external_mixed_v1,mixed_0257,2,1.5760842871556643e-05,0.07173993350542174,0.14346410616797192,0.08433425490966531,"[1.5760842871556643e-05,0.14346410616797192]"
external_mixed_v1,mixed_0258,2,6.893508579513695e-05,0.4997381590232664,0.9994073829607377,0.8621254514980681,"[6.893508579513695e-05,0.9994073829607377]"
external_mixed_v1,mixed_0259,2,4.475843385836995e-05,0.4994138273932997,0.9987828963527411,0.8615050019125515,"[4.475843385836995e-05,0.9987828963527411]"
external_mixed_v1,mixed_0260,2,0.9946988318399175,0.4973985764588319,0.9946988318399175,0.8574490922845284,"[0.9946988318399175,9.832107774629907e-05]"
external_mixed_v1,mixed_0261,2,0.8313773771857818,0.649022237157705,0.8313773771857818,0.7226820189961892,"[0.8313773771857818,0.46666709712962823]"
external_mixed_v1,mixed_0262,2,0.6383671309117829,0.8186551460247388,0.9989431611376947,0.8908276375383192,"[0.6383671309117829,0.9989431611376947]"
external_mixed_v1,mixed_0263,2,3.18546230714293e-06,0.0063575824948081654,0.012711979527309188,0.006458511420035911,"[3.18546230714293e-06,0.012711979527309188]"
external_mixed_v1,mixed_0264,2,0.000590804455752661,0.5002781547173174,0.999965504978882,0.8626833301060512,"[0.000590804455752661,0.999965504978882]"
external_mixed_v1,mixed_0265,2,0.9999783126557553,0.5000232363432962,0.9999783126557553,0.8626925477108639,"[0.9999783126557553,6.816003083698356e-05]"
external_mixed_v1,mixed_0266,2,0.2243463978390895,0.11339524104760167,0.2243463978390895,0.1427106355991309,"[0.2243463978390895,0.0024440842561138268]"
external_mixed_v1,mixed_0267,2,0.9999205422429154,0.5025267872482577,0.9999205422429154,0.8626695177126095,"[0.9999205422429154,0.005133032253600175]"
external_mixed_v1,mixed_0268,2,0.9985255039279538,0.9992282112768095,0.9999309186256652,0.9992294457683147,"[0.9985255039279538,0.9999309186256652]"
external_mixed_v1,mixed_0269,2,2.923501986776636e-05,0.4977799692786038,0.9955307035373399,0.8582747839636383,"[2.923501986776636e-05,0.9955307035373399]"
external_mixed_v1,mixed_0270,2,0.000817096964040974,0.0004354608563491555,0.000817096964040974,0.00043582497142492083,"[0.000817096964040974,5.382474865733707e-05]"
external_mixed_v1,mixed_0271,2,0.9999677426386879,0.8974484882081942,0.9999677426386879,0.9226480100128966,"[0.9999677426386879,0.7949292337777005]"
external_mixed_v1,mixed_0272,2,0.00642866308559898,0.30558780600113694,0.6047469489166749,0.4759150601114084,"[0.00642866308559898,0.6047469489166749]"
external_mixed_v1,mixed_0273,2,0.03238330704869662,0.01629792257148513,0.03238330704869662,0.01694407540045358,"[0.03238330704869662,0.00021253809427363487]"
external_mixed_v1,mixed_0274,2,0.9999492861729079,0.49998158458635367,0.9999492861729079,0.8626633521650341,"[0.9999492861729079,1.388299979942875e-05]"
external_mixed_v1,mixed_0275,2,0.8431442009409453,0.4230219791195377,0.8431442009409453,0.7074880065187189,"[0.8431442009409453,0.0028997572981300703]"
external_mixed_v1,mixed_0276,2,0.04818884095875285,0.2536853556828571,0.45918187040696135,0.34465891594698916,"[0.04818884095875285,0.45918187040696135]"
external_mixed_v1,mixed_0277,2,0.0011307767654240373,0.0005882217698870698,0.0011307767654240373,0.0005889576837924058,"[0.0011307767654240373,4.566677435010215e-05]"
external_mixed_v1,mixed_0278,2,0.970890685020451,0.485838157329582,0.970890685020451,0.8338200120531211,"[0.970890685020451,0.0007856296387130701]"
external_mixed_v1,mixed_0279,2,0.0024893035317179743,0.0012469763420447388,0.0024893035317179743,0.0012508347593478714,"[0.0024893035317179743,4.64915237150325e-06]"
external_mixed_v1,mixed_0280,2,2.721611916590085e-05,0.0009287670581416837,0.0018303179971174664,0.0009307990364990267,"[2.721611916590085e-05,0.0018303179971174664]"
external_mixed_v1,mixed_0281,2,0.009546252465515935,0.005776073564652284,0.009546252465515935,0.005811607082578884,"[0.009546252465515935,0.0020058946637886333]"
external_mixed_v1,mixed_0282,2,0.0006486380832801969,0.4725023363510906,0.944356034618901,0.8075043205378598,"[0.0006486380832801969,0.944356034618901]"
external_mixed_v1,mixed_0283,2,0.9999991395371749,0.5003165436681496,0.9999991395371749,0.8627170285046791,"[0.9999991395371749,0.0006339477991243985]"
external_mixed_v1,mixed_0284,2,0.9417637414934926,0.9517342526132023,0.961704763732912,0.9519826774679586,"[0.9417637414934926,0.961704763732912]"
external_mixed_v1,mixed_0285,2,0.9979256069609869,0.9988354693764181,0.9997453317918492,0.9988375389933166,"[0.9979256069609869,0.9997453317918492]"
external_mixed_v1,mixed_0286,2,0.48918439802710967,0.4439413827963046,0.48918439802710967,0.4490156503084453,"[0.48918439802710967,0.3986983675654994]"
external_mixed_v1,mixed_0287,2,0.9999294095509752,0.5658308209276393,0.9999294095509752,0.8638878940552612,"[0.9999294095509752,0.13173223230430336]"
external_mixed_v1,mixed_0288,2,0.996240632642217,0.5096418328575455,0.996240632642217,0.8591461338882598,"[0.996240632642217,0.023043033072874003]"
external_mixed_v1,mixed_0289,2,0.999992022315775,0.9999789226522816,0.999992022315775,0.9999789230812844,"[0.999992022315775,0.9999658229887882]"
external_mixed_v1,mixed_0290,2,2.5560247670417052e-05,0.43304433553162514,0.8660631108155799,0.7300495085089385,"[2.5560247670417052e-05,0.8660631108155799]"
external_mixed_v1,mixed_0291,2,0.9999521174958236,0.5062100524445977,0.9999521174958236,0.8627521758352833,"[0.9999521174958236,0.012467987393371932]"
external_mixed_v1,mixed_0292,2,0.9995017743312006,0.4998487722903344,0.9995017743312006,0.8622200607421652,"[0.9995017743312006,0.0001957702494682293]"
external_mixed_v1,mixed_0293,2,0.0021728819444682035,0.0010918530336437738,0.0021728819444682035,0.0010947745781831491,"[0.0021728819444682035,1.0824122819344022e-05]"
external_mixed_v1,mixed_0294,2,3.242229883706907e-06,0.00021185750516248872,0.00042047278044127055,0.00021196630597545896,"[3.242229883706907e-06,0.00042047278044127055]"
external_mixed_v1,mixed_0295,2,0.0012169013648438648,0.5002189545613315,0.9992210077578192,0.8619480659876982,"[0.0012169013648438648,0.9992210077578192]"
external_mixed_v1,mixed_0296,2,7.344739297978984e-06,0.0006006636543425864,0.0011939825693871938,0.0006015437213891005,"[7.344739297978984e-06,0.0011939825693871938]"
external_mixed_v1,mixed_0297,2,6.4897189505573394e-06,0.0009605331161119008,0.001914576513273244,0.0009628086044912952,"[6.4897189505573394e-06,0.001914576513273244]"
external_mixed_v1,mixed_0298,2,0.9955231719045359,0.4977659077602018,0.9955231719045359,0.8582671629519437,"[0.9955231719045359,8.64361586773967e-06]"
external_mixed_v1,mixed_0299,2,0.9978824938196758,0.9976206729790629,0.9978824938196758,0.9976208443543954,"[0.9978824938196758,0.99735885213845]"
external_mixed_v1,mixed_0300,2,0.9883546973305734,0.4975858553398915,0.9883546973305734,0.8511977374540729,"[0.9883546973305734,0.006817013349209715]"
external_mixed_v1,mixed_0301,2,5.883818510203983e-05,4.310710567004373e-05,5.883818510203983e-05,4.310772433718664e-05,"[5.883818510203983e-05,2.7376026238047634e-05]"
external_mixed_v1,mixed_0302,2,2.786618957492626e-05,0.004179489450911606,0.008331112712248285,0.004222576295955884,"[2.786618957492626e-05,0.008331112712248285]"
external_mixed_v1,mixed_0303,2,0.0017523357996304242,0.0008824316611076151,0.0017523357996304242,0.0008843234881681348,"[0.0017523357996304242,1.252752258480597e-05]"
external_mixed_v1,mixed_0304,2,0.03190663821279507,0.483882383219488,0.935858128226181,0.7993952477412566,"[0.03190663821279507,0.935858128226181]"
external_mixed_v1,mixed_0305,2,0.9892669387358088,0.5973842223262658,0.9892669387358088,0.8545714339119032,"[0.9892669387358088,0.20550150591672278]"
external_mixed_v1,mixed_0306,2,0.9989308166001878,0.4994659905434531,0.9989308166001878,0.8616516329391957,"[0.9989308166001878,1.1644867183560377e-06]"
external_mixed_v1,mixed_0307,2,0.9999997912620384,0.9677907036969562,0.9999997912620384,0.9703731329818164,"[0.9999997912620384,0.935581616131874]"
external_mixed_v1,mixed_0308,2,0.00012169995931191391,0.4996373295072176,0.9991529590551234,0.8618730919016097,"[0.00012169995931191391,0.9991529590551234]"
external_mixed_v1,mixed_0309,2,0.00046799806322880426,0.00038048280920127865,0.00046799806322880426,0.0003805019564998807,"[0.00046799806322880426,0.00029296755517375304]"
external_mixed_v1,mixed_0310,2,0.996139908795316,0.9980685053312719,0.9999971018672279,0.9980778038986617,"[0.996139908795316,0.9999971018672279]"
external_mixed_v1,mixed_0311,2,0.002232318052263595,0.3372980280460418,0.67236373803982,0.5406264338280047,"[0.002232318052263595,0.67236373803982]"
external_mixed_v1,mixed_0312,2,0.00011623856910666222,0.0003254550120810513,0.0005346714550554404,0.00032556444086110877,"[0.00011623856910666222,0.0005346714550554404]"
external_mixed_v1,mixed_0313,2,0.999999491829269,0.9331660926075679,0.999999491829269,0.9441310094769072,"[0.999999491829269,0.8663326933858668]"
external_mixed_v1,mixed_0314,2,1.240864384125752e-05,0.006000874987196135,0.011989341330551012,0.0060905159167658,"[1.240864384125752e-05,0.011989341330551012]"
external_mixed_v1,mixed_0315,2,0.9999735126152658,0.9999235756150544,0.9999735126152658,0.9999235818493142,"[0.9999735126152658,0.999873638614843]"
external_mixed_v1,mixed_0316,2,0.9999191607384048,0.9997048479801817,0.9999191607384048,0.9997049628050556,"[0.9999191607384048,0.9994905352219585]"
external_mixed_v1,mixed_0317,2,0.0015719547320497023,0.5004330802467365,0.9992942057614232,0.8620231705330458,"[0.0015719547320497023,0.9992942057614232]"
external_mixed_v1,mixed_0318,2,0.8013913871456938,0.44634297471054313,0.8013913871456938,0.6684232122888619,"[0.8013913871456938,0.09129456227539241]"
external_mixed_v1,mixed_0319,2,0.886749420277451,0.943084790453262,0.9994201606290729,0.9509162241966708,"[0.886749420277451,0.9994201606290729]"
external_mixed_v1,mixed_0320,2,0.9999221666064725,0.5002495135456209,0.9999221666064725,0.8626401890923037,"[0.9999221666064725,0.0005768604847691953]"
external_mixed_v1,mixed_0321,2,0.00015410299996421162,0.00021497361810645315,0.0002758442362486947,0.0002149828811866772,"[0.00015410299996421162,0.0002758442362486947]"
external_mixed_v1,mixed_0322,2,0.9997586406706318,0.9948175178856091,0.9997586406706318,0.9948785484134227,"[0.9997586406706318,0.9898763951005864]"
external_mixed_v1,mixed_0323,2,0.9999894295993471,0.5021553563394462,0.9999894295993471,0.862732369744238,"[0.9999894295993471,0.004321283079545224]"
external_mixed_v1,mixed_0324,2,0.999748782075852,0.8703154635182004,0.999748782075852,0.9095643044483989,"[0.999748782075852,0.7408821449605489]"
external_mixed_v1,mixed_0325,2,0.9996469971472772,0.9422856634343607,0.9996469971472772,0.9504011103574165,"[0.9996469971472772,0.8849243297214442]"
external_mixed_v1,mixed_0326,2,0.9955411423936044,0.9776914578957566,0.9955411423936044,0.9784869307997436,"[0.9955411423936044,0.9598417733979089]"
external_mixed_v1,mixed_0327,2,0.9998984390450407,0.5032535489482275,0.9998984390450407,0.8626577398128445,"[0.9998984390450407,0.006608658851414156]"
external_mixed_v1,mixed_0328,2,0.9999646550089952,0.9999577961989665,0.9999646550089952,0.9999577963165749,"[0.9999646550089952,0.9999509373889379]"
external_mixed_v1,mixed_0329,2,0.999999743523007,0.5188361399439354,0.999999743523007,0.8629906340845152,"[0.999999743523007,0.03767253636486385]"
external_mixed_v1,mixed_0330,2,0.999999875476147,0.9996226856492801,0.999999875476147,0.999623041329483,"[0.999999875476147,0.9992454958224133]"
external_mixed_v1,mixed_0331,2,0.999999531921702,0.9999793814017289,0.999999531921702,0.9999793824168375,"[0.999999531921702,0.9999592308817559]"
external_mixed_v1,mixed_0332,2,0.0024579627889829165,0.26309075042108565,0.5237235380531884,0.39933579769588146,"[0.0024579627889829165,0.5237235380531884]"
external_mixed_v1,mixed_0333,2,4.013692391602075e-05,3.799888921046471e-05,4.013692391602075e-05,3.799890063844105e-05,"[4.013692391602075e-05,3.5860854504908664e-05]"
external_mixed_v1,mixed_0334,2,0.999999546681484,0.5000290210998066,0.999999546681484,0.8627135748608545,"[0.999999546681484,5.849551812925792e-05]"
external_mixed_v1,mixed_0335,2,0.6547307942383631,0.8200642101974445,0.9853976261565257,0.881795795068791,"[0.6547307942383631,0.9853976261565257]"
external_mixed_v1,mixed_0336,2,0.41764661283477783,0.7078843444148547,0.9981220759949315,0.8701804259468261,"[0.41764661283477783,0.9981220759949315]"
external_mixed_v1,mixed_0337,2,0.04068251225179021,0.02060119705019023,0.04068251225179021,0.021607655703349743,"[0.04068251225179021,0.0005198818485902437]"
external_mixed_v1,mixed_0338,2,0.0021076619762179956,0.11227597027678787,0.22244427857735774,0.1411978939566727,"[0.0021076619762179956,0.22244427857735774]"
external_mixed_v1,mixed_0339,2,0.9794796311546203,0.4914893287978384,0.9794796311546203,0.8423640016933254,"[0.9794796311546203,0.0034990264410564987]"
external_mixed_v1,mixed_0340,2,0.9953811638203244,0.5002606044644444,0.9953811638203244,0.8581617206798613,"[0.9953811638203244,0.0051400451085644935]"
external_mixed_v1,mixed_0341,2,0.0001116601122654617,0.4998219058473196,0.9995321515823737,0.8622496693192753,"[0.0001116601122654617,0.9995321515823737]"
external_mixed_v1,mixed_0342,2,0.005468771445906872,0.30056393263477593,0.595659093823645,0.46722339133715424,"[0.005468771445906872,0.595659093823645]"
external_mixed_v1,mixed_0343,2,4.985413900558491e-06,0.49912550323703236,0.9982460210601641,0.8609714787032295,"[4.985413900558491e-06,0.9982460210601641]"
external_mixed_v1,mixed_0344,2,0.0012076440849733078,0.012234233031231233,0.02326082197748916,0.01253804332506025,"[0.0012076440849733078,0.02326082197748916]"
external_mixed_v1,mixed_0345,2,0.00025948683538432613,0.019000906030420914,0.0377423252254575,0.019877725910085346,"[0.00025948683538432613,0.0377423252254575]"
external_mixed_v1,mixed_0346,2,0.0021220188291159125,0.4998704023561707,0.9976187858832255,0.8603628984869722,"[0.0021220188291159125,0.9976187858832255]"
external_mixed_v1,mixed_0347,2,0.9999998370639055,0.9996462827740972,0.9999998370639055,0.999646595275524,"[0.9999998370639055,0.9992927284842889]"
external_mixed_v1,mixed_0348,2,0.9967252716603974,0.5002777810861836,0.9967252716603974,0.8594873069720178,"[0.9967252716603974,0.003830290511969907]"
external_mixed_v1,mixed_0349,2,0.008661942525807868,0.5042180829471736,0.9997742233685394,0.8625486733804891,"[0.008661942525807868,0.9997742233685394]"
external_mixed_v1,mixed_0350,2,0.9999488828829529,0.6138106157990579,0.9999488828829529,0.8654835723945874,"[0.9999488828829529,0.22767234871516298]"
external_mixed_v1,mixed_0351,2,0.99998096948356,0.5134505302815704,0.99998096948356,0.8628875163601378,"[0.99998096948356,0.026920091079580762]"
external_mixed_v1,mixed_0352,2,0.9999998141180185,0.9934165162438577,0.9999998141180185,0.9935248462107257,"[0.9999998141180185,0.9868332183696971]"
external_mixed_v1,mixed_0353,2,0.00010929065781114748,0.023208949642291508,0.046308608626771865,0.024539979900504168,"[0.00010929065781114748,0.046308608626771865]"
external_mixed_v1,mixed_0354,2,0.01369609139657908,0.0070472289404626635,0.01369609139657908,0.007157727019155541,"[0.01369609139657908,0.0003983664843462453]"
external_mixed_v1,mixed_0355,2,0.9374055002035907,0.968632213112648,0.9998589260217053,0.9710601414947293,"[0.9374055002035907,0.9998589260217053]"
external_mixed_v1,mixed_0356,2,0.9975777718688246,0.5060280642153133,0.9975777718688246,0.8604094004394875,"[0.9975777718688246,0.014478356561802089]"
external_mixed_v1,mixed_0357,2,0.0010137298825921557,0.46807764544397984,0.9351415610053675,0.7983766627882476,"[0.0010137298825921557,0.9351415610053675]"
external_mixed_v1,mixed_0358,2,0.0002967804798391652,0.002904742908829781,0.005512705337820397,0.0029217460970545283,"[0.0002967804798391652,0.005512705337820397]"
external_mixed_v1,mixed_0359,2,0.9989912514582142,0.6421587040481767,0.9989912514582142,0.8659243469697191,"[0.9989912514582142,0.2853261566381391]"
external_mixed_v1,mixed_0360,2,0.00021014560703905294,0.5000516190843286,0.9998930925616181,0.8626088498077925,"[0.00021014560703905294,0.9998930925616181]"
external_mixed_v1,mixed_0361,2,0.9999997702329344,0.500084941589073,0.9999997702329344,0.862714544379544,"[0.9999997702329344,0.0001701129452116019]"
external_mixed_v1,mixed_0362,2,0.9999821374094109,0.8818909242127885,0.9999821374094109,0.9148993721014473,"[0.9999821374094109,0.7637997110161661]"
external_mixed_v1,mixed_0363,2,0.9999996258218492,0.9999931523395988,0.9999996258218492,0.9999931524443637,"[0.9999996258218492,0.9999866788573484]"
external_mixed_v1,mixed_0364,2,0.9391537906443165,0.47111350463400753,0.9391537906443165,0.8023708595859393,"[0.9391537906443165,0.0030732186236986135]"
external_mixed_v1,mixed_0365,2,0.9999708358205636,0.8576125522380991,0.9999708358205636,0.904500652071907,"[0.9999708358205636,0.7152542686556346]"
external_mixed_v1,mixed_0366,2,7.943634701585666e-07,0.13853397898711325,0.27706716361075634,0.18310495318275954,"[7.943634701585666e-07,0.27706716361075634]"
external_mixed_v1,mixed_0367,2,0.9999793305237958,0.9804624724538804,0.9999793305237958,0.981413234291456,"[0.9999793305237958,0.9609456143839649]"
external_mixed_v1,mixed_0368,2,0.9999991524410365,0.5001755374174557,0.9999991524410365,0.862715149133097,"[0.9999991524410365,0.00035192239387482746]"
external_mixed_v1,mixed_0369,2,0.7799452731510667,0.3901883129890085,0.7799452731510667,0.6453334459563078,"[0.7799452731510667,0.0004313528269504424]"
external_mixed_v1,mixed_0370,2,3.0349636850419233e-05,0.02407026905102821,0.048110188465206004,0.025511597659133394,"[3.0349636850419233e-05,0.048110188465206004]"
