ID,SOURCE_ID,SOURCE_BANK,GROUP_ID,COMPONENT,LABEL,PATH,GENERATOR,RAW_TRUTH_SHA256,AUDIO_SHA256,EAT_VOICE,EAT_MUSIC,PANNS_VOICE,PANNS_MUSIC,BOTH_VOICE_REVIEW,EITHER_VOICE_REVIEW
echoes_v1:echoes_fake_0093,echoes_fake_0093,echoes_v1,If You're Ther - Nicola Ratti,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0093.mp3,audioldm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,d2fefecb8f32ade25dcad171cf7852751a98fbfc5380161b0f3e3bc07367ee87,0.01782619208097458,0.4670315682888031,0.043915215879678726,0.14599095284938812,False,False
echoes_v1:echoes_fake_0373,echoes_fake_0373,echoes_v1,Evil Cannot Create - Caleb Lemond,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0373.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,05b9a3ddd1ba2e9bb1a38b213018e0359b833638b81c628371fec9d5ccec0647,0.3154502511024475,0.8309109210968018,0.3505721092224121,0.8678176403045654,False,False
echoes_v1:echoes_fake_0215,echoes_fake_0215,echoes_v1,Where Is Everything - The Moi Non Plus,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0215.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,9d641dd781e46c0022c5843dffc5a4af1fe9831865545cfeef53232297fd4d83,0.07077492028474808,0.9451225399971008,0.6073179244995117,0.9559957981109619,False,True
echoes_v1:echoes_fake_0257,echoes_fake_0257,echoes_v1,Something Dirty - Ergo Phizmiz,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0257.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,d6f3219dccd95e2376dd11d0388d67a04b8df34be29684e7bff2c2f98142684e,0.025381319224834442,0.8496264815330505,0.14054729044437408,0.8925896883010864,False,False
echoes_v1:echoes_fake_0114,echoes_fake_0114,echoes_v1,We Are Canucks - David Blair,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0114.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,ea4f64c54719330f0bc5fb472e7d05c0467f8efc9b57f56cefbbe1e327a2bf7c,0.037653617560863495,0.9227765202522278,0.26556432247161865,0.9244344234466553,False,False
echoes_v1:echoes_fake_0010,echoes_fake_0010,echoes_v1,I'm gonna try to reach - Los Llamarada,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0010.mp3,acestep,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,1ac08d269be0e1c7dbc2ec8422d7c774680a6c4b18000660f729ff8a114a8a72,0.015154552645981312,0.7901809215545654,0.027678469195961952,0.9113985300064087,False,False
echoes_v1:echoes_fake_0207,echoes_fake_0207,echoes_v1,One Eyed Ghost/This is gonna be a rough show - The Crypts!,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0207.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,833dad8e1b91ace5804bc1d6e1bfea84c9efd57596f2ed0d3e100137adb924a1,0.08605992048978806,0.7594128251075745,0.6065534949302673,0.9381425380706787,False,True
echoes_v1:echoes_fake_0470,echoes_fake_0470,echoes_v1,"Aquamarine, My Distant Blue - Nihilore",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0470.mp3,stableaudio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,5b78d4ab121acefc9ecf2282f8d35bf5a8be8259376551781d23bc13720649cb,0.031302645802497864,0.8726868629455566,0.05532647296786308,0.9212483167648315,False,False
echoes_v1:echoes_fake_0416,echoes_fake_0416,echoes_v1,One Eyed Ghost/This is gonna be a rough show - The Crypts!,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0416.mp3,songgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,63f3cd7749b9f2076342f5783a427d42441293334d8f8d41b0a8b8ee266e81ec,0.18713560700416565,0.855384111404419,0.5570163130760193,0.8487415909767151,False,True
echoes_v1:echoes_fake_0354,echoes_fake_0354,echoes_v1,Acoustic Unleashed - Remain,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0354.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,98b20332031db62b467205af85a8c36088831e77732aa212950aac67e6779f0d,0.01584687829017639,0.76762855052948,0.07295656949281693,0.9153667092323303,False,False
echoes_v1:echoes_fake_0055,echoes_fake_0055,echoes_v1,Lady Love - Parsley Flakes,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0055.mp3,audioldm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,afe8194645ee4c73b0282ac726403f83f55799afaa34e2fbfbf8ed86963e9671,0.12686622142791748,0.9550850987434387,0.18060381710529327,0.9166439771652222,False,False
echoes_v1:echoes_fake_0429,echoes_fake_0429,echoes_v1,I Can See Everything - Mod Fun,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0429.mp3,songgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,aef44d5a08ef90d6e014683c7ad0cf1146163654581a07b93c84f270497f47db,0.6825171709060669,0.8764144778251648,0.7277093529701233,0.8612403273582458,True,True
echoes_v1:echoes_fake_0262,echoes_fake_0262,echoes_v1,OOOTHERSIDE - Liquid Paper - Mike B. Fort,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0262.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,329d7d373b599b46cc842e7124bd1e38a5bbd33e77a4db889bb13572803f05bc,0.026062967255711555,0.8647345900535583,0.06831099092960358,0.8929587602615356,False,False
echoes_v1:echoes_fake_0481,echoes_fake_0481,echoes_v1,Mandrill - Ergo Phizmiz,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0481.mp3,stableaudio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,debe60e3ee15431969250efc2f65316b8fc23640634a30ff4c0468a8c7ef00e7,0.0197917353361845,0.9019724726676941,0.052218761295080185,0.8988319635391235,False,False
echoes_v1:echoes_fake_0208,echoes_fake_0208,echoes_v1,Sea Monster - The Crypts!,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0208.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,ae81213b4129e599e5c5b33844ac002401e49deb21d2bdedcb7f95d24917f25c,0.09170088917016983,0.8231298923492432,0.34896570444107056,0.9583977460861206,False,False
echoes_v1:echoes_fake_0224,echoes_fake_0224,echoes_v1,Roach-Man - Punk Rock Opera,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0224.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,3c487694b121f6a4df0a61d9b9a573ebbee7a7659d694f725a734e89f58f19cf,0.05658494308590889,0.9486983418464661,0.12586599588394165,0.9535150527954102,False,False
echoes_v1:echoes_fake_0290,echoes_fake_0290,echoes_v1,One Eyed Ghost/This is gonna be a rough show - The Crypts!,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0290.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,b52c95eb07908d46c088fda4b59c36a6f02d70569e6fe340e8c460e0c48fcc2a,0.01683390885591507,0.8739229440689087,0.3114703893661499,0.9322525262832642,False,False
echoes_v1:echoes_fake_0594,echoes_fake_0594,echoes_v1,Coliidae - K.D. Expression,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0594.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,4af663ab5dc3626283fc866b9fd79eec3354092123934705de5f96368a0bde2b,0.04264742508530617,0.8860684633255005,0.36539939045906067,0.910571277141571,False,False
echoes_v1:echoes_fake_0344,echoes_fake_0344,echoes_v1,The girl just faded - Los Llamarada,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0344.wav,musicgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,d779f88e48869c98be2cbebdcb8032d12855097fdcf3fb0fee48844b3a4479e5,0.06855826824903488,0.7383444309234619,0.05254841223359108,0.8982076048851013,False,False
echoes_v1:echoes_fake_0179,echoes_fake_0179,echoes_v1,Let's the kids play - Malaventura,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0179.mp3,diffrhythm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,7eaa7a9df77f0222668a579bfdd405c253d82625de328d75e270069b3913abd7,0.17421473562717438,0.9043810367584229,0.4606919586658478,0.9227589964866638,False,False
echoes_v1:echoes_fake_0271,echoes_fake_0271,echoes_v1,mc trabalenguas - Volumina,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0271.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,63450bc374c1b1d289af69699935e7d66e34e369b05c21393d37bcc4ed1ac1e7,0.017184123396873474,0.8829489946365356,0.06871520727872849,0.9364625811576843,False,False
echoes_v1:echoes_fake_0390,echoes_fake_0390,echoes_v1,mc trabalenguas - Volumina,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0390.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,658afe0a96e740727b0222c8a21c7c5694539f5c84a07a74fd09399d85b1126a,0.024384014308452606,0.9119458794593811,0.042351339012384415,0.905555784702301,False,False
echoes_v1:echoes_fake_0322,echoes_fake_0322,echoes_v1,Stockholm Syndrome / People Should Be More Aware - Bird Names,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0322.wav,musicgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,f4937ab8cd322c5edfe9859ef17af170154e1c32a2e642cf6b05753f01342bb2,0.022656546905636787,0.7480512857437134,0.13294747471809387,0.9296873211860657,False,False
echoes_v1:echoes_fake_0320,echoes_fake_0320,echoes_v1,And Over The Rainbows - milky-chu,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0320.wav,musicgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,3bd0a46293e9caa30674e195ed462bf714f2ce0c980aeaae5e07a342f1b067e8,0.032515749335289,0.8112450242042542,0.12642815709114075,0.9352267384529114,False,False
echoes_v1:echoes_fake_0239,echoes_fake_0239,echoes_v1,Love Dream - The Zombie Dandies,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0239.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,78a6fe2624166521a1aa4e961bc7a6eafb9d15b3cd1048850eb697dbb4b31753,0.039527736604213715,0.9185885190963745,0.20501850545406342,0.9125067591667175,False,False
echoes_v1:echoes_fake_0444,echoes_fake_0444,echoes_v1,Time Is Love - Silence is full of birds,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0444.mp3,songgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,6b67fe5e07ff7814c115b14cf3c3e9a7fb4e44a02890fc1fd66638eb5a595e57,0.08612915873527527,0.8744534850120544,0.40042588114738464,0.8989025354385376,False,False
echoes_v1:echoes_fake_0577,echoes_fake_0577,echoes_v1,"Lovedreams - Oh Yeah, the Future",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0577.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,b3f37d39b322e41bc317ddd04d8da83ff71d2242000f345e4c4df1f35c455c84,0.013572435826063156,0.9258248209953308,0.07564398646354675,0.9507414698600769,False,False
echoes_v1:echoes_fake_0234,echoes_fake_0234,echoes_v1,Ugh! Humans Can Join - Mystery Mammal,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0234.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,0a3fafd9fafdf08b44b0c14c593a05bc11052a6e9fa16619303f5a5793772f5c,0.06898443400859833,0.7416484355926514,0.06571865826845169,0.9102040529251099,False,False
echoes_v1:echoes_fake_0103,echoes_fake_0103,echoes_v1,Music For an Underground Circu - Ergo Phizmiz,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0103.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,73fdef6519dc9d6bcf4e6a3806510c354f4e0d3d8d17b4c4033e1f0a9a2f3fad,0.13073904812335968,0.9180886149406433,0.414492130279541,0.8917078375816345,False,False
echoes_v1:echoes_fake_0358,echoes_fake_0358,echoes_v1,Breeze Funk - Malaventura,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0358.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,fac2f526ae5ecb0e7cebeecc075ed8cafff6e665897735f5471802854ee5ac1e,0.0380866602063179,0.44889429211616516,0.05630740150809288,0.9433765411376953,False,False
echoes_v1:echoes_fake_0587,echoes_fake_0587,echoes_v1,One Eyed Ghost/This is gonna be a rough show - The Crypts!,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0587.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,4449bb15f53cc0e1fb21da3707356b0f707f34e09ab6db7fdda8afb628f39117,0.05447445809841156,0.9180847406387329,0.37040454149246216,0.9055747389793396,False,False
echoes_v1:echoes_fake_0582,echoes_fake_0582,echoes_v1,Only Instrumental - Broke For Free,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0582.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,36e8039f6698263ad7f540d5434ad31a07afdb0d7526e0c743ebfba323b7f56d,0.011983190663158894,0.8340904712677002,0.030733071267604828,0.8861970901489258,False,False
echoes_v1:echoes_fake_0371,echoes_fake_0371,echoes_v1,Time Is Love - Silence is full of birds,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0371.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,80d7d9e0202620b06828a91c004934d931c3b59e2ae0135f1ef8f71432afb5f3,0.011556999757885933,0.8698920011520386,0.2288299798965454,0.9417338371276855,False,False
echoes_v1:echoes_fake_0551,echoes_fake_0551,echoes_v1,Ad Astra - P C III,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0551.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,d82610171e4696dc4737154ba94579c6d4fa96c38cc749bfcc4a6172d34a191f,0.005017266143113375,0.7740273475646973,0.03492356464266777,0.7338595986366272,False,False
echoes_v1:echoes_fake_0565,echoes_fake_0565,echoes_v1,Soul of the Demon - Zombie Raiders,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0565.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,0268eb5f5c99c2d7a811b8baa0282671d88af853eb6ddaefa2b92e02a9859401,0.2969098687171936,0.9563699960708618,0.40887218713760376,0.9524478316307068,False,False
echoes_v1:echoes_fake_0155,echoes_fake_0155,echoes_v1,Dr Deimos-Scribble - Mizuki's Last Chance/Dr Deimos,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0155.mp3,diffrhythm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,60e945d38f7d73bca897463412275e1ae2accb55948d1885ba43f31a284f8beb,0.04729496315121651,0.9000912308692932,0.13500522077083588,0.8996484279632568,False,False
echoes_v1:echoes_fake_0250,echoes_fake_0250,echoes_v1,Empty Pockets - Pete Prodoehl,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0250.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,b2f7f9d9bcc8db11479dc1df933fb9925626bc07f3fd96e04720ae35a46871ee,0.00908963568508625,0.9228848218917847,0.1457124650478363,0.9281573295593262,False,False
echoes_v1:echoes_fake_0120,echoes_fake_0120,echoes_v1,Stockholm Syndrome / People Should Be More Aware - Bird Names,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0120.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,4fed55d521130db94e6747c47ae2865afa7b28bdc322e4efacdad2a3c17b1ac7,0.04938870668411255,0.8842220306396484,0.3035145401954651,0.8975231647491455,False,False
echoes_v1:echoes_fake_0170,echoes_fake_0170,echoes_v1,2Much (Andy Spinelli & Alex Sánchez House Edit) - Tentacles,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0170.mp3,diffrhythm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,23c7cbbf902c33505983445c7fc2630a4e459a85f8f55161396c426246d43ccd,0.06097951903939247,0.8484535813331604,0.26647549867630005,0.9449983835220337,False,False
echoes_v1:echoes_fake_0422,echoes_fake_0422,echoes_v1,Colossal Stillness - Scott Holmes,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0422.mp3,songgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,75b6cd35656ea61037df76fdcf0f4044d0e1526d0955b0dd61e58f62a591c311,0.1081620454788208,0.7963039875030518,0.1575111299753189,0.949817419052124,False,False
echoes_v1:echoes_fake_0414,echoes_fake_0414,echoes_v1,Busby Berkeley - Ergo Phizmiz,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0414.mp3,songgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,191941a8ced272de0ab1915e5b83abc1cb800d46f1e0ced7652ca456ff41ad69,0.45317742228507996,0.8362196087837219,0.3507903218269348,0.8901613354682922,False,False
echoes_v1:echoes_fake_0249,echoes_fake_0249,echoes_v1,gospellioza - Katapulto,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0249.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,14de62ae19d8e40bdeaf23f0efe5da38167fa12373870f3779fd82dec54c3ceb,0.8307639956474304,0.8252159953117371,0.8343368768692017,0.9349563717842102,True,True
echoes_v1:echoes_fake_0157,echoes_fake_0157,echoes_v1,OST 04 Ship under attack - sawsquarenoise,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0157.mp3,diffrhythm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,6f25cbe7213a787b4c886a48b3df0d5b8a14f2893048b2f91e65ef7883cdb588,0.08057721704244614,0.8376498222351074,0.17024372518062592,0.9130234122276306,False,False
echoes_v1:echoes_fake_0472,echoes_fake_0472,echoes_v1,I Think From Now On - Caleb Lemond,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0472.mp3,stableaudio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,0a29db44d1c66841fa013ffbcecfa20a82bedb9cc1b822d85b589178089bfa25,0.15298278629779816,0.891701877117157,0.6289400458335876,0.9507935643196106,False,True
echoes_v1:echoes_fake_0144,echoes_fake_0144,echoes_v1,Mountain Mist - Modey Lemon,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0144.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,7529407cd80ece2111b069a45149dc5859a8cdf8b71802078cbbaa692a185ba7,0.03462428227066994,0.860562801361084,0.1668679267168045,0.9226753115653992,False,False
echoes_v1:echoes_fake_0088,echoes_fake_0088,echoes_v1,Time Up - ENDRUDARK,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0088.mp3,audioldm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,2526138a1ab628485aa96d2694209418d8ae882891b0580355bb50ee5b2c1c3b,0.03734505549073219,0.7871328592300415,0.0365176647901535,0.8571838736534119,False,False
echoes_v1:echoes_fake_0117,echoes_fake_0117,echoes_v1,"Go On, Then - Jim Rooster",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0117.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,d0120eacf83fe33821152addd5daf45ddf04d7649c9e6140f9620f9828ec24ba,0.029813742265105247,0.9186788201332092,0.14685234427452087,0.9312482476234436,False,False
echoes_v1:echoes_fake_0292,echoes_fake_0292,echoes_v1,"Roundtrip - Oh Yeah, the Future",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0292.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,03a0d7bb2fc31e8bb47e63e331e4ab41c3a05a9dd1819231a96c46c0d88b55f9,0.022792426869273186,0.8653711080551147,0.05432983487844467,0.9308649897575378,False,False
echoes_v1:echoes_fake_0096,echoes_fake_0096,echoes_v1,As Nihilism Gives Way To Existentialism - Nihilore,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0096.mp3,audioldm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,f7df7c07c063545438ef7241f5d8699dbe86738a00845027557d543da51f59ba,0.017298942431807518,0.824312686920166,0.04580064117908478,0.8869596719741821,False,False
echoes_v1:echoes_fake_0356,echoes_fake_0356,echoes_v1,Dance Harder - Three Chain Links,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0356.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,cdee3f99a82f89ecc5c6f57a6b99a57d3887157f85cdd93552087ec90339f65c,0.012591302394866943,0.9123366475105286,0.046140480786561966,0.935566782951355,False,False
echoes_v1:echoes_fake_0490,echoes_fake_0490,echoes_v1,WET DREAMS - voyageurs,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0490.mp3,stableaudio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,37eabcb00434f7d39b8f0c1238bb1c4681abf4117f0fa9441eddaba23548d2d0,0.043191973119974136,0.9025638699531555,0.1235656663775444,0.8955557346343994,False,False
echoes_v1:echoes_fake_0149,echoes_fake_0149,echoes_v1,philcollins takes your hand - Katapulto,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0149.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,5a547563388c7558f86b56ea4246fc2fd74477e9a29155f588619aa9b17b0f7a,0.044966522604227066,0.8860012888908386,0.21541938185691833,0.9070857167243958,False,False
echoes_v1:echoes_fake_0399,echoes_fake_0399,echoes_v1,Spanish BEEEYYAAACHHH - Malaventura,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0399.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,747153bc7ebccbbf11a5e68be9e99a9c3fece173303e6ec93f659473fadfa227,0.01469386275857687,0.8396214246749878,0.03886477276682854,0.9218624234199524,False,False
echoes_v1:echoes_fake_0091,echoes_fake_0091,echoes_v1,Running Free - Michett featuring Kalipluche,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0091.mp3,audioldm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,7b916a766301bb531956369237714ae4add95a386ec1c17120e25e35f0581f97,0.02031545899808407,0.8768840432167053,0.058687806129455566,0.869468092918396,False,False
echoes_v1:echoes_fake_0196,echoes_fake_0196,echoes_v1,Who Loves You Dear - Mink Lungs,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0196.mp3,diffrhythm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,d711b214b020d22c95774c09a3d6599f4eae2ac05df22000efcd45957ce7e3f4,0.04671832174062729,0.8338441252708435,0.2102963775396347,0.9253839254379272,False,False
echoes_v1:echoes_fake_0233,echoes_fake_0233,echoes_v1,You Are A Monster - Monroeville Music Center,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0233.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,9ee88c3657566e8e6118f13358b2c281cfc3542a095ff3b2418ebb8df903d214,0.024070775136351585,0.9002321362495422,0.033642057329416275,0.9324275851249695,False,False
echoes_v1:echoes_fake_0133,echoes_fake_0133,echoes_v1,"Lackadaisical - Oh Yeah, the Future",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0133.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c,bef466e31f293eb95e5456a493241ddfc53e98574e6753bc6acf6dfddbe750dd,0.04191556200385094,0.8719161152839661,0.2034168690443039,0.8934000134468079,False,False
