ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,MUSIC_FAKE_PROB
RS-FM_LA_D_2652046_fake_52298_udio_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2652046,fake_52298_udio_1,bonafide,udio,0.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2652046_fake_52298_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2652046_fake_52298_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,udio,0.5990634560585022
RS-FM_LA_D_2671129_3ZyuBJEbmJM,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2671129,3ZyuBJEbmJM,bonafide,musicldm,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2671129_3ZyuBJEbmJM.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2671129_3ZyuBJEbmJM.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.930515468120575
RS-FM_LA_D_2671129_EkMgPJfSL04,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2671129,EkMgPJfSL04,bonafide,musicldm,5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2671129_EkMgPJfSL04.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2671129_EkMgPJfSL04.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.38926005363464355
RS-FM_LA_D_2718909_fake_28639_suno_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2718909,fake_28639_suno_1,bonafide,suno,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2718909_fake_28639_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2718909_fake_28639_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.991615355014801
RS-FM_LA_D_2766423_KRKX_UtYV9c,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2766423,KRKX_UtYV9c,bonafide,mustango,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2766423_KRKX_UtYV9c.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2766423_KRKX_UtYV9c.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,mustango,0.6624760031700134
RS-FM_LA_D_2766423_fake_51763_suno_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2766423,fake_51763_suno_1,bonafide,suno,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2766423_fake_51763_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2766423_fake_51763_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9997972846031189
RS-FM_LA_D_2800113_YDBxdZchOuM,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2800113,YDBxdZchOuM,bonafide,mustango,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2800113_YDBxdZchOuM.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2800113_YDBxdZchOuM.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,mustango,0.9952661991119385
RS-FM_LA_D_2800113_fake_19593_suno_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2800113,fake_19593_suno_0,bonafide,suno,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2800113_fake_19593_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2800113_fake_19593_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9949755668640137
RS-FM_LA_D_2800113_fake_22406_udio_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2800113,fake_22406_udio_1,bonafide,udio,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2800113_fake_22406_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2800113_fake_22406_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,udio,0.9980265498161316
RS-FM_LA_D_2896345_fake_17527_udio_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2896345,fake_17527_udio_1,bonafide,udio,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2896345_fake_17527_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2896345_fake_17527_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,udio,0.8721441030502319
RS-FM_LA_D_2923426_eQTK2fo3RoE,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2923426,eQTK2fo3RoE,bonafide,audioldm2,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2923426_eQTK2fo3RoE.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2923426_eQTK2fo3RoE.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,audioldm2,0.2853078544139862
RS-FM_LA_D_2954423_av-1Ih0S82s,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2954423,av-1Ih0S82s,bonafide,musicldm,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2954423_av-1Ih0S82s.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2954423_av-1Ih0S82s.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.9964075684547424
RS-FM_LA_D_2954917_fake_46545_suno_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2954917,fake_46545_suno_1,bonafide,suno,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2954917_fake_46545_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2954917_fake_46545_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9999030828475952
RS-FM_LA_D_2976553_kT0KMsfD4d8,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_2976553,kT0KMsfD4d8,bonafide,MusicGen_medium,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_2976553_kT0KMsfD4d8.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_2976553_kT0KMsfD4d8.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.981627881526947
RS-FM_LA_D_3005942_fake_41367_udio_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3005942,fake_41367_udio_0,bonafide,udio,5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3005942_fake_41367_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3005942_fake_41367_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,udio,0.9370518326759338
RS-FM_LA_D_3006726_MwK9HYjeeN0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3006726,MwK9HYjeeN0,bonafide,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3006726_MwK9HYjeeN0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3006726_MwK9HYjeeN0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.7892993688583374
RS-FM_LA_D_3100616_a4BjqKd8FsI,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3100616,a4BjqKd8FsI,bonafide,musicldm,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3100616_a4BjqKd8FsI.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3100616_a4BjqKd8FsI.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.9996166229248047
RS-FM_LA_D_3150235_fake_20951_udio_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3150235,fake_20951_udio_0,bonafide,udio,0.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3150235_fake_20951_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3150235_fake_20951_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,udio,0.9951115250587463
RS-FM_LA_D_3150235_fake_37307_udio_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3150235,fake_37307_udio_0,bonafide,udio,0.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3150235_fake_37307_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3150235_fake_37307_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,udio,0.7702344655990601
RS-FM_LA_D_3194286_fake_22715_suno_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3194286,fake_22715_suno_1,bonafide,suno,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3194286_fake_22715_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3194286_fake_22715_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9997753500938416
RS-FM_LA_D_3194286_sOSU7p9pLjs,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3194286,sOSU7p9pLjs,bonafide,audioldm2,5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3194286_sOSU7p9pLjs.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3194286_sOSU7p9pLjs.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,audioldm2,0.9983696341514587
RS-FM_LA_D_3258694_Guu30szkA-0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3258694,Guu30szkA-0,bonafide,MusicGen_medium,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3258694_Guu30szkA-0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3258694_Guu30szkA-0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.5472794771194458
RS-FM_LA_D_3258694_usrzF-0GbLY,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3258694,usrzF-0GbLY,bonafide,audioldm2,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3258694_usrzF-0GbLY.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3258694_usrzF-0GbLY.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,audioldm2,0.9958444237709045
RS-FM_LA_D_3262859_hZfCziBaGTI,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3262859,hZfCziBaGTI,bonafide,mustango,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3262859_hZfCziBaGTI.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3262859_hZfCziBaGTI.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,mustango,0.287901908159256
RS-FM_LA_D_3262859_stobfk1Mfjk,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3262859,stobfk1Mfjk,bonafide,MusicGen_medium,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3262859_stobfk1Mfjk.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3262859_stobfk1Mfjk.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.9994004964828491
RS-FM_LA_D_3280853_XjrVSk0_4vc,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3280853,XjrVSk0_4vc,bonafide,mustango,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3280853_XjrVSk0_4vc.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3280853_XjrVSk0_4vc.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,mustango,0.9511780142784119
RS-FM_LA_D_3316221_m9MQdg0k1t0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3316221,m9MQdg0k1t0,bonafide,MusicGen_medium,5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3316221_m9MQdg0k1t0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3316221_m9MQdg0k1t0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.995451033115387
RS-FM_LA_D_3343965_mjZylz3nCwQ,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3343965,mjZylz3nCwQ,bonafide,MusicGen_medium,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3343965_mjZylz3nCwQ.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3343965_mjZylz3nCwQ.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.8437314033508301
RS-FM_LA_D_3387539_fake_51976_udio_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3387539,fake_51976_udio_0,bonafide,udio,0.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3387539_fake_51976_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3387539_fake_51976_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,udio,0.8440771698951721
RS-FM_LA_D_3494648_wEHRmd84Dwc,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3494648,wEHRmd84Dwc,bonafide,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3494648_wEHRmd84Dwc.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3494648_wEHRmd84Dwc.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.3472541570663452
RS-FM_LA_D_3494648_yHd5DzIbWL8,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3494648,yHd5DzIbWL8,bonafide,musicldm,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3494648_yHd5DzIbWL8.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3494648_yHd5DzIbWL8.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.9996274709701538
RS-FM_LA_D_3500984_E3F9bzeCgTQ,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3500984,E3F9bzeCgTQ,bonafide,musicldm,-0.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3500984_E3F9bzeCgTQ.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3500984_E3F9bzeCgTQ.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.9992514252662659
RS-FM_LA_D_3500984_fake_29830_suno_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3500984,fake_29830_suno_0,bonafide,suno,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3500984_fake_29830_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3500984_fake_29830_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9999651908874512
RS-FM_LA_D_3514242_fake_35706_suno_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3514242,fake_35706_suno_0,bonafide,suno,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3514242_fake_35706_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3514242_fake_35706_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9999246597290039
RS-FM_LA_D_3519840_XWhmLbnrtd0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3519840,XWhmLbnrtd0,bonafide,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3519840_XWhmLbnrtd0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3519840_XWhmLbnrtd0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.8677416443824768
RS-FM_LA_D_3526885_dAAwzwexvUQ,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3526885,dAAwzwexvUQ,bonafide,mustango,0.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3526885_dAAwzwexvUQ.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3526885_dAAwzwexvUQ.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,mustango,0.999930739402771
RS-FM_LA_D_3536394_4Lk8pUeLCwQ,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3536394,4Lk8pUeLCwQ,bonafide,audioldm2,5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3536394_4Lk8pUeLCwQ.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3536394_4Lk8pUeLCwQ.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,audioldm2,0.999330997467041
RS-FM_LA_D_3536394_FaRrq7cYu84,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3536394,FaRrq7cYu84,bonafide,audioldm2,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3536394_FaRrq7cYu84.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3536394_FaRrq7cYu84.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,audioldm2,0.9971265196800232
RS-FM_LA_D_3554499_We9P_UcHNk8,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3554499,We9P_UcHNk8,bonafide,MusicGen_medium,5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3554499_We9P_UcHNk8.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3554499_We9P_UcHNk8.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.9968796968460083
RS-FM_LA_D_3554499_fake_36444_suno_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3554499,fake_36444_suno_0,bonafide,suno,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3554499_fake_36444_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3554499_fake_36444_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9996985197067261
RS-FM_LA_D_3559270_BxbB2_N5Xtk,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3559270,BxbB2_N5Xtk,bonafide,musicldm,5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3559270_BxbB2_N5Xtk.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3559270_BxbB2_N5Xtk.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.5745911002159119
RS-FM_LA_D_3559270_fake_49588_suno_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3559270,fake_49588_suno_1,bonafide,suno,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3559270_fake_49588_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3559270_fake_49588_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9996719360351562
RS-FM_LA_D_3596872_8rCYRgePG-4,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3596872,8rCYRgePG-4,bonafide,MusicGen_medium,5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3596872_8rCYRgePG-4.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3596872_8rCYRgePG-4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.9977040886878967
RS-FM_LA_D_3608903_fake_38986_udio_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_3608903,fake_38986_udio_0,bonafide,udio,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_3608903_fake_38986_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_3608903_fake_38986_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,udio,0.9965822100639343
