BASE_ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,MIX_MODE,COMPONENT_CASE,EVAL_CELL,VOICE_SOURCE_KIND,VOICE_SOURCE_ID,VOICE_SPEAKER,VOICE_CONTENT_ID,VOICE_REFERENCE_ID,VOICE_REFERENCE_SPEAKER,VOICE_GENERATOR,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,VOICE_PARQUET_SHARD,REPLAY_PLAYER,REPLAY_RECORDER,REPLAY_DISTANCE,MUSIC_SOURCE_KIND,MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_PLATFORM,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,SONICS_ORIGINAL_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,SNR_DB,OVERLAP_FRACTION,ORDER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE
cmbv8_0031,1,0,1,1,1,mixed,partial_overlap,RF,partial_overlap__RF,echofake_real,echofake:EF_O_01444,4cddc45701c7ad900f72452ed7550abcd508b86c81cc39498dfa78b152e22dff46f9f3f2b2732ce2bdf5f931bf32248100331a97a819274402c250478649bba6,common_voice_en_32979017.mp3,,,bonafide,EF_O_01444,echofake_voice/EF_O_01444.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_musicldm_-_OzT7Xyvok,fmc:-_OzT7Xyvok,musicldm,FakeMusicCaps,FM_musicldm_-_OzT7Xyvok,unmixed_dataset/eval/FM_musicldm_-_OzT7Xyvok.wav,,panns_demucs_joint_semantic_pass_v8,-10,0.5,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0032,1,0,1,1,1,mixed,partial_overlap,RF,partial_overlap__RF,echofake_real,echofake:EF_O_01901,ef96a4db39cca784b04ec0071e8d2bcf034ef45c00471d2ff5c3b64ed22f62750be7b3cd4a176383cae09782ce68412c92f4cbdf8e4ad224f65be0cf61ac5bea,common_voice_en_22212973.mp3,,,bonafide,EF_O_01901,echofake_voice/EF_O_01901.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_audioldm2_XnMokzAE5kk,fmc:XnMokzAE5kk,audioldm2,FakeMusicCaps,FM_audioldm2_XnMokzAE5kk,unmixed_dataset/eval/FM_audioldm2_XnMokzAE5kk.wav,,panns_demucs_joint_semantic_pass_v8,10,0.5,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0033,1,0,1,1,1,mixed,partial_overlap,RF,partial_overlap__RF,echofake_real,echofake:EF_O_01564,0c9d78270b2dda2d872c242ad535507ae5e077c5b337f682e1dd238b69a39e08638a04e186201d59764f53b82c043da1c0be5ebb073f36cb1bf242de18d0dae8,common_voice_en_27151280.mp3,,,bonafide,EF_O_01564,echofake_voice/EF_O_01564.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_mustango_hkWOAj09_dY,fmc:hkWOAj09_dY,mustango,FakeMusicCaps,FM_mustango_hkWOAj09_dY,unmixed_dataset/eval/FM_mustango_hkWOAj09_dY.wav,,panns_demucs_joint_semantic_pass_v8,5,0.25,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0034,1,0,1,1,1,mixed,partial_overlap,RF,partial_overlap__RF,echofake_real,echofake:EF_O_04503,3cd9e47cd9de0d7a2c45f44a693e21b80cb2525da8a18a6ee19a893b9e08771efc208256331e222efd513195d171e4e83c974a177d5d9c4bb82aae805e9dd57f,common_voice_en_38979386.mp3,,,bonafide,EF_O_04503,echofake_voice/EF_O_04503.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_stable_audio_open_cqeVEFFzz7E,fmc:cqeVEFFzz7E,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_cqeVEFFzz7E,unmixed_dataset/eval/FM_stable_audio_open_cqeVEFFzz7E.wav,,panns_demucs_joint_semantic_pass_v8,0,0.5,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0035,1,0,1,1,1,mixed,partial_overlap,RF,partial_overlap__RF,echofake_real,echofake:EF_D_00048,cf98014ffd3caad842317e01d6f3f56f6837ddee465ab945e61aa2d1390a707779591a41b4d5d0df7a66cec4858289fbcccd274002e38e091c9aca33e39c2d87,common_voice_en_20540987.mp3,,,bonafide,EF_D_00048,echofake_voice/EF_D_00048.flac,dev-00000-of-00001.parquet,,,,fakemusiccaps_instrumental,FM_MusicGen_medium_qp4Ubx7WOAQ,fmc:qp4Ubx7WOAQ,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_qp4Ubx7WOAQ,unmixed_dataset/eval/FM_MusicGen_medium_qp4Ubx7WOAQ.wav,,panns_demucs_joint_semantic_pass_v8,5,0.25,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0036,1,1,0,1,1,mixed,partial_overlap,FR,partial_overlap__FR,echofake_replay,echofake:EF_T_03099,0f825549909f40c7775842104bc602adc91a08e9598e580af78f65f39e679000c479cd2a384d9e5597ac5c2989b9c7af077b392b72241879b0d1a992662ceb50,common_voice_en_37846516.mp3,common_voice_en_37846516.mp3,2cc44a089d2e47347eb6656aad03e1018a6617cf5c08a4b2e8ede0d8ea68c6d523bd401ef939d82aab41ac5a89b242b39682cde430bdbc61ff41fa6729b56b7d,replay:LLaSA,EF_T_03099,echofake_voice/EF_T_03099.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,Samsung Galaxy A54,50cm,fma_instrumental,098484,fma:98484,FMA,FMA,RM_098_098484,unmixed_dataset/eval/RM_098_098484.wav,,panns_demucs_joint_semantic_pass_v8,-10,0.75,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0037,1,1,0,1,1,mixed,partial_overlap,FR,partial_overlap__FR,echofake_replay,echofake:EF_O_19237,e315423e46f3aff6dedae4985b158d9958b2965d6e53eef803969b31972daab8763920ac2770f1c0064bbcfda6537d5ea25732269a8638c3d900a9bd41df521e,common_voice_en_19680479.mp3,common_voice_en_19680479.mp3,1c721fb3615085dca07e7d851f911cb3f6d6443a60f982e1b61b6599140d2e04c907f53558f83e1bcae2bbe155c050100bef08ac9ebd0089a97cd081d5ac978a,replay:MaskGCT,EF_O_19237,echofake_voice/EF_O_19237.flac,open_set_eval-00002-of-00003.parquet,Xiaomi 13 Ultra,Wired Earbuds With Microphone,30cm,fma_instrumental,109524,fma:109524,FMA,FMA,RM_109_109524,unmixed_dataset/eval/RM_109_109524.wav,,panns_demucs_joint_semantic_pass_v8,-5,0.75,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0038,1,1,0,1,1,mixed,partial_overlap,FR,partial_overlap__FR,echofake_replay,echofake:EF_T_03575,1da450b6301a8d238e03585463e37646c28f93ecb63350eec40517f346e6abaae1a21181c08eb30a7c5c766366204f87b82b4bc2512822c962fae7081ba1456c,common_voice_en_21855688.mp3,common_voice_en_21855688.mp3,71a94fa1f5532794c462f7b6eede7f08524e09f3310cecb4459eca2b0376ca88d0fa4f73f8f5c2cb514dfdc322f56522de62d0263787997fef1117dbf4d9aad0,replay:OpenAudio-S1-mini,EF_T_03575,echofake_voice/EF_T_03575.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,iPhone 13 mini,50cm,fma_instrumental,096695,fma:96695,FMA,FMA,RM_096_096695,unmixed_dataset/eval/RM_096_096695.wav,,panns_demucs_joint_semantic_pass_v8,-5,0.5,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0039,1,1,0,1,1,mixed,partial_overlap,FR,partial_overlap__FR,echofake_replay,echofake:EF_O_21106,6657f621ac638f7cc7cdb9d633d73f4d4d7f88b1764a8b25c366ccb692f1df0813d5d7b4f3f3cd09a62149d65417f59897aef9672b244cc8a7ec865bf716540d,common_voice_en_22094447.mp3,common_voice_en_22094447.mp3,dcabcb5a0c9a4808ba5d29b03e7d9aec3a846ad21715c3f9c1a7e0eed57ac8f5ccb2a90929c50bee7160406d5a427b25d254fb2a921bf810bcda6f05eaf25c0a,replay:OpenVoice-V2,EF_O_21106,echofake_voice/EF_O_21106.flac,open_set_eval-00002-of-00003.parquet,Edifier MR4 Powered Studio Monitor Speakers,Xiaomi 13 Ultra,30cm,fma_instrumental,071823,fma:71823,FMA,FMA,RM_071_071823,unmixed_dataset/eval/RM_071_071823.wav,,panns_demucs_joint_semantic_pass_v8,5,0.25,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0040,1,1,0,1,1,mixed,partial_overlap,FR,partial_overlap__FR,echofake_replay,echofake:EF_T_03084,781684bb466a870ecf23f0ae89d498c4649370e8f07cc647e8bed90545abcf3fce03b54840feb9d195080f2a767c80c540eb40292395d03c2f832793afc8473b,common_voice_en_22033410.mp3,common_voice_en_22033410.mp3,882260bcd21d5b3b7341d3c3290123c04f7fe1333f10c3d7c58fda457e27255c8552af4ea973375c22e951019e17e466b7bdb0b5adbfab5069fe2baec6459407,replay:F5-TTS,EF_T_03084,echofake_voice/EF_T_03084.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,Samsung Galaxy A54,50cm,fma_instrumental,136054,fma:136054,FMA,FMA,RM_136_136054,unmixed_dataset/eval/RM_136_136054.wav,,panns_demucs_joint_semantic_pass_v8,5,0.75,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0041,1,1,0,1,1,mixed,partial_overlap,FR,partial_overlap__FR,echofake_replay,echofake:EF_O_20155,630785b43b5f818556410932fbd7f195287df7e1cb23a8905da7108578aaf9178e9abc968629012542c421c0425d84e8382c6e6bdec35703e718a3c37c7627d7,common_voice_en_19854862.mp3,common_voice_en_19854862.mp3,5743f5b14bfb4c3cdc326ecafb6c390da8b2303a21af680c72c5b9bc5738186ebadac412adc55ee2f2bbb1f89142238d9a26d41a6b2d983f5ba5d59f9c23a0da,replay:CosyVoice2,EF_O_20155,echofake_voice/EF_O_20155.flac,open_set_eval-00002-of-00003.parquet,Xiaomi 13 Ultra,Wired Earbuds With Microphone,30cm,fma_instrumental,071812,fma:71812,FMA,FMA,RM_071_071812,unmixed_dataset/eval/RM_071_071812.wav,,panns_demucs_joint_semantic_pass_v8,5,0.25,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0042,1,1,1,1,1,mixed,partial_overlap,FF,partial_overlap__FF,sonics_joint,sonics-vocal:FM_fake_songs_wav_fake_43454_suno_1,sonics-vocal:sonics:43454,sonics:43454,,,sonics:chirp-v3.5:vocal,FM_fake_songs_wav_fake_43454_suno_1,sonics_stems/FM_fake_songs_wav_fake_43454_suno_1__vocals.flac,,,,,sonics_joint,sonics-music:FM_fake_songs_wav_fake_43454_suno_1,sonics:43454,sonics:chirp-v3.5,suno,FM_fake_songs_wav_fake_43454_suno_1,sonics_stems/FM_fake_songs_wav_fake_43454_suno_1__accompaniment.flac,unmixed_dataset/eval/FM_fake_songs_wav_fake_43454_suno_1.wav,panns_demucs_joint_semantic_pass_v8,10,0.25,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0043,1,1,1,1,1,mixed,partial_overlap,FF,partial_overlap__FF,sonics_joint,sonics-vocal:FM_fake_songs_wav_fake_39244_udio_1,sonics-vocal:sonics:39244,sonics:39244,,,sonics:udio-120s:vocal,FM_fake_songs_wav_fake_39244_udio_1,sonics_stems/FM_fake_songs_wav_fake_39244_udio_1__vocals.flac,,,,,sonics_joint,sonics-music:FM_fake_songs_wav_fake_39244_udio_1,sonics:39244,sonics:udio-120s,udio,FM_fake_songs_wav_fake_39244_udio_1,sonics_stems/FM_fake_songs_wav_fake_39244_udio_1__accompaniment.flac,unmixed_dataset/eval/FM_fake_songs_wav_fake_39244_udio_1.wav,panns_demucs_joint_semantic_pass_v8,-5,0.75,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0044,1,1,1,1,1,mixed,partial_overlap,FF,partial_overlap__FF,sonics_joint,sonics-vocal:FM_fake_songs_wav_fake_37356_suno_1,sonics-vocal:sonics:37356,sonics:37356,,,sonics:chirp-v2-xxl-alpha:vocal,FM_fake_songs_wav_fake_37356_suno_1,sonics_stems/FM_fake_songs_wav_fake_37356_suno_1__vocals.flac,,,,,sonics_joint,sonics-music:FM_fake_songs_wav_fake_37356_suno_1,sonics:37356,sonics:chirp-v2-xxl-alpha,suno,FM_fake_songs_wav_fake_37356_suno_1,sonics_stems/FM_fake_songs_wav_fake_37356_suno_1__accompaniment.flac,unmixed_dataset/eval/FM_fake_songs_wav_fake_37356_suno_1.wav,panns_demucs_joint_semantic_pass_v8,10,0.5,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0045,1,1,1,1,1,mixed,partial_overlap,FF,partial_overlap__FF,sonics_joint,sonics-vocal:FM_fake_songs_wav_fake_10642_udio_1,sonics-vocal:sonics:10642,sonics:10642,,,sonics:udio-30s:vocal,FM_fake_songs_wav_fake_10642_udio_1,sonics_stems/FM_fake_songs_wav_fake_10642_udio_1__vocals.flac,,,,,sonics_joint,sonics-music:FM_fake_songs_wav_fake_10642_udio_1,sonics:10642,sonics:udio-30s,udio,FM_fake_songs_wav_fake_10642_udio_1,sonics_stems/FM_fake_songs_wav_fake_10642_udio_1__accompaniment.flac,unmixed_dataset/eval/FM_fake_songs_wav_fake_10642_udio_1.wav,panns_demucs_joint_semantic_pass_v8,5,0.75,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0046,1,1,1,1,1,mixed,partial_overlap,FF,partial_overlap__FF,sonics_joint,sonics-vocal:FM_fake_songs_wav_fake_11266_suno_1,sonics-vocal:sonics:11266,sonics:11266,,,sonics:chirp-v3:vocal,FM_fake_songs_wav_fake_11266_suno_1,sonics_stems/FM_fake_songs_wav_fake_11266_suno_1__vocals.flac,,,,,sonics_joint,sonics-music:FM_fake_songs_wav_fake_11266_suno_1,sonics:11266,sonics:chirp-v3,suno,FM_fake_songs_wav_fake_11266_suno_1,sonics_stems/FM_fake_songs_wav_fake_11266_suno_1__accompaniment.flac,unmixed_dataset/eval/FM_fake_songs_wav_fake_11266_suno_1.wav,panns_demucs_joint_semantic_pass_v8,0,0.5,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0047,1,1,1,1,1,mixed,partial_overlap,FF,partial_overlap__FF,sonics_joint,sonics-vocal:FM_fake_songs_wav_fake_15368_suno_1,sonics-vocal:sonics:15368,sonics:15368,,,sonics:chirp-v3.5:vocal,FM_fake_songs_wav_fake_15368_suno_1,sonics_stems/FM_fake_songs_wav_fake_15368_suno_1__vocals.flac,,,,,sonics_joint,sonics-music:FM_fake_songs_wav_fake_15368_suno_1,sonics:15368,sonics:chirp-v3.5,suno,FM_fake_songs_wav_fake_15368_suno_1,sonics_stems/FM_fake_songs_wav_fake_15368_suno_1__accompaniment.flac,unmixed_dataset/eval/FM_fake_songs_wav_fake_15368_suno_1.wav,panns_demucs_joint_semantic_pass_v8,10,0.75,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0048,0,0,0,1,1,mixed,sequential,RR,sequential__RR,echofake_real,echofake:EF_O_05375,f92a55bbde74ea009717ef17dc8c216b0e2927cd43f8bea89075f73e8d3d80fb4df7bb3754b757aa47f1692aeaae17759c6bc6ac84bad67ecebe16d2667adde0,common_voice_en_19433525.mp3,,,bonafide,EF_O_05375,echofake_voice/EF_O_05375.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,097387,fma:97387,FMA,FMA,RM_097_097387,unmixed_dataset/eval/RM_097_097387.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,voice_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0049,0,0,0,1,1,mixed,sequential,RR,sequential__RR,echofake_real,echofake:EF_O_03480,85762b739c63e5c3b30cdb6b6925a77c648efb6099bf3c4bff28c2000331a3cb12d1e014b4dd0a07000a46b965b75db1349cb3817ce1ee331a2c8d03a8f27abf,common_voice_en_21387648.mp3,,,bonafide,EF_O_03480,echofake_voice/EF_O_03480.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,059917,fma:59917,FMA,FMA,RM_059_059917,unmixed_dataset/eval/RM_059_059917.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0050,0,0,0,1,1,mixed,sequential,RR,sequential__RR,echofake_real,echofake:EF_O_05738,1a6a5afa49081254a93ea070a6fa4f12334d37b8e692f8499d49ebc28aaac78cefa408c840f12a867867b0dec7fa7aa2e09bc324527402ae0bba5a2bb30673b5,common_voice_en_37016688.mp3,,,bonafide,EF_O_05738,echofake_voice/EF_O_05738.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,072067,fma:72067,FMA,FMA,RM_072_072067,unmixed_dataset/eval/RM_072_072067.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,music_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0051,0,0,0,1,1,mixed,sequential,RR,sequential__RR,echofake_real,echofake:EF_O_02537,01a272a82b95477574e3cf19655c9c8c2bda0eb61cf407dc0a1130e1e3c6f21fe4756e0510cd16bbe9a51b904493f1b26120f72368ab1fcbf0c1876229e5ae2d,common_voice_en_23787858.mp3,,,bonafide,EF_O_02537,echofake_voice/EF_O_02537.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,134052,fma:134052,FMA,FMA,RM_134_134052,unmixed_dataset/eval/RM_134_134052.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,music_first,0.2,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0052,0,0,0,1,1,mixed,sequential,RR,sequential__RR,echofake_real,echofake:EF_O_03839,b2b036aa2d56d0a988d6a439d2bf41d4e0ad08cf0d4ead93c9474d729a10a8480818a6817d2f5bc7fbe9b8da7c69ce8a996cce1e8f8a6f9890ad9e0e09289681,common_voice_en_27157299.mp3,,,bonafide,EF_O_03839,echofake_voice/EF_O_03839.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,091337,fma:91337,FMA,FMA,RM_091_091337,unmixed_dataset/eval/RM_091_091337.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,music_first,0.2,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0053,0,0,0,1,1,mixed,sequential,RR,sequential__RR,echofake_real,echofake:EF_O_04789,ca4d4da2a8deab111c266ee13cc49978cc283e77b0ff4ba968e8f0eea2a7fa5a7374db2c6dfbd9c95ebfee66ca54ca719ac2fe9319f11d21afab2474720570d9,common_voice_en_22144622.mp3,,,bonafide,EF_O_04789,echofake_voice/EF_O_04789.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,032693,fma:32693,FMA,FMA,RM_032_032693,unmixed_dataset/eval/RM_032_032693.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,voice_first,0.2,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0054,1,0,1,1,1,mixed,sequential,RF,sequential__RF,echofake_real,echofake:EF_O_06260,329790e7f89d434ed1b7bb39c732caabf80952a56e8889b35c349632dd367ec74251770a52ad2b1545ccaf88f939a577b72063d9f130bdeb58770ebf0f100015,common_voice_en_20179184.mp3,,,bonafide,EF_O_06260,echofake_voice/EF_O_06260.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_musicldm_INBx8CrIWcg,fmc:INBx8CrIWcg,musicldm,FakeMusicCaps,FM_musicldm_INBx8CrIWcg,unmixed_dataset/eval/FM_musicldm_INBx8CrIWcg.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,voice_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0055,1,0,1,1,1,mixed,sequential,RF,sequential__RF,echofake_real,echofake:EF_O_02081,1de0063fb4b9dcb866c824bacca0007c8f4a98312f3a17452ff21262a302bb28c48ecd6a301b53e07718a5eea716a03d1d0f45c0275e361a5cb83d905c43ad97,common_voice_en_25172590.mp3,,,bonafide,EF_O_02081,echofake_voice/EF_O_02081.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_audioldm2_8hT2G2ew6-c,fmc:8hT2G2ew6-c,audioldm2,FakeMusicCaps,FM_audioldm2_8hT2G2ew6-c,unmixed_dataset/eval/FM_audioldm2_8hT2G2ew6-c.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,voice_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0056,1,0,1,1,1,mixed,sequential,RF,sequential__RF,echofake_real,echofake:EF_O_03648,654251837dec9b85c046944813d55ece20190c3b57031f20e564d70e28fe4ef5b000e9f79203c19cc23ef5807baa5e923bbccf3ab36140de33c28cf0e984c994,common_voice_en_33179245.mp3,,,bonafide,EF_O_03648,echofake_voice/EF_O_03648.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_mustango_Fy51z2RwH3E,fmc:Fy51z2RwH3E,mustango,FakeMusicCaps,FM_mustango_Fy51z2RwH3E,unmixed_dataset/eval/FM_mustango_Fy51z2RwH3E.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,voice_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0057,1,0,1,1,1,mixed,sequential,RF,sequential__RF,echofake_real,echofake:EF_O_06139,6fe2ee910553691f58721e526b2c255075a174ef8ce2abf6270d8156f986b92371f95fe33b57ad3dcaa7130f764456b3e7ec431dce9e01e2656b29043fb309a0,common_voice_en_32422878.mp3,,,bonafide,EF_O_06139,echofake_voice/EF_O_06139.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_stable_audio_open_mfZMcNmLxWM,fmc:mfZMcNmLxWM,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_mfZMcNmLxWM,unmixed_dataset/eval/FM_stable_audio_open_mfZMcNmLxWM.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,voice_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0058,1,0,1,1,1,mixed,sequential,RF,sequential__RF,echofake_real,echofake:EF_O_03650,7ab11c1dcc728587b127df20386f82f798f50565a1b2b8d01c49879c61314c0b65722942c23074ea3797223bf576b9a4565ce9ed787584e3b7d7009806ac66ca,common_voice_en_32675251.mp3,,,bonafide,EF_O_03650,echofake_voice/EF_O_03650.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_MusicGen_medium_SEHE3WGui30,fmc:SEHE3WGui30,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_SEHE3WGui30,unmixed_dataset/eval/FM_MusicGen_medium_SEHE3WGui30.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0059,1,0,1,1,1,mixed,sequential,RF,sequential__RF,echofake_real,echofake:EF_O_00033,49ddc19c5c3a7f06fd709ae28bff7dbd686d4e43aa041a170b4ed8a9f86fdc39c06eb0db13f3e27f4af4b22d3a99007fb60d452cf939c3057c052cd7c7cef028,common_voice_en_31385615.mp3,,,bonafide,EF_O_00033,echofake_voice/EF_O_00033.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_musicldm_9ZinCW4jTeE,fmc:9ZinCW4jTeE,musicldm,FakeMusicCaps,FM_musicldm_9ZinCW4jTeE,unmixed_dataset/eval/FM_musicldm_9ZinCW4jTeE.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0060,1,1,0,1,1,mixed,sequential,FR,sequential__FR,echofake_replay,echofake:EF_T_03634,7d89888d2dc2478869e150f8c2d646bc7d0de416b2c925acc04bcc2745b2a6ef8798c24d350c2b002a34badb69399a0407a8341e0aafbe686ef88fd8ce78fba2,common_voice_en_22066383.mp3,common_voice_en_22066383.mp3,e6148f99a694750d8c0a2a8a2fe4fedc1f08cbcd5840b7555a23ffb3fe07a12b42095a7c6abac84e1cc6f8859e9a350f3a61cc035eb9f7eab848e8fa52602ce5,replay:StyleTTS2,EF_T_03634,echofake_voice/EF_T_03634.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,iPhone 13 mini,15cm,fma_instrumental,126622,fma:126622,FMA,FMA,RM_126_126622,unmixed_dataset/eval/RM_126_126622.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
cmbv8_0061,1,1,0,1,1,mixed,sequential,FR,sequential__FR,echofake_replay,echofake:EF_T_03385,a832588b955258c9890022387e472ed23ae2fcb6e4be6291aca2c8b5c7cf8ed81340b1b69cc35a0f465b3adf042995074b35f1eaff3bf95a4e044a1bfac5041e,common_voice_en_19571795.mp3,common_voice_en_19571795.mp3,8b5f0c896d34ffe1b211bc6987d9f647ce82e8d403450ba81d3b9aca15721a587b8c5658cd7b452b0dff461d8fada1b6b17414409354100d6fb78642f5f5da03,replay:SpeechT5,EF_T_03385,echofake_voice/EF_T_03385.flac,dev-00000-of-00001.parquet,iPad Mini (7th generation),Samsung Galaxy A54,15cm,fma_instrumental,075908,fma:75908,FMA,FMA,RM_075_075908,unmixed_dataset/eval/RM_075_075908.wav,,panns_demucs_joint_semantic_pass_v8,,0.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_existing_truth_source_speaker_song_hash_disjoint
