DATASET,EVIDENCE,W,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
factorial,logit_p10,0.6,400,400,350,350,0.24,0.22285714285714286,0.22285714285714286,0.9928,0.9989142857142856,0.7685714285714286,0.9958571428571428,0.7913
factorial,logit_p10,0.7,400,400,350,350,0.24763636363636365,0.22285714285714286,0.22285714285714286,0.9928,0.9989142857142856,0.7647532467532467,0.9958571428571428,0.7878636363636363
phone,raw_max,0.0,1200,1200,800,800,0.2017142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8131428571428571,0.9703312500000001,0.8288616964285714
phone,raw_max,0.05,1200,1200,800,800,0.19999999999999998,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.814,0.9703312500000001,0.829633125
phone,raw_max,0.1,1200,1200,800,800,0.19414285714285714,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8169285714285713,0.9703312500000001,0.8322688392857143
phone,raw_max,0.15,1200,1200,800,800,0.18585714285714286,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8210714285714286,0.9703312500000001,0.8359974107142858
phone,raw_max,0.2,1200,1200,800,800,0.18414285714285714,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8219285714285713,0.9703312500000001,0.8367688392857143
phone,raw_max,0.25,1200,1200,800,800,0.1817142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8231428571428571,0.9703312500000001,0.8378616964285714
phone,raw_max,0.3,1200,1200,800,800,0.1817142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8231428571428571,0.9703312500000001,0.8378616964285714
phone,raw_max,0.35,1200,1200,800,800,0.1817142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8231428571428571,0.9703312500000001,0.8378616964285714
phone,raw_max,0.4,1200,1200,800,800,0.18000000000000002,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.824,0.9703312500000001,0.838633125
phone,raw_max,0.45,1200,1200,800,800,0.18585714285714286,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8210714285714286,0.9703312500000001,0.8359974107142858
phone,raw_max,0.5,1200,1200,800,800,0.18414285714285714,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8219285714285713,0.9703312500000001,0.8367688392857143
phone,raw_max,0.6,1200,1200,800,800,0.19242857142857142,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8177857142857142,0.9703312500000001,0.8330402678571429
phone,raw_max,0.7,1200,1200,800,800,0.2017142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8131428571428571,0.9703312500000001,0.8288616964285714
phone,hard_p05,0.0,1200,1200,800,800,0.2017142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8131428571428571,0.9703312500000001,0.8288616964285714
phone,hard_p05,0.05,1200,1200,800,800,0.2017142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8131428571428571,0.9703312500000001,0.8288616964285714
phone,hard_p05,0.1,1200,1200,800,800,0.19828571428571432,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8148571428571428,0.9703312500000001,0.8304045535714286
phone,hard_p05,0.15,1200,1200,800,800,0.19585714285714287,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8160714285714286,0.9703312500000001,0.8314974107142857
phone,hard_p05,0.2,1200,1200,800,800,0.1917142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8181428571428571,0.9703312500000001,0.8333616964285714
phone,hard_p05,0.25,1200,1200,800,800,0.1882857142857143,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8198571428571428,0.9703312500000001,0.8349045535714287
phone,hard_p05,0.3,1200,1200,800,800,0.1882857142857143,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8198571428571428,0.9703312500000001,0.8349045535714287
phone,hard_p05,0.35,1200,1200,800,800,0.1882857142857143,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8198571428571428,0.9703312500000001,0.8349045535714287
phone,hard_p05,0.4,1200,1200,800,800,0.1882857142857143,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8198571428571428,0.9703312500000001,0.8349045535714287
phone,hard_p05,0.45,1200,1200,800,800,0.18757142857142858,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8202142857142857,0.9703312500000001,0.8352259821428571
phone,hard_p05,0.5,1200,1200,800,800,0.18585714285714286,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8210714285714286,0.9703312500000001,0.8359974107142858
phone,hard_p05,0.6,1200,1200,800,800,0.1817142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8231428571428571,0.9703312500000001,0.8378616964285714
phone,hard_p05,0.7,1200,1200,800,800,0.1817142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8231428571428571,0.9703312500000001,0.8378616964285714
phone,product_max,0.0,1200,1200,800,800,0.2017142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8131428571428571,0.9703312500000001,0.8288616964285714
phone,product_max,0.05,1200,1200,800,800,0.2017142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8131428571428571,0.9703312500000001,0.8288616964285714
phone,product_max,0.1,1200,1200,800,800,0.19999999999999998,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.814,0.9703312500000001,0.829633125
phone,product_max,0.15,1200,1200,800,800,0.19999999999999998,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.814,0.9703312500000001,0.829633125
phone,product_max,0.2,1200,1200,800,800,0.19828571428571432,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8148571428571428,0.9703312500000001,0.8304045535714286
phone,product_max,0.25,1200,1200,800,800,0.19585714285714287,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8160714285714286,0.9703312500000001,0.8314974107142857
phone,product_max,0.3,1200,1200,800,800,0.19414285714285714,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8169285714285713,0.9703312500000001,0.8322688392857143
phone,product_max,0.35,1200,1200,800,800,0.19242857142857142,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8177857142857142,0.9703312500000001,0.8330402678571429
phone,product_max,0.4,1200,1200,800,800,0.19242857142857142,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8177857142857142,0.9703312500000001,0.8330402678571429
phone,product_max,0.45,1200,1200,800,800,0.18999999999999997,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.819,0.9703312500000001,0.834133125
phone,product_max,0.5,1200,1200,800,800,0.18999999999999997,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.819,0.9703312500000001,0.834133125
phone,product_max,0.6,1200,1200,800,800,0.18414285714285714,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8219285714285713,0.9703312500000001,0.8367688392857143
phone,product_max,0.7,1200,1200,800,800,0.18000000000000002,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.824,0.9703312500000001,0.838633125
phone,presence_or,0.0,1200,1200,800,800,0.2017142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8131428571428571,0.9703312500000001,0.8288616964285714
phone,presence_or,0.05,1200,1200,800,800,0.2017142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8131428571428571,0.9703312500000001,0.8288616964285714
phone,presence_or,0.1,1200,1200,800,800,0.19999999999999998,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.814,0.9703312500000001,0.829633125
phone,presence_or,0.15,1200,1200,800,800,0.19999999999999998,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.814,0.9703312500000001,0.829633125
phone,presence_or,0.2,1200,1200,800,800,0.19585714285714287,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8160714285714286,0.9703312500000001,0.8314974107142857
phone,presence_or,0.25,1200,1200,800,800,0.1917142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8181428571428571,0.9703312500000001,0.8333616964285714
phone,presence_or,0.3,1200,1200,800,800,0.18999999999999997,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.819,0.9703312500000001,0.834133125
phone,presence_or,0.35,1200,1200,800,800,0.1917142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8181428571428571,0.9703312500000001,0.8333616964285714
phone,presence_or,0.4,1200,1200,800,800,0.18999999999999997,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.819,0.9703312500000001,0.834133125
phone,presence_or,0.45,1200,1200,800,800,0.18585714285714286,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8210714285714286,0.9703312500000001,0.8359974107142858
phone,presence_or,0.5,1200,1200,800,800,0.1824285714285714,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8227857142857142,0.9703312500000001,0.8375402678571429
phone,presence_or,0.6,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8260714285714286,0.9703312500000001,0.8404974107142857
phone,presence_or,0.7,1200,1200,800,800,0.17414285714285713,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8269285714285713,0.9703312500000001,0.8412688392857143
phone,logit_p05,0.0,1200,1200,800,800,0.2017142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8131428571428571,0.9703312500000001,0.8288616964285714
phone,logit_p05,0.05,1200,1200,800,800,0.19999999999999998,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.814,0.9703312500000001,0.829633125
phone,logit_p05,0.1,1200,1200,800,800,0.19585714285714287,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8160714285714286,0.9703312500000001,0.8314974107142857
phone,logit_p05,0.15,1200,1200,800,800,0.1882857142857143,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8198571428571428,0.9703312500000001,0.8349045535714287
phone,logit_p05,0.2,1200,1200,800,800,0.18000000000000002,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.824,0.9703312500000001,0.838633125
phone,logit_p05,0.25,1200,1200,800,800,0.18000000000000002,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.824,0.9703312500000001,0.838633125
phone,logit_p05,0.3,1200,1200,800,800,0.1782857142857143,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8248571428571428,0.9703312500000001,0.8394045535714286
phone,logit_p05,0.35,1200,1200,800,800,0.17414285714285713,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8269285714285713,0.9703312500000001,0.8412688392857143
phone,logit_p05,0.4,1200,1200,800,800,0.17171428571428568,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8281428571428571,0.9703312500000001,0.8423616964285714
phone,logit_p05,0.45,1200,1200,800,800,0.17414285714285713,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8269285714285713,0.9703312500000001,0.8412688392857143
phone,logit_p05,0.5,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8260714285714286,0.9703312500000001,0.8404974107142857
phone,logit_p05,0.6,1200,1200,800,800,0.1782857142857143,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8248571428571428,0.9703312500000001,0.8394045535714286
phone,logit_p05,0.7,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8260714285714286,0.9703312500000001,0.8404974107142857
phone,logit_p10,0.0,1200,1200,800,800,0.2017142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8131428571428571,0.9703312500000001,0.8288616964285714
phone,logit_p10,0.05,1200,1200,800,800,0.2017142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8131428571428571,0.9703312500000001,0.8288616964285714
phone,logit_p10,0.1,1200,1200,800,800,0.19585714285714287,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8160714285714286,0.9703312500000001,0.8314974107142857
phone,logit_p10,0.15,1200,1200,800,800,0.18999999999999997,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.819,0.9703312500000001,0.834133125
phone,logit_p10,0.2,1200,1200,800,800,0.18414285714285714,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8219285714285713,0.9703312500000001,0.8367688392857143
phone,logit_p10,0.25,1200,1200,800,800,0.1817142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8231428571428571,0.9703312500000001,0.8378616964285714
phone,logit_p10,0.3,1200,1200,800,800,0.1817142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8231428571428571,0.9703312500000001,0.8378616964285714
phone,logit_p10,0.35,1200,1200,800,800,0.1817142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8231428571428571,0.9703312500000001,0.8378616964285714
phone,logit_p10,0.4,1200,1200,800,800,0.1782857142857143,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8248571428571428,0.9703312500000001,0.8394045535714286
phone,logit_p10,0.45,1200,1200,800,800,0.17414285714285713,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8269285714285713,0.9703312500000001,0.8412688392857143
phone,logit_p10,0.5,1200,1200,800,800,0.1724285714285714,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8277857142857142,0.9703312500000001,0.8420402678571429
phone,logit_p10,0.6,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8260714285714286,0.9703312500000001,0.8404974107142857
phone,logit_p10,0.7,1200,1200,800,800,0.17757142857142857,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8252142857142857,0.9703312500000001,0.8397259821428572
yue,raw_max,0.0,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,raw_max,0.05,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,raw_max,0.1,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,raw_max,0.15,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,raw_max,0.2,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,raw_max,0.25,124,124,108,124,0.09578804347826086,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8833022148200094,,
yue,raw_max,0.3,124,124,108,124,0.09578804347826086,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8833022148200094,,
yue,raw_max,0.35,124,124,108,124,0.09578804347826086,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8833022148200094,,
yue,raw_max,0.4,124,124,108,124,0.09578804347826086,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8833022148200094,,
yue,raw_max,0.45,124,124,108,124,0.09578804347826086,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8833022148200094,,
yue,raw_max,0.5,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,raw_max,0.6,124,124,108,124,0.14877717391304346,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.856807649602618,,
yue,raw_max,0.7,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,hard_p05,0.0,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,hard_p05,0.05,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,hard_p05,0.1,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,hard_p05,0.15,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,hard_p05,0.2,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,hard_p05,0.25,124,124,108,124,0.09578804347826086,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8833022148200094,,
yue,hard_p05,0.3,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,hard_p05,0.35,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,hard_p05,0.4,124,124,108,124,0.09578804347826086,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8833022148200094,,
yue,hard_p05,0.45,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,hard_p05,0.5,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,hard_p05,0.6,124,124,108,124,0.14877717391304346,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.856807649602618,,
yue,hard_p05,0.7,124,124,108,124,0.15421195652173914,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8540902582982702,,
yue,product_max,0.0,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,product_max,0.05,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,product_max,0.1,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,product_max,0.15,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,product_max,0.2,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,product_max,0.25,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,product_max,0.3,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,product_max,0.35,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,product_max,0.4,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,product_max,0.45,124,124,108,124,0.14877717391304346,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.856807649602618,,
yue,product_max,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.856807649602618,,
yue,product_max,0.6,124,124,108,124,0.14877717391304346,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.856807649602618,,
yue,product_max,0.7,124,124,108,124,0.15421195652173914,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8540902582982702,,
yue,presence_or,0.0,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,presence_or,0.05,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,presence_or,0.1,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,presence_or,0.15,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,presence_or,0.2,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,presence_or,0.25,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,presence_or,0.3,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,presence_or,0.35,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,presence_or,0.4,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,presence_or,0.45,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,presence_or,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.856807649602618,,
yue,presence_or,0.6,124,124,108,124,0.15421195652173914,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8540902582982702,,
yue,presence_or,0.7,124,124,108,124,0.15421195652173914,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8540902582982702,,
yue,logit_p05,0.0,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,logit_p05,0.05,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,logit_p05,0.1,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,logit_p05,0.15,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,logit_p05,0.2,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,logit_p05,0.25,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,logit_p05,0.3,124,124,108,124,0.09578804347826086,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8833022148200094,,
yue,logit_p05,0.35,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,logit_p05,0.4,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,logit_p05,0.45,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,logit_p05,0.5,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,logit_p05,0.6,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,logit_p05,0.7,124,124,108,124,0.14877717391304346,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.856807649602618,,
yue,logit_p10,0.0,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,logit_p10,0.05,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,logit_p10,0.1,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,logit_p10,0.15,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,logit_p10,0.2,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,logit_p10,0.25,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,logit_p10,0.3,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,logit_p10,0.35,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,logit_p10,0.4,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,logit_p10,0.45,124,124,108,124,0.12228260869565216,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8700549322113137,,
yue,logit_p10,0.5,124,124,108,124,0.12771739130434784,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8673375409069658,,
yue,logit_p10,0.6,124,124,108,124,0.14877717391304346,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.856807649602618,,
yue,logit_p10,0.7,124,124,108,124,0.15964673913043476,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8513728669939223,,
