KIND,LABEL,VOICE_SOURCE_ID,VOICE_SPEAKER,VOICE_CONTENT_ID,VOICE_REFERENCE_ID,VOICE_REFERENCE_SPEAKER,VOICE_GENERATOR,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,VOICE_PARQUET_SHARD,REPLAY_PLAYER,REPLAY_RECORDER,REPLAY_DISTANCE,MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_PLATFORM,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,SONICS_ORIGINAL_ARCHIVE_MEMBER
voice,0,echofake:EF_O_05742,b1dfbc59f9db853b5b51413e8fb59e531f81508e1eba6b48fb94e1f19db65adf6c1903c2f62d0257b989e1e80d58e8e743eb65b999affef8e3677102e89072a9,common_voice_en_19736456.mp3,,,bonafide,EF_O_05742,echofake_voice/EF_O_05742.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05745,da2bcb0042887b8cc3e1e1696c4ce4d87e6380503f0cedb490cc584851c924207f981ccbc32a76c8020cccb27f2b6d241946b1cd135bff5e2e86a127a3024663,common_voice_en_22398670.mp3,,,bonafide,EF_O_05745,echofake_voice/EF_O_05745.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05748,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,common_voice_en_22108992.mp3,,,bonafide,EF_O_05748,echofake_voice/EF_O_05748.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05749,920b6c82ac5aa138428d3463675577c9caa74b9e9bb48f6c7571d66979bc5afb85e73a5695c405a50d44522c4f6058e54992737c040467b1d7698571c17ca7a6,common_voice_en_23352786.mp3,,,bonafide,EF_O_05749,echofake_voice/EF_O_05749.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05750,90f0090f855642dcd580e4b7dbea8b8d79973e7919247ce03a928d5ec52c2d329398f933e41d857102928d06fff3f10ceb6a0aa2c0871c91a6668b9edcc1989c,common_voice_en_26975373.mp3,,,bonafide,EF_O_05750,echofake_voice/EF_O_05750.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05752,3fea5eb846b20fccd6757d53620af49683c4f4052106472afa5709355c7138b5ecf1c381260c369ac7daa22832ab4720be949bf5c11d940a4378bacb3b0390ef,common_voice_en_19526566.mp3,,,bonafide,EF_O_05752,echofake_voice/EF_O_05752.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05753,cce7f9792f6b6e3532d2a66f15724357023b34fea066111d9d81cb0c18abc17da80eece95d10c76aa1285929fdcb6a546dbafbc758a11e36b654c51b5a5e94fa,common_voice_en_21103278.mp3,,,bonafide,EF_O_05753,echofake_voice/EF_O_05753.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05754,d01ca5411e21034fe747e539e84fecfc95629c058096ec665ac164c6a548e3c2017b19ea29a40e62aa0354ead408882ecf66d954ce0905d33a8a254188cd0c3c,common_voice_en_20523413.mp3,,,bonafide,EF_O_05754,echofake_voice/EF_O_05754.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05755,bcdb992be7351df833d09d9a7d917b6689f6f476b76347deab2646c81dee2a4c26e8477e6b8a5435a3a2b9257f63e72b9b89bca6f531fa57520d7c6f60772637,common_voice_en_26967497.mp3,,,bonafide,EF_O_05755,echofake_voice/EF_O_05755.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05759,af1a3c8c4994a194866154f8f8d50bae36f0f622ed117d76103cecb29786dda1db632e21e0058a8e2c2fafb38e28c51ae9516bfaf7d55ffe0d08bc11519deeb7,common_voice_en_25121579.mp3,,,bonafide,EF_O_05759,echofake_voice/EF_O_05759.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05761,faa84567fd004236f05fd91244f343971e0e94e4e6ffd2a3f88deb3ac9c40abc9860cf636aab5c33f0bd6235848dcf4c6e1fb79389472aa983c88cf10628db64,common_voice_en_20972122.mp3,,,bonafide,EF_O_05761,echofake_voice/EF_O_05761.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05762,4d58c6e55e02f21dd7bb39aff4ee87586166abe90af94376535dd0bbd2fe05cc5296ec90c517eab6e003d8aee80a9961b60ebe06ec9683c27a4acba10f658e13,common_voice_en_27723681.mp3,,,bonafide,EF_O_05762,echofake_voice/EF_O_05762.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05763,d5f5343f164f44bf1df503b29263b3ffbb23cd13bdfbaa392a43da9c8c8ddd6192b53327a479044a4e04f27544f3369e6e83b8091e0a53961988e5014cf213ba,common_voice_en_20183926.mp3,,,bonafide,EF_O_05763,echofake_voice/EF_O_05763.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05764,3ec12f15ff38a22db999268182c19a4d2b09da5c8b1371045486b17682efebb8a76514ac00b6695cc773f23d7087743b2cdad3830dc3bb0a9fe9a9f978b74ef5,common_voice_en_26995586.mp3,,,bonafide,EF_O_05764,echofake_voice/EF_O_05764.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05765,8dcc905159871e8be21bbc6c47ac0baf566712ffbd25f69f88d7d19eddc0042371b4cacbea4b40f41a4593cc8373fe139a3c747e0e67cdafd8c5b649db905945,common_voice_en_25018513.mp3,,,bonafide,EF_O_05765,echofake_voice/EF_O_05765.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05771,c1d9b0b2738c21e4aab073c46f5efc339aff4ae258134fa14ee85b0679f9209157eb6c78942000e942826c2a206286b7dfb5705ec032893e822e17ac1c1b4451,common_voice_en_25779628.mp3,,,bonafide,EF_O_05771,echofake_voice/EF_O_05771.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05775,b7a61d12e5df27da729ede26093609d5a904f3f3518089a5ab5e55f991d095245fc0db9cf4565ce408507d37457b06fdeca27b03c1bf4ee1f50b5d65271dfea2,common_voice_en_20956397.mp3,,,bonafide,EF_O_05775,echofake_voice/EF_O_05775.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05778,908370525ccfb5ae75ed481021e38ab81cfb3a357d92848f5f60295ba0b3731f0518dade1f0c0aaf93c29251974fffecca46f683a4d9fbcc2c1a419284546baa,common_voice_en_31890791.mp3,,,bonafide,EF_O_05778,echofake_voice/EF_O_05778.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05779,b82546c8994d7ece176eedd4d556d72fe243f213fb67e5b76748a48c4e421278bb1eb463b98f2d0bacb0ce7389a2f7c7887a8fb6c9f93eb20f6767907fd5257f,common_voice_en_20132315.mp3,,,bonafide,EF_O_05779,echofake_voice/EF_O_05779.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05780,fedc1c1f30d75a15c75ee24b7c95bace1af89e5ac47f2e320e9cf6fb31c73174d57459b32132d25dc7c2b4c3beaf9df41a4aa1cc0798f978f1462cb346b1ecfb,common_voice_en_22026559.mp3,,,bonafide,EF_O_05780,echofake_voice/EF_O_05780.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05781,5ca71292299c465fc03e7d115607f49ba8379a3a430c735cc9daea4ae13cca8380e5581ac97c90de6cde3d281bcb083c9999df9c5f282d4ecd1e61aeae0d14b1,common_voice_en_18875806.mp3,,,bonafide,EF_O_05781,echofake_voice/EF_O_05781.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05782,e4dbccc0006d0ff92d1f0a206453795034f8a1d24100caa7f7e8f5b0b12c03118d90f5584a23848808647f44a41e6ee750e4a66bd8569ec3c2c5f8397c4f6f45,common_voice_en_24001018.mp3,,,bonafide,EF_O_05782,echofake_voice/EF_O_05782.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05783,a801db743d751805e0e6f7f6290cfefdfcb2d8604bf3b37b60439d7cd1c58b9517a432384b135e9f66752c71b1391c1203f840d4e050b30b82e4434a111fb67c,common_voice_en_25214534.mp3,,,bonafide,EF_O_05783,echofake_voice/EF_O_05783.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05785,85fec9bf22710f012e6a37639ba6e0b20c01339019cc02c1f3bc004f98b28f9cca13bba03be4a41ec58bb91c0abb7ca7845744ea4efe1706043f394e1733b769,common_voice_en_20278112.mp3,,,bonafide,EF_O_05785,echofake_voice/EF_O_05785.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05791,2041b47d7fdf51ebb6e0cb3cfe96136f9be3c399ff6ea147639c04a32315b61c576701733cda8b1858aa51196951e832a180d688ee899b51cccf5e77e84b7574,common_voice_en_21309485.mp3,,,bonafide,EF_O_05791,echofake_voice/EF_O_05791.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05792,e6678b46b13bf5564a145291bd644365a0dc76e6df7ec5a1f1f9a603f4ed76fa35ccb9e44827244d6093208eb9aff4eeb81153c8c5655fbc27456e43d16c9fea,common_voice_en_30157410.mp3,,,bonafide,EF_O_05792,echofake_voice/EF_O_05792.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05793,fed04ddc1a9e44059bb6aca6eeceb50210050d152ed4d77696d45f239f3bfcbb2b64ed0916ca1977c78df826c252215a2ff2f80481737d27d8c09af53d27c1bf,common_voice_en_18994377.mp3,,,bonafide,EF_O_05793,echofake_voice/EF_O_05793.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05795,97ee4e1e844644479df8e57f84d17de5e876f1495aac8edc1b13b5bea9c0abb3934d1c7795e92eb2267dd86aed1ca35e7846747a8bb60800206b621931c22d15,common_voice_en_19943297.mp3,,,bonafide,EF_O_05795,echofake_voice/EF_O_05795.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05796,24805389c0adfb6f2464ed1ff92b2bbf9af26d135a615bb72c871b09a0334caf8606ea635e9d5d73c71229c9486d03c461239f004bf061af97330ff6884bd183,common_voice_en_31452499.mp3,,,bonafide,EF_O_05796,echofake_voice/EF_O_05796.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05798,e010cf81f03d4914686f98a15e5317fe68cb53baa66490a7072ac6809ee6d81832da1439cae342327181e600d2b8be5d1c47d085f70d65694ec7504d8e0d6af2,common_voice_en_26950002.mp3,,,bonafide,EF_O_05798,echofake_voice/EF_O_05798.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05800,32d5eabd1bb030293c1fadc2a599636c4f413d2052bd542aec38202028e62a6f3196e09bb73e62515b0cd6e798d99dee4b5177be5f0104897d80e4a3581a2e78,common_voice_en_25607204.mp3,,,bonafide,EF_O_05800,echofake_voice/EF_O_05800.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05801,77b8f38b80b158e0df3da08f3a69d072f77616fc65aefd604bacec1a41d3add9ebb861650324f297bc66050c1a5927a07d2df19df71ad03a34f4220dc223ffc1,common_voice_en_19056787.mp3,,,bonafide,EF_O_05801,echofake_voice/EF_O_05801.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05803,e6148f99a694750d8c0a2a8a2fe4fedc1f08cbcd5840b7555a23ffb3fe07a12b42095a7c6abac84e1cc6f8859e9a350f3a61cc035eb9f7eab848e8fa52602ce5,common_voice_en_23695366.mp3,,,bonafide,EF_O_05803,echofake_voice/EF_O_05803.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05805,6fe62c281ce59aad6e66cfbd493fa97fd15549a85c0219c6023f40155095bcf0bf717794207dd8dddf4766f8514a408c99c24b0875bf2d8b3982a8cf746b14e8,common_voice_en_19621788.mp3,,,bonafide,EF_O_05805,echofake_voice/EF_O_05805.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05807,9113297eafe2b10d7da3da867a64514deb39c1ae3020d7385f2d92c8525a990d9ae94d8a6f272c1e359b3834bdfe96332227704c99e4911c3de2a84215e451fb,common_voice_en_23385253.mp3,,,bonafide,EF_O_05807,echofake_voice/EF_O_05807.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05813,74a749fbaa7d649e1d2bb65b456ab918aab1b76071b50ee906ce1b8e2a66173d066003e0af8f0d808fd5079a56f3cc5bf459090449693c7b3e53ffd07f8d0079,common_voice_en_24976418.mp3,,,bonafide,EF_O_05813,echofake_voice/EF_O_05813.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05816,10760421cfc9aed1cebdedb0b45d5d417f2cde230cea04e1d259c392250191c3aa8b01d7a5c44c2e9290a4eb3da917a579c661892574fd0343d77ca4a728ca35,common_voice_en_18750157.mp3,,,bonafide,EF_O_05816,echofake_voice/EF_O_05816.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05818,6b38457ec56b520f89e1a962869990ad715f5f7095b0c056dc520819c133eaa5862db1263909d3f9ad98118803cd5f735c30a8df967bed66ccb1924fe571630b,common_voice_en_25164781.mp3,,,bonafide,EF_O_05818,echofake_voice/EF_O_05818.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05820,35876b023422c554cdf604507d64a2a5213fbb57750d8440a0cc218da76b0767cb50fa768bc6daadd522697fa874490d751c1da12d77cb06e2b2a180bc04a8b9,common_voice_en_26976352.mp3,,,bonafide,EF_O_05820,echofake_voice/EF_O_05820.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05821,6aea0ab4c4306dc8ccd6728485b1b75013e6a1a79e78ac874cabd3d1dd197b12c9db9b3f079640837302486e841944b7763757b27fa2ed549163db19d2c9ca1b,common_voice_en_32199410.mp3,,,bonafide,EF_O_05821,echofake_voice/EF_O_05821.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05822,ae861f23d43f5217fb92018ce9af44babf7cf79e13ca7f68a719e867226b4d35403a7029a76c72770fe03ac23508a03928f1bfb684b145cdfda60b7f1fc4a2d3,common_voice_en_19799332.mp3,,,bonafide,EF_O_05822,echofake_voice/EF_O_05822.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05825,1efd872a4434f27c4e164f71d03634dec4a845dfdfad1ef629311b5fec6a8a2584b32b0bd6052b5807dc3f590b0fb503352b43cb4406996490416c7bd6ba9504,common_voice_en_24204562.mp3,,,bonafide,EF_O_05825,echofake_voice/EF_O_05825.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05830,7aeb4aabb75a38e08e89831fc1876fb96b3c39c757b2caa06eb08e546f228d66b417da1511816d9a2f182836be79531cef3fb7c705c826ddbb0bd8492e4266cc,common_voice_en_18673259.mp3,,,bonafide,EF_O_05830,echofake_voice/EF_O_05830.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05832,9f485229ffb3a9e48d1d117fc2d7bded2861138310c0d22e7b2fb23d274d0d51ecac61ced8606f5168d8c65b07083a605cb19382131167f38a5ba701f5528b14,common_voice_en_19203827.mp3,,,bonafide,EF_O_05832,echofake_voice/EF_O_05832.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05835,6213fe2b3a56b82e771c88615d3a0aad9468260cdae59a3abfe26e0ad06bd0738d0d494291905901c4449fffb89fd94f739aa76d762c1f1ccaf41cdfc290299f,common_voice_en_20922999.mp3,,,bonafide,EF_O_05835,echofake_voice/EF_O_05835.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05837,6dfed10dc3a4a31b7a48eaaef1be723b694526db06ddb5b21d760902d1ed739dbef811ecbda1eae843be8a9398e03eccd27401b599b7a49fe276353fc41ce176,common_voice_en_20232001.mp3,,,bonafide,EF_O_05837,echofake_voice/EF_O_05837.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05838,a74e43fdd06538e52c50697c69ecac1cea312b2ccb3b7e3cbfb1f312071a9afabd7a70fe524c85bcaa89b85796393634293afc77ff97faee4e63a2afba7cd792,common_voice_en_32143020.mp3,,,bonafide,EF_O_05838,echofake_voice/EF_O_05838.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05843,58e678500f85022046c350a1f26c96ed31f4899e85bc83c954d0fd1ccd2a333a40fbc83e8ed297e6bd3d7fb885fb3b0e61803bec857931a3526a68cfe3ee288b,common_voice_en_23846443.mp3,,,bonafide,EF_O_05843,echofake_voice/EF_O_05843.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05844,65ee5066f4c8dc373e9ee2b0070e57b9c4c6ac0486368abaee0c888abb4f85afde95740f1b1a315db013bb0176d37dfbe41dde19f189368fc3189aaf57f3b162,common_voice_en_19723156.mp3,,,bonafide,EF_O_05844,echofake_voice/EF_O_05844.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05849,a126c681e49c095570aea9efebfbc984285de48490ac18e503adf96c9dca3ce81198bced1f5349a9a74d3e4d592baf35c7008fb4b87b98aa349a5ad8b8e420c1,common_voice_en_18971633.mp3,,,bonafide,EF_O_05849,echofake_voice/EF_O_05849.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05852,e4e093b9c14dd8a73e83173216442a2ec4769d528b55d9a1be2e1987200d9b312b2e76814d432a6508e6c7b7311b221b83974e39e05f2b51863557540b404d0b,common_voice_en_26155066.mp3,,,bonafide,EF_O_05852,echofake_voice/EF_O_05852.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05853,5cd95c7c22c6fd21f386f93b700187d1559ab9a63eab1b44b4af4717e61bee61dbf54a0de0d35e3014a441bc557f5a0a4d36ad4e3a815d4bd3c395c9e98daade,common_voice_en_22968493.mp3,,,bonafide,EF_O_05853,echofake_voice/EF_O_05853.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05855,0b06298e6ca36b01573a44569c8fdcb8a862d12683eeb38eaf2fc7c4abd97b440381b04b6376e8cd9adf80398bf7992c40114ef5081342fc4fbc98ac1c92b3e3,common_voice_en_19666129.mp3,,,bonafide,EF_O_05855,echofake_voice/EF_O_05855.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05861,c4456bca19d58d320968c03f12c9d12bdab17c1252356187ace148ed18701666155b3b274abf47ca0d43212de748d16d4974fd824c8cdcef27dad525e437b62e,common_voice_en_19728602.mp3,,,bonafide,EF_O_05861,echofake_voice/EF_O_05861.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05862,72aa191db5060626228fcacb5ec2f74f11b5d9f7afdbe23fa37e806b7ae87c19ac928c461ec5934de80d3e9ec6284c07fe32cecc8b765f5176ba37cd6414f094,common_voice_en_660571.mp3,,,bonafide,EF_O_05862,echofake_voice/EF_O_05862.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05863,2d8b9a112fef9a8acc091e1df7de7746f3ebd4061f9817a18edcfaec510fbb6991b839f0e72d682b62553d5eb2f40621437eb491470793f32b2db6419ac206d8,common_voice_en_30614083.mp3,,,bonafide,EF_O_05863,echofake_voice/EF_O_05863.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05864,e598f416ab3ecd2acea98261703cb4d65338bd02a904a4f83c0e7ec4524ccea486af80710920a462e47a066f596ef15ea2201ff9a75075b16ae3a9613b2189eb,common_voice_en_31553473.mp3,,,bonafide,EF_O_05864,echofake_voice/EF_O_05864.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05870,f9fde0acb6749c12a4575b892854b31e57baa4754d24838053b8596cb5abbb6bd0c9719a6d8886b1bb7e1043ee8b67f360d17ca13d71eea8ee5ca1ecc2bff07d,common_voice_en_26966420.mp3,,,bonafide,EF_O_05870,echofake_voice/EF_O_05870.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05871,d8518b82ac796bba22eb3c67c87a2f6e67b4584fc2da3dd467dcf3298b3bf95786dfe1ef6f45786227ebed595eeedd867c24ed171650223d2ab643d0571e75ce,common_voice_en_38393615.mp3,,,bonafide,EF_O_05871,echofake_voice/EF_O_05871.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05872,1827e8ff8e088ec1e940e8a51c8852a5be9794cc639e1676df655461c724d6d8d204814eaac2571fb864616b49e4d91a3de0a139fff3eca25c68049cf2c7347b,common_voice_en_20909077.mp3,,,bonafide,EF_O_05872,echofake_voice/EF_O_05872.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05874,81d88e067d08c9ad225accbbc082192f12ad5cdd2302884e337996885f89c654c078d6e3ccf9d83dd4603c3ef7d32e2ffb85eaca1bdadb8dda58b9ac74b40f1f,common_voice_en_22546467.mp3,,,bonafide,EF_O_05874,echofake_voice/EF_O_05874.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05875,db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a,common_voice_en_20829732.mp3,,,bonafide,EF_O_05875,echofake_voice/EF_O_05875.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05876,728956d00543f71983e432724d1e0855743bf8578b104d27be7fce782fbd285c0830eb2c49fae895ffa034e96def280c1a16ee2ce43aad87bf1abc24a8199d40,common_voice_en_20022575.mp3,,,bonafide,EF_O_05876,echofake_voice/EF_O_05876.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05878,504170cb709a86cfaabeb5364ef3a94c54678d73f8f4e69829d4324e7e455beef858806190df3e8773f52ade24e7a17f59a51123e8b976995e75e300a34effd4,common_voice_en_19612515.mp3,,,bonafide,EF_O_05878,echofake_voice/EF_O_05878.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05881,63fffaac1db814d3d0e192dd77f64f7b8890f6cef435f99334b0bc7295975f9a6c0e8aadadeef8fb45f1e69e371ac891926d89688658bce9f4c763d732219276,common_voice_en_19137734.mp3,,,bonafide,EF_O_05881,echofake_voice/EF_O_05881.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05885,9f965d1395fe54e4b8c41f43920d7aa62c034f9002be86183125ce530251402b90fe37e0c7870ed6c7fd01b3a672e1746b0dbaaa1277bada8a847fe0b05f65ec,common_voice_en_19112549.mp3,,,bonafide,EF_O_05885,echofake_voice/EF_O_05885.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05886,908370525ccfb5ae75ed481021e38ab81cfb3a357d92848f5f60295ba0b3731f0518dade1f0c0aaf93c29251974fffecca46f683a4d9fbcc2c1a419284546baa,common_voice_en_31890915.mp3,,,bonafide,EF_O_05886,echofake_voice/EF_O_05886.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05887,6191b5e7f02616f8607bff5bba90aec3fe4be3124f788df15a45bbe382229f7c63dd000c17953be43b4981a1f571d3ea4461efdb9baf5b2959d816dd13334fbe,common_voice_en_19543859.mp3,,,bonafide,EF_O_05887,echofake_voice/EF_O_05887.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05889,26df4893d79bcbbfead91bdac3e71958a4f04cf517540448b81d17158ad4085f46c89305cd0bf4dc7760447d38c842ead4e59f1065265846bf08e12351f2f1f0,common_voice_en_19012937.mp3,,,bonafide,EF_O_05889,echofake_voice/EF_O_05889.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05892,f4f3816dda64f5234fed2473ac8c53a6b41294fd8749743abc60b79f446c1ba35edbf27b193b61ef14609214d5164e43bb00de4894bf345d653eee9a64b1c899,common_voice_en_32639134.mp3,,,bonafide,EF_O_05892,echofake_voice/EF_O_05892.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05893,0f857ffa8577d8649fa1606f9daadcd3320e9ae3da3b90aa2f2df98d82e2fb44869f92334d8f3567b42e83e6ce22f9ebbd0bc9f0b35b9d1e55efc901f74e9003,common_voice_en_19185493.mp3,,,bonafide,EF_O_05893,echofake_voice/EF_O_05893.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05894,76e0bb6b58d27f5cf4458662672e7761ca5d16e42ae227a27311ac792cf8e4f792f3e7c643c291db1d6b95d5ec2bdaf4e9641250687e55bc49f5a7ba591b4d93,common_voice_en_28001259.mp3,,,bonafide,EF_O_05894,echofake_voice/EF_O_05894.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05895,6982271311c90e9d501c7aace2c5604633fb7263a0fbebf4a824a4283c97a2b1235f0f58132d7310aa4fd2a3e1bd87fc9cbd1ae0b8e3a364a7240a1b5e34434b,common_voice_en_32762412.mp3,,,bonafide,EF_O_05895,echofake_voice/EF_O_05895.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05901,dc06ec70fa9a56906b2f1a79af64544a510885b615e80df52b2ce15fbdcce7da03f8097368bd3a259d6f4b092b6d5ce1dc44e02e153fbe738913aab59bff3d3a,common_voice_en_32357554.mp3,,,bonafide,EF_O_05901,echofake_voice/EF_O_05901.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05903,c1d9b0b2738c21e4aab073c46f5efc339aff4ae258134fa14ee85b0679f9209157eb6c78942000e942826c2a206286b7dfb5705ec032893e822e17ac1c1b4451,common_voice_en_25355880.mp3,,,bonafide,EF_O_05903,echofake_voice/EF_O_05903.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
voice,0,echofake:EF_O_05905,9874a4aa8c018671843885c422e82908a6f5e705608328a9be79e24af482cbee2e33a56f8e2f1eb9549817ee228a3077a2040309d40d1d0b7011901ba0f21c87,common_voice_en_25553145.mp3,,,bonafide,EF_O_05905,echofake_voice/EF_O_05905.flac,open_set_eval-00000-of-00003.parquet,,,,,,,,,,
