MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_ARCHIVE_MEMBER,AUDIO_SHA256,PANNS_VOCAL_MAX,PANNS_SPEECH_MAX,PANNS_ANY_VOICE_MAX,PANNS_SINGING,PANNS_MALE_SINGING,PANNS_FEMALE_SINGING,PANNS_CHILD_SINGING,PANNS_SYNTHETIC_SINGING,PANNS_CHOIR,PANNS_YODELING,PANNS_CHANT,PANNS_RAPPING,PANNS_HUMMING,PANNS_OPERA,PANNS_VOCAL_MUSIC,DEMUCS_VOCAL_TO_MIX_DB,DEMUCS_VOCAL_TO_RESIDUAL_DB,PANNS_THRESHOLD,PANNS_FLAG,DEMUCS_THRESHOLD_DB,DEMUCS_FLAG,ACOUSTIC_SCREEN_PASS,REVIEW_REASON
FM_stable_audio_open_nkSRzaqpOCQ,fmc:nkSRzaqpOCQ,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_nkSRzaqpOCQ.wav,4819909e934ccace769cfe8bd85c2f7d56b8d49e071c3724280426d2b6214a07,0.0031399645376950502,0.03240106254816055,0.03240106254816055,0.0031399645376950502,0.00033331880695186555,0.0006835990934632719,0.00026999632245860994,0.0005221797619014978,0.001649661222472787,0.0009618010371923447,0.0011184574104845524,0.0004996745847165585,0.001704301219433546,0.0005644724005833268,0.0018664231756702065,-42.73290037929162,-42.69875197443674,0.2,False,-1.5,False,True,
FM_MusicGen_medium_ZSGRzalgx4s,fmc:ZSGRzalgx4s,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_ZSGRzalgx4s.wav,1243b96f774da82cf0e27c4eb6c80e7dba8e35d0b5d01ff9665b1da6dd4521a8,0.0031219488009810448,0.023469405248761177,0.023469405248761177,0.0031219488009810448,0.00025694005307741463,0.00012539071030914783,0.00013711948122363538,0.00043183646630495787,0.0014028402511030436,0.00011588630150072277,0.0006587671232409775,0.0006018144194968045,0.00010750834189821035,0.0004240100097376853,0.00018863748118747026,-51.23762225830393,-51.178728756448336,0.2,False,-1.5,False,True,
FM_mustango_2ShO1jZYZeA,fmc:2ShO1jZYZeA,mustango,unmixed_dataset/eval/FM_mustango_2ShO1jZYZeA.wav,e0058d22a8515052c11f46b67e2059610dfabf3da81519738c86d6855c2ef570,0.009843473322689533,0.11009122431278229,0.11009122431278229,0.009843473322689533,0.002103439997881651,0.0015031633665785193,0.0007850152323953807,0.0004119762743357569,0.0011552689829841256,0.00020387901167850941,0.0006886202027089894,0.0022790844086557627,0.00047205956070683897,0.0005495236837305129,0.0017546002054587007,-34.32311414671636,-34.11590752458152,0.2,False,-1.5,False,True,
FM_audioldm2_nu_Bl8Pz6PE,fmc:nu_Bl8Pz6PE,audioldm2,unmixed_dataset/eval/FM_audioldm2_nu_Bl8Pz6PE.wav,2c9987e5d0dca05cbb4201ceb09a31605b98c3059276eff88860050e1eb4a848,0.002630425151437521,0.027486223727464676,0.027486223727464676,0.002630425151437521,0.0002333239681320265,0.00019771272491198033,7.901912613306195e-05,0.0001771292882040143,0.00034317909739911556,3.4551088901935145e-05,0.00037211173912510276,0.0003140514891128987,0.00019099138444289565,0.00021932198433205485,0.0004212298081256449,-48.95149851141919,-48.85078911913026,0.2,False,-1.5,False,True,
FM_musicldm_SbUwQctvbHg,fmc:SbUwQctvbHg,musicldm,unmixed_dataset/eval/FM_musicldm_SbUwQctvbHg.wav,68e2a50f4c2cd2e53cc24e500140c5ea27c1ad66c5c03fdba1b0ff0918d17c62,0.016334710642695427,0.02113708294928074,0.02113708294928074,0.016334710642695427,0.0021589468233287334,0.0022743791341781616,0.0009017577394843102,0.0024015195667743683,0.0028033347334712744,0.0012843068689107895,0.0022001781035214663,0.0004587349249050021,0.00305735575966537,0.0023972189519554377,0.002350478433072567,-48.103515159673194,-48.07289823327761,0.2,False,-1.5,False,True,
FM_stable_audio_open_OyRtTtTSXuM,fmc:OyRtTtTSXuM,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_OyRtTtTSXuM.wav,53370f4010dbb03a050c8ad3c4a916e67349334f73b7771d7336b8200d88c53d,0.003074347972869873,0.029451986774802208,0.029451986774802208,0.003074347972869873,0.0004447439860086888,0.00042194841080345213,0.00020913137996103615,0.000365441053872928,0.0003703941765706986,8.35605533211492e-05,0.0002588426577858627,0.0016010634135454893,0.0005172668024897575,0.000214183033676818,0.0005276274750940502,-57.27316284672767,-57.24014569310149,0.2,False,-1.5,False,True,
FM_MusicGen_medium_kaabXWuPWRg,fmc:kaabXWuPWRg,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_kaabXWuPWRg.wav,17441016ca9120864c370b5edf289fa3c59096559608dab872ffbd74038250d4,0.022077538073062897,0.03067268803715706,0.03067268803715706,0.022077538073062897,0.0015926044434309006,0.0015323689440265298,0.0004447738756425679,0.000608780246693641,0.002475368557497859,0.0004464925732463598,0.00445837527513504,0.0002764334494713694,0.0015609688125550747,0.0010235332883894444,0.0038976504001766443,-29.530251468490828,-29.56260256506046,0.2,False,-1.5,False,True,
FM_mustango_AqSV_WKZxEc,fmc:AqSV_WKZxEc,mustango,unmixed_dataset/eval/FM_mustango_AqSV_WKZxEc.wav,03c59de9021ab458019dbd5b34c1c6a3fc3ef403b0854de53ea18c7dea2786fe,0.005455785896629095,0.024606969207525253,0.024606969207525253,0.005335655994713306,0.0011332014109939337,0.0014311810955405235,0.0006613941513933241,0.00019750547653529793,0.003694188315421343,7.878534961491823e-05,0.0007100519724190235,0.0002767103142105043,0.0007902804645709693,0.005455785896629095,0.0010270370403304696,-50.370240190542816,-50.19234635646177,0.2,False,-1.5,False,True,
FM_audioldm2_TKSFbf-wQ8I,fmc:TKSFbf-wQ8I,audioldm2,unmixed_dataset/eval/FM_audioldm2_TKSFbf-wQ8I.wav,3f15cd094d37b866e836124147793f7bbdb4863e1f38a859adc4e7810951aa63,0.011594219133257866,0.10584288835525513,0.10584288835525513,0.009014343842864037,0.0005736819584853947,0.00038995634531602263,0.0003296145878266543,0.0004636556259356439,0.0006237535271793604,6.364801083691418e-05,0.0004599725652951747,0.011594219133257866,0.00013043654325883836,0.00011968265607720241,0.0010960798244923353,-22.79648836459313,-22.610282312975887,0.2,False,-1.5,False,True,
FM_musicldm_2uvHgwAljPA,fmc:2uvHgwAljPA,musicldm,unmixed_dataset/eval/FM_musicldm_2uvHgwAljPA.wav,c8506f075c5a1fd35b20d6b831fb98e4f08d428bed733cc3a9ac7f3afda9990f,0.02209511399269104,0.0387011356651783,0.0387011356651783,0.02209511399269104,0.0009183139191009104,0.0008273306884802878,0.0005321770440787077,0.001528771361336112,0.0005934315267950296,0.0001794369163690135,0.00014976740931160748,0.00285500381141901,0.00016327433695551008,0.00020811711146961898,0.0006817484390921891,-49.260244695887934,-49.15299154316307,0.2,False,-1.5,False,True,
FM_stable_audio_open_lePP2BaZhJU,fmc:lePP2BaZhJU,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_lePP2BaZhJU.wav,fff8512908a460ce74c7b4b9c6bc0510be06e45257cbfcc5b69aa41420c3ba55,0.010570094920694828,0.03583825007081032,0.03583825007081032,0.010570094920694828,0.0014293486019596457,0.0013403906486928463,0.0003832404618151486,0.00030205451184883714,0.0008993641822598875,9.390211198478937e-05,0.00031796013354323804,0.00011353786976542324,0.00025098543846979737,0.0010993833420798182,0.00023207177582662553,-43.289396595681154,-43.283828603109875,0.2,False,-1.5,False,True,
FM_MusicGen_medium_r6yGS_yQmj4,fmc:r6yGS_yQmj4,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_r6yGS_yQmj4.wav,1e6c308f802c047bc5da22e489254a4db792a3e598e02cb0362e4e033b18751a,0.0027862046845257282,0.053347498178482056,0.053347498178482056,0.0027862046845257282,0.0004186242294963449,0.00031837692949920893,0.0002708923420868814,0.000533531594555825,0.00037628994323313236,3.735201244126074e-05,0.0002465295256115496,0.0009749718592502177,0.0003823309380095452,0.00015609707043040544,0.0006333405617624521,-45.84215993837296,-45.02876960422866,0.2,False,-1.5,False,True,
FM_mustango_QVpsAY9oR_4,fmc:QVpsAY9oR_4,mustango,unmixed_dataset/eval/FM_mustango_QVpsAY9oR_4.wav,f39e2e10617b058ea18cd6575eca0e1a5c6e2f82abf6864af4575f0494b2ba08,0.04511421546339989,0.2025795429944992,0.2025795429944992,0.04511421546339989,0.0011633536778390408,0.0006350565818138421,0.0003869403444696218,0.0007654848741367459,0.0010336505947634578,0.0015564693603664637,8.510683255735785e-05,0.0027132569812238216,7.565609848825261e-05,0.00037144916132092476,0.0008374613244086504,-34.683668102236204,-34.572501013009436,0.2,True,-1.5,False,False,panns
FM_audioldm2_jjNxc9Zf9s8,fmc:jjNxc9Zf9s8,audioldm2,unmixed_dataset/eval/FM_audioldm2_jjNxc9Zf9s8.wav,c8782e6f10403647732d805f9f2612c28b859a591fcf59187c82eb2925dffd61,0.005341236479580402,0.02398655377328396,0.02398655377328396,0.005341236479580402,0.0005729759577661753,0.0006797139649279416,0.0003058439469896257,0.00010092859156429768,0.001156470156274736,7.645023288205266e-05,0.0010894928127527237,0.0005278214230202138,0.0033340281806886196,0.0038022289518266916,0.0007760722073726356,-57.319723532879124,-57.30815031036325,0.2,False,-1.5,False,True,
FM_musicldm_DGON0D8E17Q,fmc:DGON0D8E17Q,musicldm,unmixed_dataset/eval/FM_musicldm_DGON0D8E17Q.wav,6b4a6fb68996c2d45ae6a5c0346341c5ba103487f61cf1ca2fc1f18343be91cd,0.004995906259864569,0.022788705304265022,0.022788705304265022,0.004995906259864569,0.0004150432941969484,0.0005331531283445656,0.0004834719584323466,0.0006349990726448596,0.0004605799913406372,8.518071990692988e-05,0.00024297210620716214,0.0012984630884602666,0.0002020540996454656,0.000451241823611781,0.0004184594436082989,-22.945809019845274,-22.766275106064533,0.2,False,-1.5,False,True,
FM_stable_audio_open_7JMN4DdhwsM,fmc:7JMN4DdhwsM,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_7JMN4DdhwsM.wav,ec47085cfb7816dc8b9ad5240d9a52ebd8e98b30596273ce7cb005b178538a1b,0.017378367483615875,0.03497948497533798,0.03497948497533798,0.017378367483615875,0.00025516084861010313,0.0006161782657727599,0.00053676578681916,8.691123366588727e-05,0.0005175506230443716,0.0006098260637372732,6.544229108840227e-05,0.00029062957037240267,0.0017078584060072899,0.0002388856082689017,0.0002888883464038372,-33.59897870145324,-33.60491288993147,0.2,False,-1.5,False,True,
FM_MusicGen_medium_bNvp4y9WSGM,fmc:bNvp4y9WSGM,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_bNvp4y9WSGM.wav,5ce280abb9bd82c558934a84bbd661ac3c8edbe2ec9ff192525f2cb2886615c6,0.002454677363857627,0.03392137214541435,0.03392137214541435,0.002454677363857627,0.00015530901146121323,0.0006717065698467195,0.00034532102290540934,0.00046969050890766084,0.0008439621888101101,0.00023651773517485708,0.00017802549700718373,0.0003847506595775485,0.00038377041346393526,0.0018531016539782286,0.00017585536988917738,-24.914808286522433,-24.8210403001206,0.2,False,-1.5,False,True,
FM_mustango_CuUu6L5hhMs,fmc:CuUu6L5hhMs,mustango,unmixed_dataset/eval/FM_mustango_CuUu6L5hhMs.wav,c514d77596319bce4342f47d9ce2b476df3fdf1d5e0a899f56e53e518cb296b9,0.028155922889709473,0.023850983008742332,0.028155922889709473,0.028155922889709473,0.0014606222975999117,0.0008511850610375404,0.0007265799213200808,0.0007441211491823196,0.0006949068629182875,0.003071410581469536,0.00016444271022919565,0.0005389664438553154,8.121532300719991e-05,0.00019339601567480713,0.0002666392538230866,-53.49797005451155,-53.35223824904757,0.2,False,-1.5,False,True,
FM_audioldm2_Ysrlv2UlG8A,fmc:Ysrlv2UlG8A,audioldm2,unmixed_dataset/eval/FM_audioldm2_Ysrlv2UlG8A.wav,c0b96d75347fc88af62f1e4425578f9a2405615e885ca1a54fd9e5b7f3a2f2c0,0.010788806714117527,0.06978877633810043,0.06978877633810043,0.010788806714117527,0.000580927706323564,0.0006501522148028016,0.00034145094105042517,0.000796740991063416,0.0006039703730493784,0.00032190728234127164,0.00039827058208175004,0.0007130889571271837,6.198981282068416e-05,0.00041303684702143073,0.0004894272424280643,-15.488355912556418,-14.863802380195049,0.2,False,-1.5,False,True,
FM_musicldm_OxxRnDpN9cc,fmc:OxxRnDpN9cc,musicldm,unmixed_dataset/eval/FM_musicldm_OxxRnDpN9cc.wav,0778323e8a96445240909e201992c133c012452c03b8e16c362a7396570f9e6f,0.010819142684340477,0.019488617777824402,0.019488617777824402,0.010819142684340477,0.0012520982418209314,0.0019778937567025423,0.0011255457065999508,0.00030518477433361113,0.004209057427942753,0.00021208991529420018,0.0005906167207285762,0.0002711429842747748,0.0015748199075460434,0.001959413755685091,0.0015231885481625795,-62.283626325205184,-62.35971001547596,0.2,False,-1.5,False,True,
FM_stable_audio_open_PaQGXIh94uc,fmc:PaQGXIh94uc,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_PaQGXIh94uc.wav,6466d37c0a105f7ad9ea9ddc4d65e8918b407f8b4e8b54fa50cd02bb02f71b38,0.016342734917998314,0.03064769320189953,0.03064769320189953,0.016342734917998314,0.0002951661590486765,0.00110084586776793,0.0007229724433273077,0.00016190650057978928,0.0011567615438252687,0.0004988557775504887,0.00015291494491975754,0.00029095422360114753,0.004279734566807747,0.0007314409594982862,0.0005829717265442014,-50.286938288230886,-50.277085886954815,0.2,False,-1.5,False,True,
FM_MusicGen_medium_7V0G65FK2VQ,fmc:7V0G65FK2VQ,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_7V0G65FK2VQ.wav,27b611646c4c3b2921d7aaa092c637a85c6a84dd9625b67553a33e86bf15d0dc,0.021126030012965202,0.025262676179409027,0.025262676179409027,0.015145714394748211,0.0017073261551558971,0.0012846977915614843,0.00030395854264497757,0.0008040648535825312,0.013111505657434464,0.000286141992546618,0.021126030012965202,0.00047192838974297047,0.003641053568571806,0.0013662121491506696,0.00984834972769022,-48.29617735908741,-48.28047982836488,0.2,False,-1.5,False,True,
FM_mustango_A8b-0yWXBCE,fmc:A8b-0yWXBCE,mustango,unmixed_dataset/eval/FM_mustango_A8b-0yWXBCE.wav,ad87adc766db30733e55d5f501d98057bd8055c9c303cee684a3cd70e7bf638a,0.0028294322546571493,0.025123639032244682,0.025123639032244682,0.0028294322546571493,0.0003633937449194491,0.0004489624116104096,0.00037997274193912745,0.00036305285175330937,0.00029067142168059945,0.00010949406714644283,0.00012567716476041824,0.0010147580178454518,0.00010731547808973119,0.0002483728458173573,0.00037133126170374453,-53.77248662762969,-53.673055520096455,0.2,False,-1.5,False,True,
FM_audioldm2_hzr2aY33EuI,fmc:hzr2aY33EuI,audioldm2,unmixed_dataset/eval/FM_audioldm2_hzr2aY33EuI.wav,f32c70ef9e16f39b39b9b3ce47bb2ac3d6e20725d2d3a238af8c9704785494bd,0.00696745328605175,0.035465821623802185,0.035465821623802185,0.00696745328605175,0.00015805281873326749,0.00015811521734576672,8.121315477183089e-05,8.75281184562482e-05,0.0003102077462244779,3.1914842111291364e-05,0.00011065685976063833,0.0002583604073151946,0.0003423498710617423,0.00024057702103164047,0.0002766298712231219,-40.084953480099244,-39.66883048377835,0.2,False,-1.5,False,True,
FM_musicldm_JorNR3IXDyc,fmc:JorNR3IXDyc,musicldm,unmixed_dataset/eval/FM_musicldm_JorNR3IXDyc.wav,083f3c9d1ed84bedbe7950da99efa7f8019681d9a73ad9990f2ad188845ad8ef,0.010169994086027145,0.043640654534101486,0.043640654534101486,0.010169994086027145,0.0007185219437815249,0.0009445695905014873,0.00027615344151854515,0.0006196590838953853,0.0008991165086627007,0.000318885751767084,0.0005225033964961767,0.0005370659637264907,0.0003384434094186872,0.0007223429856821895,0.0014996897662058473,-54.566162603431316,-54.513220502877786,0.2,False,-1.5,False,True,
FM_stable_audio_open_T7khbuOBHbo,fmc:T7khbuOBHbo,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_T7khbuOBHbo.wav,8ff410243b6e7a535bd86a1dabc53739a9ed929df7d0a44b09dd39e778177b23,0.005769462324678898,0.02050333097577095,0.02050333097577095,0.005769462324678898,0.0008091388153843582,0.0009893190581351519,0.0006497957510873675,0.0004732155939564109,0.0035696846898645163,0.00016243100981228054,0.00221803761087358,0.00019652432820294052,0.00046021727030165493,0.0011872471077367663,0.0007678896654397249,-57.26045307886046,-57.247476257395476,0.2,False,-1.5,False,True,
FM_MusicGen_medium_n3QsFeGadEE,fmc:n3QsFeGadEE,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_n3QsFeGadEE.wav,1c1e326a3e1004dbc1b91abd61caef0a5b598f6a61c2a0d058f4ba401ac16d24,0.004148238804191351,0.029767956584692,0.029767956584692,0.004148238804191351,0.00029568831087090075,0.00040446859202347696,0.0001601218682480976,0.00023694206902291626,0.0009458087151870131,5.906721708015539e-05,0.0008788497070781887,0.0004231937346048653,0.0005554367671720684,0.0002201978350058198,0.00042624890920706093,-52.97196537123423,-52.939111037687084,0.2,False,-1.5,False,True,
FM_mustango_OHrrS6AKW_c,fmc:OHrrS6AKW_c,mustango,unmixed_dataset/eval/FM_mustango_OHrrS6AKW_c.wav,a02ba523cd5a5556209aaab4629e219b732f5d33ae42af53f712fb65ca551cdc,0.012697254307568073,0.029509225860238075,0.029509225860238075,0.012697254307568073,0.000436190894106403,0.0002182609896408394,7.198975799838081e-05,0.00044643471483141184,0.00032873498275876045,2.6820436687557958e-05,8.818267087917775e-05,0.0004737438866868615,0.0002225438365712762,0.00017784905503503978,0.0003071363316848874,-10.145259728213464,-8.42066367464495,0.2,False,-1.5,False,True,
FM_audioldm2_BXo1Tr_oJds,fmc:BXo1Tr_oJds,audioldm2,unmixed_dataset/eval/FM_audioldm2_BXo1Tr_oJds.wav,dd67dd54ece27564d3eac79f2eb771f42e269785ae6403440e79fe88b6ca966e,0.014472288079559803,0.029254861176013947,0.029254861176013947,0.014472288079559803,0.0004968242719769478,0.0004123348044231534,0.00025900782202370465,0.0002510033955331892,0.0010195921640843153,7.787779031787068e-05,0.0003507770015858114,0.0005840712692588568,0.00033265023375861347,0.00032128061866387725,0.0008205886697396636,-55.49612574248215,-55.22360750441707,0.2,False,-1.5,False,True,
FM_musicldm_7_yBcHaoR0w,fmc:7_yBcHaoR0w,musicldm,unmixed_dataset/eval/FM_musicldm_7_yBcHaoR0w.wav,78bd711c0d143171f7d643890950525555f499c62ff8aab452a70f4e9ecab2a7,0.022212328389286995,0.02393219992518425,0.02393219992518425,0.022212328389286995,0.0007642763666808605,0.0009101900504902005,0.00034964820952154696,0.0001937592460308224,0.002400184515863657,0.0001635766529943794,0.0005607714410871267,0.0005724639049731195,0.0007555161137133837,0.001030554762110114,0.0011271642288193107,-55.65725328648591,-55.63984337172702,0.2,False,-1.5,False,True,
FM_stable_audio_open_sm7eBFHtdeA,fmc:sm7eBFHtdeA,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_sm7eBFHtdeA.wav,ac428438d5a68705fb8116daf3dc44eb0effb229ee9a0bcfe39d51794d749d15,0.007455998100340366,0.028894057497382164,0.028894057497382164,0.007451401557773352,0.0011344802333042026,0.00267213792540133,0.000877684389706701,0.0012684682151302695,0.006033716723322868,0.00047952684690244496,0.0005419726367108524,0.00040106865344569087,0.001984103349968791,0.007455998100340366,0.000674649141728878,-51.69680776347196,-51.68731958461244,0.2,False,-1.5,False,True,
FM_MusicGen_medium_LB0u0PrlDHU,fmc:LB0u0PrlDHU,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_LB0u0PrlDHU.wav,0f99802367671b2b96a2bbd4cae66888492e2131243e993e8efe66f2443e189c,0.007631213404238224,0.0432572178542614,0.0432572178542614,0.007631213404238224,0.0006190445856191218,0.0006889972719363868,0.0003268755099270493,0.0001409440883435309,0.0007630043546669185,5.700301699107513e-05,0.00039380829548463225,0.0006674216710962355,9.37955264816992e-05,0.0004246313183102757,0.0002724755322560668,-52.196859732189125,-52.171511591254415,0.2,False,-1.5,False,True,
FM_mustango_YGWweVRzFrw,fmc:YGWweVRzFrw,mustango,unmixed_dataset/eval/FM_mustango_YGWweVRzFrw.wav,7ebaf02ee864f84ab376f78a7392b67c1bfbd49797a3c7b5c35bee49931646e1,0.0026900595985352993,0.015079233795404434,0.015079233795404434,0.0026900595985352993,3.248695065849461e-05,0.0001693965314188972,0.00028350387583486736,6.307256262516603e-05,0.00034890466486103833,1.9953666196670383e-05,0.00012046812480548397,0.00040061987238004804,0.00014643979375250638,0.0004965852131135762,0.00022908019309397787,-43.0771002983753,-43.06033857608667,0.2,False,-1.5,False,True,
FM_audioldm2_6vRBp8jo40Q,fmc:6vRBp8jo40Q,audioldm2,unmixed_dataset/eval/FM_audioldm2_6vRBp8jo40Q.wav,c7eee0b1741e9aa298d71e44ff656f34b730734d941f766fcbab80fe7c51a764,0.011083909310400486,0.03163803741335869,0.03163803741335869,0.00761230755597353,0.0006913478136993945,0.0008413465693593025,0.00045224858331494033,0.00027989642694592476,0.002367674373090267,0.00013910303823649883,0.0014320953050628304,0.0005280869081616402,0.0019444236531853676,0.011083909310400486,0.0009575972217135131,-47.64929283155403,-47.622752061598845,0.2,False,-1.5,False,True,
FM_musicldm_ql7aH8wF6JM,fmc:ql7aH8wF6JM,musicldm,unmixed_dataset/eval/FM_musicldm_ql7aH8wF6JM.wav,9b270bdab6c44477158fd3032e461e074375a65447ddef71f9dc070298fa6747,0.01327033992856741,0.032398469746112823,0.032398469746112823,0.01327033992856741,0.0004741466837003827,0.0003259320219513029,0.000152865526615642,0.00020281497563701123,0.00034165167016908526,0.0002351627335883677,8.634248661110178e-05,0.00029891732265241444,0.00023433438036590815,0.00018407462630420923,0.0006994171417318285,-57.03636427405116,-57.023796699298174,0.2,False,-1.5,False,True,
FM_stable_audio_open_diSfkEkTVkE,fmc:diSfkEkTVkE,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_diSfkEkTVkE.wav,3f4761d0e24028fb9e37e4e747b902c5ddbfb16b088c841d07696212241706ff,0.0026335720904171467,0.024913504719734192,0.024913504719734192,0.0026335720904171467,0.00024484997265972197,0.0003380185517016798,0.00011244331108173355,0.0012470227666199207,0.00025368478964082897,3.377585380803794e-05,0.0002703538630157709,0.0005408259457908571,0.00014274184650275856,0.00011254521814407781,0.0004102426755707711,-30.328439979386218,-30.24142754671179,0.2,False,-1.5,False,True,
FM_MusicGen_medium_vEl7ImwLlrA,fmc:vEl7ImwLlrA,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_vEl7ImwLlrA.wav,03e6c5422a8e246463561be5b05dc8ae4d593e06aaa355effefea3255dd56896,0.010927855968475342,0.03352757543325424,0.03352757543325424,0.010927855968475342,0.00030430039623752236,0.0004962669918313622,0.0003292823093943298,0.00034559090272523463,0.0019121005898341537,0.0014587783953174949,0.002818409586325288,0.0013647224986925721,0.0010046459501609206,0.0005053103668615222,0.0010545945260673761,-36.48766189762806,-36.46325895480209,0.2,False,-1.5,False,True,
FM_mustango_Pn8HqUbNQAc,fmc:Pn8HqUbNQAc,mustango,unmixed_dataset/eval/FM_mustango_Pn8HqUbNQAc.wav,c47e14d0f90db97309f9e1faf0de886655914b5ce26ff5e70cd12bda58e106d4,0.017326802015304565,0.02907978929579258,0.02907978929579258,0.017326802015304565,0.00022566707048099488,0.00022939885093364865,6.994637078605592e-05,5.7940622355090454e-05,0.0002531083591748029,1.951722879312001e-05,2.7127807697979733e-05,0.00015005673049017787,7.87059761933051e-05,0.0001761614839779213,0.0002466715523041785,-20.350507339835318,-20.177677705484335,0.2,False,-1.5,False,True,
FM_audioldm2_nzpnWuk3RjU,fmc:nzpnWuk3RjU,audioldm2,unmixed_dataset/eval/FM_audioldm2_nzpnWuk3RjU.wav,b16f9b4ab0408f2a33d2ce3fd907dcad847070d63a8257bafacdb92c45fb12b9,0.006966859567910433,0.029836341738700867,0.029836341738700867,0.006966859567910433,0.00019761435396503657,0.00010092011507367715,5.23425369465258e-05,3.777099118451588e-05,0.0006902496097609401,0.00011859364167321473,9.87136663752608e-05,0.00018582561460789293,0.00019572937162593007,0.00030490561039187014,0.00043442132300697267,-49.994864368056355,-49.830177871102734,0.2,False,-1.5,False,True,
FM_musicldm_WAxDN-FyPn8,fmc:WAxDN-FyPn8,musicldm,unmixed_dataset/eval/FM_musicldm_WAxDN-FyPn8.wav,ef9cd72a16771019c6a8c5297bab1adf4749411e9183e0d9724730f4e7330d53,0.022397933527827263,0.03442078456282616,0.03442078456282616,0.006855553016066551,0.0006220574141480029,0.0013256592210382223,0.0005876303766854107,0.0003698548534885049,0.005726574920117855,5.128116754349321e-05,0.0025641212705522776,0.0004259566485416144,0.004457604605704546,0.022397933527827263,0.0011615653056651354,-44.44460904371756,-44.41774090255329,0.2,False,-1.5,False,True,
FM_stable_audio_open_rGgvqyHKI4Y,fmc:rGgvqyHKI4Y,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_rGgvqyHKI4Y.wav,c07685b5d6a11b5c1b2b614f867665c8d069603e6b5674c51b30dd9d096d65fe,0.20606163144111633,0.026915637776255608,0.20606163144111633,0.08468493819236755,0.011977090500295162,0.06301882117986679,0.00884210504591465,0.0278012752532959,0.004594877827912569,0.07622857391834259,0.0016910937847569585,0.0005752292927354574,0.20606163144111633,0.007816099561750889,0.013488824479281902,-0.2222815698128919,17.539830601907976,0.2,True,-1.5,True,False,panns_and_demucs
FM_MusicGen_medium_P240GHf9Eq4,fmc:P240GHf9Eq4,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_P240GHf9Eq4.wav,2e188e1f50ef5c6b808b08a91e5228244c8ac4fa66f9c27235cef8da5f856bd5,0.006804363336414099,0.030271079391241074,0.030271079391241074,0.006804363336414099,0.0007690261700190604,0.0007896861061453819,0.00037548388354480267,0.00022653737687505782,0.002555462531745434,2.7844300348078832e-05,0.0006427271873690188,0.0005902337725274265,0.00026919078663922846,0.0002505070879124105,0.0005300493212416768,-56.98373078521608,-56.97243006081983,0.2,False,-1.5,False,True,
FM_mustango_d2gHgzfC-Oo,fmc:d2gHgzfC-Oo,mustango,unmixed_dataset/eval/FM_mustango_d2gHgzfC-Oo.wav,aa872668ab03395cf7e47ff5264ac4d0e0ee9da0b3fa6129637b970b3a60bbe6,0.04409058392047882,0.04075973108410835,0.04409058392047882,0.04409058392047882,0.0007821528124623001,0.00029397790785878897,0.00012366031296551228,0.00017300619219895452,0.0006417116965167224,0.00010843342170119286,0.0003295835049357265,0.00038851771387271583,0.00031605520052835345,0.00019843870541080832,0.0005785059765912592,-43.74808422580565,-43.67136535157663,0.2,False,-1.5,False,True,
FM_audioldm2_0qtbbK5HVMw,fmc:0qtbbK5HVMw,audioldm2,unmixed_dataset/eval/FM_audioldm2_0qtbbK5HVMw.wav,2219622eb51c3ac4f10078dac30d4e39f643ccb2bd807d45fce8ec6b9f5c3beb,0.0030134934931993484,0.02360178343951702,0.02360178343951702,0.002467911457642913,0.0006856135441921651,0.0003736100043170154,0.0002902867563534528,0.0002751594583969563,0.0008003680850379169,0.00015716029156465083,0.0005335237365216017,0.0004319902218412608,0.0004173402558080852,0.0030134934931993484,0.00042949127964675426,-53.89233184719315,-53.84694038028708,0.2,False,-1.5,False,True,
