BASE_ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,MIX_MODE,COMPONENT_CASE,EVAL_CELL,VOICE_SOURCE_KIND,VOICE_SOURCE_ID,VOICE_SPEAKER,VOICE_CONTENT_ID,VOICE_REFERENCE_ID,VOICE_REFERENCE_SPEAKER,VOICE_GENERATOR,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,VOICE_PARQUET_SHARD,REPLAY_PLAYER,REPLAY_RECORDER,REPLAY_DISTANCE,MUSIC_SOURCE_KIND,MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_PLATFORM,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,SONICS_ORIGINAL_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,SNR_DB,OVERLAP_FRACTION,ORDER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE
atbv91_0043,1,,1,0,1,music,music_only,music_fake,music_only__music_fake,,,,,,,,,,,,,,fakemusiccaps_instrumental,FM_stable_audio_open_6Q5N1DfzGj0,fmc:6Q5N1DfzGj0,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_6Q5N1DfzGj0,unmixed_dataset/eval/FM_stable_audio_open_6Q5N1DfzGj0.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0044,1,,1,0,1,music,music_only,music_fake,music_only__music_fake,,,,,,,,,,,,,,fakemusiccaps_instrumental,FM_MusicGen_medium_DHo1z0_ZUNA,fmc:DHo1z0_ZUNA,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_DHo1z0_ZUNA,unmixed_dataset/eval/FM_MusicGen_medium_DHo1z0_ZUNA.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0045,1,,1,0,1,music,music_only,music_fake,music_only__music_fake,,,,,,,,,,,,,,fakemusiccaps_instrumental,FM_musicldm_VeXcCHo5iMI,fmc:VeXcCHo5iMI,musicldm,FakeMusicCaps,FM_musicldm_VeXcCHo5iMI,unmixed_dataset/eval/FM_musicldm_VeXcCHo5iMI.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0046,1,,1,0,1,music,music_only,music_fake,music_only__music_fake,,,,,,,,,,,,,,fakemusiccaps_instrumental,FM_audioldm2_eezaOfrLOkM,fmc:eezaOfrLOkM,audioldm2,FakeMusicCaps,FM_audioldm2_eezaOfrLOkM,unmixed_dataset/eval/FM_audioldm2_eezaOfrLOkM.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0047,1,,1,0,1,music,music_only,music_fake,music_only__music_fake,,,,,,,,,,,,,,fakemusiccaps_instrumental,FM_mustango_TC4mH6nACm8,fmc:TC4mH6nACm8,mustango,FakeMusicCaps,FM_mustango_TC4mH6nACm8,unmixed_dataset/eval/FM_mustango_TC4mH6nACm8.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0048,0,0,0,1,1,mixed,concurrent,RR,concurrent__RR,echofake_real,echofake:EF_D_00539,c2ec9a2652118335c988042dec9355aa5e469c17d2f976e7c761f996eb6e6b51275b4fdb323882dacc04950c5d10022a618ba9a67e6bdaa394f791bf9236db53,common_voice_en_26320952.mp3,,,bonafide,EF_D_00539,echofake_voice/EF_D_00539.flac,dev-00000-of-00001.parquet,,,,fma_instrumental,110436,fma:110436,FMA,FMA,RM_110_110436,unmixed_dataset/eval/RM_110_110436.wav,,presence_only_semantic_pending_v9,-5,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0049,0,0,0,1,1,mixed,concurrent,RR,concurrent__RR,echofake_real,echofake:EF_O_03207,d905dadf0f0f72865b0fa1279c8645d5f8f0b63175624231d38436cffb6218be40cbff6a9e35ee8570d1d539b031e2568fbc60adcc162ebde290d9f2f003ecd1,common_voice_en_19702250.mp3,,,bonafide,EF_O_03207,echofake_voice/EF_O_03207.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,149080,fma:149080,FMA,FMA,RM_149_149080,unmixed_dataset/eval/RM_149_149080.wav,,presence_only_semantic_pending_v9,0,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0050,0,0,0,1,1,mixed,concurrent,RR,concurrent__RR,echofake_real,echofake:EF_O_00130,d7b4cef5f6661d9f5e22e7cde9450e8bf24b07aa17d95c07bbc4a13d0274a9394be570c5630f2c02b64b368e26e795e4cf70c22844319d14018aeb7f58d6cf60,common_voice_en_30480133.mp3,,,bonafide,EF_O_00130,echofake_voice/EF_O_00130.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,145759,fma:145759,FMA,FMA,RM_145_145759,unmixed_dataset/eval/RM_145_145759.wav,,presence_only_semantic_pending_v9,0,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0051,0,0,0,1,1,mixed,concurrent,RR,concurrent__RR,echofake_real,echofake:EF_O_01157,e23fcbfdbd4639b11c95fb4c8fb94d4b8c576234203af247a6aa4e230e0247e37085eae1fa5aef4832e68cae29d165e45ebccc16ea830d43827c700877602c72,common_voice_en_19293978.mp3,,,bonafide,EF_O_01157,echofake_voice/EF_O_01157.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,087070,fma:87070,FMA,FMA,RM_087_087070,unmixed_dataset/eval/RM_087_087070.wav,,presence_only_semantic_pending_v9,-5,1.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0052,0,0,0,1,1,mixed,concurrent,RR,concurrent__RR,echofake_real,echofake:EF_O_01907,fba9df0844896be62a67b9e002408e3d460b9ee4eaf437abdb373f4b8368666c3311400b1f500d2c588c0747526f95015a7ff09d7b5170ca2819b5a11aaf0974,common_voice_en_28457146.mp3,,,bonafide,EF_O_01907,echofake_voice/EF_O_01907.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,095234,fma:95234,FMA,FMA,RM_095_095234,unmixed_dataset/eval/RM_095_095234.wav,,presence_only_semantic_pending_v9,10,1.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0053,0,0,0,1,1,mixed,concurrent,RR,concurrent__RR,echofake_real,echofake:EF_O_00061,714b3af94fceeb2aeaa826d7dcfc28cc8cf13626522d19f194ea16f0bd0c0ff436ffeeb2acb68ef727ae02c054a523582a93454ea4e83d589ec942b97fa6c72b,common_voice_en_20973617.mp3,,,bonafide,EF_O_00061,echofake_voice/EF_O_00061.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,041163,fma:41163,FMA,FMA,RM_041_041163,unmixed_dataset/eval/RM_041_041163.wav,,presence_only_semantic_pending_v9,0,1.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0054,1,0,1,1,1,mixed,concurrent,RF,concurrent__RF,echofake_real,echofake:EF_O_00248,27d0ac8cda3f8cb481cd9792baf6ad60b816de20e1fe608933a0cd2be86943291b2da9c482b80e06b5a88308fbc251a60f8389c6604d8e1b683479bef1c9b445,common_voice_en_32371507.mp3,,,bonafide,EF_O_00248,echofake_voice/EF_O_00248.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_stable_audio_open_vsDriIwNAmU,fmc:vsDriIwNAmU,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_vsDriIwNAmU,unmixed_dataset/eval/FM_stable_audio_open_vsDriIwNAmU.wav,,presence_only_semantic_pending_v9,-5,1.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0055,1,0,1,1,1,mixed,concurrent,RF,concurrent__RF,echofake_real,echofake:EF_O_00029,d59099fff27a44fff6b0df797e1ffe3078ee9f4bff1c08a15b618bc237526ea3664dc416333f59ac4e03117be67cfd3f84a55e23e8584146152d5871de9d687a,common_voice_en_27223919.mp3,,,bonafide,EF_O_00029,echofake_voice/EF_O_00029.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_MusicGen_medium_AeDNy6Ff7VE,fmc:AeDNy6Ff7VE,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_AeDNy6Ff7VE,unmixed_dataset/eval/FM_MusicGen_medium_AeDNy6Ff7VE.wav,,presence_only_semantic_pending_v9,-10,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0056,1,0,1,1,1,mixed,concurrent,RF,concurrent__RF,echofake_real,echofake:EF_O_05523,e99dc447979bdb0adb86ef0adc5e62bcc15f270f3ca74ac1c73e3198bd97f2501a34525e7a5fbf5bfb297374d818b573bf784f3cc275d2783ce9c15d25bd1362,common_voice_en_19697001.mp3,,,bonafide,EF_O_05523,echofake_voice/EF_O_05523.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_musicldm_IjP5kKfgBiI,fmc:IjP5kKfgBiI,musicldm,FakeMusicCaps,FM_musicldm_IjP5kKfgBiI,unmixed_dataset/eval/FM_musicldm_IjP5kKfgBiI.wav,,presence_only_semantic_pending_v9,-5,1.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0057,1,0,1,1,1,mixed,concurrent,RF,concurrent__RF,echofake_real,echofake:EF_O_05155,13d26134a136310678e44ec12ea3933d3d5c4a5f70dbb975078eeb7e9c4ca7ba4645e0db49d3a6a00808d90bfc98a531a4fab6b33e65515eb1eb6f62100f5ce8,common_voice_en_32392024.mp3,,,bonafide,EF_O_05155,echofake_voice/EF_O_05155.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_audioldm2_LGrAwQnZ6Bs,fmc:LGrAwQnZ6Bs,audioldm2,FakeMusicCaps,FM_audioldm2_LGrAwQnZ6Bs,unmixed_dataset/eval/FM_audioldm2_LGrAwQnZ6Bs.wav,,presence_only_semantic_pending_v9,5,1.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0058,1,0,1,1,1,mixed,concurrent,RF,concurrent__RF,echofake_real,echofake:EF_O_02620,e2424005102f77c99fda4034d4f91fc3365f2ee552c5292311b2e73b4b723d5bda61c419025fadd4ef883220cc9f24c5f35446c9294c6e3fe88af43c87ae88a2,common_voice_en_36965054.mp3,,,bonafide,EF_O_02620,echofake_voice/EF_O_02620.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_mustango_XKp670Yh0E0,fmc:XKp670Yh0E0,mustango,FakeMusicCaps,FM_mustango_XKp670Yh0E0,unmixed_dataset/eval/FM_mustango_XKp670Yh0E0.wav,,presence_only_semantic_pending_v9,10,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0059,1,0,1,1,1,mixed,concurrent,RF,concurrent__RF,echofake_real,echofake:EF_O_03465,b7f4409575017614baf9f3fc52cfe808ebd7c0e8bf14a0bd144554da769f8e54990d2fb312c9fa51878ff4e17af53244e62ca5d8a3fbb9cd1e5cded4174328f4,common_voice_en_18266608.mp3,,,bonafide,EF_O_03465,echofake_voice/EF_O_03465.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_stable_audio_open_pYaegEQ_wtI,fmc:pYaegEQ_wtI,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_pYaegEQ_wtI,unmixed_dataset/eval/FM_stable_audio_open_pYaegEQ_wtI.wav,,presence_only_semantic_pending_v9,-10,1.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0060,1,1,0,1,1,mixed,concurrent,FR,concurrent__FR,echofake_replay,echofake:EF_O_23588,05e915532c9804566679b54c84dd85b1d1a500ceef0deb0fe847939057180e7569d063077089752715cd4dc543a6fa2e7d03bbc798f5a834cc1ebd49173b97d7,common_voice_en_20229459.mp3,common_voice_en_20229459.mp3,32037949ca09571eb4c8c0b6d8ee1a0932a126b23e5a132d0f3b52cdcc3f31e4dd2ffbc363a1ec471991b57a3e5f8e45b1465b6231a1dc0678fedf505b48cfa3,replay:MaskGCT,EF_O_23588,echofake_voice/EF_O_23588.flac,open_set_eval-00002-of-00003.parquet,Xiaomi 13 Ultra,Wired Earbuds With Microphone,30cm,fma_instrumental,050371,fma:50371,FMA,FMA,RM_050_050371,unmixed_dataset/eval/RM_050_050371.wav,,presence_only_semantic_pending_v9,0,1.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0061,1,1,0,1,1,mixed,concurrent,FR,concurrent__FR,echofake_replay,echofake:EF_T_03607,1fc2230568ac79fe994d7e3421b46cbeae1759433c65a1662f2f7def56df6f040c0b799f54ab3b30ce6305a0e7359e04f4bf68ae85d2dfbc916f6c7f0ca9e0e1,common_voice_en_21377232.mp3,common_voice_en_21377232.mp3,63cf30b62eb97a124a87e6746a63af766deebf3bf3f4077c8a8652957bc406d3ff8534636cdf0bf4b6e2788d92f1b5c8623d09b2e43cc77bc663b92788724a0c,replay:XTTS-v2,EF_T_03607,echofake_voice/EF_T_03607.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,iPhone 13 mini,15cm,fma_instrumental,026673,fma:26673,FMA,FMA,RM_026_026673,unmixed_dataset/eval/RM_026_026673.wav,,presence_only_semantic_pending_v9,-10,1.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0062,1,1,0,1,1,mixed,concurrent,FR,concurrent__FR,echofake_replay,echofake:EF_O_22652,d3d8d61a438a0746715059d7163491788d7e1b0ff0eabb4c3e2d97661ee22265234857123713f7053824aee19d1dc56059830f6fca426f2d967dc28388e211de,common_voice_en_24601376.mp3,common_voice_en_24601376.mp3,8ecea9b5b86ef597f37a90597d2adc927c8d1b1f35639aad3a3b7ae26cf63129034a0aea4759f11254550fb68c59a24aabceb31b7c972b9fa55a9331149cd541,replay:OpenVoice-V2,EF_O_22652,echofake_voice/EF_O_22652.flac,open_set_eval-00002-of-00003.parquet,Xiaomi 13 Ultra,MacBook Pro 14-inch 2021,30cm,fma_instrumental,121574,fma:121574,FMA,FMA,RM_121_121574,unmixed_dataset/eval/RM_121_121574.wav,,presence_only_semantic_pending_v9,-5,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0063,1,1,0,1,1,mixed,concurrent,FR,concurrent__FR,echofake_replay,echofake:EF_T_03682,8aba3ad1b1236ab524ba93f276b7517d2947de1540747a7ad46325b8a8c75b3e2366f452937a36ff67d89f2584bac1012c7af2c99fd08bccf85a48d0d3a377b2,common_voice_en_31726906.mp3,common_voice_en_31726906.mp3,b62d41129df6336b11e57265356cb9d13cb8c9808b4a4713bf33cd731cfe0822a328b326a51036d5e063fcef0d0d23a2425f2d86a4a122e189c12a4d21f434e0,replay:SpeechT5,EF_T_03682,echofake_voice/EF_T_03682.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,iPhone 13 mini,15cm,fma_instrumental,052044,fma:52044,FMA,FMA,RM_052_052044,unmixed_dataset/eval/RM_052_052044.wav,,presence_only_semantic_pending_v9,10,1.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0064,1,1,0,1,1,mixed,concurrent,FR,concurrent__FR,echofake_replay,echofake:EF_O_20947,3650f6aedde776321a3834e5b8d646aa526cd63f800ed4318ce53ca1beda120fedb2c42daa81783876496cae17271a2332b21a28bf37f9c28382bb9aca52dad4,common_voice_en_25833965.mp3,common_voice_en_25833965.mp3,d77f770c5bc120ad3abe79185442a53234bd797cbd6b501c6bf03487c4cc9981ea1fdc6c54734ad1785c38fe1f07b7faa8a949c878579e0138d2878e8080897d,replay:FireRedTTS,EF_O_20947,echofake_voice/EF_O_20947.flac,open_set_eval-00002-of-00003.parquet,Xiaomi 13 Ultra,MacBook Pro 14-inch 2021,30cm,fma_instrumental,097958,fma:97958,FMA,FMA,RM_097_097958,unmixed_dataset/eval/RM_097_097958.wav,,presence_only_semantic_pending_v9,-10,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0065,1,1,0,1,1,mixed,concurrent,FR,concurrent__FR,echofake_replay,echofake:EF_T_03061,9489088a420426808becec14c5f401ed90743aab43f0ea3a7103e44a9a49dbe34a988a64a728e2a0a1211acd83899a91998b77dfdba504b2154a6900315ffa62,common_voice_en_21802565.mp3,common_voice_en_21802565.mp3,8ba1539c5af82f90e6f84cff88a9ffbdb50d9464938cbe0d94b432556db97dfd59856dabbba5f966d52c488043f9a022f590fab2aba7bf4678db45ff4abfae8f,replay:OpenAudio-S1-mini,EF_T_03061,echofake_voice/EF_T_03061.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,Samsung Galaxy A54,50cm,fma_instrumental,023452,fma:23452,FMA,FMA,RM_023_023452,unmixed_dataset/eval/RM_023_023452.wav,,presence_only_semantic_pending_v9,0,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0066,1,1,1,1,1,mixed,concurrent,FF,concurrent__FF,sonics_joint_original,sonics-vocal:FM_fake_songs_wav_fake_35990_udio_1,sonics-vocal:sonics:35990,sonics:35990,,,sonics:udio-30s:vocal,FM_fake_songs_wav_fake_35990_udio_1,unmixed_dataset/eval/FM_fake_songs_wav_fake_35990_udio_1.wav,,,,,sonics_joint_original,sonics-music:FM_fake_songs_wav_fake_35990_udio_1,sonics:35990,sonics:udio-30s,udio,FM_fake_songs_wav_fake_35990_udio_1,unmixed_dataset/eval/FM_fake_songs_wav_fake_35990_udio_1.wav,unmixed_dataset/eval/FM_fake_songs_wav_fake_35990_udio_1.wav,presence_only_semantic_pending_v9,5,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0067,1,1,1,1,1,mixed,concurrent,FF,concurrent__FF,sonics_joint_original,sonics-vocal:FM_fake_songs_wav_fake_53855_suno_0,sonics-vocal:sonics:53855,sonics:53855,,,sonics:chirp-v2-xxl-alpha:vocal,FM_fake_songs_wav_fake_53855_suno_0,unmixed_dataset/eval/FM_fake_songs_wav_fake_53855_suno_0.wav,,,,,sonics_joint_original,sonics-music:FM_fake_songs_wav_fake_53855_suno_0,sonics:53855,sonics:chirp-v2-xxl-alpha,suno,FM_fake_songs_wav_fake_53855_suno_0,unmixed_dataset/eval/FM_fake_songs_wav_fake_53855_suno_0.wav,unmixed_dataset/eval/FM_fake_songs_wav_fake_53855_suno_0.wav,presence_only_semantic_pending_v9,5,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0068,1,1,1,1,1,mixed,concurrent,FF,concurrent__FF,sonics_joint_original,sonics-vocal:FM_fake_songs_wav_fake_05975_udio_0,sonics-vocal:sonics:5975,sonics:5975,,,sonics:udio-120s:vocal,FM_fake_songs_wav_fake_05975_udio_0,unmixed_dataset/eval/FM_fake_songs_wav_fake_05975_udio_0.wav,,,,,sonics_joint_original,sonics-music:FM_fake_songs_wav_fake_05975_udio_0,sonics:5975,sonics:udio-120s,udio,FM_fake_songs_wav_fake_05975_udio_0,unmixed_dataset/eval/FM_fake_songs_wav_fake_05975_udio_0.wav,unmixed_dataset/eval/FM_fake_songs_wav_fake_05975_udio_0.wav,presence_only_semantic_pending_v9,0,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0069,1,1,1,1,1,mixed,concurrent,FF,concurrent__FF,sonics_joint_original,sonics-vocal:FM_fake_songs_wav_fake_27385_suno_0,sonics-vocal:sonics:27385,sonics:27385,,,sonics:chirp-v3:vocal,FM_fake_songs_wav_fake_27385_suno_0,unmixed_dataset/eval/FM_fake_songs_wav_fake_27385_suno_0.wav,,,,,sonics_joint_original,sonics-music:FM_fake_songs_wav_fake_27385_suno_0,sonics:27385,sonics:chirp-v3,suno,FM_fake_songs_wav_fake_27385_suno_0,unmixed_dataset/eval/FM_fake_songs_wav_fake_27385_suno_0.wav,unmixed_dataset/eval/FM_fake_songs_wav_fake_27385_suno_0.wav,presence_only_semantic_pending_v9,10,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0070,1,1,1,1,1,mixed,concurrent,FF,concurrent__FF,sonics_joint_original,sonics-vocal:FM_fake_songs_wav_fake_53967_suno_1,sonics-vocal:sonics:53967,sonics:53967,,,sonics:chirp-v3.5:vocal,FM_fake_songs_wav_fake_53967_suno_1,unmixed_dataset/eval/FM_fake_songs_wav_fake_53967_suno_1.wav,,,,,sonics_joint_original,sonics-music:FM_fake_songs_wav_fake_53967_suno_1,sonics:53967,sonics:chirp-v3.5,suno,FM_fake_songs_wav_fake_53967_suno_1,unmixed_dataset/eval/FM_fake_songs_wav_fake_53967_suno_1.wav,unmixed_dataset/eval/FM_fake_songs_wav_fake_53967_suno_1.wav,presence_only_semantic_pending_v9,0,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0071,1,1,1,1,1,mixed,concurrent,FF,concurrent__FF,sonics_joint_original,sonics-vocal:FM_fake_songs_wav_fake_38893_udio_1,sonics-vocal:sonics:38893,sonics:38893,,,sonics:udio-30s:vocal,FM_fake_songs_wav_fake_38893_udio_1,unmixed_dataset/eval/FM_fake_songs_wav_fake_38893_udio_1.wav,,,,,sonics_joint_original,sonics-music:FM_fake_songs_wav_fake_38893_udio_1,sonics:38893,sonics:udio-30s,udio,FM_fake_songs_wav_fake_38893_udio_1,unmixed_dataset/eval/FM_fake_songs_wav_fake_38893_udio_1.wav,unmixed_dataset/eval/FM_fake_songs_wav_fake_38893_udio_1.wav,presence_only_semantic_pending_v9,10,1.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0072,0,0,0,1,1,mixed,partial_overlap,RR,partial_overlap__RR,echofake_real,echofake:EF_O_02539,34f4c9a5705ad35c13d82ca0615aeb75f83481f0bb4d536f06d8b21f2ee3b46ded91b46a8800b9caa4a613addc466e622e3296b771e752edb57685c400db53b9,common_voice_en_19942081.mp3,,,bonafide,EF_O_02539,echofake_voice/EF_O_02539.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,071938,fma:71938,FMA,FMA,RM_071_071938,unmixed_dataset/eval/RM_071_071938.wav,,presence_only_semantic_pending_v9,-5,0.5,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0073,0,0,0,1,1,mixed,partial_overlap,RR,partial_overlap__RR,echofake_real,echofake:EF_O_00985,237e81fc51f15ecd6110e84cd348aa161f160c2fe66f3473ab636219b328f68022217c3233cd44712256c5c6b47be952fae445217e29ee43bb3ac6d00fe56e9b,common_voice_en_25237211.mp3,,,bonafide,EF_O_00985,echofake_voice/EF_O_00985.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,085838,fma:85838,FMA,FMA,RM_085_085838,unmixed_dataset/eval/RM_085_085838.wav,,presence_only_semantic_pending_v9,5,0.5,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0074,0,0,0,1,1,mixed,partial_overlap,RR,partial_overlap__RR,echofake_real,echofake:EF_O_03021,bc8895acb685c0632c9e2b2b1052b58947c9244ec15cd00e0be605ea7e443f09c86bce549b791498e0c7a58400412bc13a2baf7981841fd386ff88b93ccfe01f,common_voice_en_20829883.mp3,,,bonafide,EF_O_03021,echofake_voice/EF_O_03021.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,073572,fma:73572,FMA,FMA,RM_073_073572,unmixed_dataset/eval/RM_073_073572.wav,,presence_only_semantic_pending_v9,-5,0.5,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0075,0,0,0,1,1,mixed,partial_overlap,RR,partial_overlap__RR,echofake_real,echofake:EF_O_03065,a6aaaf6d6f0c049648664c10aaeaf5b3c720044eb3f7b268ba1bfe2c208ae2c38d558f29bc49bffe86f813d2385b4d41daed246eb6369354d29a3d6f11c8c440,common_voice_en_19740153.mp3,,,bonafide,EF_O_03065,echofake_voice/EF_O_03065.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,006719,fma:6719,FMA,FMA,RM_006_006719,unmixed_dataset/eval/RM_006_006719.wav,,presence_only_semantic_pending_v9,-10,0.75,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv91_0076,0,0,0,1,1,mixed,partial_overlap,RR,partial_overlap__RR,echofake_real,echofake:EF_O_04201,76fd466400956ea396fbb86b0b58805ee49da0fb7acd9401d54bbf0f5e1e8255671e6b574bb475be18dd651afc7f296bfba7f41ad0fdd5ef290b60a22efac802,common_voice_en_19050204.mp3,,,bonafide,EF_O_04201,echofake_voice/EF_O_04201.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,099034,fma:99034,FMA,FMA,RM_099_099034,unmixed_dataset/eval/RM_099_099034.wav,,presence_only_semantic_pending_v9,-5,0.25,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
