filepath,target,ID,DATASET
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5462650_009989.wav,0,FS-RM_LA_D_5462650_009989,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5462650_097543.wav,0,FS-RM_LA_D_5462650_097543,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5476584_080644.wav,0,FS-RM_LA_D_5476584_080644,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5495669_139875.wav,0,FS-RM_LA_D_5495669_139875,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5504869_120924.wav,0,FS-RM_LA_D_5504869_120924,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5513753_050275.wav,0,FS-RM_LA_D_5513753_050275,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5591138_043904.wav,0,FS-RM_LA_D_5591138_043904,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5591138_079985.wav,0,FS-RM_LA_D_5591138_079985,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5632411_127297.wav,0,FS-RM_LA_D_5632411_127297,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5634358_041388.wav,0,FS-RM_LA_D_5634358_041388,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5768016_073505.wav,0,FS-RM_LA_D_5768016_073505,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5817478_069840.wav,0,FS-RM_LA_D_5817478_069840,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5817478_127554.wav,0,FS-RM_LA_D_5817478_127554,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5828342_090148.wav,0,FS-RM_LA_D_5828342_090148,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5828342_142080.wav,0,FS-RM_LA_D_5828342_142080,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5861276_056150.wav,0,FS-RM_LA_D_5861276_056150,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5874425_051600.wav,0,FS-RM_LA_D_5874425_051600,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_5905737_024898.wav,0,FS-RM_LA_D_5905737_024898,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6016576_017839.wav,0,FS-RM_LA_D_6016576_017839,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6026070_107073.wav,0,FS-RM_LA_D_6026070_107073,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6035078_029881.wav,0,FS-RM_LA_D_6035078_029881,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6035078_040811.wav,0,FS-RM_LA_D_6035078_040811,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6036698_011040.wav,0,FS-RM_LA_D_6036698_011040,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6048625_022477.wav,0,FS-RM_LA_D_6048625_022477,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6048625_073123.wav,0,FS-RM_LA_D_6048625_073123,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6054337_018010.wav,0,FS-RM_LA_D_6054337_018010,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6075514_014808.wav,0,FS-RM_LA_D_6075514_014808,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6075514_143129.wav,0,FS-RM_LA_D_6075514_143129,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6088722_133978.wav,0,FS-RM_LA_D_6088722_133978,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6120066_137198.wav,0,FS-RM_LA_D_6120066_137198,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6168767_029719.wav,0,FS-RM_LA_D_6168767_029719,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6175279_128886.wav,0,FS-RM_LA_D_6175279_128886,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6175279_137567.wav,0,FS-RM_LA_D_6175279_137567,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6216205_128264.wav,0,FS-RM_LA_D_6216205_128264,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6223774_096661.wav,0,FS-RM_LA_D_6223774_096661,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6223827_000762.wav,0,FS-RM_LA_D_6223827_000762,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6223827_026532.wav,0,FS-RM_LA_D_6223827_026532,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6223827_113336.wav,0,FS-RM_LA_D_6223827_113336,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6252325_011721.wav,0,FS-RM_LA_D_6252325_011721,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6333211_001203.wav,0,FS-RM_LA_D_6333211_001203,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6333211_112455.wav,0,FS-RM_LA_D_6333211_112455,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6378055_014656.wav,0,FS-RM_LA_D_6378055_014656,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6417123_042776.wav,0,FS-RM_LA_D_6417123_042776,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6430063_012985.wav,0,FS-RM_LA_D_6430063_012985,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6445749_070458.wav,0,FS-RM_LA_D_6445749_070458,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6528717_061588.wav,0,FS-RM_LA_D_6528717_061588,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6590381_092366.wav,0,FS-RM_LA_D_6590381_092366,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6593636_051291.wav,0,FS-RM_LA_D_6593636_051291,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6661034_114006.wav,0,FS-RM_LA_D_6661034_114006,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6661034_133808.wav,0,FS-RM_LA_D_6661034_133808,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6668678_097570.wav,0,FS-RM_LA_D_6668678_097570,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6677490_043534.wav,0,FS-RM_LA_D_6677490_043534,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6677490_125532.wav,0,FS-RM_LA_D_6677490_125532,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6710307_067788.wav,0,FS-RM_LA_D_6710307_067788,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6717975_026697.wav,0,FS-RM_LA_D_6717975_026697,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6717975_054079.wav,0,FS-RM_LA_D_6717975_054079,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6722285_126032.wav,0,FS-RM_LA_D_6722285_126032,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6748796_042479.wav,0,FS-RM_LA_D_6748796_042479,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6835200_064079.wav,0,FS-RM_LA_D_6835200_064079,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6910245_087314.wav,0,FS-RM_LA_D_6910245_087314,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6980433_091571.wav,0,FS-RM_LA_D_6980433_091571,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6982355_033501.wav,0,FS-RM_LA_D_6982355_033501,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_6982355_106949.wav,0,FS-RM_LA_D_6982355_106949,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7130895_145454.wav,0,FS-RM_LA_D_7130895_145454,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7139945_109874.wav,0,FS-RM_LA_D_7139945_109874,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7155130_060482.wav,0,FS-RM_LA_D_7155130_060482,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7173210_056177.wav,0,FS-RM_LA_D_7173210_056177,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7176078_130887.wav,0,FS-RM_LA_D_7176078_130887,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7206772_022438.wav,0,FS-RM_LA_D_7206772_022438,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7206772_065064.wav,0,FS-RM_LA_D_7206772_065064,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7247122_085291.wav,0,FS-RM_LA_D_7247122_085291,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7247122_139172.wav,0,FS-RM_LA_D_7247122_139172,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7276589_025372.wav,0,FS-RM_LA_D_7276589_025372,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7292718_017992.wav,0,FS-RM_LA_D_7292718_017992,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7292718_054873.wav,0,FS-RM_LA_D_7292718_054873,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7295722_016186.wav,0,FS-RM_LA_D_7295722_016186,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7315219_020341.wav,0,FS-RM_LA_D_7315219_020341,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7315219_122646.wav,0,FS-RM_LA_D_7315219_122646,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7315219_148651.wav,0,FS-RM_LA_D_7315219_148651,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7320803_044340.wav,0,FS-RM_LA_D_7320803_044340,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7357609_038907.wav,0,FS-RM_LA_D_7357609_038907,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7357609_080078.wav,0,FS-RM_LA_D_7357609_080078,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7374412_054749.wav,0,FS-RM_LA_D_7374412_054749,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7388723_055579.wav,0,FS-RM_LA_D_7388723_055579,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7388723_155297.wav,0,FS-RM_LA_D_7388723_155297,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7417496_076119.wav,0,FS-RM_LA_D_7417496_076119,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7417496_094791.wav,0,FS-RM_LA_D_7417496_094791,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7461756_057050.wav,0,FS-RM_LA_D_7461756_057050,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7461756_147769.wav,0,FS-RM_LA_D_7461756_147769,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7463026_087571.wav,0,FS-RM_LA_D_7463026_087571,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7463026_113698.wav,0,FS-RM_LA_D_7463026_113698,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7521512_011458.wav,0,FS-RM_LA_D_7521512_011458,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7542044_022479.wav,0,FS-RM_LA_D_7542044_022479,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7542044_126590.wav,0,FS-RM_LA_D_7542044_126590,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7562913_111455.wav,0,FS-RM_LA_D_7562913_111455,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7562913_139772.wav,0,FS-RM_LA_D_7562913_139772,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7577850_087371.wav,0,FS-RM_LA_D_7577850_087371,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7599767_042779.wav,0,FS-RM_LA_D_7599767_042779,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7599767_116518.wav,0,FS-RM_LA_D_7599767_116518,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7619376_003490.wav,0,FS-RM_LA_D_7619376_003490,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7682859_109901.wav,0,FS-RM_LA_D_7682859_109901,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7695039_116721.wav,0,FS-RM_LA_D_7695039_116721,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7765425_001278.wav,0,FS-RM_LA_D_7765425_001278,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7765425_027798.wav,0,FS-RM_LA_D_7765425_027798,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7771073_091448.wav,0,FS-RM_LA_D_7771073_091448,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7776880_143126.wav,0,FS-RM_LA_D_7776880_143126,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7805571_019269.wav,0,FS-RM_LA_D_7805571_019269,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7877117_085484.wav,0,FS-RM_LA_D_7877117_085484,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7919147_002125.wav,0,FS-RM_LA_D_7919147_002125,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7919147_044804.wav,0,FS-RM_LA_D_7919147_044804,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_7979047_096756.wav,0,FS-RM_LA_D_7979047_096756,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8016454_142934.wav,0,FS-RM_LA_D_8016454_142934,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8045100_000834.wav,0,FS-RM_LA_D_8045100_000834,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8045100_022370.wav,0,FS-RM_LA_D_8045100_022370,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8060326_041950.wav,0,FS-RM_LA_D_8060326_041950,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8060326_059578.wav,0,FS-RM_LA_D_8060326_059578,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8060326_134645.wav,0,FS-RM_LA_D_8060326_134645,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8060326_138413.wav,0,FS-RM_LA_D_8060326_138413,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8137767_026022.wav,0,FS-RM_LA_D_8137767_026022,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8137767_065890.wav,0,FS-RM_LA_D_8137767_065890,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8157473_141392.wav,0,FS-RM_LA_D_8157473_141392,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8229496_061750.wav,0,FS-RM_LA_D_8229496_061750,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8229496_131795.wav,0,FS-RM_LA_D_8229496_131795,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8318612_136401.wav,0,FS-RM_LA_D_8318612_136401,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8348408_042649.wav,0,FS-RM_LA_D_8348408_042649,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8348408_068838.wav,0,FS-RM_LA_D_8348408_068838,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8365140_147405.wav,0,FS-RM_LA_D_8365140_147405,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8391113_051299.wav,0,FS-RM_LA_D_8391113_051299,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8395121_051766.wav,0,FS-RM_LA_D_8395121_051766,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8467719_004754.wav,0,FS-RM_LA_D_8467719_004754,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8467719_064669.wav,0,FS-RM_LA_D_8467719_064669,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8467719_136637.wav,0,FS-RM_LA_D_8467719_136637,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8507748_019684.wav,0,FS-RM_LA_D_8507748_019684,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8507748_122713.wav,0,FS-RM_LA_D_8507748_122713,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8555704_090592.wav,0,FS-RM_LA_D_8555704_090592,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8668814_085953.wav,0,FS-RM_LA_D_8668814_085953,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8703309_064905.wav,0,FS-RM_LA_D_8703309_064905,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8751784_123627.wav,0,FS-RM_LA_D_8751784_123627,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8752359_010028.wav,0,FS-RM_LA_D_8752359_010028,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8809090_123431.wav,0,FS-RM_LA_D_8809090_123431,mixfake_music_dev_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_8842776_059676.wav,0,FS-RM_LA_D_8842776_059676,mixfake_music_dev_v1
