KIND,label,label_name,source_id,utt_id,speaker,content_id,reference_id,reference_speaker,generator,parquet,parquet_shard,archive_member,group,archive_id,semantic_status
voice,0,bonafide,echofake:EF_O_02483,EF_O_02483,aae6d773d5ad1a3bee009f2ed13c228b50a8b7c51733bc43feb17ce21a0d8fe9d741cc1bd3e33ff7e7b3b5c5248e4dd43aadec79d80ba4072d78c4855ecb323f,common_voice_en_19221019.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02483.flac,,,
voice,0,bonafide,echofake:EF_O_02489,EF_O_02489,07e57c37963069aa53eeb2a65dfc044c82adde017d3065a1524856d95ad4cb4b884c128724ce9c3a66ae42be849f6cd84ad1c7ce8006138d6a5d82bd1326067f,common_voice_en_27642202.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02489.flac,,,
voice,0,bonafide,echofake:EF_O_02490,EF_O_02490,c4fc1267d222c5df747265b7205d24f1c2afd858df19be370bf78ed51ae34980f1806ebdd89595525f6023559233e70a9e10727a5db6d7d2b3a7353d4d92018a,common_voice_en_22715246.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02490.flac,,,
voice,0,bonafide,echofake:EF_O_02492,EF_O_02492,d078cab6384e8284a3f7ac9d3c0805486d2629222e09b49ace2b6814dfa5fe97be00e2d5a08afd43bc5897252bc7f8bab17abfe79c29bf12dc223151a5fbc401,common_voice_en_22089139.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02492.flac,,,
voice,0,bonafide,echofake:EF_O_02496,EF_O_02496,3115f962e20d500a324cb9093353f3222250f6335ac4dc2589fadee3e7c743a2e1749685508c5b864e3345c0ce297e0fcb2e32b61f55353776165b6f1d41b6f5,common_voice_en_22957888.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02496.flac,,,
voice,0,bonafide,echofake:EF_O_02497,EF_O_02497,ccb45b3e9146298b5b057efe0f160492c7da49bde41126e99d04e62a1178c66666f3ce244b60787891e6054ec90235584d7deb1d8aa0a63317fc2095b50b7c00,common_voice_en_31796608.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02497.flac,,,
voice,0,bonafide,echofake:EF_O_02501,EF_O_02501,4e19bb205abf753dcb9ebad89cf4892c1e76a37f2b44d7c8e47d0e91b7a83da5a06b1705946a4a43fdcdd04ae9baaec312f4d8b8bf5f724b2dd3229d66c491c8,common_voice_en_19981188.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02501.flac,,,
voice,0,bonafide,echofake:EF_O_02505,EF_O_02505,32b1515bc346924bc29b0cdda3fc2a96d2346966ca28af556d3c1c4143a36f899720bdf0c2d0c966dfc6a8dd05e08bd4bfe13bbd477f7a828cd0fee7d031bfbd,common_voice_en_23680300.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02505.flac,,,
voice,0,bonafide,echofake:EF_O_02506,EF_O_02506,3060134ce35a99803df262be27f5cab745a1e7aac92f3451bb65ab127c78cdf53a6844f3295b4f9a74afb60ba9b1b504ab2d7e2953dc7e5275e63b13e6cd2d3a,common_voice_en_26173715.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02506.flac,,,
voice,0,bonafide,echofake:EF_O_02509,EF_O_02509,ee913de1fb4426882a0a6ce49d083d349e0dfc3d28e2e51661b13e180c56b05296261ad345a06e087c2f1e63b774d19de3f4f2b7117b5eeb537a28a27b968016,common_voice_en_24624702.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02509.flac,,,
voice,0,bonafide,echofake:EF_O_02510,EF_O_02510,d9d59062f29b9486803e81265bc61a4ec7731644dab65d818e9bf272929f5c3822945609d6e498bf17d3578d084cc59df96d793aae62e86a4b5f0698dc7d36a2,common_voice_en_23815848.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02510.flac,,,
voice,0,bonafide,echofake:EF_O_02513,EF_O_02513,8cf2316bc968d8202cfc5d868c499f9920b706843861da637087becd4f6bc3663d144f5c9e5342025570ff14a44c355e172382937c7de51d9df1c8bda84bace7,common_voice_en_21957237.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02513.flac,,,
voice,0,bonafide,echofake:EF_O_02514,EF_O_02514,c151c4a44ac967ca9c826b24aca22144fdc799e39dc70370c9a8bf6e1b013f070458ef8cb80a15d8dc1544173ab6021008dddab021867f3667e8550a7d62bea3,common_voice_en_39804536.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02514.flac,,,
voice,0,bonafide,echofake:EF_O_02517,EF_O_02517,8447eb5889a3f2877bae937b925b00875a5d7caaa19f1f148c24c880c0003ac2e00da03a68c2afa3152cfab784783b49930c3a2aa94d343551b9d188589bfee8,common_voice_en_19972255.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02517.flac,,,
voice,0,bonafide,echofake:EF_O_02520,EF_O_02520,9f5ccc37f6d56023d5ae7b7ece7a415cacfcd450c7aaf5f0c08ed3ac3361d5b3194393abe12e9a119ae744bb6f4369b98ee878b9ead4522d90d5824ce0a062a9,common_voice_en_26591229.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02520.flac,,,
voice,0,bonafide,echofake:EF_O_02523,EF_O_02523,33d716ab9705f3a5edb46c4f940eecc9825683841782baaccc15634d8583e07c79b0d8eea6c67447e5dcbfd1634541dc418fa458f876f87de76cb43bd25cd497,common_voice_en_23613807.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02523.flac,,,
voice,0,bonafide,echofake:EF_O_02525,EF_O_02525,63934ed34d4904fecf44e3f9e51ff6bea981d05609441126f50e6e8993b12b6111613ac71edcdb6b8d44d9c03cdab4c56c35778557e11d2ce8de6f0d9d6c028e,common_voice_en_25933532.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02525.flac,,,
voice,0,bonafide,echofake:EF_O_02526,EF_O_02526,5cca7be108fa946f0adb7a7cd1ff5c77fa151359f1a2e5cf4a853c4a3e4f61b1469857888c39926e913a9d62cda372cd9a0bffdab88f2644930159076eaf0036,common_voice_en_30543572.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02526.flac,,,
voice,0,bonafide,echofake:EF_O_02527,EF_O_02527,1402d50819813fdc53a7efac8ceb43cb82a8e0992a645e5d52f73f4b606bb98105e2a1c3910274c40135054b33cd827e82ee39f81cb05a7547c5878b20e5606e,common_voice_en_18475650.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02527.flac,,,
voice,0,bonafide,echofake:EF_O_02528,EF_O_02528,74194eb984176b98915f9f9ebf450df7053ac21166bcf196efd148c7e08b3ccfcaf5479233840d868b8be1b96850294ac58ce00717e7223d6eb82a0195a1a5fe,common_voice_en_24975856.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02528.flac,,,
voice,0,bonafide,echofake:EF_O_02530,EF_O_02530,81cf63b511dc3efa84465c8e496d797999ca1a0843abff3e288bbdcaa070349561e25c904e8ebbcd8612ed94a05a5118f819f8012bcef72ba029dab4284ff7fc,common_voice_en_19546398.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02530.flac,,,
voice,0,bonafide,echofake:EF_O_02531,EF_O_02531,a49b73b831a37a78e9f77b820f2827b35f7a99f07f366876fac8cbf9c2158b5e13056e25f350001aab8b5a1bc04d2bf79554f14272a96f6073b11125df6e58b1,common_voice_en_21202584.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02531.flac,,,
voice,0,bonafide,echofake:EF_O_02533,EF_O_02533,19bfd1057937cfdad7e7db814d552b9993dc7394156df9f02bad7a14aa450561fe97f0573c242f20340182a39b8aa5d9874bd87ff118e8d66617152e93766a64,common_voice_en_19710773.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02533.flac,,,
voice,0,bonafide,echofake:EF_O_02535,EF_O_02535,baa8f2b1d3222d8b512f193c93fae0e1cdb21a5bdbaec111a0f3fc3d6159ef5fa070ce877af324afea0e39f2243fb44cf0a2e4458c3457cdcff29aeb1e338d3d,common_voice_en_20635299.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02535.flac,,,
voice,0,bonafide,echofake:EF_O_02537,EF_O_02537,01a272a82b95477574e3cf19655c9c8c2bda0eb61cf407dc0a1130e1e3c6f21fe4756e0510cd16bbe9a51b904493f1b26120f72368ab1fcbf0c1876229e5ae2d,common_voice_en_23787858.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02537.flac,,,
voice,0,bonafide,echofake:EF_O_02538,EF_O_02538,7193403a673cfcf5c4280fd20a7a6ea8bbf26e6b8a2ac6c28b588f92a269d7a928f627bc1f14230efbf5b7d07e3bd6f6a554c55ab1c7540667bb4e5dff95d4ef,common_voice_en_20226122.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02538.flac,,,
voice,0,bonafide,echofake:EF_O_02539,EF_O_02539,34f4c9a5705ad35c13d82ca0615aeb75f83481f0bb4d536f06d8b21f2ee3b46ded91b46a8800b9caa4a613addc466e622e3296b771e752edb57685c400db53b9,common_voice_en_19942081.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02539.flac,,,
voice,0,bonafide,echofake:EF_O_02541,EF_O_02541,a481f379f76a633d239c07f4a28df5f549fa06605b3136be9bc5f6ab46791eb02d391427c7e6ea80cf31b6da1485f9b0f24f93b9d8fcccca18331a995161870b,common_voice_en_20525623.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02541.flac,,,
voice,0,bonafide,echofake:EF_O_02543,EF_O_02543,0b1367f75919eb75f7bcc1596195cef7cc9740f4675d894d2b5abe93d338dc76d2eeb01bb4487a6a35f3c3019e5e0d0af0c35003458cd4b25465bfe4b4f2202e,common_voice_en_21916766.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02543.flac,,,
voice,0,bonafide,echofake:EF_O_02544,EF_O_02544,a0b5f320c328683fcf2a57704fe94050ae243c5b647458262e21ccb43c80a561015f7447b04fd70455378665c3a8f89e45b3b0c8d7f962d84b20f3ffe20e72cc,common_voice_en_20083769.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02544.flac,,,
voice,0,bonafide,echofake:EF_O_02545,EF_O_02545,6657f621ac638f7cc7cdb9d633d73f4d4d7f88b1764a8b25c366ccb692f1df0813d5d7b4f3f3cd09a62149d65417f59897aef9672b244cc8a7ec865bf716540d,common_voice_en_22204349.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02545.flac,,,
voice,0,bonafide,echofake:EF_O_02548,EF_O_02548,25b7947e920a391d69ce38902d5213826699cf73f675eb677399e083191ad6131d826549ab8ff3a8dfbd64eef93d65c54e0a06959366ee579674fc3019e4b7f8,common_voice_en_25808349.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02548.flac,,,
voice,0,bonafide,echofake:EF_O_02550,EF_O_02550,ffcbcfda837910302524767fe30baac25be5556dfa32a8cb050e3ae563a8ee2b81dc5a76af63cc8e4adf74edef82383bafa35349a3f881febd28e66a1855ca96,common_voice_en_21374544.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02550.flac,,,
voice,0,bonafide,echofake:EF_O_02551,EF_O_02551,6a6737d7843a7ca34a6e1731e7c1df96dc9781e80a5359faa2e4f3f77f7b88eda73232854b0fab3bb722eb42ee0abfc7341defe9f767c98920b5f0cc3fd9635c,common_voice_en_22573804.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02551.flac,,,
voice,0,bonafide,echofake:EF_O_02554,EF_O_02554,bcd69f45d6df45d3703dfbb42e8caf8b4c18efb945a18d5b8683dea7df4b4f1c355e893bcc3ad3a0bb38cd3f1000869b8e7e67e59fbe8965bc45b36508ebd5a3,common_voice_en_24402199.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02554.flac,,,
voice,0,bonafide,echofake:EF_O_02557,EF_O_02557,9d7fcbeeda062604d0e1b7d270a4951f8e227623a0d2cb28b49753564171a2420d5e17843a48bf14af471fb6d1dec8e08c51518b5f47d8623fa3006f43965ef1,common_voice_en_18692148.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02557.flac,,,
voice,0,bonafide,echofake:EF_O_02559,EF_O_02559,82d9adc2bf406741155a5c4ea7f986839052ca71303e331b51efcee66a991c0ab16d70f99ecc2ea12ae7f0ea93ab6d54de06742647e375ce27971eeecf726f2c,common_voice_en_20178157.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02559.flac,,,
voice,0,bonafide,echofake:EF_O_02560,EF_O_02560,26df4893d79bcbbfead91bdac3e71958a4f04cf517540448b81d17158ad4085f46c89305cd0bf4dc7760447d38c842ead4e59f1065265846bf08e12351f2f1f0,common_voice_en_19010445.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02560.flac,,,
voice,0,bonafide,echofake:EF_O_02564,EF_O_02564,55fa716ad8c980b6244468cf93f6373ecaad209cb7406abce0311c5cd04226b3777ff8e11f0e4f14c80238bb493d85be347baaeccfcb48d109b1efbf058b5a57,common_voice_en_18815397.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02564.flac,,,
voice,0,bonafide,echofake:EF_O_02565,EF_O_02565,02940a2e2866f90d41aead6ed1dfed1354a231e869819ac1c144edab7da81a937e3cc792c16dbf89c0a2950204ce209d40313f12621fb749b26b1ba13464983c,common_voice_en_91530.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02565.flac,,,
voice,0,bonafide,echofake:EF_O_02567,EF_O_02567,3d1352b73ae23476a92928677329c42d4ef7063ed061abed52f2691c2ca1e0dfcec9c3f3dad66b790dc6bba11d7494e8de58450c710c8525d3c6a8789459511f,common_voice_en_19944445.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02567.flac,,,
voice,0,bonafide,echofake:EF_O_02569,EF_O_02569,4b72eeb0fbb01626e63078dae2108002501fd878854c91c77e07539aff0a246f9a54a59db17b6bcad11d925db59529da0123dcf229caa15ab658b926d19f419e,common_voice_en_27664626.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02569.flac,,,
voice,0,bonafide,echofake:EF_O_02573,EF_O_02573,875385ffbceab136c3fac3a18730482dcaebe1117e712c35eb170a17ceac52f7d329c1b93177ee3c0b8285a4f125ad6fe41114e50da8044d1ab85e1ab5365ff8,common_voice_en_18717382.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02573.flac,,,
voice,0,bonafide,echofake:EF_O_02575,EF_O_02575,0ad18679add70a8c8744283feae19cf6a084df1be90381dcdc73a207254521a735559dd6ee7973861471fcfd5d7a86b8f935f3396bb74b7d7897d555cd649bc0,common_voice_en_19551860.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02575.flac,,,
voice,0,bonafide,echofake:EF_O_02576,EF_O_02576,81d718878bfac90c65b892a507c5101be844a0bb14e572d9268c1b55bb92e9ffa1d465861491113042db85eb729db189b8498667942cae16bad34cc4fb3d859c,common_voice_en_26674374.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02576.flac,,,
voice,0,bonafide,echofake:EF_O_02580,EF_O_02580,c315a879e61f6271c57ec0f40c32deccdcda66641473885946216a722259ec46905f99d58ad4372096cfde6306180ebe7dbafb74ae18bd64c9ae260e57ef8bf8,common_voice_en_23978337.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02580.flac,,,
voice,0,bonafide,echofake:EF_O_02581,EF_O_02581,e7129ddaf79a4afe39fcbf0d594836a5c28f1f04892c5dcfae25023fe96a0b22de9d512423baf93c71205bd5b8b0ed7664cf3216a98051986f3d2860e03d8cee,common_voice_en_32142014.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02581.flac,,,
voice,0,bonafide,echofake:EF_O_02588,EF_O_02588,05fc274aaf940156f46bac8fede6acbf031547ad7bcad0d112bb0b1d4c1238365d09edc54d36199548a89c5f4b6dafa5ca8e88a7d25989b39cd80d4843e10de1,common_voice_en_20268514.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02588.flac,,,
voice,0,bonafide,echofake:EF_O_02589,EF_O_02589,d00446e08c607630db0b554cb2c45a91bb46f87042798b0b18a106c5d68b3779c2e2cb46c1b73393743f0c93e08cd978fddac08e3b6ea40ceda2b1ff6e858bc4,common_voice_en_37205323.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02589.flac,,,
voice,0,bonafide,echofake:EF_O_02592,EF_O_02592,f25f2f428a86bcb6303a83a07b1dbbfaca85921320510e9c26017d12e8143e24439a312364aa5e326924c084d4b62194820145a9a79abf4f6562b64ba6bfe59b,common_voice_en_23879339.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02592.flac,,,
voice,0,bonafide,echofake:EF_O_02593,EF_O_02593,ca548f96f6496c44b91c43c9c74d5b67e2869b44e3355cfc888c8dc5cc42e7d8fc9c6eb79e8f8764c21838f98382babe94b2d2a48ec7180ccdcef4202ac28335,common_voice_en_25836101.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02593.flac,,,
voice,0,bonafide,echofake:EF_O_02594,EF_O_02594,c75eefbe01b5460098486597476f8a67bdacda71f24d260dee82afbb8257b1f81482bc6a3c0eca1a20ba03f8c319ec0e0f88156f66a1e3a0db2f6f03456128f4,common_voice_en_24303587.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02594.flac,,,
voice,0,bonafide,echofake:EF_O_02598,EF_O_02598,7d0321089970e8aae2603aa78e5965abccc03962392b22c7acf4c8c95f4db9d7a7ee97397b9f1f01c2a675a491f420fc82f95e19528caa5c50cdc074bad31365,common_voice_en_19484324.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02598.flac,,,
voice,0,bonafide,echofake:EF_O_02600,EF_O_02600,2a3f77ca432e0ceaa318c29163cb80973e027f093d94194135568b84e747aa7d44d7523155d98fdc17395880d72c17e77a4b0d5cec5d19c15a104f7688f5cce4,common_voice_en_21137850.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02600.flac,,,
voice,0,bonafide,echofake:EF_O_02602,EF_O_02602,99ef35ac7773f64122b690afb361702d1f144bade85e0e4c4ed399367e5a87b62c61ab3ac17d1098fe7feb8f291c8031b1ba23be1cc854b36f3b36399c4fe288,common_voice_en_28247196.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02602.flac,,,
voice,0,bonafide,echofake:EF_O_02603,EF_O_02603,d041b20899271c42aa077d46e8e7d125beed4bba7e07a58d1ffed2b2616850e64930846e5c9a2ec47864bddc0e95b502c6ec0f3ff668a72cd1811b4a61fc648c,common_voice_en_25125384.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02603.flac,,,
voice,0,bonafide,echofake:EF_O_02604,EF_O_02604,e9078acaec5eeb8d1a4a9b262f43c4f9deb70b9e80bcb3c621afe99717a50e958b5f316018ff5f59c095ef2b9ccc32ef462b53bce0bdd3302f5deb9eb064b2f2,common_voice_en_30640233.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02604.flac,,,
voice,0,bonafide,echofake:EF_O_02606,EF_O_02606,5f770477fa949f7463d5b99a04b2bba6d04ef897ae23a2c0de643c8e0e8b533151b6816e5c60d10e93fa302312995085c94710c319fa752db55edbae5ef2c3f8,common_voice_en_34298227.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02606.flac,,,
voice,0,bonafide,echofake:EF_O_02607,EF_O_02607,3214c1e43d728cd4e4fa0c4974a8a520eb8c3cecbe533a5d7f4eaa4dfaa5e7dc682ce438a959f379ee437b404c0469b97aa07b7e19fe7f407cad8581990596a5,common_voice_en_23397396.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02607.flac,,,
voice,0,bonafide,echofake:EF_O_02610,EF_O_02610,3117a1239091451230822607303f52acbc886d968f37fd44956e7885be731635a2de4d6842e40e6fa8837f99241846d98166e9836e53148043c403b6ed2142a2,common_voice_en_20298838.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02610.flac,,,
voice,0,bonafide,echofake:EF_O_02616,EF_O_02616,d9dee4d6ab5eff20886d2c09608f2463ea9c27cd4dc1890493eb2b3919229052d9fd03b122799575e253094c46205cba0d4cc70d85a187cad2bd7512e7c95df2,common_voice_en_23859556.mp3,,,bonafide,/home/nas_main/kyudanjung/DAVIANspeech/data/external/echofake/open_set_eval-00000-of-00003.parquet,open_set_eval-00000-of-00003.parquet,echofake_voice/EF_O_02616.flac,,,
