filepath,target,ID,DATASET
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0215.flac,0,mixed_train_0215,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0216.flac,0,mixed_train_0216,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0217.flac,0,mixed_train_0217,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0218.flac,0,mixed_train_0218,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0219.flac,0,mixed_train_0219,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0220.flac,0,mixed_train_0220,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0221.flac,0,mixed_train_0221,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0222.flac,0,mixed_train_0222,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0223.flac,0,mixed_train_0223,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0224.flac,0,mixed_train_0224,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0225.flac,0,mixed_train_0225,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0226.flac,0,mixed_train_0226,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0227.flac,0,mixed_train_0227,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0228.flac,0,mixed_train_0228,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0229.flac,0,mixed_train_0229,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0230.flac,0,mixed_train_0230,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0231.flac,0,mixed_train_0231,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0232.flac,0,mixed_train_0232,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0233.flac,0,mixed_train_0233,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0234.flac,0,mixed_train_0234,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0235.flac,0,mixed_train_0235,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0236.flac,0,mixed_train_0236,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0237.flac,0,mixed_train_0237,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0238.flac,0,mixed_train_0238,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0239.flac,0,mixed_train_0239,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0240.flac,0,mixed_train_0240,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0241.flac,0,mixed_train_0241,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0242.flac,0,mixed_train_0242,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0243.flac,0,mixed_train_0243,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0244.flac,0,mixed_train_0244,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0245.flac,0,mixed_train_0245,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0246.flac,0,mixed_train_0246,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0247.flac,0,mixed_train_0247,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0248.flac,0,mixed_train_0248,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0249.flac,0,mixed_train_0249,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0250.flac,0,mixed_train_0250,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0251.flac,0,mixed_train_0251,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0252.flac,0,mixed_train_0252,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0253.flac,0,mixed_train_0253,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0254.flac,0,mixed_train_0254,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0255.flac,0,mixed_train_0255,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0256.flac,0,mixed_train_0256,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0257.flac,0,mixed_train_0257,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0258.flac,0,mixed_train_0258,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0259.flac,0,mixed_train_0259,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0260.flac,0,mixed_train_0260,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0261.flac,0,mixed_train_0261,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0262.flac,0,mixed_train_0262,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0263.flac,0,mixed_train_0263,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0264.flac,0,mixed_train_0264,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0265.flac,0,mixed_train_0265,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0266.flac,0,mixed_train_0266,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0267.flac,0,mixed_train_0267,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0268.flac,0,mixed_train_0268,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0269.flac,0,mixed_train_0269,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0270.flac,0,mixed_train_0270,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0271.flac,0,mixed_train_0271,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0272.flac,0,mixed_train_0272,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0273.flac,0,mixed_train_0273,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0274.flac,0,mixed_train_0274,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0275.flac,0,mixed_train_0275,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0276.flac,0,mixed_train_0276,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0277.flac,0,mixed_train_0277,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0278.flac,0,mixed_train_0278,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0279.flac,0,mixed_train_0279,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0280.flac,0,mixed_train_0280,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0281.flac,0,mixed_train_0281,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0282.flac,0,mixed_train_0282,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0283.flac,0,mixed_train_0283,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0284.flac,0,mixed_train_0284,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0285.flac,0,mixed_train_0285,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0286.flac,0,mixed_train_0286,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0287.flac,0,mixed_train_0287,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0288.flac,0,mixed_train_0288,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0289.flac,0,mixed_train_0289,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0290.flac,0,mixed_train_0290,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0291.flac,0,mixed_train_0291,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0292.flac,0,mixed_train_0292,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0293.flac,0,mixed_train_0293,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0294.flac,0,mixed_train_0294,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0295.flac,0,mixed_train_0295,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0296.flac,0,mixed_train_0296,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0297.flac,0,mixed_train_0297,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0298.flac,0,mixed_train_0298,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0299.flac,0,mixed_train_0299,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0400.flac,0,mixed_train_0400,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0401.flac,0,mixed_train_0401,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0402.flac,0,mixed_train_0402,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0403.flac,0,mixed_train_0403,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0404.flac,0,mixed_train_0404,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0405.flac,0,mixed_train_0405,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0406.flac,0,mixed_train_0406,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0407.flac,0,mixed_train_0407,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0408.flac,0,mixed_train_0408,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0409.flac,0,mixed_train_0409,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0410.flac,0,mixed_train_0410,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0411.flac,0,mixed_train_0411,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0412.flac,0,mixed_train_0412,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0413.flac,0,mixed_train_0413,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0414.flac,0,mixed_train_0414,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0415.flac,0,mixed_train_0415,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0416.flac,0,mixed_train_0416,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0417.flac,0,mixed_train_0417,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0418.flac,0,mixed_train_0418,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0419.flac,0,mixed_train_0419,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0420.flac,0,mixed_train_0420,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0421.flac,0,mixed_train_0421,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0422.flac,0,mixed_train_0422,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0423.flac,0,mixed_train_0423,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0424.flac,0,mixed_train_0424,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0425.flac,0,mixed_train_0425,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0426.flac,0,mixed_train_0426,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0427.flac,0,mixed_train_0427,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0428.flac,0,mixed_train_0428,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0429.flac,0,mixed_train_0429,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0430.flac,0,mixed_train_0430,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0431.flac,0,mixed_train_0431,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0432.flac,0,mixed_train_0432,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0433.flac,0,mixed_train_0433,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0434.flac,0,mixed_train_0434,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0435.flac,0,mixed_train_0435,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0436.flac,0,mixed_train_0436,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0437.flac,0,mixed_train_0437,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0438.flac,0,mixed_train_0438,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0439.flac,0,mixed_train_0439,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0440.flac,0,mixed_train_0440,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0441.flac,0,mixed_train_0441,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0442.flac,0,mixed_train_0442,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0443.flac,0,mixed_train_0443,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0444.flac,0,mixed_train_0444,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0445.flac,0,mixed_train_0445,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0446.flac,0,mixed_train_0446,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0447.flac,0,mixed_train_0447,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0448.flac,0,mixed_train_0448,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0449.flac,0,mixed_train_0449,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0450.flac,0,mixed_train_0450,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0451.flac,0,mixed_train_0451,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0452.flac,0,mixed_train_0452,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0453.flac,0,mixed_train_0453,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0454.flac,0,mixed_train_0454,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0455.flac,0,mixed_train_0455,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0456.flac,0,mixed_train_0456,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0457.flac,0,mixed_train_0457,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0458.flac,0,mixed_train_0458,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0459.flac,0,mixed_train_0459,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0460.flac,0,mixed_train_0460,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0461.flac,0,mixed_train_0461,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0462.flac,0,mixed_train_0462,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0463.flac,0,mixed_train_0463,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0464.flac,0,mixed_train_0464,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0465.flac,0,mixed_train_0465,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0466.flac,0,mixed_train_0466,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0467.flac,0,mixed_train_0467,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0468.flac,0,mixed_train_0468,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0469.flac,0,mixed_train_0469,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0470.flac,0,mixed_train_0470,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0471.flac,0,mixed_train_0471,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0472.flac,0,mixed_train_0472,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0473.flac,0,mixed_train_0473,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0474.flac,0,mixed_train_0474,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0475.flac,0,mixed_train_0475,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0476.flac,0,mixed_train_0476,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0477.flac,0,mixed_train_0477,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0478.flac,0,mixed_train_0478,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0479.flac,0,mixed_train_0479,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0480.flac,0,mixed_train_0480,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0481.flac,0,mixed_train_0481,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0482.flac,0,mixed_train_0482,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0483.flac,0,mixed_train_0483,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0484.flac,0,mixed_train_0484,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0485.flac,0,mixed_train_0485,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0486.flac,0,mixed_train_0486,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0487.flac,0,mixed_train_0487,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0488.flac,0,mixed_train_0488,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0489.flac,0,mixed_train_0489,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0490.flac,0,mixed_train_0490,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0491.flac,0,mixed_train_0491,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0492.flac,0,mixed_train_0492,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0493.flac,0,mixed_train_0493,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0494.flac,0,mixed_train_0494,external_mixed_train_v1
/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_train_v1/audio/mixed_train_0495.flac,0,mixed_train_0495,external_mixed_train_v1
