DATASET,ID,FILE_FAKE_PROB
codec_mixed_dev_v4,pmv3_0075__g711_ulaw,0.9655592441558838
codec_mixed_dev_v4,pmv3_0075__g722_wb,0.9836604595184326
codec_mixed_dev_v4,pmv3_0075__opus_nb_8k,0.9124836325645447
codec_mixed_dev_v4,pmv3_0075__transcode_g711_opus,0.840663492679596
codec_mixed_dev_v4,pmv3_0076__clean,0.7613718509674072
codec_mixed_dev_v4,pmv3_0076__g711_ulaw,0.5785436630249023
codec_mixed_dev_v4,pmv3_0076__g722_wb,0.7105488777160645
codec_mixed_dev_v4,pmv3_0076__opus_nb_8k,0.40244802832603455
codec_mixed_dev_v4,pmv3_0076__transcode_g711_opus,0.3549211323261261
codec_mixed_dev_v4,pmv3_0077__clean,0.9832772016525269
codec_mixed_dev_v4,pmv3_0077__g711_ulaw,0.9123509526252747
codec_mixed_dev_v4,pmv3_0077__g722_wb,0.9614929556846619
codec_mixed_dev_v4,pmv3_0077__opus_nb_8k,0.8650134205818176
codec_mixed_dev_v4,pmv3_0077__transcode_g711_opus,0.7949748635292053
codec_mixed_dev_v4,pmv3_0078__clean,0.9225938320159912
codec_mixed_dev_v4,pmv3_0078__g711_ulaw,0.9550591111183167
codec_mixed_dev_v4,pmv3_0078__g722_wb,0.977200448513031
codec_mixed_dev_v4,pmv3_0078__opus_nb_8k,0.9726269841194153
codec_mixed_dev_v4,pmv3_0078__transcode_g711_opus,0.9340171813964844
codec_mixed_dev_v4,pmv3_0079__clean,0.9730660915374756
codec_mixed_dev_v4,pmv3_0079__g711_ulaw,0.943942666053772
codec_mixed_dev_v4,pmv3_0079__g722_wb,0.9696884751319885
codec_mixed_dev_v4,pmv3_0079__opus_nb_8k,0.7822534441947937
codec_mixed_dev_v4,pmv3_0079__transcode_g711_opus,0.8070247173309326
codec_mixed_dev_v4,pmv3_0080__clean,0.6786173582077026
codec_mixed_dev_v4,pmv3_0080__g711_ulaw,0.6327126026153564
codec_mixed_dev_v4,pmv3_0080__g722_wb,0.7132773399353027
codec_mixed_dev_v4,pmv3_0080__opus_nb_8k,0.5530977845191956
codec_mixed_dev_v4,pmv3_0080__transcode_g711_opus,0.4907666742801666
codec_mixed_dev_v4,pmv3_0081__clean,0.27738386392593384
codec_mixed_dev_v4,pmv3_0081__g711_ulaw,0.26549315452575684
codec_mixed_dev_v4,pmv3_0081__g722_wb,0.298210471868515
codec_mixed_dev_v4,pmv3_0081__opus_nb_8k,0.32122716307640076
codec_mixed_dev_v4,pmv3_0081__transcode_g711_opus,0.38795989751815796
codec_mixed_dev_v4,pmv3_0082__clean,0.8436402082443237
codec_mixed_dev_v4,pmv3_0082__g711_ulaw,0.4767378270626068
codec_mixed_dev_v4,pmv3_0082__g722_wb,0.887161135673523
codec_mixed_dev_v4,pmv3_0082__opus_nb_8k,0.319906622171402
codec_mixed_dev_v4,pmv3_0082__transcode_g711_opus,0.2403489500284195
codec_mixed_dev_v4,pmv3_0083__clean,0.17456145584583282
codec_mixed_dev_v4,pmv3_0083__g711_ulaw,0.1865541636943817
codec_mixed_dev_v4,pmv3_0083__g722_wb,0.21244093775749207
codec_mixed_dev_v4,pmv3_0083__opus_nb_8k,0.3028064966201782
codec_mixed_dev_v4,pmv3_0083__transcode_g711_opus,0.22638173401355743
codec_mixed_dev_v4,pmv3_0084__clean,0.7107417583465576
codec_mixed_dev_v4,pmv3_0084__g711_ulaw,0.45323845744132996
codec_mixed_dev_v4,pmv3_0084__g722_wb,0.752949059009552
codec_mixed_dev_v4,pmv3_0084__opus_nb_8k,0.5054001808166504
codec_mixed_dev_v4,pmv3_0084__transcode_g711_opus,0.40112537145614624
codec_mixed_dev_v4,pmv3_0085__clean,0.8256168961524963
codec_mixed_dev_v4,pmv3_0085__g711_ulaw,0.2898677885532379
codec_mixed_dev_v4,pmv3_0085__g722_wb,0.37968766689300537
codec_mixed_dev_v4,pmv3_0085__opus_nb_8k,0.6593491435050964
codec_mixed_dev_v4,pmv3_0085__transcode_g711_opus,0.6967685222625732
codec_mixed_dev_v4,pmv3_0086__clean,0.5015509128570557
codec_mixed_dev_v4,pmv3_0086__g711_ulaw,0.37105411291122437
codec_mixed_dev_v4,pmv3_0086__g722_wb,0.6592847108840942
codec_mixed_dev_v4,pmv3_0086__opus_nb_8k,0.441453218460083
codec_mixed_dev_v4,pmv3_0086__transcode_g711_opus,0.4855252504348755
codec_mixed_dev_v4,pmv3_0087__clean,0.8642762899398804
codec_mixed_dev_v4,pmv3_0087__g711_ulaw,0.33638861775398254
codec_mixed_dev_v4,pmv3_0087__g722_wb,0.9061160087585449
codec_mixed_dev_v4,pmv3_0087__opus_nb_8k,0.47040995955467224
codec_mixed_dev_v4,pmv3_0087__transcode_g711_opus,0.3923734724521637
codec_mixed_dev_v4,pmv3_0088__clean,0.5698245167732239
codec_mixed_dev_v4,pmv3_0088__g711_ulaw,0.3944450616836548
codec_mixed_dev_v4,pmv3_0088__g722_wb,0.7761902809143066
codec_mixed_dev_v4,pmv3_0088__opus_nb_8k,0.27751925587654114
codec_mixed_dev_v4,pmv3_0088__transcode_g711_opus,0.2553802728652954
codec_mixed_dev_v4,pmv3_0089__clean,0.8976481556892395
codec_mixed_dev_v4,pmv3_0089__g711_ulaw,0.3912408649921417
codec_mixed_dev_v4,pmv3_0089__g722_wb,0.8820350766181946
codec_mixed_dev_v4,pmv3_0089__opus_nb_8k,0.6226993203163147
codec_mixed_dev_v4,pmv3_0089__transcode_g711_opus,0.4418904185295105
codec_mixed_dev_v4,pmv3_0090__clean,0.9193351864814758
codec_mixed_dev_v4,pmv3_0090__g711_ulaw,0.5683375000953674
codec_mixed_dev_v4,pmv3_0090__g722_wb,0.9233934283256531
codec_mixed_dev_v4,pmv3_0090__opus_nb_8k,0.42091816663742065
codec_mixed_dev_v4,pmv3_0090__transcode_g711_opus,0.29410549998283386
codec_mixed_dev_v4,pmv3_0091__clean,0.8905912637710571
codec_mixed_dev_v4,pmv3_0091__g711_ulaw,0.8778465986251831
codec_mixed_dev_v4,pmv3_0091__g722_wb,0.9081695079803467
codec_mixed_dev_v4,pmv3_0091__opus_nb_8k,0.876842200756073
codec_mixed_dev_v4,pmv3_0091__transcode_g711_opus,0.7296061515808105
codec_mixed_dev_v4,pmv3_0092__clean,0.9904955625534058
codec_mixed_dev_v4,pmv3_0092__g711_ulaw,0.8966505527496338
codec_mixed_dev_v4,pmv3_0092__g722_wb,0.9343428611755371
codec_mixed_dev_v4,pmv3_0092__opus_nb_8k,0.6650660634040833
codec_mixed_dev_v4,pmv3_0092__transcode_g711_opus,0.40190431475639343
codec_mixed_dev_v4,pmv3_0093__clean,0.8728708028793335
codec_mixed_dev_v4,pmv3_0093__g711_ulaw,0.9049590826034546
codec_mixed_dev_v4,pmv3_0093__g722_wb,0.866060733795166
codec_mixed_dev_v4,pmv3_0093__opus_nb_8k,0.7732943296432495
codec_mixed_dev_v4,pmv3_0093__transcode_g711_opus,0.8094922304153442
codec_mixed_dev_v4,pmv3_0094__clean,0.993497371673584
codec_mixed_dev_v4,pmv3_0094__g711_ulaw,0.9856719970703125
codec_mixed_dev_v4,pmv3_0094__g722_wb,0.9933250546455383
codec_mixed_dev_v4,pmv3_0094__opus_nb_8k,0.9729256629943848
codec_mixed_dev_v4,pmv3_0094__transcode_g711_opus,0.9810211658477783
codec_mixed_dev_v4,pmv3_0095__clean,0.9022093415260315
codec_mixed_dev_v4,pmv3_0095__g711_ulaw,0.967466413974762
codec_mixed_dev_v4,pmv3_0095__g722_wb,0.9349042773246765
codec_mixed_dev_v4,pmv3_0095__opus_nb_8k,0.5361931324005127
codec_mixed_dev_v4,pmv3_0095__transcode_g711_opus,0.4703840911388397
codec_mixed_dev_v4,pmv3_0096__clean,0.9664610028266907
codec_mixed_dev_v4,pmv3_0096__g711_ulaw,0.7083737850189209
codec_mixed_dev_v4,pmv3_0096__g722_wb,0.8057732582092285
codec_mixed_dev_v4,pmv3_0096__opus_nb_8k,0.37550824880599976
codec_mixed_dev_v4,pmv3_0096__transcode_g711_opus,0.3920467793941498
codec_mixed_dev_v4,pmv3_0097__clean,0.9337606430053711
codec_mixed_dev_v4,pmv3_0097__g711_ulaw,0.45169293880462646
codec_mixed_dev_v4,pmv3_0097__g722_wb,0.795928418636322
codec_mixed_dev_v4,pmv3_0097__opus_nb_8k,0.6920943260192871
codec_mixed_dev_v4,pmv3_0097__transcode_g711_opus,0.3930133879184723
codec_mixed_dev_v4,pmv3_0098__clean,0.7728062868118286
codec_mixed_dev_v4,pmv3_0098__g711_ulaw,0.25378772616386414
codec_mixed_dev_v4,pmv3_0098__g722_wb,0.9341824650764465
codec_mixed_dev_v4,pmv3_0098__opus_nb_8k,0.577621340751648
codec_mixed_dev_v4,pmv3_0098__transcode_g711_opus,0.6077708601951599
codec_mixed_dev_v4,pmv3_0099__clean,0.8673025369644165
codec_mixed_dev_v4,pmv3_0099__g711_ulaw,0.6090094447135925
codec_mixed_dev_v4,pmv3_0099__g722_wb,0.818651556968689
codec_mixed_dev_v4,pmv3_0099__opus_nb_8k,0.48079150915145874
codec_mixed_dev_v4,pmv3_0099__transcode_g711_opus,0.9563161134719849
codec_mixed_dev_v4,pmv3_0100__clean,0.9887584447860718
codec_mixed_dev_v4,pmv3_0100__g711_ulaw,0.9640539884567261
codec_mixed_dev_v4,pmv3_0100__g722_wb,0.9891926646232605
codec_mixed_dev_v4,pmv3_0100__opus_nb_8k,0.8984500765800476
codec_mixed_dev_v4,pmv3_0100__transcode_g711_opus,0.6516419649124146
codec_mixed_dev_v4,pmv3_0101__clean,0.9962059259414673
codec_mixed_dev_v4,pmv3_0101__g711_ulaw,0.995962917804718
codec_mixed_dev_v4,pmv3_0101__g722_wb,0.9959620833396912
codec_mixed_dev_v4,pmv3_0101__opus_nb_8k,0.9951345324516296
codec_mixed_dev_v4,pmv3_0101__transcode_g711_opus,0.9955676198005676
codec_mixed_dev_v4,pmv3_0102__clean,0.99747234582901
codec_mixed_dev_v4,pmv3_0102__g711_ulaw,0.9969035983085632
codec_mixed_dev_v4,pmv3_0102__g722_wb,0.997749388217926
codec_mixed_dev_v4,pmv3_0102__opus_nb_8k,0.9969026446342468
codec_mixed_dev_v4,pmv3_0102__transcode_g711_opus,0.99622642993927
codec_mixed_dev_v4,pmv3_0103__clean,0.9549849629402161
codec_mixed_dev_v4,pmv3_0103__g711_ulaw,0.9606629610061646
codec_mixed_dev_v4,pmv3_0103__g722_wb,0.9709137082099915
codec_mixed_dev_v4,pmv3_0103__opus_nb_8k,0.9550288915634155
codec_mixed_dev_v4,pmv3_0103__transcode_g711_opus,0.961828887462616
codec_mixed_dev_v4,pmv3_0104__clean,0.9937625527381897
codec_mixed_dev_v4,pmv3_0104__g711_ulaw,0.8956785202026367
codec_mixed_dev_v4,pmv3_0104__g722_wb,0.9876766204833984
codec_mixed_dev_v4,pmv3_0104__opus_nb_8k,0.9069284796714783
codec_mixed_dev_v4,pmv3_0104__transcode_g711_opus,0.9851686954498291
codec_mixed_dev_v4,pmv3_0105__clean,0.987327516078949
codec_mixed_dev_v4,pmv3_0105__g711_ulaw,0.7695000171661377
codec_mixed_dev_v4,pmv3_0105__g722_wb,0.9869311451911926
codec_mixed_dev_v4,pmv3_0105__opus_nb_8k,0.7310224175453186
codec_mixed_dev_v4,pmv3_0105__transcode_g711_opus,0.7543270587921143
codec_mixed_dev_v4,pmv3_0106__clean,0.9979573488235474
codec_mixed_dev_v4,pmv3_0106__g711_ulaw,0.9981582760810852
codec_mixed_dev_v4,pmv3_0106__g722_wb,0.9980732202529907
codec_mixed_dev_v4,pmv3_0106__opus_nb_8k,0.9968584775924683
codec_mixed_dev_v4,pmv3_0106__transcode_g711_opus,0.996543824672699
codec_mixed_dev_v4,pmv3_0107__clean,0.8544539213180542
codec_mixed_dev_v4,pmv3_0107__g711_ulaw,0.7728531360626221
codec_mixed_dev_v4,pmv3_0107__g722_wb,0.8154754638671875
codec_mixed_dev_v4,pmv3_0107__opus_nb_8k,0.867296040058136
codec_mixed_dev_v4,pmv3_0107__transcode_g711_opus,0.7456976771354675
codec_mixed_dev_v4,pmv3_0108__clean,0.9975160360336304
codec_mixed_dev_v4,pmv3_0108__g711_ulaw,0.9978809952735901
codec_mixed_dev_v4,pmv3_0108__g722_wb,0.9976240992546082
codec_mixed_dev_v4,pmv3_0108__opus_nb_8k,0.997713565826416
codec_mixed_dev_v4,pmv3_0108__transcode_g711_opus,0.9977437257766724
codec_mixed_dev_v4,pmv3_0109__clean,0.9922453761100769
codec_mixed_dev_v4,pmv3_0109__g711_ulaw,0.9880397915840149
codec_mixed_dev_v4,pmv3_0109__g722_wb,0.992713987827301
codec_mixed_dev_v4,pmv3_0109__opus_nb_8k,0.9872798919677734
codec_mixed_dev_v4,pmv3_0109__transcode_g711_opus,0.9837262034416199
codec_mixed_dev_v4,pmv3_0110__clean,0.998325526714325
codec_mixed_dev_v4,pmv3_0110__g711_ulaw,0.9978783130645752
codec_mixed_dev_v4,pmv3_0110__g722_wb,0.9982707500457764
codec_mixed_dev_v4,pmv3_0110__opus_nb_8k,0.9968335032463074
codec_mixed_dev_v4,pmv3_0110__transcode_g711_opus,0.9964392781257629
codec_mixed_dev_v4,pmv3_0111__clean,0.9760805368423462
codec_mixed_dev_v4,pmv3_0111__g711_ulaw,0.39364808797836304
codec_mixed_dev_v4,pmv3_0111__g722_wb,0.9597486257553101
codec_mixed_dev_v4,pmv3_0111__opus_nb_8k,0.2840927243232727
codec_mixed_dev_v4,pmv3_0111__transcode_g711_opus,0.485859215259552
codec_mixed_dev_v4,pmv3_0112__clean,0.958061158657074
codec_mixed_dev_v4,pmv3_0112__g711_ulaw,0.6936500668525696
codec_mixed_dev_v4,pmv3_0112__g722_wb,0.9425452947616577
codec_mixed_dev_v4,pmv3_0112__opus_nb_8k,0.3781656324863434
codec_mixed_dev_v4,pmv3_0112__transcode_g711_opus,0.49763983488082886
codec_mixed_dev_v4,pmv3_0113__clean,0.9969018697738647
codec_mixed_dev_v4,pmv3_0113__g711_ulaw,0.9970971345901489
codec_mixed_dev_v4,pmv3_0113__g722_wb,0.9967622756958008
codec_mixed_dev_v4,pmv3_0113__opus_nb_8k,0.9965482354164124
codec_mixed_dev_v4,pmv3_0113__transcode_g711_opus,0.9929595589637756
codec_mixed_dev_v4,pmv3_0114__clean,0.9977839589118958
codec_mixed_dev_v4,pmv3_0114__g711_ulaw,0.9976970553398132
codec_mixed_dev_v4,pmv3_0114__g722_wb,0.9974931478500366
codec_mixed_dev_v4,pmv3_0114__opus_nb_8k,0.994820237159729
codec_mixed_dev_v4,pmv3_0114__transcode_g711_opus,0.9939541220664978
codec_mixed_dev_v4,pmv3_0115__clean,0.9909502863883972
codec_mixed_dev_v4,pmv3_0115__g711_ulaw,0.9837247133255005
codec_mixed_dev_v4,pmv3_0115__g722_wb,0.990374743938446
codec_mixed_dev_v4,pmv3_0115__opus_nb_8k,0.9607120156288147
codec_mixed_dev_v4,pmv3_0115__transcode_g711_opus,0.9216917753219604
codec_mixed_dev_v4,pmv3_0116__clean,0.9920042157173157
codec_mixed_dev_v4,pmv3_0116__g711_ulaw,0.9864683151245117
codec_mixed_dev_v4,pmv3_0116__g722_wb,0.9931493401527405
codec_mixed_dev_v4,pmv3_0116__opus_nb_8k,0.9851577281951904
codec_mixed_dev_v4,pmv3_0116__transcode_g711_opus,0.9556680917739868
codec_mixed_dev_v4,pmv3_0117__clean,0.8399122953414917
codec_mixed_dev_v4,pmv3_0117__g711_ulaw,0.8493053913116455
codec_mixed_dev_v4,pmv3_0117__g722_wb,0.4871858060359955
codec_mixed_dev_v4,pmv3_0117__opus_nb_8k,0.9563113451004028
codec_mixed_dev_v4,pmv3_0117__transcode_g711_opus,0.946994960308075
codec_mixed_dev_v4,pmv3_0118__clean,0.9767441749572754
codec_mixed_dev_v4,pmv3_0118__g711_ulaw,0.8157234787940979
codec_mixed_dev_v4,pmv3_0118__g722_wb,0.9716488718986511
codec_mixed_dev_v4,pmv3_0118__opus_nb_8k,0.6582211852073669
codec_mixed_dev_v4,pmv3_0118__transcode_g711_opus,0.5598374605178833
codec_mixed_dev_v4,pmv3_0119__clean,0.9830148220062256
codec_mixed_dev_v4,pmv3_0119__g711_ulaw,0.9374750256538391
codec_mixed_dev_v4,pmv3_0119__g722_wb,0.9787938594818115
codec_mixed_dev_v4,pmv3_0119__opus_nb_8k,0.9172202944755554
codec_mixed_dev_v4,pmv3_0119__transcode_g711_opus,0.8729413747787476
