ID,ARCHIVE_MEMBER,ROLE,FILE_FAKE,VOICE_PRESENT,MUSIC_PRESENT,VOICE_FAKE,MUSIC_FAKE,COMPONENT_CASE,VOICE_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,SNR_DB,SOURCE_SPLIT
FS-FM_LA_D_6208335_AEwkS57P4eE,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6208335_AEwkS57P4eE.wav,development,1,1,1,1,1,FF,LA_D_6208335,fmc:AEwkS57P4eE,FakeMusicCaps:MusicGen_medium,10.0,dev
FS-FM_LA_D_6208335_fake_22496_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6208335_fake_22496_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6208335,sonics:22496,SONICS:Suno,15.0,dev
FS-FM_LA_D_6209900_fake_31291_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6209900_fake_31291_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6209900,sonics:31291,SONICS:Suno,5.0,dev
FS-FM_LA_D_6209900_fake_36970_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6209900_fake_36970_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6209900,sonics:36970,SONICS:Suno,0.0,dev
FS-FM_LA_D_6243690_fake_18227_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6243690_fake_18227_udio_0.wav,development,1,1,1,1,1,FF,LA_D_6243690,sonics:18227,SONICS:Udio,10.0,dev
FS-FM_LA_D_6243690_fake_41500_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6243690_fake_41500_udio_0.wav,development,1,1,1,1,1,FF,LA_D_6243690,sonics:41500,SONICS:Udio,0.0,dev
FS-FM_LA_D_6322470_BhJa0kTUdGY,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6322470_BhJa0kTUdGY.wav,development,1,1,1,1,1,FF,LA_D_6322470,fmc:BhJa0kTUdGY,FakeMusicCaps:audioldm2,5.0,dev
FS-FM_LA_D_6322470_YVEqyQjyy1Q,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6322470_YVEqyQjyy1Q.wav,development,1,1,1,1,1,FF,LA_D_6322470,fmc:YVEqyQjyy1Q,FakeMusicCaps:musicldm,-5.0,dev
FS-FM_LA_D_6343112_fake_25139_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6343112_fake_25139_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6343112,sonics:25139,SONICS:Suno,-5.0,dev
FS-FM_LA_D_6343112_fake_25697_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6343112_fake_25697_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6343112,sonics:25697,SONICS:Udio,0.0,dev
FS-FM_LA_D_6343112_fake_54236_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6343112_fake_54236_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6343112,sonics:54236,SONICS:Suno,5.0,dev
FS-FM_LA_D_6377155_fake_34064_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6377155_fake_34064_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6377155,sonics:34064,SONICS:Suno,0.0,dev
FS-FM_LA_D_6470899_fake_34001_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6470899_fake_34001_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6470899,sonics:34001,SONICS:Suno,10.0,dev
FS-FM_LA_D_6470899_fake_49710_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6470899_fake_49710_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6470899,sonics:49710,SONICS:Suno,10.0,dev
FS-FM_LA_D_6522742_VgwsGjRk61M,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6522742_VgwsGjRk61M.wav,development,1,1,1,1,1,FF,LA_D_6522742,fmc:VgwsGjRk61M,FakeMusicCaps:mustango,-5.0,dev
FS-FM_LA_D_6522742_fake_09047_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6522742_fake_09047_udio_0.wav,development,1,1,1,1,1,FF,LA_D_6522742,sonics:9047,SONICS:Udio,20.0,dev
FS-FM_LA_D_6522742_fake_11640_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6522742_fake_11640_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6522742,sonics:11640,SONICS:Udio,10.0,dev
FS-FM_LA_D_6563020_fake_11445_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6563020_fake_11445_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6563020,sonics:11445,SONICS:Suno,20.0,dev
FS-FM_LA_D_6563020_fake_14462_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6563020_fake_14462_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6563020,sonics:14462,SONICS:Suno,10.0,dev
FS-FM_LA_D_6563020_fake_35868_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6563020_fake_35868_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6563020,sonics:35868,SONICS:Udio,-5.0,dev
FS-FM_LA_D_6563020_fake_47037_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6563020_fake_47037_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6563020,sonics:47037,SONICS:Suno,15.0,dev
FS-FM_LA_D_6589944_fake_12184_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6589944_fake_12184_udio_0.wav,development,1,1,1,1,1,FF,LA_D_6589944,sonics:12184,SONICS:Udio,5.0,dev
FS-FM_LA_D_6589944_fake_15912_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6589944_fake_15912_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6589944,sonics:15912,SONICS:Udio,10.0,dev
FS-FM_LA_D_6589944_fake_36562_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6589944_fake_36562_udio_0.wav,development,1,1,1,1,1,FF,LA_D_6589944,sonics:36562,SONICS:Udio,5.0,dev
FS-FM_LA_D_6589944_fake_49531_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6589944_fake_49531_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6589944,sonics:49531,SONICS:Udio,10.0,dev
FS-FM_LA_D_6621286_fake_20032_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6621286_fake_20032_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6621286,sonics:20032,SONICS:Suno,15.0,dev
FS-FM_LA_D_6621286_fake_31162_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6621286_fake_31162_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6621286,sonics:31162,SONICS:Suno,20.0,dev
FS-FM_LA_D_6621286_fake_47595_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6621286_fake_47595_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6621286,sonics:47595,SONICS:Suno,15.0,dev
FS-FM_LA_D_6621286_h7ty6D1LunA,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6621286_h7ty6D1LunA.wav,development,1,1,1,1,1,FF,LA_D_6621286,fmc:h7ty6D1LunA,FakeMusicCaps:audioldm2,-5.0,dev
FS-FM_LA_D_6679225_fake_45097_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6679225_fake_45097_udio_0.wav,development,1,1,1,1,1,FF,LA_D_6679225,sonics:45097,SONICS:Udio,15.0,dev
FS-FM_LA_D_6679225_fake_52832_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6679225_fake_52832_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6679225,sonics:52832,SONICS:Suno,20.0,dev
FS-FM_LA_D_6707722_fake_17751_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6707722_fake_17751_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6707722,sonics:17751,SONICS:Suno,5.0,dev
FS-FM_LA_D_6707722_fake_18752_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6707722_fake_18752_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6707722,sonics:18752,SONICS:Udio,5.0,dev
FS-FM_LA_D_6707722_fake_53467_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6707722_fake_53467_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6707722,sonics:53467,SONICS:Suno,15.0,dev
FS-FM_LA_D_6742661_fake_07521_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6742661_fake_07521_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6742661,sonics:7521,SONICS:Suno,0.0,dev
FS-FM_LA_D_6742661_fake_36773_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6742661_fake_36773_udio_0.wav,development,1,1,1,1,1,FF,LA_D_6742661,sonics:36773,SONICS:Udio,5.0,dev
FS-FM_LA_D_6742661_fake_37531_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6742661_fake_37531_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6742661,sonics:37531,SONICS:Udio,5.0,dev
FS-FM_LA_D_6742661_fake_46185_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6742661_fake_46185_udio_0.wav,development,1,1,1,1,1,FF,LA_D_6742661,sonics:46185,SONICS:Udio,20.0,dev
FS-FM_LA_D_6744596_fake_25374_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6744596_fake_25374_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6744596,sonics:25374,SONICS:Suno,20.0,dev
FS-FM_LA_D_6744596_fake_41127_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6744596_fake_41127_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6744596,sonics:41127,SONICS:Suno,-5.0,dev
FS-FM_LA_D_6749090_fake_14998_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6749090_fake_14998_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6749090,sonics:14998,SONICS:Udio,20.0,dev
FS-FM_LA_D_6749090_fake_54040_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6749090_fake_54040_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6749090,sonics:54040,SONICS:Udio,5.0,dev
FS-FM_LA_D_6798093_0QAaln-hjPw,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6798093_0QAaln-hjPw.wav,development,1,1,1,1,1,FF,LA_D_6798093,fmc:0QAaln-hjPw,FakeMusicCaps:MusicGen_medium,20.0,dev
FS-FM_LA_D_6868021_O73wigUotGo,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6868021_O73wigUotGo.wav,development,1,1,1,1,1,FF,LA_D_6868021,fmc:O73wigUotGo,FakeMusicCaps:musicldm,-5.0,dev
FS-FM_LA_D_6868021_fake_19581_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6868021_fake_19581_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6868021,sonics:19581,SONICS:Suno,15.0,dev
FS-FM_LA_D_6868021_fake_21133_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6868021_fake_21133_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6868021,sonics:21133,SONICS:Suno,-5.0,dev
FS-FM_LA_D_6868021_fake_54099_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6868021_fake_54099_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6868021,sonics:54099,SONICS:Udio,15.0,dev
FS-FM_LA_D_6875940_fake_05551_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6875940_fake_05551_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6875940,sonics:5551,SONICS:Suno,-5.0,dev
FS-FM_LA_D_6875940_fake_23845_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6875940_fake_23845_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6875940,sonics:23845,SONICS:Udio,5.0,dev
FS-FM_LA_D_6875940_fake_35175_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6875940_fake_35175_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6875940,sonics:35175,SONICS:Suno,15.0,dev
FS-FM_LA_D_6875940_fake_37302_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6875940_fake_37302_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6875940,sonics:37302,SONICS:Udio,0.0,dev
FS-FM_LA_D_6892674_6iZ49s7eH5g,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6892674_6iZ49s7eH5g.wav,development,1,1,1,1,1,FF,LA_D_6892674,fmc:6iZ49s7eH5g,FakeMusicCaps:mustango,20.0,dev
FS-FM_LA_D_6892674_fake_47397_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6892674_fake_47397_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6892674,sonics:47397,SONICS:Udio,-5.0,dev
FS-FM_LA_D_6922450_fake_40656_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6922450_fake_40656_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6922450,sonics:40656,SONICS:Suno,5.0,dev
FS-FM_LA_D_6946419_fake_36776_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6946419_fake_36776_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6946419,sonics:36776,SONICS:Suno,10.0,dev
FS-FM_LA_D_6946419_fake_46975_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6946419_fake_46975_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6946419,sonics:46975,SONICS:Suno,0.0,dev
FS-FM_LA_D_6946419_fake_47923_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6946419_fake_47923_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6946419,sonics:47923,SONICS:Suno,-5.0,dev
FS-FM_LA_D_6946419_fake_52190_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6946419_fake_52190_udio_1.wav,development,1,1,1,1,1,FF,LA_D_6946419,sonics:52190,SONICS:Udio,5.0,dev
FS-FM_LA_D_6987015_fake_22550_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6987015_fake_22550_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6987015,sonics:22550,SONICS:Suno,20.0,dev
FS-FM_LA_D_6987015_fake_28140_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6987015_fake_28140_suno_1.wav,development,1,1,1,1,1,FF,LA_D_6987015,sonics:28140,SONICS:Suno,-5.0,dev
FS-FM_LA_D_6987015_fake_34237_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6987015_fake_34237_udio_0.wav,development,1,1,1,1,1,FF,LA_D_6987015,sonics:34237,SONICS:Udio,10.0,dev
FS-FM_LA_D_6987015_fake_51478_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_6987015_fake_51478_suno_0.wav,development,1,1,1,1,1,FF,LA_D_6987015,sonics:51478,SONICS:Suno,10.0,dev
FS-FM_LA_D_7041540_7XQN9XDnRm4,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7041540_7XQN9XDnRm4.wav,development,1,1,1,1,1,FF,LA_D_7041540,fmc:7XQN9XDnRm4,FakeMusicCaps:audioldm2,20.0,dev
FS-FM_LA_D_7041540_bPWbeWf5xNI,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7041540_bPWbeWf5xNI.wav,development,1,1,1,1,1,FF,LA_D_7041540,fmc:bPWbeWf5xNI,FakeMusicCaps:mustango,20.0,dev
FS-FM_LA_D_7041540_fake_15666_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7041540_fake_15666_suno_0.wav,development,1,1,1,1,1,FF,LA_D_7041540,sonics:15666,SONICS:Suno,0.0,dev
FS-FM_LA_D_7097009_fake_12211_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7097009_fake_12211_suno_0.wav,development,1,1,1,1,1,FF,LA_D_7097009,sonics:12211,SONICS:Suno,15.0,dev
FS-FM_LA_D_7097009_fake_32976_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7097009_fake_32976_udio_0.wav,development,1,1,1,1,1,FF,LA_D_7097009,sonics:32976,SONICS:Udio,20.0,dev
FS-FM_LA_D_7097009_fake_53579_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7097009_fake_53579_suno_0.wav,development,1,1,1,1,1,FF,LA_D_7097009,sonics:53579,SONICS:Suno,20.0,dev
FS-FM_LA_D_7110350_fake_27516_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7110350_fake_27516_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7110350,sonics:27516,SONICS:Suno,10.0,dev
FS-FM_LA_D_7110350_fake_40440_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7110350_fake_40440_udio_0.wav,development,1,1,1,1,1,FF,LA_D_7110350,sonics:40440,SONICS:Udio,5.0,dev
FS-FM_LA_D_7112988_fake_15999_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7112988_fake_15999_udio_1.wav,development,1,1,1,1,1,FF,LA_D_7112988,sonics:15999,SONICS:Udio,-5.0,dev
FS-FM_LA_D_7112988_fake_23152_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7112988_fake_23152_udio_0.wav,development,1,1,1,1,1,FF,LA_D_7112988,sonics:23152,SONICS:Udio,5.0,dev
FS-FM_LA_D_7112988_fake_45073_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7112988_fake_45073_suno_0.wav,development,1,1,1,1,1,FF,LA_D_7112988,sonics:45073,SONICS:Suno,10.0,dev
FS-FM_LA_D_7135152_fake_10467_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7135152_fake_10467_udio_1.wav,development,1,1,1,1,1,FF,LA_D_7135152,sonics:10467,SONICS:Udio,20.0,dev
FS-FM_LA_D_7135152_fake_19048_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7135152_fake_19048_suno_0.wav,development,1,1,1,1,1,FF,LA_D_7135152,sonics:19048,SONICS:Suno,20.0,dev
FS-FM_LA_D_7188586_fake_14112_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7188586_fake_14112_udio_1.wav,development,1,1,1,1,1,FF,LA_D_7188586,sonics:14112,SONICS:Udio,10.0,dev
FS-FM_LA_D_7188586_fake_50476_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7188586_fake_50476_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7188586,sonics:50476,SONICS:Suno,0.0,dev
FS-FM_LA_D_7188586_r0I-G70gyo0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7188586_r0I-G70gyo0.wav,development,1,1,1,1,1,FF,LA_D_7188586,fmc:r0I-G70gyo0,FakeMusicCaps:musicldm,5.0,dev
FS-FM_LA_D_7224568_fake_11869_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7224568_fake_11869_suno_0.wav,development,1,1,1,1,1,FF,LA_D_7224568,sonics:11869,SONICS:Suno,20.0,dev
FS-FM_LA_D_7224568_fake_25476_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7224568_fake_25476_udio_0.wav,development,1,1,1,1,1,FF,LA_D_7224568,sonics:25476,SONICS:Udio,10.0,dev
FS-FM_LA_D_7224568_fake_37662_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7224568_fake_37662_suno_0.wav,development,1,1,1,1,1,FF,LA_D_7224568,sonics:37662,SONICS:Suno,20.0,dev
FS-FM_LA_D_7244876_fake_44946_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7244876_fake_44946_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7244876,sonics:44946,SONICS:Suno,-5.0,dev
FS-FM_LA_D_7244876_fake_53986_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7244876_fake_53986_suno_0.wav,development,1,1,1,1,1,FF,LA_D_7244876,sonics:53986,SONICS:Suno,0.0,dev
FS-FM_LA_D_7283586_fake_16858_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7283586_fake_16858_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7283586,sonics:16858,SONICS:Suno,0.0,dev
FS-FM_LA_D_7283586_fake_27649_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7283586_fake_27649_udio_1.wav,development,1,1,1,1,1,FF,LA_D_7283586,sonics:27649,SONICS:Udio,5.0,dev
FS-FM_LA_D_7309140_fake_42776_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7309140_fake_42776_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7309140,sonics:42776,SONICS:Suno,0.0,dev
FS-FM_LA_D_7309140_fake_44234_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7309140_fake_44234_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7309140,sonics:44234,SONICS:Suno,-5.0,dev
FS-FM_LA_D_7326224_fake_16341_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7326224_fake_16341_udio_0.wav,development,1,1,1,1,1,FF,LA_D_7326224,sonics:16341,SONICS:Udio,5.0,dev
FS-FM_LA_D_7326224_fake_32936_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7326224_fake_32936_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7326224,sonics:32936,SONICS:Suno,-5.0,dev
FS-FM_LA_D_7326224_fake_43705_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7326224_fake_43705_udio_1.wav,development,1,1,1,1,1,FF,LA_D_7326224,sonics:43705,SONICS:Udio,-5.0,dev
FS-FM_LA_D_7328344_fake_17731_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7328344_fake_17731_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7328344,sonics:17731,SONICS:Suno,15.0,dev
FS-FM_LA_D_7328344_fake_20762_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7328344_fake_20762_suno_0.wav,development,1,1,1,1,1,FF,LA_D_7328344,sonics:20762,SONICS:Suno,20.0,dev
FS-FM_LA_D_7328344_fake_51126_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7328344_fake_51126_udio_1.wav,development,1,1,1,1,1,FF,LA_D_7328344,sonics:51126,SONICS:Udio,0.0,dev
FS-FM_LA_D_7328344_yuWjB3XA8tc,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7328344_yuWjB3XA8tc.wav,development,1,1,1,1,1,FF,LA_D_7328344,fmc:yuWjB3XA8tc,FakeMusicCaps:MusicGen_medium,15.0,dev
FS-FM_LA_D_7341748_1gDNqOQFopY,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7341748_1gDNqOQFopY.wav,development,1,1,1,1,1,FF,LA_D_7341748,fmc:1gDNqOQFopY,FakeMusicCaps:musicldm,-5.0,dev
FS-FM_LA_D_7341748_VNjYW4OXqTs,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7341748_VNjYW4OXqTs.wav,development,1,1,1,1,1,FF,LA_D_7341748,fmc:VNjYW4OXqTs,FakeMusicCaps:musicldm,20.0,dev
FS-FM_LA_D_7341748_fake_13195_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7341748_fake_13195_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7341748,sonics:13195,SONICS:Suno,5.0,dev
FS-FM_LA_D_7341748_fake_21506_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7341748_fake_21506_udio_0.wav,development,1,1,1,1,1,FF,LA_D_7341748,sonics:21506,SONICS:Udio,15.0,dev
FS-FM_LA_D_7390522_fake_20491_udio_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7390522_fake_20491_udio_1.wav,development,1,1,1,1,1,FF,LA_D_7390522,sonics:20491,SONICS:Udio,15.0,dev
FS-FM_LA_D_7390522_fake_21158_udio_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7390522_fake_21158_udio_0.wav,development,1,1,1,1,1,FF,LA_D_7390522,sonics:21158,SONICS:Udio,0.0,dev
FS-FM_LA_D_7431998_2xQuWif8axE,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7431998_2xQuWif8axE.wav,development,1,1,1,1,1,FF,LA_D_7431998,fmc:2xQuWif8axE,FakeMusicCaps:MusicGen_medium,20.0,dev
FS-FM_LA_D_7431998_TWV3YLscSaw,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7431998_TWV3YLscSaw.wav,development,1,1,1,1,1,FF,LA_D_7431998,fmc:TWV3YLscSaw,FakeMusicCaps:mustango,0.0,dev
FS-FM_LA_D_7434467_ZTf9i8y5muo,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7434467_ZTf9i8y5muo.wav,development,1,1,1,1,1,FF,LA_D_7434467,fmc:ZTf9i8y5muo,FakeMusicCaps:MusicGen_medium,15.0,dev
FS-FM_LA_D_7434467_fake_18071_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7434467_fake_18071_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7434467,sonics:18071,SONICS:Suno,10.0,dev
FS-FM_LA_D_7451358_fake_23390_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7451358_fake_23390_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7451358,sonics:23390,SONICS:Suno,5.0,dev
FS-FM_LA_D_7451358_fake_41622_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7451358_fake_41622_suno_0.wav,development,1,1,1,1,1,FF,LA_D_7451358,sonics:41622,SONICS:Suno,-5.0,dev
FS-FM_LA_D_7451358_lTuEsrVV6Uw,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7451358_lTuEsrVV6Uw.wav,development,1,1,1,1,1,FF,LA_D_7451358,fmc:lTuEsrVV6Uw,FakeMusicCaps:musicldm,-5.0,dev
FS-FM_LA_D_7452521_fake_28373_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7452521_fake_28373_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7452521,sonics:28373,SONICS:Suno,15.0,dev
FS-FM_LA_D_7452521_fake_41797_suno_1,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7452521_fake_41797_suno_1.wav,development,1,1,1,1,1,FF,LA_D_7452521,sonics:41797,SONICS:Suno,20.0,dev
FS-FM_LA_D_7452521_n615BjoN7fI,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7452521_n615BjoN7fI.wav,development,1,1,1,1,1,FF,LA_D_7452521,fmc:n615BjoN7fI,FakeMusicCaps:musicldm,-5.0,dev
FS-FM_LA_D_7463107_fake_09640_suno_0,MixFake/mixed_dataset/dev/audio/FS-FM_LA_D_7463107_fake_09640_suno_0.wav,development,1,1,1,1,1,FF,LA_D_7463107,sonics:9640,SONICS:Suno,10.0,dev
