ID,ARCHIVE_MEMBER,ROLE,FILE_FAKE,VOICE_PRESENT,MUSIC_PRESENT,VOICE_FAKE,MUSIC_FAKE,COMPONENT_CASE,VOICE_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,SNR_DB,SOURCE_SPLIT
FS-FM_wav_LA_E_7054497_VS_fake_songs_wav_fake_24883_udio_1_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7054497_VS_fake_songs_wav_fake_24883_udio_1_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_7054497,sonics:24883,SONICS:Udio,-5.0,eval
FS-FM_wav_LA_E_7105264_VS_audioldm2_4GlH0-KhInI_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7105264_VS_audioldm2_4GlH0-KhInI_5dB.wav,locked,1,1,1,1,1,FF,LA_E_7105264,fmc:4GlH0-KhInI,FakeMusicCaps:audioldm2,5.0,eval
FS-FM_wav_LA_E_7224694_VS_fake_songs_wav_fake_47600_suno_0_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7224694_VS_fake_songs_wav_fake_47600_suno_0_10dB.wav,locked,1,1,1,1,1,FF,LA_E_7224694,sonics:47600,SONICS:Suno,10.0,eval
FS-FM_wav_LA_E_7238682_VS_fake_songs_wav_fake_13551_udio_0_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7238682_VS_fake_songs_wav_fake_13551_udio_0_15dB.wav,locked,1,1,1,1,1,FF,LA_E_7238682,sonics:13551,SONICS:Udio,15.0,eval
FS-FM_wav_LA_E_7416604_VS_fake_songs_wav_fake_18654_udio_0_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7416604_VS_fake_songs_wav_fake_18654_udio_0_15dB.wav,locked,1,1,1,1,1,FF,LA_E_7416604,sonics:18654,SONICS:Udio,15.0,eval
FS-FM_wav_LA_E_7423751_VS_audioldm2_bZXQlQnleL4_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7423751_VS_audioldm2_bZXQlQnleL4_10dB.wav,locked,1,1,1,1,1,FF,LA_E_7423751,fmc:bZXQlQnleL4,FakeMusicCaps:audioldm2,10.0,eval
FS-FM_wav_LA_E_7494784_VS_fake_songs_wav_fake_23205_suno_1_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7494784_VS_fake_songs_wav_fake_23205_suno_1_5dB.wav,locked,1,1,1,1,1,FF,LA_E_7494784,sonics:23205,SONICS:Suno,5.0,eval
FS-FM_wav_LA_E_7513801_VS_audioldm2_bqMgL5qmZ-k_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7513801_VS_audioldm2_bqMgL5qmZ-k_5dB.wav,locked,1,1,1,1,1,FF,LA_E_7513801,fmc:bqMgL5qmZ-k,FakeMusicCaps:audioldm2,5.0,eval
FS-FM_wav_LA_E_7536948_VS_fake_songs_wav_fake_24088_suno_1_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7536948_VS_fake_songs_wav_fake_24088_suno_1_15dB.wav,locked,1,1,1,1,1,FF,LA_E_7536948,sonics:24088,SONICS:Suno,15.0,eval
FS-FM_wav_LA_E_7554676_VS_fake_songs_wav_fake_46187_suno_0_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7554676_VS_fake_songs_wav_fake_46187_suno_0_0dB.wav,locked,1,1,1,1,1,FF,LA_E_7554676,sonics:46187,SONICS:Suno,0.0,eval
FS-FM_wav_LA_E_7590380_VS_fake_songs_wav_fake_48452_suno_0_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7590380_VS_fake_songs_wav_fake_48452_suno_0_5dB.wav,locked,1,1,1,1,1,FF,LA_E_7590380,sonics:48452,SONICS:Suno,5.0,eval
FS-FM_wav_LA_E_7626494_VS_fake_songs_wav_fake_22185_udio_1_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7626494_VS_fake_songs_wav_fake_22185_udio_1_10dB.wav,locked,1,1,1,1,1,FF,LA_E_7626494,sonics:22185,SONICS:Udio,10.0,eval
FS-FM_wav_LA_E_7760655_VS_stable_audio_open_A_oaLt-n4fQ_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7760655_VS_stable_audio_open_A_oaLt-n4fQ_10dB.wav,locked,1,1,1,1,1,FF,LA_E_7760655,fmc:A_oaLt-n4fQ,FakeMusicCaps:stable_audio_open,10.0,eval
FS-FM_wav_LA_E_7938878_VS_fake_songs_wav_fake_39113_suno_1_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_7938878_VS_fake_songs_wav_fake_39113_suno_1_10dB.wav,locked,1,1,1,1,1,FF,LA_E_7938878,sonics:39113,SONICS:Suno,10.0,eval
FS-FM_wav_LA_E_8085078_VS_fake_songs_wav_fake_15205_udio_1_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8085078_VS_fake_songs_wav_fake_15205_udio_1_15dB.wav,locked,1,1,1,1,1,FF,LA_E_8085078,sonics:15205,SONICS:Udio,15.0,eval
FS-FM_wav_LA_E_8127949_VS_fake_songs_wav_fake_12776_suno_0_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8127949_VS_fake_songs_wav_fake_12776_suno_0_5dB.wav,locked,1,1,1,1,1,FF,LA_E_8127949,sonics:12776,SONICS:Suno,5.0,eval
FS-FM_wav_LA_E_8286312_VS_fake_songs_wav_fake_25785_udio_1_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8286312_VS_fake_songs_wav_fake_25785_udio_1_15dB.wav,locked,1,1,1,1,1,FF,LA_E_8286312,sonics:25785,SONICS:Udio,15.0,eval
FS-FM_wav_LA_E_8294158_VS_fake_songs_wav_fake_29717_udio_0_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8294158_VS_fake_songs_wav_fake_29717_udio_0_0dB.wav,locked,1,1,1,1,1,FF,LA_E_8294158,sonics:29717,SONICS:Udio,0.0,eval
FS-FM_wav_LA_E_8411131_VS_fake_songs_wav_fake_52326_udio_0_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8411131_VS_fake_songs_wav_fake_52326_udio_0_0dB.wav,locked,1,1,1,1,1,FF,LA_E_8411131,sonics:52326,SONICS:Udio,0.0,eval
FS-FM_wav_LA_E_8431558_VS_fake_songs_wav_fake_07477_udio_0_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8431558_VS_fake_songs_wav_fake_07477_udio_0_0dB.wav,locked,1,1,1,1,1,FF,LA_E_8431558,sonics:7477,SONICS:Udio,0.0,eval
FS-FM_wav_LA_E_8453485_VS_fake_songs_wav_fake_48184_suno_0_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8453485_VS_fake_songs_wav_fake_48184_suno_0_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_8453485,sonics:48184,SONICS:Suno,-5.0,eval
FS-FM_wav_LA_E_8510000_VS_fake_songs_wav_fake_44829_suno_0_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8510000_VS_fake_songs_wav_fake_44829_suno_0_0dB.wav,locked,1,1,1,1,1,FF,LA_E_8510000,sonics:44829,SONICS:Suno,0.0,eval
FS-FM_wav_LA_E_8521766_VS_fake_songs_wav_fake_24880_suno_1_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8521766_VS_fake_songs_wav_fake_24880_suno_1_20dB.wav,locked,1,1,1,1,1,FF,LA_E_8521766,sonics:24880,SONICS:Suno,20.0,eval
FS-FM_wav_LA_E_8529833_VS_fake_songs_wav_fake_14119_udio_1_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8529833_VS_fake_songs_wav_fake_14119_udio_1_0dB.wav,locked,1,1,1,1,1,FF,LA_E_8529833,sonics:14119,SONICS:Udio,0.0,eval
FS-FM_wav_LA_E_8880408_VS_fake_songs_wav_fake_09034_udio_1_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8880408_VS_fake_songs_wav_fake_09034_udio_1_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_8880408,sonics:9034,SONICS:Udio,-5.0,eval
FS-FM_wav_LA_E_8932839_VS_fake_songs_wav_fake_54168_udio_1_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8932839_VS_fake_songs_wav_fake_54168_udio_1_0dB.wav,locked,1,1,1,1,1,FF,LA_E_8932839,sonics:54168,SONICS:Udio,0.0,eval
FS-FM_wav_LA_E_8933061_VS_fake_songs_wav_fake_11316_suno_1_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_8933061_VS_fake_songs_wav_fake_11316_suno_1_0dB.wav,locked,1,1,1,1,1,FF,LA_E_8933061,sonics:11316,SONICS:Suno,0.0,eval
FS-FM_wav_LA_E_9000079_VS_fake_songs_wav_fake_44576_suno_0_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_9000079_VS_fake_songs_wav_fake_44576_suno_0_15dB.wav,locked,1,1,1,1,1,FF,LA_E_9000079,sonics:44576,SONICS:Suno,15.0,eval
FS-FM_wav_LA_E_9009114_VS_fake_songs_wav_fake_45351_udio_0_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_9009114_VS_fake_songs_wav_fake_45351_udio_0_10dB.wav,locked,1,1,1,1,1,FF,LA_E_9009114,sonics:45351,SONICS:Udio,10.0,eval
FS-FM_wav_LA_E_9035860_VS_fake_songs_wav_fake_29436_udio_0_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_9035860_VS_fake_songs_wav_fake_29436_udio_0_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_9035860,sonics:29436,SONICS:Udio,-5.0,eval
FS-FM_wav_LA_E_9343394_VS_fake_songs_wav_fake_45247_udio_1_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_9343394_VS_fake_songs_wav_fake_45247_udio_1_0dB.wav,locked,1,1,1,1,1,FF,LA_E_9343394,sonics:45247,SONICS:Udio,0.0,eval
FS-FM_wav_LA_E_9366819_VS_fake_songs_wav_fake_53250_udio_0_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_9366819_VS_fake_songs_wav_fake_53250_udio_0_10dB.wav,locked,1,1,1,1,1,FF,LA_E_9366819,sonics:53250,SONICS:Udio,10.0,eval
FS-FM_wav_LA_E_9526013_VS_fake_songs_wav_fake_52023_udio_0_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_9526013_VS_fake_songs_wav_fake_52023_udio_0_0dB.wav,locked,1,1,1,1,1,FF,LA_E_9526013,sonics:52023,SONICS:Udio,0.0,eval
FS-FM_wav_LA_E_9677875_VS_fake_songs_wav_fake_53889_suno_0_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_9677875_VS_fake_songs_wav_fake_53889_suno_0_15dB.wav,locked,1,1,1,1,1,FF,LA_E_9677875,sonics:53889,SONICS:Suno,15.0,eval
FS-FM_wav_LA_E_9862485_VS_fake_songs_wav_fake_11189_suno_1_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_9862485_VS_fake_songs_wav_fake_11189_suno_1_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_9862485,sonics:11189,SONICS:Suno,-5.0,eval
FS-FM_wav_LA_E_9955549_VS_fake_songs_wav_fake_23365_suno_1_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_9955549_VS_fake_songs_wav_fake_23365_suno_1_20dB.wav,locked,1,1,1,1,1,FF,LA_E_9955549,sonics:23365,SONICS:Suno,20.0,eval
FS-FM_wav_LA_E_9969637_VS_fake_songs_wav_fake_51482_suno_0_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_9969637_VS_fake_songs_wav_fake_51482_suno_0_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_9969637,sonics:51482,SONICS:Suno,-5.0,eval
FS-RM_wav_LA_E_1070216_VS_006_006633_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1070216_VS_006_006633_5dB.wav,locked,1,1,1,1,0,FR,LA_E_1070216,fma:6633,FMA,5.0,eval
FS-RM_wav_LA_E_1103922_VS_000_000207_20dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1103922_VS_000_000207_20dB.wav,locked,1,1,1,1,0,FR,LA_E_1103922,fma:207,FMA,20.0,eval
FS-RM_wav_LA_E_1250756_VS_076_076134_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1250756_VS_076_076134_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_1250756,fma:76134,FMA,-5.0,eval
FS-RM_wav_LA_E_1332773_VS_129_129402_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1332773_VS_129_129402_5dB.wav,locked,1,1,1,1,0,FR,LA_E_1332773,fma:129402,FMA,5.0,eval
FS-RM_wav_LA_E_1374265_VS_108_108318_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1374265_VS_108_108318_10dB.wav,locked,1,1,1,1,0,FR,LA_E_1374265,fma:108318,FMA,10.0,eval
FS-RM_wav_LA_E_1433578_VS_147_147211_20dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1433578_VS_147_147211_20dB.wav,locked,1,1,1,1,0,FR,LA_E_1433578,fma:147211,FMA,20.0,eval
FS-RM_wav_LA_E_1517193_VS_037_037325_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1517193_VS_037_037325_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_1517193,fma:37325,FMA,-5.0,eval
FS-RM_wav_LA_E_1635289_VS_017_017892_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1635289_VS_017_017892_5dB.wav,locked,1,1,1,1,0,FR,LA_E_1635289,fma:17892,FMA,5.0,eval
FS-RM_wav_LA_E_1678547_VS_016_016377_15dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1678547_VS_016_016377_15dB.wav,locked,1,1,1,1,0,FR,LA_E_1678547,fma:16377,FMA,15.0,eval
FS-RM_wav_LA_E_1720398_VS_139_139461_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1720398_VS_139_139461_5dB.wav,locked,1,1,1,1,0,FR,LA_E_1720398,fma:139461,FMA,5.0,eval
FS-RM_wav_LA_E_1752696_VS_082_082900_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1752696_VS_082_082900_10dB.wav,locked,1,1,1,1,0,FR,LA_E_1752696,fma:82900,FMA,10.0,eval
FS-RM_wav_LA_E_1791965_VS_074_074198_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1791965_VS_074_074198_10dB.wav,locked,1,1,1,1,0,FR,LA_E_1791965,fma:74198,FMA,10.0,eval
FS-RM_wav_LA_E_1867482_VS_034_034460_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1867482_VS_034_034460_5dB.wav,locked,1,1,1,1,0,FR,LA_E_1867482,fma:34460,FMA,5.0,eval
FS-RM_wav_LA_E_1876172_VS_134_134790_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1876172_VS_134_134790_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_1876172,fma:134790,FMA,-5.0,eval
FS-RM_wav_LA_E_1898781_VS_107_107075_0dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_1898781_VS_107_107075_0dB.wav,locked,1,1,1,1,0,FR,LA_E_1898781,fma:107075,FMA,0.0,eval
FS-RM_wav_LA_E_2007952_VS_035_035453_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2007952_VS_035_035453_5dB.wav,locked,1,1,1,1,0,FR,LA_E_2007952,fma:35453,FMA,5.0,eval
FS-RM_wav_LA_E_2017049_VS_117_117884_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2017049_VS_117_117884_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_2017049,fma:117884,FMA,-5.0,eval
FS-RM_wav_LA_E_2073097_VS_039_039984_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2073097_VS_039_039984_10dB.wav,locked,1,1,1,1,0,FR,LA_E_2073097,fma:39984,FMA,10.0,eval
FS-RM_wav_LA_E_2094540_VS_143_143054_15dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2094540_VS_143_143054_15dB.wav,locked,1,1,1,1,0,FR,LA_E_2094540,fma:143054,FMA,15.0,eval
FS-RM_wav_LA_E_2197816_VS_051_051778_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2197816_VS_051_051778_5dB.wav,locked,1,1,1,1,0,FR,LA_E_2197816,fma:51778,FMA,5.0,eval
FS-RM_wav_LA_E_2253310_VS_127_127052_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2253310_VS_127_127052_10dB.wav,locked,1,1,1,1,0,FR,LA_E_2253310,fma:127052,FMA,10.0,eval
FS-RM_wav_LA_E_2305822_VS_071_071391_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2305822_VS_071_071391_10dB.wav,locked,1,1,1,1,0,FR,LA_E_2305822,fma:71391,FMA,10.0,eval
FS-RM_wav_LA_E_2412476_VS_145_145895_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2412476_VS_145_145895_5dB.wav,locked,1,1,1,1,0,FR,LA_E_2412476,fma:145895,FMA,5.0,eval
FS-RM_wav_LA_E_2419039_VS_068_068576_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2419039_VS_068_068576_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_2419039,fma:68576,FMA,-5.0,eval
FS-RM_wav_LA_E_2458806_VS_133_133100_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2458806_VS_133_133100_10dB.wav,locked,1,1,1,1,0,FR,LA_E_2458806,fma:133100,FMA,10.0,eval
FS-RM_wav_LA_E_2474047_VS_052_052910_15dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2474047_VS_052_052910_15dB.wav,locked,1,1,1,1,0,FR,LA_E_2474047,fma:52910,FMA,15.0,eval
FS-RM_wav_LA_E_2524456_VS_091_091752_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2524456_VS_091_091752_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_2524456,fma:91752,FMA,-5.0,eval
FS-RM_wav_LA_E_2545067_VS_016_016526_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2545067_VS_016_016526_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_2545067,fma:16526,FMA,-5.0,eval
FS-RM_wav_LA_E_2549683_VS_126_126403_20dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2549683_VS_126_126403_20dB.wav,locked,1,1,1,1,0,FR,LA_E_2549683,fma:126403,FMA,20.0,eval
FS-RM_wav_LA_E_2793209_VS_067_067464_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2793209_VS_067_067464_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_2793209,fma:67464,FMA,-5.0,eval
FS-RM_wav_LA_E_2855910_VS_030_030043_20dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2855910_VS_030_030043_20dB.wav,locked,1,1,1,1,0,FR,LA_E_2855910,fma:30043,FMA,20.0,eval
FS-RM_wav_LA_E_2955641_VS_052_052571_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_2955641_VS_052_052571_5dB.wav,locked,1,1,1,1,0,FR,LA_E_2955641,fma:52571,FMA,5.0,eval
FS-RM_wav_LA_E_3204810_VS_079_079995_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_3204810_VS_079_079995_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_3204810,fma:79995,FMA,-5.0,eval
FS-RM_wav_LA_E_3214320_VS_100_100837_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_3214320_VS_100_100837_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_3214320,fma:100837,FMA,-5.0,eval
FS-RM_wav_LA_E_3311294_VS_003_003975_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_3311294_VS_003_003975_10dB.wav,locked,1,1,1,1,0,FR,LA_E_3311294,fma:3975,FMA,10.0,eval
FS-RM_wav_LA_E_3339546_VS_125_125814_0dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_3339546_VS_125_125814_0dB.wav,locked,1,1,1,1,0,FR,LA_E_3339546,fma:125814,FMA,0.0,eval
FS-RM_wav_LA_E_3481707_VS_012_012566_20dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_3481707_VS_012_012566_20dB.wav,locked,1,1,1,1,0,FR,LA_E_3481707,fma:12566,FMA,20.0,eval
FS-RM_wav_LA_E_3662341_VS_032_032089_15dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_3662341_VS_032_032089_15dB.wav,locked,1,1,1,1,0,FR,LA_E_3662341,fma:32089,FMA,15.0,eval
FS-RM_wav_LA_E_3702780_VS_007_007553_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_3702780_VS_007_007553_10dB.wav,locked,1,1,1,1,0,FR,LA_E_3702780,fma:7553,FMA,10.0,eval
FS-RM_wav_LA_E_3773233_VS_090_090707_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_3773233_VS_090_090707_5dB.wav,locked,1,1,1,1,0,FR,LA_E_3773233,fma:90707,FMA,5.0,eval
FS-RM_wav_LA_E_3782529_VS_111_111638_15dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_3782529_VS_111_111638_15dB.wav,locked,1,1,1,1,0,FR,LA_E_3782529,fma:111638,FMA,15.0,eval
FS-RM_wav_LA_E_3803985_VS_098_098987_0dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_3803985_VS_098_098987_0dB.wav,locked,1,1,1,1,0,FR,LA_E_3803985,fma:98987,FMA,0.0,eval
FS-RM_wav_LA_E_3957263_VS_116_116524_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_3957263_VS_116_116524_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_3957263,fma:116524,FMA,-5.0,eval
FS-RM_wav_LA_E_4255707_VS_091_091062_15dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_4255707_VS_091_091062_15dB.wav,locked,1,1,1,1,0,FR,LA_E_4255707,fma:91062,FMA,15.0,eval
FS-RM_wav_LA_E_4562703_VS_000_000755_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_4562703_VS_000_000755_10dB.wav,locked,1,1,1,1,0,FR,LA_E_4562703,fma:755,FMA,10.0,eval
FS-RM_wav_LA_E_4581025_VS_010_010575_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_4581025_VS_010_010575_5dB.wav,locked,1,1,1,1,0,FR,LA_E_4581025,fma:10575,FMA,5.0,eval
FS-RM_wav_LA_E_4747417_VS_063_063031_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_4747417_VS_063_063031_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_4747417,fma:63031,FMA,-5.0,eval
FS-RM_wav_LA_E_4815528_VS_135_135703_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_4815528_VS_135_135703_10dB.wav,locked,1,1,1,1,0,FR,LA_E_4815528,fma:135703,FMA,10.0,eval
FS-RM_wav_LA_E_4819819_VS_140_140616_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_4819819_VS_140_140616_10dB.wav,locked,1,1,1,1,0,FR,LA_E_4819819,fma:140616,FMA,10.0,eval
FS-RM_wav_LA_E_4850202_VS_014_014564_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_4850202_VS_014_014564_10dB.wav,locked,1,1,1,1,0,FR,LA_E_4850202,fma:14564,FMA,10.0,eval
FS-RM_wav_LA_E_4948334_VS_065_065789_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_4948334_VS_065_065789_10dB.wav,locked,1,1,1,1,0,FR,LA_E_4948334,fma:65789,FMA,10.0,eval
FS-RM_wav_LA_E_5026793_VS_100_100834_15dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_5026793_VS_100_100834_15dB.wav,locked,1,1,1,1,0,FR,LA_E_5026793,fma:100834,FMA,15.0,eval
FS-RM_wav_LA_E_5103784_VS_107_107514_0dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_5103784_VS_107_107514_0dB.wav,locked,1,1,1,1,0,FR,LA_E_5103784,fma:107514,FMA,0.0,eval
FS-RM_wav_LA_E_5138882_VS_028_028917_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_5138882_VS_028_028917_5dB.wav,locked,1,1,1,1,0,FR,LA_E_5138882,fma:28917,FMA,5.0,eval
FS-RM_wav_LA_E_5241937_VS_032_032085_15dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_5241937_VS_032_032085_15dB.wav,locked,1,1,1,1,0,FR,LA_E_5241937,fma:32085,FMA,15.0,eval
FS-RM_wav_LA_E_5366752_VS_081_081365_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_5366752_VS_081_081365_5dB.wav,locked,1,1,1,1,0,FR,LA_E_5366752,fma:81365,FMA,5.0,eval
FS-RM_wav_LA_E_5383935_VS_117_117878_0dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_5383935_VS_117_117878_0dB.wav,locked,1,1,1,1,0,FR,LA_E_5383935,fma:117878,FMA,0.0,eval
FS-RM_wav_LA_E_5418476_VS_091_091562_-5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_5418476_VS_091_091562_-5dB.wav,locked,1,1,1,1,0,FR,LA_E_5418476,fma:91562,FMA,-5.0,eval
FS-RM_wav_LA_E_5445273_VS_108_108495_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_5445273_VS_108_108495_10dB.wav,locked,1,1,1,1,0,FR,LA_E_5445273,fma:108495,FMA,10.0,eval
FS-RM_wav_LA_E_5464368_VS_121_121583_20dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_5464368_VS_121_121583_20dB.wav,locked,1,1,1,1,0,FR,LA_E_5464368,fma:121583,FMA,20.0,eval
FS-RM_wav_LA_E_5481293_VS_062_062873_5dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_5481293_VS_062_062873_5dB.wav,locked,1,1,1,1,0,FR,LA_E_5481293,fma:62873,FMA,5.0,eval
FS-RM_wav_LA_E_5521721_VS_001_001059_10dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_5521721_VS_001_001059_10dB.wav,locked,1,1,1,1,0,FR,LA_E_5521721,fma:1059,FMA,10.0,eval
FS-RM_wav_LA_E_5529117_VS_109_109445_0dB,MixFake/mixed_dataset/eval/audio/FS-RM_wav_LA_E_5529117_VS_109_109445_0dB.wav,locked,1,1,1,1,0,FR,LA_E_5529117,fma:109445,FMA,0.0,eval
