ID,ARCHIVE_MEMBER,ROLE,FILE_FAKE,VOICE_PRESENT,MUSIC_PRESENT,VOICE_FAKE,MUSIC_FAKE,COMPONENT_CASE,VOICE_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,SNR_DB,SOURCE_SPLIT
FS-FM_LA_T_3778918_fake_32847_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3778918_fake_32847_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3778918,sonics:32847,SONICS:Udio,0.0,train
FS-FM_LA_T_3778920_EmSZKb0LdVM,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3778920_EmSZKb0LdVM.wav,train,1,1,1,1,1,FF,LA_T_3778920,fmc:EmSZKb0LdVM,FakeMusicCaps:MusicGen_medium,-5.0,train
FS-FM_LA_T_3778920_YxQzJweGS2c,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3778920_YxQzJweGS2c.wav,train,1,1,1,1,1,FF,LA_T_3778920,fmc:YxQzJweGS2c,FakeMusicCaps:musicldm,0.0,train
FS-FM_LA_T_3778920_fake_11378_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3778920_fake_11378_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3778920,sonics:11378,SONICS:Udio,5.0,train
FS-FM_LA_T_3811635_NZYDLDIyZr8,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3811635_NZYDLDIyZr8.wav,train,1,1,1,1,1,FF,LA_T_3811635,fmc:NZYDLDIyZr8,FakeMusicCaps:MusicGen_medium,-2.45,train
FS-FM_LA_T_3811635_fake_28995_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3811635_fake_28995_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3811635,sonics:28995,SONICS:Udio,-5.0,train
FS-FM_LA_T_3811635_fake_40036_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3811635_fake_40036_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3811635,sonics:40036,SONICS:Suno,20.0,train
FS-FM_LA_T_3811650_ADxuhHNZVCc,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3811650_ADxuhHNZVCc.wav,train,1,1,1,1,1,FF,LA_T_3811650,fmc:ADxuhHNZVCc,FakeMusicCaps:musicldm,20.0,train
FS-FM_LA_T_3811650_fake_26902_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3811650_fake_26902_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3811650,sonics:26902,SONICS:Suno,20.0,train
FS-FM_LA_T_3811650_fake_41303_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3811650_fake_41303_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3811650,sonics:41303,SONICS:Udio,15.0,train
FS-FM_LA_T_3811650_fake_53350_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3811650_fake_53350_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3811650,sonics:53350,SONICS:Suno,5.0,train
FS-FM_LA_T_3813363_fake_16942_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3813363_fake_16942_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3813363,sonics:16942,SONICS:Udio,0.0,train
FS-FM_LA_T_3813363_fake_30458_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3813363_fake_30458_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3813363,sonics:30458,SONICS:Suno,15.0,train
FS-FM_LA_T_3813363_fake_36265_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3813363_fake_36265_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3813363,sonics:36265,SONICS:Udio,20.0,train
FS-FM_LA_T_3813363_fake_48812_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3813363_fake_48812_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3813363,sonics:48812,SONICS:Suno,5.0,train
FS-FM_LA_T_3824956_fake_07923_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3824956_fake_07923_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3824956,sonics:7923,SONICS:Udio,0.0,train
FS-FM_LA_T_3824956_fake_08403_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3824956_fake_08403_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3824956,sonics:8403,SONICS:Suno,20.0,train
FS-FM_LA_T_3824956_fake_21020_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3824956_fake_21020_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3824956,sonics:21020,SONICS:Udio,15.0,train
FS-FM_LA_T_3824956_fake_28265_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3824956_fake_28265_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3824956,sonics:28265,SONICS:Udio,-5.0,train
FS-FM_LA_T_3826021_0cNYPgD6cEA,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3826021_0cNYPgD6cEA.wav,train,1,1,1,1,1,FF,LA_T_3826021,fmc:0cNYPgD6cEA,FakeMusicCaps:MusicGen_medium,0.0,train
FS-FM_LA_T_3826021_fake_06178_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3826021_fake_06178_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3826021,sonics:6178,SONICS:Udio,5.0,train
FS-FM_LA_T_3826021_fake_11000_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3826021_fake_11000_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3826021,sonics:11000,SONICS:Suno,15.0,train
FS-FM_LA_T_3826021_fake_43582_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3826021_fake_43582_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3826021,sonics:43582,SONICS:Suno,-5.0,train
FS-FM_LA_T_3833844_fake_25004_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3833844_fake_25004_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3833844,sonics:25004,SONICS:Suno,15.0,train
FS-FM_LA_T_3833844_fake_54046_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3833844_fake_54046_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3833844,sonics:54046,SONICS:Suno,10.0,train
FS-FM_LA_T_3833844_oMgSuyPBINs,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3833844_oMgSuyPBINs.wav,train,1,1,1,1,1,FF,LA_T_3833844,fmc:oMgSuyPBINs,FakeMusicCaps:mustango,0.0,train
FS-FM_LA_T_3843398_fake_04605_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3843398_fake_04605_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3843398,sonics:4605,SONICS:Suno,20.0,train
FS-FM_LA_T_3843398_fake_06311_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3843398_fake_06311_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3843398,sonics:6311,SONICS:Suno,0.0,train
FS-FM_LA_T_3843398_fake_47711_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3843398_fake_47711_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3843398,sonics:47711,SONICS:Suno,-5.0,train
FS-FM_LA_T_3846582_fake_35210_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3846582_fake_35210_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3846582,sonics:35210,SONICS:Suno,0.0,train
FS-FM_LA_T_3860418_fake_08566_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3860418_fake_08566_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3860418,sonics:8566,SONICS:Udio,5.0,train
FS-FM_LA_T_3860418_fake_30353_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3860418_fake_30353_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3860418,sonics:30353,SONICS:Udio,10.0,train
FS-FM_LA_T_3860418_fake_44432_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3860418_fake_44432_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3860418,sonics:44432,SONICS:Suno,20.0,train
FS-FM_LA_T_3869618_BXcEsM8ykhE,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3869618_BXcEsM8ykhE.wav,train,1,1,1,1,1,FF,LA_T_3869618,fmc:BXcEsM8ykhE,FakeMusicCaps:musicldm,-5.0,train
FS-FM_LA_T_3869618_fake_18872_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3869618_fake_18872_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3869618,sonics:18872,SONICS:Udio,10.0,train
FS-FM_LA_T_3869618_fake_44893_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3869618_fake_44893_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3869618,sonics:44893,SONICS:Suno,-5.0,train
FS-FM_LA_T_3884343_fake_02068_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3884343_fake_02068_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3884343,sonics:2068,SONICS:Suno,0.0,train
FS-FM_LA_T_3884343_fake_51999_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3884343_fake_51999_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3884343,sonics:51999,SONICS:Suno,-5.0,train
FS-FM_LA_T_3895852_fake_08886_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3895852_fake_08886_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3895852,sonics:8886,SONICS:Suno,0.0,train
FS-FM_LA_T_3895852_fake_44932_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3895852_fake_44932_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3895852,sonics:44932,SONICS:Udio,5.0,train
FS-FM_LA_T_3895852_fake_45022_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3895852_fake_45022_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3895852,sonics:45022,SONICS:Suno,15.0,train
FS-FM_LA_T_3895852_fake_51376_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3895852_fake_51376_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3895852,sonics:51376,SONICS:Suno,0.0,train
FS-FM_LA_T_3906806_EIzBD62ja8E,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3906806_EIzBD62ja8E.wav,train,1,1,1,1,1,FF,LA_T_3906806,fmc:EIzBD62ja8E,FakeMusicCaps:mustango,15.0,train
FS-FM_LA_T_3906806_fake_22765_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3906806_fake_22765_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3906806,sonics:22765,SONICS:Udio,-5.0,train
FS-FM_LA_T_3916065_fake_07272_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3916065_fake_07272_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3916065,sonics:7272,SONICS:Udio,0.0,train
FS-FM_LA_T_3916065_fake_30650_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3916065_fake_30650_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3916065,sonics:30650,SONICS:Udio,0.0,train
FS-FM_LA_T_3921503_fake_11022_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3921503_fake_11022_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3921503,sonics:11022,SONICS:Suno,5.0,train
FS-FM_LA_T_3921503_fake_41006_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3921503_fake_41006_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3921503,sonics:41006,SONICS:Suno,10.0,train
FS-FM_LA_T_3921503_fake_42465_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3921503_fake_42465_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3921503,sonics:42465,SONICS:Suno,15.0,train
FS-FM_LA_T_3926484_fake_33219_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3926484_fake_33219_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3926484,sonics:33219,SONICS:Suno,5.0,train
FS-FM_LA_T_3926901_fake_14740_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3926901_fake_14740_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3926901,sonics:14740,SONICS:Udio,-5.0,train
FS-FM_LA_T_3926901_fake_24368_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3926901_fake_24368_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3926901,sonics:24368,SONICS:Udio,15.0,train
FS-FM_LA_T_3940571_fake_19742_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3940571_fake_19742_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3940571,sonics:19742,SONICS:Udio,15.0,train
FS-FM_LA_T_3940571_fake_29961_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3940571_fake_29961_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3940571,sonics:29961,SONICS:Udio,20.0,train
FS-FM_LA_T_3940571_fake_35599_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3940571_fake_35599_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3940571,sonics:35599,SONICS:Udio,0.0,train
FS-FM_LA_T_3961542_Q2Omtt4A8ls,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3961542_Q2Omtt4A8ls.wav,train,1,1,1,1,1,FF,LA_T_3961542,fmc:Q2Omtt4A8ls,FakeMusicCaps:mustango,0.0,train
FS-FM_LA_T_3961542_fake_47476_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3961542_fake_47476_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3961542,sonics:47476,SONICS:Suno,-5.0,train
FS-FM_LA_T_3961542_uQTCfT5XDzQ,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3961542_uQTCfT5XDzQ.wav,train,1,1,1,1,1,FF,LA_T_3961542,fmc:uQTCfT5XDzQ,FakeMusicCaps:MusicGen_medium,0.0,train
FS-FM_LA_T_3961854_cXEJWtj2kT8,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3961854_cXEJWtj2kT8.wav,train,1,1,1,1,1,FF,LA_T_3961854,fmc:cXEJWtj2kT8,FakeMusicCaps:mustango,10.0,train
FS-FM_LA_T_3961854_fake_02659_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3961854_fake_02659_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3961854,sonics:2659,SONICS:Suno,0.0,train
FS-FM_LA_T_3961854_fake_53335_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3961854_fake_53335_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3961854,sonics:53335,SONICS:Suno,20.0,train
FS-FM_LA_T_3961854_tQ1Nl4Dy2aI,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3961854_tQ1Nl4Dy2aI.wav,train,1,1,1,1,1,FF,LA_T_3961854,fmc:tQ1Nl4Dy2aI,FakeMusicCaps:musicldm,15.0,train
FS-FM_LA_T_3970594_LGi38MqlPFA,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3970594_LGi38MqlPFA.wav,train,1,1,1,1,1,FF,LA_T_3970594,fmc:LGi38MqlPFA,FakeMusicCaps:musicldm,15.0,train
FS-FM_LA_T_3970594_fake_01607_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3970594_fake_01607_suno_0.wav,train,1,1,1,1,1,FF,LA_T_3970594,sonics:1607,SONICS:Suno,10.0,train
FS-FM_LA_T_3970594_fake_13692_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3970594_fake_13692_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3970594,sonics:13692,SONICS:Suno,-5.0,train
FS-FM_LA_T_3981018_ALVS3Q_jNaU,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3981018_ALVS3Q_jNaU.wav,train,1,1,1,1,1,FF,LA_T_3981018,fmc:ALVS3Q_jNaU,FakeMusicCaps:MusicGen_medium,20.0,train
FS-FM_LA_T_3981018_fake_03698_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3981018_fake_03698_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3981018,sonics:3698,SONICS:Udio,10.0,train
FS-FM_LA_T_3981018_oyAAhjGTNvQ,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3981018_oyAAhjGTNvQ.wav,train,1,1,1,1,1,FF,LA_T_3981018,fmc:oyAAhjGTNvQ,FakeMusicCaps:audioldm2,-5.0,train
FS-FM_LA_T_3981124_fake_04176_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3981124_fake_04176_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3981124,sonics:4176,SONICS:Udio,20.0,train
FS-FM_LA_T_3981124_hYlSisv-VRU,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3981124_hYlSisv-VRU.wav,train,1,1,1,1,1,FF,LA_T_3981124,fmc:hYlSisv-VRU,FakeMusicCaps:musicldm,20.0,train
FS-FM_LA_T_3990600_fake_02721_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3990600_fake_02721_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3990600,sonics:2721,SONICS:Suno,20.0,train
FS-FM_LA_T_3990600_fake_45162_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3990600_fake_45162_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3990600,sonics:45162,SONICS:Udio,10.0,train
FS-FM_LA_T_3990600_fake_50344_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3990600_fake_50344_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3990600,sonics:50344,SONICS:Suno,15.0,train
FS-FM_LA_T_3990600_fake_54185_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3990600_fake_54185_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3990600,sonics:54185,SONICS:Udio,20.0,train
FS-FM_LA_T_3998153_IEVVHo9nr7g,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3998153_IEVVHo9nr7g.wav,train,1,1,1,1,1,FF,LA_T_3998153,fmc:IEVVHo9nr7g,FakeMusicCaps:MusicGen_medium,20.0,train
FS-FM_LA_T_3998153_fake_15766_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3998153_fake_15766_suno_1.wav,train,1,1,1,1,1,FF,LA_T_3998153,sonics:15766,SONICS:Suno,0.0,train
FS-FM_LA_T_3998153_fake_19654_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3998153_fake_19654_udio_1.wav,train,1,1,1,1,1,FF,LA_T_3998153,sonics:19654,SONICS:Udio,0.0,train
FS-FM_LA_T_3998153_fake_45540_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_3998153_fake_45540_udio_0.wav,train,1,1,1,1,1,FF,LA_T_3998153,sonics:45540,SONICS:Udio,20.0,train
FS-FM_LA_T_4019127_fake_15600_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4019127_fake_15600_suno_0.wav,train,1,1,1,1,1,FF,LA_T_4019127,sonics:15600,SONICS:Suno,-5.0,train
FS-FM_LA_T_4019127_fake_23001_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4019127_fake_23001_udio_0.wav,train,1,1,1,1,1,FF,LA_T_4019127,sonics:23001,SONICS:Udio,5.0,train
FS-FM_LA_T_4020059_fake_08248_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4020059_fake_08248_udio_0.wav,train,1,1,1,1,1,FF,LA_T_4020059,sonics:8248,SONICS:Udio,15.0,train
FS-FM_LA_T_4020059_fake_21502_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4020059_fake_21502_suno_1.wav,train,1,1,1,1,1,FF,LA_T_4020059,sonics:21502,SONICS:Suno,0.0,train
FS-FM_LA_T_4027299_fake_08469_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4027299_fake_08469_udio_0.wav,train,1,1,1,1,1,FF,LA_T_4027299,sonics:8469,SONICS:Udio,-5.0,train
FS-FM_LA_T_4027299_fake_20527_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4027299_fake_20527_udio_0.wav,train,1,1,1,1,1,FF,LA_T_4027299,sonics:20527,SONICS:Udio,5.0,train
FS-FM_LA_T_4027299_fake_28267_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4027299_fake_28267_suno_1.wav,train,1,1,1,1,1,FF,LA_T_4027299,sonics:28267,SONICS:Suno,15.0,train
FS-FM_LA_T_4037112_fake_23838_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4037112_fake_23838_suno_1.wav,train,1,1,1,1,1,FF,LA_T_4037112,sonics:23838,SONICS:Suno,20.0,train
FS-FM_LA_T_4037112_fake_28433_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4037112_fake_28433_suno_1.wav,train,1,1,1,1,1,FF,LA_T_4037112,sonics:28433,SONICS:Suno,-5.0,train
FS-FM_LA_T_4037112_tDVOUsG52Jw,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4037112_tDVOUsG52Jw.wav,train,1,1,1,1,1,FF,LA_T_4037112,fmc:tDVOUsG52Jw,FakeMusicCaps:MusicGen_medium,10.0,train
FS-FM_LA_T_4048035_fake_03822_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4048035_fake_03822_suno_0.wav,train,1,1,1,1,1,FF,LA_T_4048035,sonics:3822,SONICS:Suno,20.0,train
FS-FM_LA_T_4048035_fake_23033_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4048035_fake_23033_suno_1.wav,train,1,1,1,1,1,FF,LA_T_4048035,sonics:23033,SONICS:Suno,-5.0,train
FS-FM_LA_T_4060848_E_IG2ubeTME,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4060848_E_IG2ubeTME.wav,train,1,1,1,1,1,FF,LA_T_4060848,fmc:E_IG2ubeTME,FakeMusicCaps:mustango,0.0,train
FS-FM_LA_T_4060848_fake_13205_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4060848_fake_13205_suno_1.wav,train,1,1,1,1,1,FF,LA_T_4060848,sonics:13205,SONICS:Suno,0.0,train
FS-FM_LA_T_4060848_fake_38564_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4060848_fake_38564_udio_0.wav,train,1,1,1,1,1,FF,LA_T_4060848,sonics:38564,SONICS:Udio,0.0,train
FS-FM_LA_T_4060848_v88cAXP03As,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4060848_v88cAXP03As.wav,train,1,1,1,1,1,FF,LA_T_4060848,fmc:v88cAXP03As,FakeMusicCaps:MusicGen_medium,15.0,train
FS-FM_LA_T_4080351_fake_20255_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4080351_fake_20255_udio_0.wav,train,1,1,1,1,1,FF,LA_T_4080351,sonics:20255,SONICS:Udio,10.0,train
FS-FM_LA_T_4080351_pp6eSGANq0Y,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4080351_pp6eSGANq0Y.wav,train,1,1,1,1,1,FF,LA_T_4080351,fmc:pp6eSGANq0Y,FakeMusicCaps:MusicGen_medium,0.0,train
FS-FM_LA_T_4080351_qBe_D8Gg5lA,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4080351_qBe_D8Gg5lA.wav,train,1,1,1,1,1,FF,LA_T_4080351,fmc:qBe_D8Gg5lA,FakeMusicCaps:musicldm,0.0,train
FS-FM_LA_T_4080351_vByuZEzCZJg,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4080351_vByuZEzCZJg.wav,train,1,1,1,1,1,FF,LA_T_4080351,fmc:vByuZEzCZJg,FakeMusicCaps:mustango,15.0,train
FS-FM_LA_T_4083542_fake_07194_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4083542_fake_07194_suno_0.wav,train,1,1,1,1,1,FF,LA_T_4083542,sonics:7194,SONICS:Suno,20.0,train
FS-FM_LA_T_4083542_fake_28127_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4083542_fake_28127_udio_0.wav,train,1,1,1,1,1,FF,LA_T_4083542,sonics:28127,SONICS:Udio,15.0,train
FS-FM_LA_T_4083542_fake_35755_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4083542_fake_35755_udio_0.wav,train,1,1,1,1,1,FF,LA_T_4083542,sonics:35755,SONICS:Udio,0.0,train
FS-FM_LA_T_4084822_EptdhC17avY,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4084822_EptdhC17avY.wav,train,1,1,1,1,1,FF,LA_T_4084822,fmc:EptdhC17avY,FakeMusicCaps:mustango,10.0,train
FS-FM_LA_T_4084822_fake_18015_suno_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4084822_fake_18015_suno_1.wav,train,1,1,1,1,1,FF,LA_T_4084822,sonics:18015,SONICS:Suno,-5.0,train
FS-FM_LA_T_4084822_jzij1UX73kU,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4084822_jzij1UX73kU.wav,train,1,1,1,1,1,FF,LA_T_4084822,fmc:jzij1UX73kU,FakeMusicCaps:audioldm2,10.0,train
FS-FM_LA_T_4096754_Cwbtn_h6TP8,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4096754_Cwbtn_h6TP8.wav,train,1,1,1,1,1,FF,LA_T_4096754,fmc:Cwbtn_h6TP8,FakeMusicCaps:MusicGen_medium,-5.0,train
FS-FM_LA_T_4096754_fake_30599_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4096754_fake_30599_udio_0.wav,train,1,1,1,1,1,FF,LA_T_4096754,sonics:30599,SONICS:Udio,10.0,train
FS-FM_LA_T_4100822_fake_22862_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4100822_fake_22862_udio_0.wav,train,1,1,1,1,1,FF,LA_T_4100822,sonics:22862,SONICS:Udio,0.0,train
FS-FM_LA_T_4100822_fake_53945_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4100822_fake_53945_udio_1.wav,train,1,1,1,1,1,FF,LA_T_4100822,sonics:53945,SONICS:Udio,15.0,train
FS-FM_LA_T_4100822_t3-xANiQrho,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4100822_t3-xANiQrho.wav,train,1,1,1,1,1,FF,LA_T_4100822,fmc:t3-xANiQrho,FakeMusicCaps:MusicGen_medium,10.0,train
FS-FM_LA_T_4103978_fake_05142_udio_1,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4103978_fake_05142_udio_1.wav,train,1,1,1,1,1,FF,LA_T_4103978,sonics:5142,SONICS:Udio,15.0,train
FS-FM_LA_T_4103978_fake_19246_udio_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4103978_fake_19246_udio_0.wav,train,1,1,1,1,1,FF,LA_T_4103978,sonics:19246,SONICS:Udio,15.0,train
FS-FM_LA_T_4103978_fake_29532_suno_0,MixFake/mixed_dataset/train/audio/FS-FM_LA_T_4103978_fake_29532_suno_0.wav,train,1,1,1,1,1,FF,LA_T_4103978,sonics:29532,SONICS:Suno,5.0,train
