COMBINED_ID,DATASET_KEY,ROLE,ROW_INDEX,ORIGINAL_ID,AUDIO_FILENAME,SOURCE_AUDIO,AUDIO_SHA256
v47c_000_0000068_eb59e78cd40b826865eb,multigen_voice_v2,development,68,voice_fake_f5tts_v1_base_mansu_target_02,v47c_000_0000068_eb59e78cd40b826865eb.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_f5tts_v1_base_mansu_target_02.flac,a1e5401d470429a650cf179e71da05b93ee1ab27838af08af68f6e01b4b35fa6
v47c_000_0000069_47150520978876e50da8,multigen_voice_v2,development,69,voice_fake_f5tts_v1_base_seoa_target_00,v47c_000_0000069_47150520978876e50da8.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_f5tts_v1_base_seoa_target_00.flac,3ed14b3e04ffd9ebf923a9709eb7484b6235a3275882aee1c8daa5b5e3da9c41
v47c_000_0000070_236c5b81f97419b10ace,multigen_voice_v2,development,70,voice_fake_f5tts_v1_base_seoa_target_01,v47c_000_0000070_236c5b81f97419b10ace.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_f5tts_v1_base_seoa_target_01.flac,20e1c5f2158ff5902e12778f0185b309833982bcf1d29d728fb639925770aae5
v47c_000_0000071_468bfd915e5d2a2811c9,multigen_voice_v2,development,71,voice_fake_f5tts_v1_base_seoa_target_02,v47c_000_0000071_468bfd915e5d2a2811c9.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_f5tts_v1_base_seoa_target_02.flac,8ff2d0a7dc6181e1b4565a13ab3354fe3010cf41c9d19a810cc4fe96c960758c
v47c_000_0000072_e606777f21158b04fc1b,multigen_voice_v2,development,72,voice_fake_f5tts_v1_base_siwoo_target_00,v47c_000_0000072_e606777f21158b04fc1b.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_f5tts_v1_base_siwoo_target_00.flac,1525cc3c2b0690dbbd5421578f64e73c6953a6bc88d35281524a0b1a1c1a1bc1
v47c_000_0000073_bd419d451733eaa5571f,multigen_voice_v2,development,73,voice_fake_f5tts_v1_base_siwoo_target_01,v47c_000_0000073_bd419d451733eaa5571f.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_f5tts_v1_base_siwoo_target_01.flac,ccd1a5ef023022c71dfbfa4c10d124d3d041185f1d35fffb68509b2455bffcf6
v47c_000_0000074_b1cee01bed4e79040cf0,multigen_voice_v2,development,74,voice_fake_f5tts_v1_base_siwoo_target_02,v47c_000_0000074_b1cee01bed4e79040cf0.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_f5tts_v1_base_siwoo_target_02.flac,0476fc855275e04710cb4640a8637cc3c09f9277bd6a64ab4323c468b1ceb592
v47c_000_0000075_48233e0da7b97a8a725f,multigen_voice_v2,development,75,voice_fake_cosyvoice3_0.5b_dohyun_target_00,v47c_000_0000075_48233e0da7b97a8a725f.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_dohyun_target_00.flac,c8cd73d20eadfd171a817abd00bfd5eb8acdf896416caf97b2b0a84fc56a94d4
v47c_000_0000076_f32473afeab95a478d1b,multigen_voice_v2,development,76,voice_fake_cosyvoice3_0.5b_dohyun_target_01,v47c_000_0000076_f32473afeab95a478d1b.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_dohyun_target_01.flac,e559dedf937601c1aefe9ab13dc8cffefeca4359e83000345029d614359504a7
v47c_000_0000077_adb533cd6159d49053d6,multigen_voice_v2,development,77,voice_fake_cosyvoice3_0.5b_dohyun_target_02,v47c_000_0000077_adb533cd6159d49053d6.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_dohyun_target_02.flac,a37fd49de879d2889e4f32bed1d781c1b1a6c3d145c0f63ea4cf65bd22087c32
v47c_000_0000078_de41cfa2f00a4ea17d60,multigen_voice_v2,development,78,voice_fake_cosyvoice3_0.5b_eunju_target_00,v47c_000_0000078_de41cfa2f00a4ea17d60.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_eunju_target_00.flac,84d12b524c81bb612810794dd06f29d915dd0c15b1bff7246f5612b34bc344ec
v47c_000_0000079_066261ce4bc01e729aef,multigen_voice_v2,development,79,voice_fake_cosyvoice3_0.5b_eunju_target_01,v47c_000_0000079_066261ce4bc01e729aef.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_eunju_target_01.flac,3928e2be3444e898733eff01d85d0ccba00ab6cad085033f256e0724a8442c00
v47c_000_0000080_636fc03b5052a73ee38d,multigen_voice_v2,development,80,voice_fake_cosyvoice3_0.5b_eunju_target_02,v47c_000_0000080_636fc03b5052a73ee38d.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_eunju_target_02.flac,ec47c47fd9052d8da72c8bbdb38cf79c15e1468c1d42f6bb6267aa83612930a0
v47c_000_0000081_a659d89e046519281cf2,multigen_voice_v2,development,81,voice_fake_cosyvoice3_0.5b_mansu_target_00,v47c_000_0000081_a659d89e046519281cf2.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_mansu_target_00.flac,a6d239172806143a4473599bd1f03c89e4e195790cf1ba0aaf164796f87ce38d
v47c_000_0000082_554171cf10b33a7b4bd0,multigen_voice_v2,development,82,voice_fake_cosyvoice3_0.5b_mansu_target_01,v47c_000_0000082_554171cf10b33a7b4bd0.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_mansu_target_01.flac,cccdcf1e35256eb62f72006f2211c91d4fd1cc309a30e5d9ca0d80bd6de70530
v47c_000_0000083_30da1aa1dab725a1061e,multigen_voice_v2,development,83,voice_fake_cosyvoice3_0.5b_mansu_target_02,v47c_000_0000083_30da1aa1dab725a1061e.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_mansu_target_02.flac,b8b003756772898783418ec1f427bab0956fe1bf4e6e82c84aeaea8865f88d18
v47c_000_0000084_4e7c9b30cc2e0ea26dd4,multigen_voice_v2,development,84,voice_fake_cosyvoice3_0.5b_seoa_target_00,v47c_000_0000084_4e7c9b30cc2e0ea26dd4.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_seoa_target_00.flac,3adfd466226298f9d7674a754712710b940ac65f1643b49eaaadd707374eed11
v47c_000_0000085_cd1c27f3c81c9c5424d2,multigen_voice_v2,development,85,voice_fake_cosyvoice3_0.5b_seoa_target_01,v47c_000_0000085_cd1c27f3c81c9c5424d2.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_seoa_target_01.flac,001688be0606df1f2bb93adac3115ee5cd96ab6ec03bccfa625dc475e588afea
v47c_000_0000086_cd1634c77f02829a0923,multigen_voice_v2,development,86,voice_fake_cosyvoice3_0.5b_seoa_target_02,v47c_000_0000086_cd1634c77f02829a0923.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_seoa_target_02.flac,a353993437e6eb999fe732ca201a37bab72aad49774e927214ff47a16bcfa679
v47c_000_0000087_f2c4a0f4f593bf06931a,multigen_voice_v2,development,87,voice_fake_cosyvoice3_0.5b_siwoo_target_00,v47c_000_0000087_f2c4a0f4f593bf06931a.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_siwoo_target_00.flac,2c74f3af652b98e1ecfbb110cc642318acbcbff59f40546645fad11998533490
v47c_000_0000088_90db23667ecd1a1e81b3,multigen_voice_v2,development,88,voice_fake_cosyvoice3_0.5b_siwoo_target_01,v47c_000_0000088_90db23667ecd1a1e81b3.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_siwoo_target_01.flac,a12f1778ff616b9a5f0dc6f6ffb40cbe370c8890ce49ca5a633ecd49ac8a6453
v47c_000_0000089_7585f9acc3047282807c,multigen_voice_v2,development,89,voice_fake_cosyvoice3_0.5b_siwoo_target_02,v47c_000_0000089_7585f9acc3047282807c.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/multigen_tts_pool_v1/audio/voice_fake_cosyvoice3_0.5b_siwoo_target_02.flac,5b1e917b4f8dba99b2e93ee6fe6aedd4317c429a15dce02f841c5ed86ae191e5
