DATASET,METHOD,GROUP,VALUE,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
phone,v34,AUDIO_TYPE,voice,400,400.0,400.0,0.0,0.04000000000000002,0.03500000000000002,,,,,,
phone,v34,CHANNEL,g711_ulaw,300,300.0,200.0,200.0,0.0897142857142857,0.08999999999999998,0.10999999999999999,0.9617,0.9845000000000002,0.9041428571428571,0.9731000000000001,0.9110385714285715
phone,v34,CHANNEL,g726_24k,300,300.0,200.0,200.0,0.07314285714285715,0.060000000000000026,0.13,0.9618,0.9813000000000001,0.9124285714285715,0.97155,0.9183407142857143
phone,v34,CHANNEL,opus_nb_8k,300,300.0,200.0,200.0,0.25657142857142856,0.20999999999999996,0.10999999999999999,0.9662,0.9826500000000001,0.7967142857142858,0.9744250000000001,0.8144853571428572
phone,v34,CHANNEL,resample8k,300,300.0,200.0,200.0,0.10342857142857143,0.050000000000000024,0.10999999999999999,0.94465,0.9887999999999999,0.9052857142857144,0.966725,0.9114296428571429
phone,v34,CONDITION,simultaneous,400,400.0,400.0,400.0,0.17000000000000004,0.19999999999999998,0.18000000000000002,,,0.821,,
phone,v34,CONDITION,source_disjoint,400,400.0,0.0,400.0,0.06999999999999998,,0.06999999999999998,,,,,
phone,v34,CONDITION,speech_only,400,400.0,400.0,0.0,0.04000000000000002,0.03500000000000002,,,,,,
phone,v34,VOICE_EER_GIVEN_MUSIC_FAKE,0,200,,,,,0.22999999999999998,,,,,,
phone,v34,VOICE_EER_GIVEN_MUSIC_FAKE,1,200,,,,,0.18000000000000002,,,,,,
phone,v34,MUSIC_EER_GIVEN_VOICE_FAKE,0,200,,,,,,0.18000000000000002,,,,,
phone,v34,MUSIC_EER_GIVEN_VOICE_FAKE,1,200,,,,,,0.18000000000000002,,,,,
phone,v34,FILE_EER_REAL_REAL_VS,fake_voice_real_music,200,,,,0.26,,,,,,,
phone,v34,FILE_EER_REAL_REAL_VS,real_voice_fake_music,200,,,,0.15000000000000002,,,,,,,
phone,v34,FILE_EER_REAL_REAL_VS,both_fake,200,,,,0.09999999999999999,,,,,,,
phone,global_or_w50,ALL,ALL,1200,1200.0,800.0,800.0,0.12242857142857144,0.14500000000000002,0.125,0.956603125,0.9840593750000001,0.8722857142857143,0.9703312500000001,0.882090267857143
phone,global_or_w50,AUDIO_TYPE,mixed,400,400.0,400.0,400.0,0.18166666666666667,0.19999999999999998,0.18000000000000002,,,0.8151666666666667,,
phone,global_or_w50,AUDIO_TYPE,music,400,400.0,0.0,400.0,0.06499999999999997,,0.06999999999999998,,,,,
phone,global_or_w50,AUDIO_TYPE,voice,400,400.0,400.0,0.0,0.03500000000000002,0.03500000000000002,,,,,,
phone,global_or_w50,CHANNEL,g711_ulaw,300,300.0,200.0,200.0,0.0965714285714286,0.08999999999999998,0.10999999999999999,0.9617,0.9845000000000002,0.9007142857142857,0.9731000000000001,0.9079528571428571
phone,global_or_w50,CHANNEL,g726_24k,300,300.0,200.0,200.0,0.07314285714285715,0.060000000000000026,0.13,0.9618,0.9813000000000001,0.9124285714285715,0.97155,0.9183407142857143
phone,global_or_w50,CHANNEL,opus_nb_8k,300,300.0,200.0,200.0,0.2868571428571428,0.20999999999999996,0.10999999999999999,0.9662,0.9826500000000001,0.7815714285714287,0.9744250000000001,0.8008567857142859
phone,global_or_w50,CHANNEL,resample8k,300,300.0,200.0,200.0,0.07314285714285715,0.050000000000000024,0.10999999999999999,0.94465,0.9887999999999999,0.9204285714285715,0.966725,0.9250582142857144
phone,global_or_w50,CONDITION,simultaneous,400,400.0,400.0,400.0,0.18166666666666667,0.19999999999999998,0.18000000000000002,,,0.8151666666666667,,
phone,global_or_w50,CONDITION,source_disjoint,400,400.0,0.0,400.0,0.06499999999999997,,0.06999999999999998,,,,,
phone,global_or_w50,CONDITION,speech_only,400,400.0,400.0,0.0,0.03500000000000002,0.03500000000000002,,,,,,
phone,global_or_w50,VOICE_EER_GIVEN_MUSIC_FAKE,0,200,,,,,0.22999999999999998,,,,,,
phone,global_or_w50,VOICE_EER_GIVEN_MUSIC_FAKE,1,200,,,,,0.18000000000000002,,,,,,
phone,global_or_w50,MUSIC_EER_GIVEN_VOICE_FAKE,0,200,,,,,,0.18000000000000002,,,,,
phone,global_or_w50,MUSIC_EER_GIVEN_VOICE_FAKE,1,200,,,,,,0.18000000000000002,,,,,
phone,global_or_w50,FILE_EER_REAL_REAL_VS,fake_voice_real_music,200,,,,0.18999999999999997,,,,,,,
phone,global_or_w50,FILE_EER_REAL_REAL_VS,real_voice_fake_music,200,,,,0.21999999999999997,,,,,,,
phone,global_or_w50,FILE_EER_REAL_REAL_VS,both_fake,200,,,,0.10999999999999999,,,,,,,
phone,voice_hard_m05_w50,ALL,ALL,1200,1200.0,800.0,800.0,0.12,0.14500000000000002,0.125,0.956603125,0.9840593750000001,0.8734999999999999,0.9703312500000001,0.8831831250000001
phone,voice_hard_m05_w50,AUDIO_TYPE,mixed,400,400.0,400.0,400.0,0.17000000000000004,0.19999999999999998,0.18000000000000002,,,0.821,,
phone,voice_hard_m05_w50,AUDIO_TYPE,music,400,400.0,0.0,400.0,0.06499999999999997,,0.06999999999999998,,,,,
phone,voice_hard_m05_w50,AUDIO_TYPE,voice,400,400.0,400.0,0.0,0.03500000000000002,0.03500000000000002,,,,,,
phone,voice_hard_m05_w50,CHANNEL,g711_ulaw,300,300.0,200.0,200.0,0.07999999999999999,0.08999999999999998,0.10999999999999999,0.9617,0.9845000000000002,0.909,0.9731000000000001,0.9154100000000001
phone,voice_hard_m05_w50,CHANNEL,g726_24k,300,300.0,200.0,200.0,0.04971428571428569,0.060000000000000026,0.13,0.9618,0.9813000000000001,0.9241428571428572,0.97155,0.9288835714285715
phone,voice_hard_m05_w50,CHANNEL,opus_nb_8k,300,300.0,200.0,200.0,0.2868571428571428,0.20999999999999996,0.10999999999999999,0.9662,0.9826500000000001,0.7815714285714287,0.9744250000000001,0.8008567857142859
phone,voice_hard_m05_w50,CHANNEL,resample8k,300,300.0,200.0,200.0,0.07314285714285715,0.050000000000000024,0.10999999999999999,0.94465,0.9887999999999999,0.9204285714285715,0.966725,0.9250582142857144
phone,voice_hard_m05_w50,CONDITION,simultaneous,400,400.0,400.0,400.0,0.17000000000000004,0.19999999999999998,0.18000000000000002,,,0.821,,
phone,voice_hard_m05_w50,CONDITION,source_disjoint,400,400.0,0.0,400.0,0.06499999999999997,,0.06999999999999998,,,,,
phone,voice_hard_m05_w50,CONDITION,speech_only,400,400.0,400.0,0.0,0.03500000000000002,0.03500000000000002,,,,,,
phone,voice_hard_m05_w50,VOICE_EER_GIVEN_MUSIC_FAKE,0,200,,,,,0.22999999999999998,,,,,,
phone,voice_hard_m05_w50,VOICE_EER_GIVEN_MUSIC_FAKE,1,200,,,,,0.18000000000000002,,,,,,
phone,voice_hard_m05_w50,MUSIC_EER_GIVEN_VOICE_FAKE,0,200,,,,,,0.18000000000000002,,,,,
phone,voice_hard_m05_w50,MUSIC_EER_GIVEN_VOICE_FAKE,1,200,,,,,,0.18000000000000002,,,,,
phone,voice_hard_m05_w50,FILE_EER_REAL_REAL_VS,fake_voice_real_music,200,,,,0.19999999999999998,,,,,,,
phone,voice_hard_m05_w50,FILE_EER_REAL_REAL_VS,real_voice_fake_music,200,,,,0.18999999999999997,,,,,,,
phone,voice_hard_m05_w50,FILE_EER_REAL_REAL_VS,both_fake,200,,,,0.10999999999999999,,,,,,,
phone,voice_soft_t20_m20_w50,ALL,ALL,1200,1200.0,800.0,800.0,0.12171428571428572,0.14500000000000002,0.125,0.956603125,0.9840593750000001,0.8726428571428573,0.9703312500000001,0.8824116964285716
phone,voice_soft_t20_m20_w50,AUDIO_TYPE,mixed,400,400.0,400.0,400.0,0.16000000000000003,0.19999999999999998,0.18000000000000002,,,0.8260000000000001,,
phone,voice_soft_t20_m20_w50,AUDIO_TYPE,music,400,400.0,0.0,400.0,0.06499999999999997,,0.06999999999999998,,,,,
phone,voice_soft_t20_m20_w50,AUDIO_TYPE,voice,400,400.0,400.0,0.0,0.03500000000000002,0.03500000000000002,,,,,,
phone,voice_soft_t20_m20_w50,CHANNEL,g711_ulaw,300,300.0,200.0,200.0,0.07314285714285715,0.08999999999999998,0.10999999999999999,0.9617,0.9845000000000002,0.9124285714285715,0.9731000000000001,0.9184957142857143
phone,voice_soft_t20_m20_w50,CHANNEL,g726_24k,300,300.0,200.0,200.0,0.06342857142857142,0.060000000000000026,0.13,0.9618,0.9813000000000001,0.9172857142857144,0.97155,0.922712142857143
phone,voice_soft_t20_m20_w50,CHANNEL,opus_nb_8k,300,300.0,200.0,200.0,0.27314285714285713,0.20999999999999996,0.10999999999999999,0.9662,0.9826500000000001,0.7884285714285715,0.9744250000000001,0.8070282142857144
phone,voice_soft_t20_m20_w50,CHANNEL,resample8k,300,300.0,200.0,200.0,0.07314285714285715,0.050000000000000024,0.10999999999999999,0.94465,0.9887999999999999,0.9204285714285715,0.966725,0.9250582142857144
phone,voice_soft_t20_m20_w50,CONDITION,simultaneous,400,400.0,400.0,400.0,0.16000000000000003,0.19999999999999998,0.18000000000000002,,,0.8260000000000001,,
phone,voice_soft_t20_m20_w50,CONDITION,source_disjoint,400,400.0,0.0,400.0,0.06499999999999997,,0.06999999999999998,,,,,
phone,voice_soft_t20_m20_w50,CONDITION,speech_only,400,400.0,400.0,0.0,0.03500000000000002,0.03500000000000002,,,,,,
phone,voice_soft_t20_m20_w50,VOICE_EER_GIVEN_MUSIC_FAKE,0,200,,,,,0.22999999999999998,,,,,,
phone,voice_soft_t20_m20_w50,VOICE_EER_GIVEN_MUSIC_FAKE,1,200,,,,,0.18000000000000002,,,,,,
phone,voice_soft_t20_m20_w50,MUSIC_EER_GIVEN_VOICE_FAKE,0,200,,,,,,0.18000000000000002,,,,,
phone,voice_soft_t20_m20_w50,MUSIC_EER_GIVEN_VOICE_FAKE,1,200,,,,,,0.18000000000000002,,,,,
phone,voice_soft_t20_m20_w50,FILE_EER_REAL_REAL_VS,fake_voice_real_music,200,,,,0.18999999999999997,,,,,,,
phone,voice_soft_t20_m20_w50,FILE_EER_REAL_REAL_VS,real_voice_fake_music,200,,,,0.18999999999999997,,,,,,,
phone,voice_soft_t20_m20_w50,FILE_EER_REAL_REAL_VS,both_fake,200,,,,0.09999999999999999,,,,,,,
yue,v34,ALL,ALL,124,124.0,108.0,124.0,0.12771739130434784,0.12916666666666665,0.12903225806451613,0.9837962962962963,,0.8715982935951379,,
yue,v34,AUDIO_TYPE,mixed,108,108.0,108.0,108.0,0.13392857142857145,0.12916666666666665,0.14814814814814814,,,0.8627579365079365,,
yue,v34,AUDIO_TYPE,music,16,16.0,0.0,16.0,0.0,,0.0,,,,,
yue,v34,MIX_MODE,concurrent,32,32.0,32.0,32.0,0.25,0.3125,0.125,,,0.7749999999999999,,
yue,v34,MIX_MODE,music_only,16,16.0,0.0,16.0,0.0,,0.0,,,,,
yue,v34,MIX_MODE,native_yue_vocal,12,12.0,12.0,12.0,,,0.0,,,,,
yue,v34,MIX_MODE,partial_overlap,32,32.0,32.0,32.0,0.020833333333333315,0.0,0.125,,,0.9520833333333334,,
yue,v34,MIX_MODE,sequential,32,32.0,32.0,32.0,0.0,0.0625,0.0,,,0.9875,,
yue,v34,CONDITION,clean_separator_free,124,124.0,108.0,124.0,0.12771739130434784,0.12916666666666665,0.12903225806451613,0.9837962962962963,,0.8715982935951379,,
yue,v34,VOICE_EER_GIVEN_MUSIC_FAKE,0,54,,,,,0.09166666666666665,,,,,,
yue,v34,VOICE_EER_GIVEN_MUSIC_FAKE,1,54,,,,,0.12916666666666665,,,,,,
yue,v34,MUSIC_EER_GIVEN_VOICE_FAKE,0,48,,,,,,0.16666666666666663,,,,,
yue,v34,MUSIC_EER_GIVEN_VOICE_FAKE,1,60,,,,,,0.16666666666666663,,,,,
yue,v34,FILE_EER_REAL_REAL_VS,fake_voice_real_music,54,,,,0.25833333333333336,,,,,,,
yue,v34,FILE_EER_REAL_REAL_VS,real_voice_fake_music,48,,,,0.125,,,,,,,
yue,v34,FILE_EER_REAL_REAL_VS,both_fake,54,,,,0.03749999999999999,,,,,,,
yue,global_or_w50,ALL,ALL,124,124.0,108.0,124.0,0.10122282608695654,0.12916666666666665,0.12903225806451613,0.9837962962962963,,0.8848455762038336,,
yue,global_or_w50,AUDIO_TYPE,mixed,108,108.0,108.0,108.0,0.12202380952380953,0.12916666666666665,0.14814814814814814,,,0.8687103174603175,,
yue,global_or_w50,AUDIO_TYPE,music,16,16.0,0.0,16.0,0.0,,0.0,,,,,
yue,global_or_w50,MIX_MODE,concurrent,32,32.0,32.0,32.0,0.25,0.3125,0.125,,,0.7749999999999999,,
yue,global_or_w50,MIX_MODE,music_only,16,16.0,0.0,16.0,0.0,,0.0,,,,,
yue,global_or_w50,MIX_MODE,native_yue_vocal,12,12.0,12.0,12.0,,,0.0,,,,,
yue,global_or_w50,MIX_MODE,partial_overlap,32,32.0,32.0,32.0,0.0,0.0,0.125,,,0.9624999999999999,,
yue,global_or_w50,MIX_MODE,sequential,32,32.0,32.0,32.0,0.0,0.0625,0.0,,,0.9875,,
yue,global_or_w50,CONDITION,clean_separator_free,124,124.0,108.0,124.0,0.10122282608695654,0.12916666666666665,0.12903225806451613,0.9837962962962963,,0.8848455762038336,,
yue,global_or_w50,VOICE_EER_GIVEN_MUSIC_FAKE,0,54,,,,,0.09166666666666665,,,,,,
yue,global_or_w50,VOICE_EER_GIVEN_MUSIC_FAKE,1,54,,,,,0.12916666666666665,,,,,,
yue,global_or_w50,MUSIC_EER_GIVEN_VOICE_FAKE,0,48,,,,,,0.16666666666666663,,,,,
yue,global_or_w50,MUSIC_EER_GIVEN_VOICE_FAKE,1,60,,,,,,0.16666666666666663,,,,,
yue,global_or_w50,FILE_EER_REAL_REAL_VS,fake_voice_real_music,54,,,,0.16666666666666663,,,,,,,
yue,global_or_w50,FILE_EER_REAL_REAL_VS,real_voice_fake_music,48,,,,0.16666666666666663,,,,,,,
yue,global_or_w50,FILE_EER_REAL_REAL_VS,both_fake,54,,,,0.03749999999999999,,,,,,,
yue,voice_hard_m05_w50,ALL,ALL,124,124.0,108.0,124.0,0.09578804347826086,0.12916666666666665,0.12903225806451613,0.9837962962962963,,0.8875629675081813,,
yue,voice_hard_m05_w50,AUDIO_TYPE,mixed,108,108.0,108.0,108.0,0.11607142857142855,0.12916666666666665,0.14814814814814814,,,0.8716865079365079,,
yue,voice_hard_m05_w50,AUDIO_TYPE,music,16,16.0,0.0,16.0,0.0,,0.0,,,,,
yue,voice_hard_m05_w50,MIX_MODE,concurrent,32,32.0,32.0,32.0,0.22916666666666669,0.3125,0.125,,,0.7854166666666667,,
yue,voice_hard_m05_w50,MIX_MODE,music_only,16,16.0,0.0,16.0,0.0,,0.0,,,,,
yue,voice_hard_m05_w50,MIX_MODE,native_yue_vocal,12,12.0,12.0,12.0,,,0.0,,,,,
yue,voice_hard_m05_w50,MIX_MODE,partial_overlap,32,32.0,32.0,32.0,0.020833333333333315,0.0,0.125,,,0.9520833333333334,,
yue,voice_hard_m05_w50,MIX_MODE,sequential,32,32.0,32.0,32.0,0.0,0.0625,0.0,,,0.9875,,
yue,voice_hard_m05_w50,CONDITION,clean_separator_free,124,124.0,108.0,124.0,0.09578804347826086,0.12916666666666665,0.12903225806451613,0.9837962962962963,,0.8875629675081813,,
yue,voice_hard_m05_w50,VOICE_EER_GIVEN_MUSIC_FAKE,0,54,,,,,0.09166666666666665,,,,,,
yue,voice_hard_m05_w50,VOICE_EER_GIVEN_MUSIC_FAKE,1,54,,,,,0.12916666666666665,,,,,,
yue,voice_hard_m05_w50,MUSIC_EER_GIVEN_VOICE_FAKE,0,48,,,,,,0.16666666666666663,,,,,
yue,voice_hard_m05_w50,MUSIC_EER_GIVEN_VOICE_FAKE,1,60,,,,,,0.16666666666666663,,,,,
yue,voice_hard_m05_w50,FILE_EER_REAL_REAL_VS,fake_voice_real_music,54,,,,0.16666666666666663,,,,,,,
yue,voice_hard_m05_w50,FILE_EER_REAL_REAL_VS,real_voice_fake_music,48,,,,0.125,,,,,,,
yue,voice_hard_m05_w50,FILE_EER_REAL_REAL_VS,both_fake,54,,,,0.03749999999999999,,,,,,,
yue,voice_soft_t20_m20_w50,ALL,ALL,124,124.0,108.0,124.0,0.09578804347826086,0.12916666666666665,0.12903225806451613,0.9837962962962963,,0.8875629675081813,,
yue,voice_soft_t20_m20_w50,AUDIO_TYPE,mixed,108,108.0,108.0,108.0,0.11607142857142855,0.12916666666666665,0.14814814814814814,,,0.8716865079365079,,
yue,voice_soft_t20_m20_w50,AUDIO_TYPE,music,16,16.0,0.0,16.0,0.0,,0.0,,,,,
yue,voice_soft_t20_m20_w50,MIX_MODE,concurrent,32,32.0,32.0,32.0,0.14583333333333331,0.3125,0.125,,,0.8270833333333334,,
yue,voice_soft_t20_m20_w50,MIX_MODE,music_only,16,16.0,0.0,16.0,0.0,,0.0,,,,,
yue,voice_soft_t20_m20_w50,MIX_MODE,native_yue_vocal,12,12.0,12.0,12.0,,,0.0,,,,,
yue,voice_soft_t20_m20_w50,MIX_MODE,partial_overlap,32,32.0,32.0,32.0,0.020833333333333315,0.0,0.125,,,0.9520833333333334,,
yue,voice_soft_t20_m20_w50,MIX_MODE,sequential,32,32.0,32.0,32.0,0.0,0.0625,0.0,,,0.9875,,
yue,voice_soft_t20_m20_w50,CONDITION,clean_separator_free,124,124.0,108.0,124.0,0.09578804347826086,0.12916666666666665,0.12903225806451613,0.9837962962962963,,0.8875629675081813,,
yue,voice_soft_t20_m20_w50,VOICE_EER_GIVEN_MUSIC_FAKE,0,54,,,,,0.09166666666666665,,,,,,
yue,voice_soft_t20_m20_w50,VOICE_EER_GIVEN_MUSIC_FAKE,1,54,,,,,0.12916666666666665,,,,,,
yue,voice_soft_t20_m20_w50,MUSIC_EER_GIVEN_VOICE_FAKE,0,48,,,,,,0.16666666666666663,,,,,
yue,voice_soft_t20_m20_w50,MUSIC_EER_GIVEN_VOICE_FAKE,1,60,,,,,,0.16666666666666663,,,,,
yue,voice_soft_t20_m20_w50,FILE_EER_REAL_REAL_VS,fake_voice_real_music,54,,,,0.16666666666666663,,,,,,,
yue,voice_soft_t20_m20_w50,FILE_EER_REAL_REAL_VS,real_voice_fake_music,48,,,,0.125,,,,,,,
yue,voice_soft_t20_m20_w50,FILE_EER_REAL_REAL_VS,both_fake,54,,,,0.03749999999999999,,,,,,,
