ID,MUSIC_FAKE_PROB
FS-RM_LA_D_1700029_104355,0.04039441
FS-RM_LA_D_1703470_040778,0.026057648
FS-RM_LA_D_1703470_120332,0.0009818943
FS-RM_LA_D_1751782_122260,0.05021626
FS-RM_LA_D_1757134_091796,0.0016261783
FS-RM_LA_D_1757134_145183,0.9532384
FS-RM_LA_D_1764443_092498,0.0012238481
FS-RM_LA_D_1781206_090623,0.011140872
FS-RM_LA_D_1793186_095908,0.020815192
FS-RM_LA_D_1793186_126031,0.0068442184
FS-RM_LA_D_1807177_021231,0.005832759
FS-RM_LA_D_1847073_003459,0.008094361
FS-RM_LA_D_1876813_071133,0.19988492
FS-RM_LA_D_1876813_141970,0.016789047
FS-RM_LA_D_1884725_013474,0.0013664113
FS-RM_LA_D_1948580_001734,0.020876875
FS-RM_LA_D_1966690_011917,0.011396711
FS-RM_LA_D_1966794_064365,0.0026543823
FS-RM_LA_D_1986382_073169,0.007245015
FS-RM_LA_D_2075139_048008,0.00017126197
FS-RM_LA_D_2075139_124231,0.004809472
FS-RM_LA_D_2078823_015965,0.009897255
FS-RM_LA_D_2134521_031247,0.0036778133
FS-RM_LA_D_2145419_008259,0.19059981
FS-RM_LA_D_2145419_026015,0.09346606
FS-RM_LA_D_2146476_068588,0.0016648537
FS-RM_LA_D_2146476_078998,0.0015178027
FS-RM_LA_D_2165611_060277,0.02714223
FS-RM_LA_D_2237572_122705,0.0037735058
FS-RM_LA_D_2237572_154965,0.0102211265
FS-RM_LA_D_2273204_032811,0.0079363305
FS-RM_LA_D_2273204_057406,0.09842488
FS-RM_LA_D_2325585_024429,0.0052091083
FS-RM_LA_D_2325585_036403,0.006228862
FS-RM_LA_D_2346599_133021,0.0056936275
FS-RM_LA_D_2361529_017644,0.043243673
FS-RM_LA_D_2370652_005533,0.037614986
FS-RM_LA_D_2370652_134448,0.14712249
FS-RM_LA_D_2412410_021276,0.03535387
FS-RM_LA_D_2455516_044794,0.0009514717
FS-RM_LA_D_2455516_109492,0.03649472
FS-RM_LA_D_2501091_099649,0.0074276207
FS-RM_LA_D_2549498_059173,0.06593297
FS-RM_LA_D_2577860_025140,0.016723568
FS-RM_LA_D_2577860_077571,0.0036424187
FS-RM_LA_D_2597834_028571,0.009006339
FS-RM_LA_D_2597834_037919,0.0012843932
FS-RM_LA_D_2598079_066863,0.112363346
FS-RM_LA_D_2637205_024926,0.0018022028
FS-RM_LA_D_2637205_140369,0.0016759798
FS-RM_LA_D_2691876_067016,0.014143143
FS-RM_LA_D_2705731_085867,0.014347707
FS-RM_LA_D_2844231_036380,0.014673146
FS-RM_LA_D_2881179_042532,0.4030073
FS-RM_LA_D_2966463_152568,0.002289307
FS-RM_LA_D_2998314_097540,0.013605482
FS-RM_LA_D_3028894_043156,0.09375242
FS-RM_LA_D_3051998_068541,0.045264613
FS-RM_LA_D_3051998_110265,0.011097171
FS-RM_LA_D_3114677_015989,0.00024292416
FS-RM_LA_D_3143433_047469,0.010026924
FS-RM_LA_D_3143433_098577,0.001959717
FS-RM_LA_D_3165119_044971,0.0050000823
FS-RM_LA_D_3173350_029184,0.0023929954
FS-RM_LA_D_3217409_155108,0.17813648
FS-RM_LA_D_3355151_107621,0.078437604
FS-RM_LA_D_3360722_050851,0.017689873
FS-RM_LA_D_3401079_106953,0.1403999
FS-RM_LA_D_3431149_029659,0.015913961
FS-RM_LA_D_3431149_116318,0.0003617509
FS-RM_LA_D_3512887_101131,0.005768601
FS-RM_LA_D_3512887_148518,0.072013676
FS-RM_LA_D_3523121_124918,0.003642026
FS-RM_LA_D_3591007_004159,0.0012623799
FS-RM_LA_D_3591007_137731,0.0019071756
FS-RM_LA_D_3598081_019489,0.84342813
FS-RM_LA_D_3613058_059455,0.025780372
FS-RM_LA_D_3687000_041375,0.006479239
FS-RM_LA_D_3691736_143078,0.002071201
FS-RM_LA_D_3702939_061595,0.010689652
FS-RM_LA_D_3736267_138204,0.021370852
FS-RM_LA_D_3836323_131912,0.387552
FS-RM_LA_D_3836323_142558,0.0016521261
FS-RM_LA_D_3848373_091748,0.07744271
FS-RM_LA_D_3852849_095733,0.0074548232
FS-RM_LA_D_3862793_068599,0.024538696
FS-RM_LA_D_3894116_004764,0.00093127665
FS-RM_LA_D_3921229_059275,0.02433329
FS-RM_LA_D_3941210_153953,0.0025365972
FS-RM_LA_D_3951121_106873,0.031172201
FS-RM_LA_D_4008967_049098,0.001717625
FS-RM_LA_D_4095002_108942,0.01293778
FS-RM_LA_D_4099596_075973,0.05896521
FS-RM_LA_D_4130527_150590,0.011539316
FS-RM_LA_D_4141520_027175,0.030486023
FS-RM_LA_D_4163700_037510,0.021935668
FS-RM_LA_D_4163700_046731,0.0058634733
FS-RM_LA_D_4174255_003517,0.0013681692
FS-RM_LA_D_4180941_024520,0.0018854154
FS-RM_LA_D_4209152_129855,0.005476258
FS-RM_LA_D_4209152_144933,0.004550844
FS-RM_LA_D_4216210_091866,0.009502667
FS-RM_LA_D_4228094_073316,0.00198342
FS-RM_LA_D_4262940_036333,0.14735764
FS-RM_LA_D_4309087_121205,0.021233734
FS-RM_LA_D_4344547_080402,0.91264594
FS-RM_LA_D_4355155_087221,0.00046647995
FS-RM_LA_D_4525286_077567,0.060535196
FS-RM_LA_D_4532309_046005,0.018979471
FS-RM_LA_D_4544332_062329,0.024421005
FS-RM_LA_D_4574130_000209,0.00042784752
FS-RM_LA_D_4628640_012046,0.020264203
FS-RM_LA_D_4636504_009663,0.060768895
FS-RM_LA_D_4638423_044798,0.0033230945
FS-RM_LA_D_4710815_062436,0.031252775
FS-RM_LA_D_4756307_105102,0.0010211422
FS-RM_LA_D_4770781_040648,0.24290659
FS-RM_LA_D_4778221_039948,0.011791671
FS-RM_LA_D_4787055_066635,0.002516663
FS-RM_LA_D_4864229_036308,0.04522393
FS-RM_LA_D_4873396_034983,0.0032687807
FS-RM_LA_D_4876159_151262,0.036266692
FS-RM_LA_D_4952807_134034,0.009446721
FS-RM_LA_D_4952807_145808,0.030438015
FS-RM_LA_D_4954705_029261,0.005149402
FS-RM_LA_D_4990524_060726,0.3233878
FS-RM_LA_D_5024706_067565,0.08883133
FS-RM_LA_D_5055459_031574,0.01354767
FS-RM_LA_D_5055459_120147,0.66460556
FS-RM_LA_D_5100382_018876,0.11411567
FS-RM_LA_D_5137247_076385,0.045641813
FS-RM_LA_D_5159656_084054,0.009426792
FS-RM_LA_D_5178398_028114,0.0010989043
FS-RM_LA_D_5205569_027950,0.0043145753
FS-RM_LA_D_5205569_044097,0.0070814323
FS-RM_LA_D_5205569_148488,0.006931315
FS-RM_LA_D_5220940_138582,0.01947404
FS-RM_LA_D_5233422_017854,0.016430598
FS-RM_LA_D_5241214_062043,0.08389284
FS-RM_LA_D_5261718_146458,0.21746211
FS-RM_LA_D_5267454_068898,0.04276805
FS-RM_LA_D_5267454_112509,0.09124177
FS-RM_LA_D_5285039_130454,0.025929186
FS-RM_LA_D_5291856_083906,0.0033259161
FS-RM_LA_D_5302589_049364,0.014104798
FS-RM_LA_D_5302589_114373,0.014805099
FS-RM_LA_D_5320629_117251,0.27591377
FS-RM_LA_D_5331450_020432,0.00070855196
FS-RM_LA_D_5331450_071691,0.011916503
FS-RM_LA_D_5331450_131968,0.020212593
FS-RM_LA_D_5350529_061806,0.23026405
FS-RM_LA_D_5400787_083957,0.021270543
FS-RM_LA_D_5403183_094410,0.017330611
FS-RM_LA_D_5422570_004186,0.0032081602
FS-RM_LA_D_5422570_105413,0.00067180773
FS-RM_LA_D_5445662_015880,0.004376193
FS-RM_LA_D_5456485_146967,0.031665858
FS-RM_LA_D_5462650_009968,0.00028612753
FS-RM_LA_D_5462650_009989,0.0134331705
FS-RM_LA_D_5462650_097543,0.025611795
FS-RM_LA_D_5476584_080644,0.0047464995
FS-RM_LA_D_5495669_139875,0.09737698
FS-RM_LA_D_5504869_120924,0.0011593413
FS-RM_LA_D_5513753_050275,6.42496e-05
FS-RM_LA_D_5591138_043904,0.0066515296
FS-RM_LA_D_5591138_079985,0.001340122
FS-RM_LA_D_5632411_127297,0.0021417902
FS-RM_LA_D_5634358_041388,0.005127065
FS-RM_LA_D_5768016_073505,0.009762016
FS-RM_LA_D_5817478_069840,0.002295353
FS-RM_LA_D_5817478_127554,0.0019138852
FS-RM_LA_D_5828342_090148,0.0027029482
FS-RM_LA_D_5828342_142080,0.008750697
FS-RM_LA_D_5861276_056150,0.0006160071
FS-RM_LA_D_5874425_051600,0.009521802
FS-RM_LA_D_5905737_024898,0.08922271
FS-RM_LA_D_6016576_017839,0.020098887
FS-RM_LA_D_6026070_107073,0.012351692
FS-RM_LA_D_6035078_029881,0.035339195
FS-RM_LA_D_6035078_040811,0.16523305
FS-RM_LA_D_6036698_011040,0.1317539
FS-RM_LA_D_6048625_022477,0.027333282
FS-RM_LA_D_6048625_073123,0.021613074
FS-RM_LA_D_6054337_018010,0.11125829
FS-RM_LA_D_6075514_014808,0.36807463
FS-RM_LA_D_6075514_143129,0.081035934
FS-RM_LA_D_6088722_133978,0.00087191584
FS-RM_LA_D_6120066_137198,0.0012595879
FS-RM_LA_D_6168767_029719,0.0048542237
FS-RM_LA_D_6175279_128886,0.381551
FS-RM_LA_D_6175279_137567,0.16390067
FS-RM_LA_D_6216205_128264,0.06776676
FS-RM_LA_D_6223774_096661,0.008184259
FS-RM_LA_D_6223827_000762,0.0037001777
FS-RM_LA_D_6223827_026532,0.00070856174
FS-RM_LA_D_6223827_113336,0.39812672
FS-RM_LA_D_6252325_011721,0.055246167
FS-RM_LA_D_6333211_001203,0.0015234542
FS-RM_LA_D_6333211_112455,0.00025161705
FS-RM_LA_D_6378055_014656,0.012312959
FS-RM_LA_D_6417123_042776,0.009280452
FS-RM_LA_D_6430063_012985,0.002999561
FS-RM_LA_D_6445749_070458,0.00025195815
FS-RM_LA_D_6528717_061588,0.008555304
FS-RM_LA_D_6590381_092366,0.06296918
FS-RM_LA_D_6593636_051291,0.0039093886
FS-RM_LA_D_6661034_114006,0.016391281
FS-RM_LA_D_6661034_133808,0.0017647796
FS-RM_LA_D_6668678_097570,0.051601905
FS-RM_LA_D_6677490_043534,0.083433665
FS-RM_LA_D_6677490_125532,0.0012896956
FS-RM_LA_D_6710307_067788,0.024113253
FS-RM_LA_D_6717975_026697,0.15971027
FS-RM_LA_D_6717975_054079,0.022188421
FS-RM_LA_D_6722285_126032,0.07738265
FS-RM_LA_D_6748796_042479,0.0012638927
FS-RM_LA_D_6835200_064079,0.033544354
FS-RM_LA_D_6910245_087314,0.0027647952
FS-RM_LA_D_6980433_091571,0.08158494
FS-RM_LA_D_6982355_033501,0.0035937477
FS-RM_LA_D_6982355_106949,0.0013447842
FS-RM_LA_D_7130895_145454,0.13075268
FS-RM_LA_D_7139945_109874,0.0010807738
FS-RM_LA_D_7155130_060482,0.0320984
FS-RM_LA_D_7173210_056177,0.0016292467
FS-RM_LA_D_7176078_130887,0.40933952
FS-RM_LA_D_7206772_022438,5.8335532e-05
FS-RM_LA_D_7206772_065064,0.0044350447
FS-RM_LA_D_7247122_085291,0.10580971
FS-RM_LA_D_7247122_139172,0.029308373
FS-RM_LA_D_7276589_025372,0.09525208
FS-RM_LA_D_7292718_017992,0.31003544
FS-RM_LA_D_7292718_054873,0.0041190675
FS-RM_LA_D_7295722_016186,0.0017028174
FS-RM_LA_D_7315219_020341,0.016064864
FS-RM_LA_D_7315219_122646,0.024831835
FS-RM_LA_D_7315219_148651,0.14986344
FS-RM_LA_D_7320803_044340,0.002046456
FS-RM_LA_D_7357609_038907,0.65906477
FS-RM_LA_D_7357609_080078,0.006712095
FS-RM_LA_D_7374412_054749,0.026795613
FS-RM_LA_D_7388723_055579,0.011874088
FS-RM_LA_D_7388723_155297,0.018632062
FS-RM_LA_D_7417496_076119,0.004839403
FS-RM_LA_D_7417496_094791,0.1143882
FS-RM_LA_D_7461756_057050,0.009182112
FS-RM_LA_D_7461756_147769,0.0029718801
FS-RM_LA_D_7463026_087571,0.15794069
FS-RM_LA_D_7463026_113698,0.0013695263
FS-RM_LA_D_7521512_011458,0.02428231
FS-RM_LA_D_7542044_022479,0.00052182726
FS-RM_LA_D_7542044_126590,0.004766865
FS-RM_LA_D_7562913_111455,0.67766386
FS-RM_LA_D_7562913_139772,0.00787579
FS-RM_LA_D_7577850_087371,0.14597842
FS-RM_LA_D_7599767_042779,0.0075571695
FS-RM_LA_D_7599767_116518,0.0041931607
FS-RM_LA_D_7619376_003490,0.003347404
FS-RM_LA_D_7682859_109901,0.76818615
FS-RM_LA_D_7695039_116721,0.030713145
FS-RM_LA_D_7765425_001278,0.0035509162
FS-RM_LA_D_7765425_027798,0.016517445
FS-RM_LA_D_7771073_091448,0.0078233695
FS-RM_LA_D_7776880_143126,0.0053401953
FS-RM_LA_D_7805571_019269,0.005024853
FS-RM_LA_D_7877117_085484,0.0043271547
FS-RM_LA_D_7919147_002125,0.018930864
FS-RM_LA_D_7919147_044804,0.0075330995
FS-RM_LA_D_7979047_096756,0.0014971223
FS-RM_LA_D_8016454_142934,0.0016084933
FS-RM_LA_D_8045100_000834,0.008522533
FS-RM_LA_D_8045100_022370,0.30151317
FS-RM_LA_D_8060326_041950,0.0006949708
FS-RM_LA_D_8060326_059578,0.02846743
FS-RM_LA_D_8060326_134645,0.0079455115
FS-RM_LA_D_8060326_138413,0.0025363741
FS-RM_LA_D_8137767_026022,0.10302289
FS-RM_LA_D_8137767_065890,0.0002795228
FS-RM_LA_D_8157473_141392,0.0071183546
FS-RM_LA_D_8229496_061750,0.14272313
FS-RM_LA_D_8229496_131795,0.23881611
FS-RM_LA_D_8318612_136401,0.004804962
FS-RM_LA_D_8348408_042649,0.020204332
FS-RM_LA_D_8348408_068838,0.0004273317
FS-RM_LA_D_8365140_147405,0.004790745
FS-RM_LA_D_8391113_051299,0.0030578212
FS-RM_LA_D_8395121_051766,0.0014220956
FS-RM_LA_D_8467719_004754,0.00012486632
FS-RM_LA_D_8467719_064669,0.01308659
FS-RM_LA_D_8467719_136637,0.0012817761
FS-RM_LA_D_8507748_019684,0.027346615
FS-RM_LA_D_8507748_122713,0.01657247
FS-RM_LA_D_8555704_090592,0.43410656
FS-RM_LA_D_8668814_085953,0.001799341
FS-RM_LA_D_8703309_064905,0.014277726
FS-RM_LA_D_8751784_123627,0.005645548
FS-RM_LA_D_8752359_010028,0.00076054013
FS-RM_LA_D_8809090_123431,0.06082098
FS-RM_LA_D_8842776_059676,0.004056052
FS-RM_LA_D_8868121_116912,0.5841673
FS-RM_LA_D_8917253_028108,0.32965085
FS-RM_LA_D_8917253_052036,0.031200124
FS-RM_LA_D_8937760_084152,0.014869823
FS-RM_LA_D_8938260_016822,0.0034650024
FS-RM_LA_D_8939040_000546,0.004930734
FS-RM_LA_D_8939040_091074,0.016619794
FS-RM_LA_D_8939040_104725,0.15744132
FS-RM_LA_D_8942534_091470,0.002013062
FS-RM_LA_D_8966356_061674,0.036314704
FS-RM_LA_D_8966356_147839,0.0025768273
FS-RM_LA_D_8978674_006627,0.00041319555
FS-RM_LA_D_8978674_123274,0.0389084
FS-RM_LA_D_8986725_004066,0.009930725
FS-RM_LA_D_8986725_044192,0.005962962
FS-RM_LA_D_9006149_087108,0.0067363214
FS-RM_LA_D_9051356_036378,0.019837717
FS-RM_LA_D_9078375_040279,0.0059610545
FS-RM_LA_D_9102400_102211,0.0690372
FS-RM_LA_D_9109666_072004,0.09384716
FS-RM_LA_D_9109666_105405,0.0056212307
FS-RM_LA_D_9121380_014869,0.012847856
FS-RM_LA_D_9163648_058541,0.0039161234
FS-RM_LA_D_9163648_099652,0.3859208
FS-RM_LA_D_9205865_046048,0.004399605
FS-RM_LA_D_9205865_100526,0.01626859
FS-RM_LA_D_9233697_001046,0.014076143
FS-RM_LA_D_9233697_011509,0.00027531007
FS-RM_LA_D_9273749_097977,0.28478462
FS-RM_LA_D_9295689_071347,0.26245728
FS-RM_LA_D_9303843_093867,0.24784006
FS-RM_LA_D_9331853_016564,0.13292074
FS-RM_LA_D_9331853_138929,0.9656258
FS-RM_LA_D_9334159_020205,0.15472345
FS-RM_LA_D_9334159_033302,0.9839357
FS-RM_LA_D_9334159_070467,0.08804948
FS-RM_LA_D_9363937_070434,0.0018681919
FS-RM_LA_D_9389017_073371,0.36237252
FS-RM_LA_D_9395386_100519,0.017393937
FS-RM_LA_D_9395386_127194,0.061975677
FS-RM_LA_D_9422357_151243,0.0017691188
FS-RM_LA_D_9444024_040141,0.00060418027
FS-RM_LA_D_9444024_122841,0.05343581
FS-RM_LA_D_9526501_087600,0.04546689
FS-RM_LA_D_9526501_139484,0.027530154
FS-RM_LA_D_9553311_015628,0.002928771
FS-RM_LA_D_9636836_040799,0.008097456
FS-RM_LA_D_9636836_086999,0.04505544
FS-RM_LA_D_9688627_111968,0.017729038
FS-RM_LA_D_9688627_143318,0.043618757
FS-RM_LA_D_9748213_055759,0.020670742
FS-RM_LA_D_9804171_063970,0.0053925435
FS-RM_LA_D_9813329_054489,0.031187674
FS-RM_LA_D_9878596_042428,0.0012887021
FS-RM_LA_D_9891401_087125,0.0051399064
FS-RM_LA_D_9928428_010447,0.07162508
FS-RM_LA_D_9969564_118668,0.006806983
FS-RM_LA_D_9970541_032221,0.027511112
FS-RM_LA_D_9989022_050541,0.035559114
FS-RM_LA_D_9996165_019129,0.0039134235
RS-FM_LA_D_1056044_c-85TtcfVSI,0.478405
RS-FM_LA_D_1084356_fake_06975_udio_0,0.6900283
RS-FM_LA_D_1086391_fake_19823_udio_0,0.8128994
RS-FM_LA_D_1105131_yPzhMx3NPW4,0.99930847
RS-FM_LA_D_1118839_fake_31297_suno_1,0.84384525
RS-FM_LA_D_1129909_zx_vcwOsDO4,0.25657672
RS-FM_LA_D_1246607_fake_22255_suno_1,0.99979967
RS-FM_LA_D_1275044_xtGmrLOsjHk,0.992878
RS-FM_LA_D_1281950_TqIptTnXb20,0.99927956
RS-FM_LA_D_1335445_QMoRiBjRLKc,0.8151904
RS-FM_LA_D_1335445_fake_19781_suno_1,0.986392
RS-FM_LA_D_1335445_jfxTOlXF3Kk,0.32499066
RS-FM_LA_D_1336215_S7TYAcOEPt4,0.27893507
RS-FM_LA_D_1336221_-4SYC2YgzL8,0.74343634
RS-FM_LA_D_1336221_He63KV_9Pwg,0.99728715
RS-FM_LA_D_1336221_QZNrK337wow,0.91929024
RS-FM_LA_D_1336221_tGv_L09pf6E,0.974596
RS-FM_LA_D_1361417_EC4GbkL3XvI,0.37046435
RS-FM_LA_D_1374363_fake_29064_udio_0,0.018806214
RS-FM_LA_D_1377420_eOmQbJljnqE,0.9493396
RS-FM_LA_D_1400319_qpwjSTEaswI,0.98668194
RS-FM_LA_D_1427710_liuCTk2nPG8,0.2701129
RS-FM_LA_D_1513725_OkcBJawiIHA,0.104311146
RS-FM_LA_D_1592094_EPvnkbo5wrI,0.99828917
RS-FM_LA_D_1659462_fake_42835_udio_0,0.9969543
RS-FM_LA_D_1680201_Rf7vygfb7w4,0.021273542
RS-FM_LA_D_1680201_fake_00242_suno_1,0.998833
RS-FM_LA_D_1686743_V0zQHNmz0gU,0.7729678
RS-FM_LA_D_1703452_W58kioYp1Ms,0.2146794
RS-FM_LA_D_1703452_WKYUiLace9Y,0.043441366
RS-FM_LA_D_1703452_fake_35704_suno_0,0.9889299
RS-FM_LA_D_1703452_sRxUm-ziCBo,0.13276283
RS-FM_LA_D_1714000_fake_46655_suno_1,0.9999337
RS-FM_LA_D_1722779_c2akbbdS7I4,0.9319375
RS-FM_LA_D_1775211_vYP60jdTupc,0.9779805
RS-FM_LA_D_1838177_fake_36199_udio_1,0.016030734
RS-FM_LA_D_1838177_fake_50596_udio_0,0.9339193
RS-FM_LA_D_1838177_fake_50857_udio_1,0.46246678
RS-FM_LA_D_1930986_fake_31035_suno_1,0.2662628
RS-FM_LA_D_1954410_HEclHruM37s,0.9599207
RS-FM_LA_D_1961293_8Bu8CkR1xZY,0.4693594
RS-FM_LA_D_1961293_DP72GDe6AAs,0.9998528
RS-FM_LA_D_1961293_T0uoYE12cnI,0.9458709
RS-FM_LA_D_2009007_rLtXML8Y5wo,0.015134197
RS-FM_LA_D_2096892_SKQbQXPjmvE,0.995038
RS-FM_LA_D_2143384_aeDZVfGk7bk,0.23018272
RS-FM_LA_D_2178723_Or4CALipjig,0.95506805
RS-FM_LA_D_2230192_QXe9BpTENCc,0.7985051
RS-FM_LA_D_2242311_0EOQco76eXQ,0.928209
RS-FM_LA_D_2242311_Jq2w30NYstQ,0.9659064
RS-FM_LA_D_2250508_aiJj3Z6pu9s,0.91713077
RS-FM_LA_D_2250508_rez5KDmIZoc,0.9503702
RS-FM_LA_D_2252677_fake_43560_udio_0,0.003175133
RS-FM_LA_D_2264682_X7qFgrAl3OU,0.9967525
RS-FM_LA_D_2264682_hTlIqICkbW8,0.9682326
RS-FM_LA_D_2285682_FxpV97ILuSo,0.99986947
RS-FM_LA_D_2303609_fake_36225_udio_0,0.9883896
RS-FM_LA_D_2309894_fake_47101_udio_1,0.0051342426
RS-FM_LA_D_2407623_pDgWT99uaJ0,0.9734753
RS-FM_LA_D_2411901_EayN_Jj0740,0.77820545
RS-FM_LA_D_2485218_4HfU5OQUqq0,0.9876018
RS-FM_LA_D_2496910_fake_45709_udio_1,0.021615217
RS-FM_LA_D_2531373_hnlVKC7rxdg,0.97810066
RS-FM_LA_D_2589925_fake_13022_udio_0,0.9236951
RS-FM_LA_D_2644387_0MzrXd8CUCg,0.9863645
RS-FM_LA_D_2644387_ZgooDijn2as,0.9982615
RS-FM_LA_D_2644387_fake_44796_suno_0,0.77550167
RS-FM_LA_D_2652046_QmIhKF1BqCg,0.8161459
RS-FM_LA_D_2652046_fake_52298_udio_1,0.09289121
RS-FM_LA_D_2671129_3ZyuBJEbmJM,0.684124
RS-FM_LA_D_2671129_EkMgPJfSL04,0.40781096
RS-FM_LA_D_2718909_fake_28639_suno_1,0.889418
RS-FM_LA_D_2766423_KRKX_UtYV9c,0.5660426
RS-FM_LA_D_2766423_fake_51763_suno_1,0.99989974
RS-FM_LA_D_2800113_YDBxdZchOuM,0.9420772
RS-FM_LA_D_2800113_fake_19593_suno_0,0.8972101
RS-FM_LA_D_2800113_fake_22406_udio_1,0.9194036
RS-FM_LA_D_2896345_fake_17527_udio_1,0.2946961
RS-FM_LA_D_2923426_eQTK2fo3RoE,0.03679425
RS-FM_LA_D_2954423_av-1Ih0S82s,0.93162346
RS-FM_LA_D_2954917_fake_46545_suno_1,0.999987
RS-FM_LA_D_2976553_kT0KMsfD4d8,0.24053687
RS-FM_LA_D_3005942_fake_41367_udio_0,0.76167613
RS-FM_LA_D_3006726_MwK9HYjeeN0,0.31296244
RS-FM_LA_D_3100616_a4BjqKd8FsI,0.99319386
RS-FM_LA_D_3150235_fake_20951_udio_0,0.9474078
RS-FM_LA_D_3150235_fake_37307_udio_0,0.605925
RS-FM_LA_D_3194286_fake_22715_suno_1,0.9999944
RS-FM_LA_D_3194286_sOSU7p9pLjs,0.9982236
RS-FM_LA_D_3258694_Guu30szkA-0,0.06746787
RS-FM_LA_D_3258694_usrzF-0GbLY,0.82871926
RS-FM_LA_D_3262859_hZfCziBaGTI,0.05540461
RS-FM_LA_D_3262859_stobfk1Mfjk,0.99950445
RS-FM_LA_D_3280853_XjrVSk0_4vc,0.9142224
RS-FM_LA_D_3316221_m9MQdg0k1t0,0.5315227
RS-FM_LA_D_3343965_mjZylz3nCwQ,0.73946893
RS-FM_LA_D_3387539_fake_51976_udio_0,0.68841183
RS-FM_LA_D_3494648_wEHRmd84Dwc,0.098445475
RS-FM_LA_D_3494648_yHd5DzIbWL8,0.9988951
RS-FM_LA_D_3500984_E3F9bzeCgTQ,0.99559057
RS-FM_LA_D_3500984_fake_29830_suno_0,0.9999901
RS-FM_LA_D_3514242_fake_35706_suno_0,0.99999523
RS-FM_LA_D_3519840_XWhmLbnrtd0,0.36804113
RS-FM_LA_D_3526885_dAAwzwexvUQ,0.99982375
RS-FM_LA_D_3536394_4Lk8pUeLCwQ,0.99996006
RS-FM_LA_D_3536394_FaRrq7cYu84,0.912434
RS-FM_LA_D_3554499_We9P_UcHNk8,0.93017673
RS-FM_LA_D_3554499_fake_36444_suno_0,0.9879915
RS-FM_LA_D_3559270_BxbB2_N5Xtk,0.7822756
RS-FM_LA_D_3559270_fake_49588_suno_1,0.9960853
RS-FM_LA_D_3596872_8rCYRgePG-4,0.9584725
RS-FM_LA_D_3608903_fake_38986_udio_0,0.93244654
RS-FM_LA_D_3686487_AFwmMFq_xlc,0.99549854
RS-FM_LA_D_3694891_clefr8E-iZQ,0.9917787
RS-FM_LA_D_3698358_4T2KBwRxi_g,0.94114816
RS-FM_LA_D_3703286_AzGtPHlrlzU,0.34043124
RS-FM_LA_D_3703286_cY3g6N5Sokk,0.07774605
RS-FM_LA_D_3714679_Q7oWXOByo28,0.98019695
RS-FM_LA_D_3714679_a-11dtG7aK4,0.99771667
RS-FM_LA_D_3717777_4ueN2gGsH5Y,0.8140738
RS-FM_LA_D_3733779_eVjcfdxSFKQ,0.95584905
RS-FM_LA_D_3773719_hgJK2ZDgWtU,0.24774502
RS-FM_LA_D_3787070_Ae8o_FMI0Xs,0.9452776
RS-FM_LA_D_3787070_fake_24864_udio_0,0.94466126
RS-FM_LA_D_3787464_HyyHwIK9SSI,0.7286255
RS-FM_LA_D_3787464_fake_50880_suno_1,0.9999478
RS-FM_LA_D_3792397_fake_11199_suno_0,0.9980698
RS-FM_LA_D_3805241_IL1n6jzABVw,0.93909764
RS-FM_LA_D_3806476_fake_09767_udio_0,0.11190966
RS-FM_LA_D_3836344_fake_24468_udio_0,0.15761599
RS-FM_LA_D_3836344_qRLRLp-KTFs,0.99923265
RS-FM_LA_D_3857058_nXfqAzdu8IY,0.8267156
RS-FM_LA_D_3887452_fake_27175_suno_1,0.9998454
RS-FM_LA_D_3892057_uCCdUB7D10U,0.17085353
RS-FM_LA_D_3909550_WtN6uiDikRM,0.57825357
RS-FM_LA_D_3956242_fake_22220_suno_1,0.9942469
RS-FM_LA_D_4004968_TnCXmm-v3Ys,0.2755898
RS-FM_LA_D_4013164_4Mm5mBgktG0,0.38841048
RS-FM_LA_D_4041525_d-KxsdWX9xE,0.3243452
RS-FM_LA_D_4146741_4i1aizhCnfg,0.4502733
RS-FM_LA_D_4159059_fake_34765_udio_1,0.026096376
RS-FM_LA_D_4198004_rQeikHMQGOM,0.8979884
RS-FM_LA_D_4221800_fake_12545_udio_0,0.5000251
RS-FM_LA_D_4226294_fake_39922_udio_1,0.92542976
RS-FM_LA_D_4226294_vo7BYs1OqbM,0.9999734
RS-FM_LA_D_4296014_T78nMdsJMmk,0.69870913
RS-FM_LA_D_4334876_fake_43789_suno_1,0.98982716
RS-FM_LA_D_4349047_dwAo0dKCyBI,0.15227772
RS-FM_LA_D_4350271_fake_14867_udio_1,0.97788185
RS-FM_LA_D_4350271_fake_31356_suno_0,0.9991555
RS-FM_LA_D_4367012_MEew7OQ17HY,0.92684287
RS-FM_LA_D_4367012_iQAXwX28LLw,0.07237303
RS-FM_LA_D_4401633_3uz_ZrGsIaA,0.99860793
RS-FM_LA_D_4402714_fake_15954_suno_0,0.7981678
RS-FM_LA_D_4462839_tk4s-nlhmEQ,0.055773653
RS-FM_LA_D_4494387_fake_53664_udio_0,0.019740552
RS-FM_LA_D_4511951_ow12iGt8z5Q,0.77876896
RS-FM_LA_D_4511951_z31iCbkqYyw,0.8878771
RS-FM_LA_D_4571818_tz2TlSMmTp4,0.9994336
RS-FM_LA_D_4606004_2o1p83UjJFA,0.99970454
RS-FM_LA_D_4645660_fake_45118_suno_0,0.99924767
RS-FM_LA_D_4655594_LEG7xkYOsWA,0.99993205
