ID,SOURCE_ID,SOURCE_BANK,GROUP_ID,COMPONENT,LABEL,PATH,GENERATOR,RAW_TRUTH_SHA256
echoes_v1:echoes_real_0003,echoes_real_0003,echoes_v1,music_0000,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0003.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0183,echoes_real_0183,echoes_v1,music_0047,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0183.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0182,echoes_real_0182,echoes_v1,music_0152,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0182.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0050,echoes_real_0050,echoes_v1,music_0071,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0050.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0114,echoes_real_0114,echoes_v1,music_0032,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0114.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0174,echoes_real_0174,echoes_v1,music_0021,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0174.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0196,echoes_real_0196,echoes_v1,music_0089,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0196.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0395,echoes_fake_0395,echoes_v1,"First Glance - Oh Yeah, the Future",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0395.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0264,echoes_fake_0264,echoes_v1,LIQUID SKULLS - voyageurs,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0264.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0230,echoes_fake_0230,echoes_v1,The plot - Malaventura,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0230.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0217,echoes_fake_0217,echoes_v1,"Lovedreams - Oh Yeah, the Future",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0217.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0251,echoes_fake_0251,echoes_v1,Mandrill - Ergo Phizmiz,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0251.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0343,echoes_fake_0343,echoes_v1,Celia - Ergo Phizmiz,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0343.wav,musicgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0527,echoes_fake_0527,echoes_v1,"Lovedreams - Oh Yeah, the Future",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0527.mp3,suno,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0093,echoes_fake_0093,echoes_v1,If You're Ther - Nicola Ratti,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0093.mp3,audioldm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0373,echoes_fake_0373,echoes_v1,Evil Cannot Create - Caleb Lemond,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0373.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0215,echoes_fake_0215,echoes_v1,Where Is Everything - The Moi Non Plus,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0215.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0257,echoes_fake_0257,echoes_v1,Something Dirty - Ergo Phizmiz,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0257.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0114,echoes_fake_0114,echoes_v1,We Are Canucks - David Blair,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0114.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0010,echoes_fake_0010,echoes_v1,I'm gonna try to reach - Los Llamarada,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0010.mp3,acestep,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0207,echoes_fake_0207,echoes_v1,One Eyed Ghost/This is gonna be a rough show - The Crypts!,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0207.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0470,echoes_fake_0470,echoes_v1,"Aquamarine, My Distant Blue - Nihilore",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0470.mp3,stableaudio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0416,echoes_fake_0416,echoes_v1,One Eyed Ghost/This is gonna be a rough show - The Crypts!,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0416.mp3,songgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0354,echoes_fake_0354,echoes_v1,Acoustic Unleashed - Remain,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0354.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0055,echoes_fake_0055,echoes_v1,Lady Love - Parsley Flakes,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0055.mp3,audioldm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0429,echoes_fake_0429,echoes_v1,I Can See Everything - Mod Fun,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0429.mp3,songgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0262,echoes_fake_0262,echoes_v1,OOOTHERSIDE - Liquid Paper - Mike B. Fort,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0262.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0481,echoes_fake_0481,echoes_v1,Mandrill - Ergo Phizmiz,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0481.mp3,stableaudio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0208,echoes_fake_0208,echoes_v1,Sea Monster - The Crypts!,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0208.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0224,echoes_fake_0224,echoes_v1,Roach-Man - Punk Rock Opera,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0224.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0290,echoes_fake_0290,echoes_v1,One Eyed Ghost/This is gonna be a rough show - The Crypts!,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0290.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0594,echoes_fake_0594,echoes_v1,Coliidae - K.D. Expression,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0594.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0344,echoes_fake_0344,echoes_v1,The girl just faded - Los Llamarada,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0344.wav,musicgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0179,echoes_fake_0179,echoes_v1,Let's the kids play - Malaventura,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0179.mp3,diffrhythm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0271,echoes_fake_0271,echoes_v1,mc trabalenguas - Volumina,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0271.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0390,echoes_fake_0390,echoes_v1,mc trabalenguas - Volumina,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0390.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0322,echoes_fake_0322,echoes_v1,Stockholm Syndrome / People Should Be More Aware - Bird Names,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0322.wav,musicgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0320,echoes_fake_0320,echoes_v1,And Over The Rainbows - milky-chu,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0320.wav,musicgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0239,echoes_fake_0239,echoes_v1,Love Dream - The Zombie Dandies,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0239.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0444,echoes_fake_0444,echoes_v1,Time Is Love - Silence is full of birds,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0444.mp3,songgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0577,echoes_fake_0577,echoes_v1,"Lovedreams - Oh Yeah, the Future",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0577.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0234,echoes_fake_0234,echoes_v1,Ugh! Humans Can Join - Mystery Mammal,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0234.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0103,echoes_fake_0103,echoes_v1,Music For an Underground Circu - Ergo Phizmiz,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0103.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0358,echoes_fake_0358,echoes_v1,Breeze Funk - Malaventura,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0358.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0587,echoes_fake_0587,echoes_v1,One Eyed Ghost/This is gonna be a rough show - The Crypts!,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0587.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0582,echoes_fake_0582,echoes_v1,Only Instrumental - Broke For Free,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0582.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0371,echoes_fake_0371,echoes_v1,Time Is Love - Silence is full of birds,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0371.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0551,echoes_fake_0551,echoes_v1,Ad Astra - P C III,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0551.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0565,echoes_fake_0565,echoes_v1,Soul of the Demon - Zombie Raiders,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0565.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0155,echoes_fake_0155,echoes_v1,Dr Deimos-Scribble - Mizuki's Last Chance/Dr Deimos,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0155.mp3,diffrhythm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0250,echoes_fake_0250,echoes_v1,Empty Pockets - Pete Prodoehl,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0250.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0120,echoes_fake_0120,echoes_v1,Stockholm Syndrome / People Should Be More Aware - Bird Names,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0120.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0170,echoes_fake_0170,echoes_v1,2Much (Andy Spinelli & Alex Sánchez House Edit) - Tentacles,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0170.mp3,diffrhythm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0422,echoes_fake_0422,echoes_v1,Colossal Stillness - Scott Holmes,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0422.mp3,songgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0414,echoes_fake_0414,echoes_v1,Busby Berkeley - Ergo Phizmiz,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0414.mp3,songgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0249,echoes_fake_0249,echoes_v1,gospellioza - Katapulto,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0249.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0157,echoes_fake_0157,echoes_v1,OST 04 Ship under attack - sawsquarenoise,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0157.mp3,diffrhythm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0472,echoes_fake_0472,echoes_v1,I Think From Now On - Caleb Lemond,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0472.mp3,stableaudio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0144,echoes_fake_0144,echoes_v1,Mountain Mist - Modey Lemon,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0144.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0088,echoes_fake_0088,echoes_v1,Time Up - ENDRUDARK,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0088.mp3,audioldm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0117,echoes_fake_0117,echoes_v1,"Go On, Then - Jim Rooster",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0117.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0292,echoes_fake_0292,echoes_v1,"Roundtrip - Oh Yeah, the Future",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0292.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0096,echoes_fake_0096,echoes_v1,As Nihilism Gives Way To Existentialism - Nihilore,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0096.mp3,audioldm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0356,echoes_fake_0356,echoes_v1,Dance Harder - Three Chain Links,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0356.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0490,echoes_fake_0490,echoes_v1,WET DREAMS - voyageurs,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0490.mp3,stableaudio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0149,echoes_fake_0149,echoes_v1,philcollins takes your hand - Katapulto,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0149.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0399,echoes_fake_0399,echoes_v1,Spanish BEEEYYAAACHHH - Malaventura,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0399.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0091,echoes_fake_0091,echoes_v1,Running Free - Michett featuring Kalipluche,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0091.mp3,audioldm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0196,echoes_fake_0196,echoes_v1,Who Loves You Dear - Mink Lungs,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0196.mp3,diffrhythm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0233,echoes_fake_0233,echoes_v1,You Are A Monster - Monroeville Music Center,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0233.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0133,echoes_fake_0133,echoes_v1,"Lackadaisical - Oh Yeah, the Future",MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0133.mp3,brev,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0313,echoes_fake_0313,echoes_v1,Let You're Body Move - D SMILEZ,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0313.wav,musicgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0431,echoes_fake_0431,echoes_v1,Hisko Detria - Hisko Detria,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0431.mp3,songgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0028,echoes_fake_0028,echoes_v1,We Misplaced A Cobra In the Uninhabitable Mansions - Uninhabitable Mansions,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0028.mp3,acestep,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0165,echoes_real_0165,echoes_v1,music_0156,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0165.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0008,echoes_real_0008,echoes_v1,music_0043,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0008.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0153,echoes_real_0153,echoes_v1,music_0153,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0153.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0198,echoes_real_0198,echoes_v1,music_0180,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0198.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0199,echoes_real_0199,echoes_v1,music_0114,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0199.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0169,echoes_real_0169,echoes_v1,music_0185,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0169.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_real_0147,echoes_real_0147,echoes_v1,music_0072,MUSIC,0,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_real_0147.flac,real,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0554,echoes_fake_0554,echoes_v1,Windows of the Skull - Sarin,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0554.mp3,udio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0156,echoes_fake_0156,echoes_v1,The Sandman - Ergo Phizmiz,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0156.mp3,diffrhythm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0240,echoes_fake_0240,echoes_v1,All of Us - Eric Skiff,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0240.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0480,echoes_fake_0480,echoes_v1,Convicted Jazz Drones - Malaventura,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0480.mp3,stableaudio,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0277,echoes_fake_0277,echoes_v1,Invaders From Within - Monroeville Music Center,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0277.mp3,mubert,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0213,echoes_fake_0213,echoes_v1,Straw Fields - Rolemusic,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0213.mp3,elevenlabs,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0077,echoes_fake_0077,echoes_v1,2 (Wasn't There) - Isle of Pine,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0077.mp3,audioldm,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0392,echoes_fake_0392,echoes_v1,Evil Cannot Create - Caleb Lemond,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0392.mp3,producer,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0408,echoes_fake_0408,echoes_v1,Improvisation - Broken Chord,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0408.mp3,songgen,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
echoes_v1:echoes_fake_0533,echoes_fake_0533,echoes_v1,Track 04 - Lightning Bolt,MUSIC,1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/echoes_v1/audio/echoes_fake_0533.mp3,suno,7eda433693248567b0f102165adad861992b43ef0bedf965b27f2e759b2cab0c
