ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,VOICE_FAKE_PROB
FS-FM_LA_D_6370946_UiiYMspxfhU,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6370946,UiiYMspxfhU,ASVspoof2019-LA,musicldm,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6370946_UiiYMspxfhU.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6370946_UiiYMspxfhU.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.9997754693031311
FS-FM_LA_D_6370946_w0QJT6ywza0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6370946,w0QJT6ywza0,ASVspoof2019-LA,mustango,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6370946_w0QJT6ywza0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6370946_w0QJT6ywza0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9998379945755005
FS-FM_LA_D_6388120_Ca3b8qNUbsk,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6388120,Ca3b8qNUbsk,ASVspoof2019-LA,musicldm,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6388120_Ca3b8qNUbsk.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6388120_Ca3b8qNUbsk.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.9884450435638428
FS-FM_LA_D_6458836_PcdpjUIa8l0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6458836,PcdpjUIa8l0,ASVspoof2019-LA,mustango,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6458836_PcdpjUIa8l0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6458836_PcdpjUIa8l0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.985643744468689
FS-FM_LA_D_6458836_fake_32528_udio_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6458836,fake_32528_udio_0,ASVspoof2019-LA,udio,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6458836_fake_32528_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6458836_fake_32528_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9980880618095398
FS-FM_LA_D_6469647_fake_45036_suno_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6469647,fake_45036_suno_0,ASVspoof2019-LA,suno,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6469647_fake_45036_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6469647_fake_45036_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.5531803965568542
FS-FM_LA_D_6469647_fake_45871_udio_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6469647,fake_45871_udio_0,ASVspoof2019-LA,udio,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6469647_fake_45871_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6469647_fake_45871_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.6991978287696838
FS-FM_LA_D_6517704_ZMd8mAKe-k8,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6517704,ZMd8mAKe-k8,ASVspoof2019-LA,mustango,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6517704_ZMd8mAKe-k8.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6517704_ZMd8mAKe-k8.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9995361566543579
FS-FM_LA_D_6555487_fake_15530_suno_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6555487,fake_15530_suno_1,ASVspoof2019-LA,suno,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6555487_fake_15530_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6555487_fake_15530_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.9799922108650208
FS-FM_LA_D_6590996_qLWWDHLJBBQ,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6590996,qLWWDHLJBBQ,ASVspoof2019-LA,musicldm,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6590996_qLWWDHLJBBQ.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6590996_qLWWDHLJBBQ.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.9962815642356873
FS-FM_LA_D_6601716_7zP5kNyDn88,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6601716,7zP5kNyDn88,ASVspoof2019-LA,musicldm,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6601716_7zP5kNyDn88.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6601716_7zP5kNyDn88.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.9992578625679016
FS-FM_LA_D_6601716_Hob0LAu8afQ,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6601716,Hob0LAu8afQ,ASVspoof2019-LA,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6601716_Hob0LAu8afQ.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6601716_Hob0LAu8afQ.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9995928406715393
FS-FM_LA_D_6601716_fake_54187_suno_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6601716,fake_54187_suno_0,ASVspoof2019-LA,suno,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6601716_fake_54187_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6601716_fake_54187_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.9936696887016296
FS-FM_LA_D_6628655_WCifI6rwOoM,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6628655,WCifI6rwOoM,ASVspoof2019-LA,audioldm2,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6628655_WCifI6rwOoM.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6628655_WCifI6rwOoM.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.8553562760353088
FS-FM_LA_D_6642731_IyJ3a5uuCOs,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6642731,IyJ3a5uuCOs,ASVspoof2019-LA,musicldm,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6642731_IyJ3a5uuCOs.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6642731_IyJ3a5uuCOs.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.5360948443412781
FS-FM_LA_D_6658901_-U16iKiXGuY,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6658901,-U16iKiXGuY,ASVspoof2019-LA,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6658901_-U16iKiXGuY.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6658901_-U16iKiXGuY.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.896696925163269
FS-FM_LA_D_6685036_fake_34556_suno_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6685036,fake_34556_suno_1,ASVspoof2019-LA,suno,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6685036_fake_34556_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6685036_fake_34556_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.571953296661377
FS-FM_LA_D_6685036_z_aUtjxgCNk,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6685036,z_aUtjxgCNk,ASVspoof2019-LA,audioldm2,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6685036_z_aUtjxgCNk.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6685036_z_aUtjxgCNk.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.8503393530845642
FS-FM_LA_D_6699236_pS1X6Au1EAU,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6699236,pS1X6Au1EAU,ASVspoof2019-LA,MusicGen_medium,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6699236_pS1X6Au1EAU.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6699236_pS1X6Au1EAU.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9466781616210938
FS-FM_LA_D_6756915_fake_33690_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6756915,fake_33690_udio_1,ASVspoof2019-LA,udio,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6756915_fake_33690_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6756915_fake_33690_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.912875771522522
FS-FM_LA_D_6756915_uqAY4lCUcRY,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6756915,uqAY4lCUcRY,ASVspoof2019-LA,musicldm,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6756915_uqAY4lCUcRY.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6756915_uqAY4lCUcRY.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.6742269992828369
FS-FM_LA_D_6770921_fake_37499_udio_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6770921,fake_37499_udio_0,ASVspoof2019-LA,udio,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6770921_fake_37499_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6770921_fake_37499_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9831278324127197
FS-FM_LA_D_6829505_7dmT4SgS_EM,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6829505,7dmT4SgS_EM,ASVspoof2019-LA,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6829505_7dmT4SgS_EM.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6829505_7dmT4SgS_EM.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9933488965034485
FS-FM_LA_D_6843509_COe_UKKVpVo,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6843509,COe_UKKVpVo,ASVspoof2019-LA,audioldm2,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6843509_COe_UKKVpVo.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6843509_COe_UKKVpVo.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.9697783589363098
FS-FM_LA_D_6843509_ggBivmG6yHQ,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6843509,ggBivmG6yHQ,ASVspoof2019-LA,MusicGen_medium,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6843509_ggBivmG6yHQ.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6843509_ggBivmG6yHQ.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9982559084892273
FS-FM_LA_D_6887531_fake_19543_suno_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6887531,fake_19543_suno_0,ASVspoof2019-LA,suno,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6887531_fake_19543_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6887531_fake_19543_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.9242682456970215
FS-FM_LA_D_6914760_fake_49591_suno_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6914760,fake_49591_suno_0,ASVspoof2019-LA,suno,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6914760_fake_49591_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6914760_fake_49591_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.4800221621990204
FS-FM_LA_D_6940254_7yK4-hsVX1o,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6940254,7yK4-hsVX1o,ASVspoof2019-LA,musicldm,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6940254_7yK4-hsVX1o.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6940254_7yK4-hsVX1o.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.9504087567329407
FS-FM_LA_D_6940254_fake_50753_suno_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6940254,fake_50753_suno_1,ASVspoof2019-LA,suno,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6940254_fake_50753_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6940254_fake_50753_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.9786930084228516
FS-FM_LA_D_6968726_1yWGmdevTuM,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_6968726,1yWGmdevTuM,ASVspoof2019-LA,musicldm,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_6968726_1yWGmdevTuM.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_6968726_1yWGmdevTuM.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.6203457713127136
FS-FM_LA_D_7029319_fake_37373_suno_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7029319,fake_37373_suno_1,ASVspoof2019-LA,suno,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7029319_fake_37373_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7029319_fake_37373_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.7540611028671265
FS-FM_LA_D_7030861_fake_33371_udio_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7030861,fake_33371_udio_0,ASVspoof2019-LA,udio,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7030861_fake_33371_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7030861_fake_33371_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.8845617771148682
FS-FM_LA_D_7030861_mBRr_TqLDf4,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7030861,mBRr_TqLDf4,ASVspoof2019-LA,mustango,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7030861_mBRr_TqLDf4.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7030861_mBRr_TqLDf4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.8989298343658447
FS-FM_LA_D_7031168_fake_48410_udio_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7031168,fake_48410_udio_0,ASVspoof2019-LA,udio,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7031168_fake_48410_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7031168_fake_48410_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9736303091049194
FS-FM_LA_D_7090148_0x6chChxzV0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7090148,0x6chChxzV0,ASVspoof2019-LA,mustango,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7090148_0x6chChxzV0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7090148_0x6chChxzV0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9783141016960144
FS-FM_LA_D_7090148_fake_47617_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7090148,fake_47617_udio_1,ASVspoof2019-LA,udio,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7090148_fake_47617_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7090148_fake_47617_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9864524602890015
FS-FM_LA_D_7101123_OR_YbeqV5tA,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7101123,OR_YbeqV5tA,ASVspoof2019-LA,MusicGen_medium,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7101123_OR_YbeqV5tA.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7101123_OR_YbeqV5tA.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.5700547099113464
FS-FM_LA_D_7101123_fake_09089_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7101123,fake_09089_udio_1,ASVspoof2019-LA,udio,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7101123_fake_09089_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7101123_fake_09089_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.8544654846191406
FS-FM_LA_D_7109829_fake_39536_suno_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7109829,fake_39536_suno_0,ASVspoof2019-LA,suno,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7109829_fake_39536_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7109829_fake_39536_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.9988100528717041
FS-FM_LA_D_7119255_dMAp3dvs3kE,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7119255,dMAp3dvs3kE,ASVspoof2019-LA,audioldm2,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7119255_dMAp3dvs3kE.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7119255_dMAp3dvs3kE.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.6891855001449585
FS-FM_LA_D_7126534_fake_35507_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7126534,fake_35507_udio_1,ASVspoof2019-LA,udio,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7126534_fake_35507_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7126534_fake_35507_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.8492352366447449
FS-FM_LA_D_7130454_fake_37964_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7130454,fake_37964_udio_1,ASVspoof2019-LA,udio,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7130454_fake_37964_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7130454_fake_37964_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9996640682220459
