KIND,SOURCE_ID,ARCHIVE_MEMBER,LOCAL_PATH,BYTES,SHA256,GROUP,POOL,LABEL,PARENT_ID,GENERATOR
voice,LA_E_3906203,unmixed_dataset/eval/FS_ASVspoof_LA_E_3906203.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_3906203.wav,68246,74d02e579381b0538ef88046c55e1d95b259fb18826157a910d3d1262d7bf39e,lcs70_01,VF,1,pmv3_0031,A12
voice,LA_E_3699591,unmixed_dataset/eval/FS_ASVspoof_LA_E_3699591.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_3699591.wav,161036,7e08a3840cd77cbd54007c85a00887f0aca4b751943d2fa4bb4d9fa12e7e27b3,lcs70_01,VF,1,pmv3_0106,A11
voice,LA_E_9378189,unmixed_dataset/eval/FS_ASVspoof_LA_E_9378189.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_9378189.wav,128140,ef13c0ae6be29acc08b32cdfd20253e1980fcb1c363479741f6475403c6e9634,lcs70_01,VF,1,pmv3_0113,A13
voice,LA_E_1934873,unmixed_dataset/eval/FS_ASVspoof_LA_E_1934873.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_1934873.wav,99420,dc4da517844f1cabd3242ef7b15a3d642ccda76c85714212847d17c94763ab53,lcs70_02,VF,1,pmv3_0101,A15
voice,LA_E_1470387,unmixed_dataset/eval/FS_ASVspoof_LA_E_1470387.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_1470387.wav,87946,85bdab76b53284f7ba32dff951150cf88708fef03f1bf5fbf0f0b50eac3c1422,lcs70_02,VF,1,pmv3_0072,A19
voice,LA_E_3244185,unmixed_dataset/eval/FS_ASVspoof_LA_E_3244185.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_3244185.wav,39034,df9b73fafd09a51c67401d48e6e3e55d8825ff055f7313e0cf9d7be19848de51,lcs70_02,VF,1,pmv3_0075,A09
voice,LA_E_2095765,unmixed_dataset/eval/FS_ASVspoof_LA_E_2095765.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_2095765.wav,72554,a547243a6b81d3e9e5065dc8ce75f1809b39b4c2b5716d61cc15bbb3579ba5d0,lcs70_02,VF,1,pmv3_0022,A15
voice,LA_E_7916508,unmixed_dataset/eval/FS_ASVspoof_LA_E_7916508.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_7916508.wav,163754,6632b85fc105f5f97adad40e5358e4a7d63b11fb43f9f17551aee1584784b36a,lcs70_02,VF,1,pmv3_0108,A09
voice,LA_E_9009831,unmixed_dataset/eval/FS_ASVspoof_LA_E_9009831.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_9009831.wav,91502,f4081b7617fb30636c29f8bea464204a763bd642719aec52ce30918d4a7ea845,lcs70_02,VF,1,pmv3_0069,A14
voice,LA_E_5584518,unmixed_dataset/eval/FS_ASVspoof_LA_E_5584518.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_5584518.wav,91290,d2cfe3dfc734859066466258cf0b703220d7340e54f7f53187a6c434243a0c75,lcs70_03,VF,1,pmv3_0063,A07
voice,LA_E_5717956,unmixed_dataset/eval/FS_ASVspoof_LA_E_5717956.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_5717956.wav,123316,07fe47ffaea710630bb6994eb20aec3442753b5e3f16bf3bae03433d9f9475ce,lcs70_03,VF,1,pmv3_0071,A10
voice,LA_E_1752953,unmixed_dataset/eval/FS_ASVspoof_LA_E_1752953.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_1752953.wav,61384,e6b353e115ca944a25c7a40cd1241225e97382feea36a97188eb2e30738b339a,lcs70_03,VF,1,pmv3_0078,A17
voice,LA_E_7526553,unmixed_dataset/eval/FS_ASVspoof_LA_E_7526553.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_7526553.wav,66622,fa793a0b06aefa08cf47a3abe4832c9b0224c096314c24ad2f6f7b0c9de0acf5,lcs70_03,VF,1,pmv3_0116,A08
voice,LA_E_5693183,unmixed_dataset/eval/FS_ASVspoof_LA_E_5693183.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_5693183.wav,81100,a97c8954c6a64e7009a04050086b124e2302b31c9c3c04fdb4a882f42d7b6240,lcs70_03,VF,1,pmv3_0038,A10
voice,LA_E_6993437,unmixed_dataset/eval/FS_ASVspoof_LA_E_6993437.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_6993437.wav,77000,9747afe87a8800c1c19c94ef38fd9c7ae8d325fb76ca2c530a6b963d71d31902,lcs70_03,VF,1,pmv3_0109,A07
voice,LA_E_6573536,unmixed_dataset/eval/FS_ASVspoof_LA_E_6573536.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_6573536.wav,94096,2c61be701194983687df17ac9406f81043c2cb181e624a1860d41f5dbb915c36,lcs70_04,VF,1,pmv3_0112,A18
voice,LA_E_6547210,unmixed_dataset/eval/FS_ASVspoof_LA_E_6547210.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_6547210.wav,44144,32c618354bdfa4df08d94e24a81876184695a44c907d7e7f1c223b980883ac55,lcs70_04,VF,1,pmv3_0107,A16
voice,LA_E_3108833,unmixed_dataset/eval/FS_ASVspoof_LA_E_3108833.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_3108833.wav,161198,843146898a470f605f2156a9f89362597956089206b17c1297b4716d4fe246c4,lcs70_04,VF,1,pmv3_0067,A13
voice,LA_E_6200787,unmixed_dataset/eval/FS_ASVspoof_LA_E_6200787.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_6200787.wav,51852,d9c4abdc7023e6b633688f47019ebcc2d8d4e70c7e97dcf870a396aaf16b3510,lcs70_04,VF,1,pmv3_0115,A14
voice,LA_E_8684530,unmixed_dataset/eval/FS_ASVspoof_LA_E_8684530.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_8684530.wav,43852,605ec2950a53742ed3fe5b2842c4c0b48c6b03310158a9a5cf7a43f3185d1556,lcs70_04,VF,1,pmv3_0103,A08
voice,LA_E_6045413,unmixed_dataset/eval/FS_ASVspoof_LA_E_6045413.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_6045413.wav,113248,e301e96c1971d23570911822911a67e4e172256cc6d38b863667054d39224f0b,lcs70_04,VF,1,pmv3_0033,A18
voice,LA_E_2139475,unmixed_dataset/eval/FS_ASVspoof_LA_E_2139475.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_2139475.wav,50692,d1ad0226595ba48635dda6ca0ff86b003fb95ef4f9f3e519e630ff6e04f5bfff,lcs70_05,VF,1,pmv3_0068,A15
voice,LA_E_1259188,unmixed_dataset/eval/FS_ASVspoof_LA_E_1259188.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_1259188.wav,92160,c48bd1aec4fd4a1d304ebc1ea9dc16f538a8f27f7af0e173b98f4569ac41f252,lcs70_05,VF,1,pmv3_0028,A16
voice,LA_E_3929136,unmixed_dataset/eval/FS_ASVspoof_LA_E_3929136.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_3929136.wav,235112,6ff3169c89d45c199656336ff31145a1ef20d86c37e32cd3fa06b16502844212,lcs70_05,VF,1,pmv3_0035,A15
voice,LA_E_4945590,unmixed_dataset/eval/FS_ASVspoof_LA_E_4945590.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_4945590.wav,127914,8ec50d5c9384acb20f44a073126bc461d9ddf9204cbae52c889d1e4004aaba9e,lcs70_05,VF,1,pmv3_0104,A10
voice,LA_E_1647896,unmixed_dataset/eval/FS_ASVspoof_LA_E_1647896.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_1647896.wav,63228,9183acb3a35b40c2ba68a2b941e90766ec0a1010d1d0ec656d113e014b039983,lcs70_05,VF,1,pmv3_0076,A07
voice,LA_E_3778060,unmixed_dataset/eval/FS_ASVspoof_LA_E_3778060.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_3778060.wav,54612,ac270aebeda8d6ce55ee1d7da4d7142b919fa23f3b8c4244ed5b98e713d8462f,lcs70_05,VF,1,pmv3_0025,A10
voice,LA_E_6918037,unmixed_dataset/eval/FS_ASVspoof_LA_E_6918037.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_6918037.wav,92604,d82e697abdc119a1d0946b5619fd01b140f0dcb7f486864a8c6dafd03ccd9c41,lcs70_06,VF,1,pmv3_0039,A19
voice,LA_E_9087104,unmixed_dataset/eval/FS_ASVspoof_LA_E_9087104.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_9087104.wav,166504,730f1e3ac552c3345c34683bc257396d7bcf0e474ad44e714cf3687579df6f30,lcs70_06,VF,1,pmv3_0065,A17
voice,LA_E_2170171,unmixed_dataset/eval/FS_ASVspoof_LA_E_2170171.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_2170171.wav,42162,b3a86a71aeb76a678f3a5f89107c2e81754b4ca76fd8866e6e5769bf50c42505,lcs70_06,VF,1,pmv3_0117,A10
voice,LA_E_3629063,unmixed_dataset/eval/FS_ASVspoof_LA_E_3629063.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_3629063.wav,95868,811f9f5bf1c0ccd4f7479ebb167e48d6306d607bcd9605a0471e12e32ab7de19,lcs70_06,VF,1,pmv3_0030,A07
voice,LA_E_2473668,unmixed_dataset/eval/FS_ASVspoof_LA_E_2473668.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_2473668.wav,111228,0ad8d3b8619e85cee4142ab7026e94b123f0042e9913fd0e0e6638d64b23026b,lcs70_06,VF,1,pmv3_0034,A13
voice,LA_E_8259739,unmixed_dataset/eval/FS_ASVspoof_LA_E_8259739.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_8259739.wav,65576,f5e4478c0085fe022c2067d2aeba2f341a13c64564dd4ed3e90439d150211268,lcs70_06,VF,1,pmv3_0032,A17
voice,LA_E_4624189,unmixed_dataset/eval/FS_ASVspoof_LA_E_4624189.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_4624189.wav,117740,0d7f1532e54b953b99f0dc0e920bbabaddeb2d8771adbacb3b6e81a644359b5c,lcs70_07,VF,1,pmv3_0064,A12
voice,LA_E_8178487,unmixed_dataset/eval/FS_ASVspoof_LA_E_8178487.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_8178487.wav,58612,845614f8b3ad000f0753ced4d4c864bb639b327e5d7affd70e8ced86a072679b,lcs70_07,VF,1,pmv3_0074,A16
voice,LA_E_7710565,unmixed_dataset/eval/FS_ASVspoof_LA_E_7710565.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_7710565.wav,91404,c2b1daedb70ed1e0f2744758e26d8d6140ba3000dbc2afb6fc665f7a98b814a7,lcs70_07,VF,1,pmv3_0118,A19
voice,LA_E_6985958,unmixed_dataset/eval/FS_ASVspoof_LA_E_6985958.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_6985958.wav,302306,4c796ddccef50cbac594da98c8388e9e0961df312154281b9ccb2ef933f2f132,lcs70_07,VF,1,pmv3_0110,A12
voice,LA_E_8113685,unmixed_dataset/eval/FS_ASVspoof_LA_E_8113685.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_8113685.wav,29936,f0fbb9fbd457be01c1b8b639ff5ff3a5b8b30fb9c1befb08707aaf1a581b5d13,lcs70_07,VF,1,pmv3_0060,A11
voice,LA_E_4910027,unmixed_dataset/eval/FS_ASVspoof_LA_E_4910027.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_4910027.wav,129938,f33e3ca29d7e8c09a107add93d524df8b5acad4e9831ee3c985f82a1395db3a0,lcs70_07,VF,1,pmv3_0102,A14
voice,LA_E_6206056,unmixed_dataset/eval/FS_ASVspoof_LA_E_6206056.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_6206056.wav,49836,aaae11b45c57d13896addb0bf64b5e3097712bc84f418a92c748e988e9018ec0,lcs70_08,VF,1,pmv3_0073,A11
voice,LA_E_2165928,unmixed_dataset/eval/FS_ASVspoof_LA_E_2165928.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_2165928.wav,94098,7c211f9299d8fffaf200b2cecf834fa745d302009baf998eaa55f4949735959b,lcs70_08,VF,1,pmv3_0114,A15
voice,LA_E_2112450,unmixed_dataset/eval/FS_ASVspoof_LA_E_2112450.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_2112450.wav,44752,5f46f037192f7de5ad74a0d6b1dcc31c66ae4fedfa97f42a4e0bf0249a27bf21,lcs70_08,VF,1,pmv3_0100,A13
voice,LA_E_9585250,unmixed_dataset/eval/FS_ASVspoof_LA_E_9585250.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_9585250.wav,61382,5bd2b050fd313c74ae80b0fbb52ad18d6aceaa8ef033739103a2edb5ab54e91e,lcs70_08,VF,1,pmv3_0111,A17
voice,LA_E_5253376,unmixed_dataset/eval/FS_ASVspoof_LA_E_5253376.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_5253376.wav,27532,6d5a3e93b7d7a4f9b0352a22ab6b109e591a1d5b1a7e5da5fd959a37658f504b,lcs70_08,VF,1,pmv3_0119,A11
voice,LA_E_9145829,unmixed_dataset/eval/FS_ASVspoof_LA_E_9145829.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_9145829.wav,102210,a78d9709d48e12cc73c828442abdabc67706ea9d080e69e36c34b7d0508ae198,lcs70_08,VF,1,pmv3_0105,A19
voice,LA_E_5766890,unmixed_dataset/eval/FS_ASVspoof_LA_E_5766890.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_5766890.wav,109372,2b0dcaa3383d3c1ddc92b35e3da07a9ad39e0e0bb588f052b633ebb55bae77bf,lcs70_09,VF,1,pmv3_0024,A08
voice,LA_E_4357776,unmixed_dataset/eval/FS_ASVspoof_LA_E_4357776.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_4357776.wav,34718,42301d0521b83e2e836f753fa13dc3ac2a48cd073b4d3aa2a51d0b964e26a8ab,lcs70_09,VF,1,pmv3_0021,A13
voice,LA_E_9904440,unmixed_dataset/eval/FS_ASVspoof_LA_E_9904440.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_9904440.wav,97802,f165d3e90bd509730cc460ae2b20df520bc2617e242d1a67bcf343a6ca97c71d,lcs70_09,VF,1,pmv3_0023,A14
voice,LA_E_3950402,unmixed_dataset/eval/FS_ASVspoof_LA_E_3950402.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_3950402.wav,85080,9605c33e0be0db805124a3711b748d41c0ae9d0308248a390b9344ee0ff3e7d7,lcs70_09,VF,1,pmv3_0062,A09
voice,LA_E_3869430,unmixed_dataset/eval/FS_ASVspoof_LA_E_3869430.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_3869430.wav,90312,e97bb1024e48c5d19616fd18d7ca1446d7dfe1322ef6ff12bb54828f883002f4,lcs70_09,VF,1,pmv3_0066,A18
voice,LA_E_6220608,unmixed_dataset/eval/FS_ASVspoof_LA_E_6220608.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/FS_ASVspoof_LA_E_6220608.wav,264354,c60b6251bfd257684110700cc0c19c44078e890033b569e305018149c365ea89,lcs70_09,VF,1,pmv3_0036,A14
music,126529,unmixed_dataset/eval/RM_126_126529.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_126_126529.wav,5292830,9415aacfb234678de61da158185eec2899772db4dc09fc5e471bb64c60924d64,lcs70_00,MR,0,pmv3_0024,FMA
music,132517,unmixed_dataset/eval/RM_132_132517.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_132_132517.wav,5293072,d97f77f14cea41d6598a11d413fc39c727f2ede93e0cdddf57b631521fd72583,lcs70_00,MR,0,pmv3_0041,FMA
music,015993,unmixed_dataset/eval/RM_015_015993.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_015_015993.wav,5293026,a18e6269b1270833b601cc9af00026856a040903337e3c11360bebf36f0e4cf4,lcs70_00,MR,0,pmv3_0049,FMA
music,040179,unmixed_dataset/eval/RM_040_040179.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_040_040179.wav,5293080,b75754b3693131123a3ca823657838e9bb1aee2815fda937aeceb7126237cd6b,lcs70_00,MR,0,pmv3_0101,FMA
music,116341,unmixed_dataset/eval/RM_116_116341.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_116_116341.wav,5288426,8e3a1710204a00aef28832a05560d6359fab2a7b077d08d43c06e4e8ce4056a9,lcs70_00,MR,0,pmv3_0104,FMA
music,145571,unmixed_dataset/eval/RM_145_145571.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_145_145571.wav,5288492,e4015d95049465957ff97e222cfa6a41bc7957e73bc44afcae37144d11b36245,lcs70_00,MR,0,pmv3_0027,FMA
music,080427,unmixed_dataset/eval/RM_080_080427.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_080_080427.wav,5288448,b68176bf83f46b089b21c09521fb94af33f6f8ac09556eaa6b02926ded1fef76,lcs70_01,MR,0,pmv3_0044,FMA
music,009888,unmixed_dataset/eval/RM_009_009888.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_009_009888.wav,5288530,a2a309bbc096eb64b3dc0be91bdc987e56c4c5beba70c165b967a5e940feb341,lcs70_01,MR,0,pmv3_0106,FMA
music,126440,unmixed_dataset/eval/RM_126_126440.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_126_126440.wav,5288492,d4b6bd1292dd959ccae19b94817ebf0c55d8eea30c145b68e9f2bf3782bd897e,lcs70_01,MR,0,pmv3_0081,FMA
music,054874,unmixed_dataset/eval/RM_054_054874.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_054_054874.wav,5288420,0fa084a8b91d8e51b58045a29270e8a3d7eb07e33222db8eb7a1530ddbf45f6a,lcs70_01,MR,0,pmv3_0005,FMA
music,041147,unmixed_dataset/eval/RM_041_041147.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_041_041147.wav,5288286,11658cc7a46602a68340551bbfdd7bb5488fe449fc6e18d4194783e01c1d5603,lcs70_01,MR,0,pmv3_0103,FMA
music,057409,unmixed_dataset/eval/RM_057_057409.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_057_057409.wav,5758546,1085c73eafc4c6e364f64c0a724b39371c4abb5d985a9866175078fb07319861,lcs70_01,MR,0,pmv3_0029,FMA
music,000767,unmixed_dataset/eval/RM_000_000767.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_000_000767.wav,5293044,c2b16e7edba50fcc120923e6ce9cdd6983e42a6f9684e97c2c8c181cbd430aef,lcs70_02,MR,0,pmv3_0046,FMA
music,134969,unmixed_dataset/eval/RM_134_134969.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_134_134969.wav,5288458,8f52d09db0c9444027f88cdaef99c7e8a789acfc78607809e44242cb8367c939,lcs70_02,MR,0,pmv3_0083,FMA
music,066655,unmixed_dataset/eval/RM_066_066655.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_066_066655.wav,5293142,bc9278d3893d2f2c7a5297529c8980c6d15b5e4d42b6f5fd14fc3669695cdddf,lcs70_02,MR,0,pmv3_0087,FMA
music,149187,unmixed_dataset/eval/RM_149_149187.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_149_149187.wav,5293146,cc4357d2ae011b9ab45f9bc7b11334739ac7672b617b577c7900dbd2d4ca6251,lcs70_02,MR,0,pmv3_0040,FMA
music,130137,unmixed_dataset/eval/RM_130_130137.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_130_130137.wav,5288444,2c7a09b4523aa9743796bb50aceab4c289f416861db040c997bcb5174644c473,lcs70_02,MR,0,pmv3_0028,FMA
music,053462,unmixed_dataset/eval/RM_053_053462.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_053_053462.wav,5293006,7dc90ee55909dd56e006b57f68ade24859225c98a1281bf627238a081dd39118,lcs70_02,MR,0,pmv3_0008,FMA
music,115765,unmixed_dataset/eval/RM_115_115765.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_115_115765.wav,5288508,a45e0ce73ab7f3a4547234b9757f19fdbed8dade63f3bacc79e9cc8826f7ce74,lcs70_03,MR,0,pmv3_0023,FMA
music,098800,unmixed_dataset/eval/RM_098_098800.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_098_098800.wav,5288498,9cfd33816d17c2ed28cf0ccb63ebf280289aebd18ee1b03b753b3e42de01bd85,lcs70_03,MR,0,pmv3_0065,FMA
music,010385,unmixed_dataset/eval/RM_010_010385.wav,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4_sources/MixFake/unmixed_dataset/eval/RM_010_010385.wav,5293074,db8d1f936ae5befa43c4c02ce28c2441ab61c38439878e679cb7819ee91101cf,lcs70_03,MR,0,pmv3_0068,FMA
